"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","addisfortune.news","addisstandard.com","capitalethiopia.com","thereporterethiopia.com","ethiopianmonitor.com"
"2020-01-01","Ethiopia",8,2,19,4,44,1,0,45,8,15,4,1,12,8,3,6,0,0,5,8,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0.0112517580872011,0.00281293952180028,0.0267229254571027,0.00562587904360056,0.0618846694796062,0.00140646976090014,0,0.0632911392405063,0.0112517580872011,0.0210970464135021,0.00562587904360056,0.00140646976090014,0.0168776371308017,0.0112517580872011,0.00421940928270042,0.00843881856540084,0,0,0.0070323488045007,0.0112517580872011,0,0,0,0.00281293952180028,0,0,0,0.00281293952180028,0,0.00140646976090014,0,0,0,0,3,25,3,0,5,23,0,0,0,1,1,0.00421940928270042,0.0351617440225035,0.00421940928270042,0,0.0070323488045007,0.0323488045007032,0,0,0,0.00140646976090014,0.00140646976090014,711,471,706,3.72577192015659,0.00140646976090014,0.0112517580872011,711,1,1,1,1,1
"2020-02-01","Ethiopia",2,1,14,5,41,1,0,46,11,17,0,5,8,3,6,3,0,2,4,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.00274725274725275,0.00137362637362637,0.0192307692307692,0.00686813186813187,0.0563186813186813,0.00137362637362637,0,0.0631868131868132,0.0151098901098901,0.0233516483516484,0,0.00686813186813187,0.010989010989011,0.00412087912087912,0.00824175824175824,0.00412087912087912,0,0.00274725274725275,0.00549450549450549,0.00549450549450549,0,0,0,0,0,0,0,0.00274725274725275,0,0.00137362637362637,0,0,0,0,1,14,1,0,4,12,0,0,1,1,1,0.00137362637362637,0.0192307692307692,0.00137362637362637,0,0.00549450549450549,0.0164835164835165,0,0,0.00137362637362637,0.00137362637362637,0.00137362637362637,728,527,725,3.35359914595163,0.00137362637362637,0.0123626373626374,728,1,1,1,1,1
"2020-03-01","Ethiopia",4,4,9,18,22,3,0,103,1,3,10,2,1,1,2,1,2,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535475234270415,0.00535475234270415,0.0120481927710843,0.0240963855421687,0.0294511378848728,0.00401606425702811,0,0.137884872824632,0.00133868808567604,0.00401606425702811,0.0133868808567604,0.00267737617135207,0.00133868808567604,0.00133868808567604,0.00267737617135207,0.00133868808567604,0.00267737617135207,0.00133868808567604,0.00669344042838019,0.00267737617135207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1,0,4,15,0,1,0,2,1,0.00267737617135207,0.0120481927710843,0.00133868808567604,0,0.00535475234270415,0.0200803212851406,0,0.00133868808567604,0,0.00267737617135207,0.00133868808567604,747,519,747,3.45797543452959,0,0.00267737617135207,747,1,1,1,1,1
"2020-04-01","Ethiopia",1,2,2,9,13,2,0,161,4,7,24,3,0,5,1,0,0,2,2,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0.00150602409638554,0.00301204819277108,0.00301204819277108,0.0135542168674699,0.019578313253012,0.00301204819277108,0,0.242469879518072,0.00602409638554217,0.0105421686746988,0.036144578313253,0.00451807228915663,0,0.00753012048192771,0.00150602409638554,0,0,0.00301204819277108,0.00301204819277108,0.00150602409638554,0,0,0,0.00150602409638554,0,0,0.00150602409638554,0.00301204819277108,0,0,0,0,0,0,0,21,0,0,3,11,1,0,0,1,0,0,0.0316265060240964,0,0,0.00451807228915663,0.016566265060241,0.00150602409638554,0,0,0.00150602409638554,0,664,388,660,3.33580734452153,0,0.00753012048192771,664,1,1,1,1,1
"2020-05-01","Ethiopia",3,0,11,8,29,5,0,173,10,13,3,1,6,5,0,1,1,3,11,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00391644908616188,0,0.0143603133159269,0.010443864229765,0.0378590078328982,0.00652741514360313,0,0.225848563968668,0.0130548302872063,0.0169712793733681,0.00391644908616188,0.00130548302872063,0.00783289817232376,0.00652741514360313,0,0.00130548302872063,0.00130548302872063,0.00391644908616188,0.0143603133159269,0.00391644908616188,0.00130548302872063,0,0,0,0,0,0,0.00130548302872063,0,0,0,0,0,0,1,13,0,0,2,17,0,0,0,0,3,0.00130548302872063,0.0169712793733681,0,0,0.00261096605744125,0.0221932114882507,0,0,0,0,0.00391644908616188,766,453,764,3.40543133222144,0.00261096605744125,0.00652741514360313,766,1,1,1,1,1
"2020-06-01","Ethiopia",3,0,14,13,43,0,0,102,8,10,4,3,0,3,12,6,0,7,20,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00415512465373961,0,0.0193905817174515,0.018005540166205,0.0595567867036011,0,0,0.141274238227147,0.0110803324099723,0.0138504155124654,0.00554016620498615,0.00415512465373961,0,0.00415512465373961,0.0166204986149584,0.00831024930747922,0,0.00969529085872576,0.0277008310249307,0.00692520775623269,0,0,0,0,0,0,0,0.00138504155124654,0,0,0,0,0,0,2,13,0,0,2,12,1,0,0,4,1,0.00277008310249307,0.018005540166205,0,0,0.00277008310249307,0.0166204986149584,0.00138504155124654,0,0,0.00554016620498615,0.00138504155124654,722,434,721,4.0555182674038,0,0.00415512465373961,722,1,1,1,1,1
"2020-07-01","Ethiopia",17,4,4,0,30,0,0,119,13,4,0,7,2,1,11,2,0,0,55,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0249266862170088,0.00586510263929619,0.00586510263929619,0,0.0439882697947214,0,0,0.174486803519062,0.0190615835777126,0.00586510263929619,0,0.0102639296187683,0.00293255131964809,0.00146627565982405,0.0161290322580645,0.00293255131964809,0,0,0.0806451612903226,0.0117302052785924,0,0,0.00146627565982405,0.00146627565982405,0,0,0,0,0,0.00146627565982405,0,0,0,0,5,9,0,0,3,4,0,1,0,1,5,0.00733137829912024,0.0131964809384164,0,0,0.00439882697947214,0.00586510263929619,0,0.00146627565982405,0,0.00146627565982405,0.00733137829912024,682,379,679,5.58093221093007,0,0.00586510263929619,682,1,1,1,1,1
"2020-08-01","Ethiopia",6,1,5,0,29,1,0,125,7,8,0,0,1,2,2,9,0,1,13,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00917431192660551,0.00152905198776758,0.00764525993883792,0,0.0443425076452599,0.00152905198776758,0,0.191131498470948,0.0107033639143731,0.0122324159021407,0,0,0.00152905198776758,0.00305810397553517,0.00305810397553517,0.0137614678899083,0,0.00152905198776758,0.0198776758409786,0.0122324159021407,0,0,0,0,0,0,0.00152905198776758,0,0,0,0,0,0,0,3,16,2,0,3,9,3,1,0,0,1,0.00458715596330275,0.0244648318042813,0.00305810397553517,0,0.00458715596330275,0.0137614678899083,0.00458715596330275,0.00152905198776758,0,0,0.00152905198776758,654,400,652,3.65928320441391,0.00152905198776758,0.00764525993883792,654,1,1,1,1,1
"2020-09-01","Ethiopia",2,2,32,16,6,1,0,112,27,8,5,2,9,0,2,4,0,4,7,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.00305810397553517,0.00305810397553517,0.0489296636085627,0.0244648318042813,0.00917431192660551,0.00152905198776758,0,0.171253822629969,0.0412844036697248,0.0122324159021407,0.00764525993883792,0.00305810397553517,0.0137614678899083,0,0.00305810397553517,0.00611620795107034,0,0.00611620795107034,0.0107033639143731,0.00305810397553517,0,0,0,0,0,0,0,0.00152905198776758,0.00152905198776758,0.00152905198776758,0.00152905198776758,0,0,0,3,10,2,0,2,12,0,0,0,0,1,0.00458715596330275,0.0152905198776758,0.00305810397553517,0,0.00305810397553517,0.018348623853211,0,0,0,0,0.00152905198776758,654,395,650,4.5251341774466,0.00152905198776758,0.00458715596330275,654,1,1,1,1,1
"2020-10-01","Ethiopia",7,3,3,1,19,2,0,99,16,6,3,3,8,2,1,3,1,1,9,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0104166666666667,0.00446428571428571,0.00446428571428571,0.00148809523809524,0.0282738095238095,0.00297619047619048,0,0.147321428571429,0.0238095238095238,0.00892857142857143,0.00446428571428571,0.00446428571428571,0.0119047619047619,0.00297619047619048,0.00148809523809524,0.00446428571428571,0.00148809523809524,0.00148809523809524,0.0133928571428571,0.00595238095238095,0,0,0.00148809523809524,0,0,0,0,0.00148809523809524,0,0,0,0,0,0,5,15,0,0,1,7,1,0,0,1,1,0.00744047619047619,0.0223214285714286,0,0,0.00148809523809524,0.0104166666666667,0.00148809523809524,0,0,0.00148809523809524,0.00148809523809524,672,458,670,4.32483003804975,0,0.00595238095238095,672,1,1,1,1,1
"2020-11-01","Ethiopia",16,2,5,2,59,7,0,65,18,7,17,80,14,4,4,26,3,15,82,194,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.0107454667562122,0.00134318334452653,0.00335795836131632,0.00134318334452653,0.0396239086635326,0.00470114170584285,0,0.0436534586971122,0.0120886501007388,0.00470114170584285,0.0114170584284755,0.0537273337810611,0.0094022834116857,0.00268636668905306,0.00268636668905306,0.0174613834788449,0.00201477501678979,0.010073875083949,0.0550705171255876,0.130288784419073,0,0,0,0.000671591672263264,0,0,0,0.00134318334452653,0,0,0,0,0,0,1,11,0,0,3,11,1,0,0,1,0,0.000671591672263264,0.0073875083948959,0,0,0.00201477501678979,0.0073875083948959,0.000671591672263264,0,0,0.000671591672263264,0,1489,852,1486,9.53300579785095,0.00201477501678979,0.00201477501678979,1489,1,1,1,1,1
"2020-12-01","Ethiopia",21,1,19,3,34,1,0,59,20,7,0,22,1,4,1,3,0,0,59,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023489932885906,0.00111856823266219,0.0212527964205817,0.00335570469798658,0.0380313199105145,0.00111856823266219,0,0.0659955257270693,0.0223713646532438,0.00782997762863535,0,0.0246085011185682,0.00111856823266219,0.00447427293064877,0.00111856823266219,0.00335570469798658,0,0,0.0659955257270693,0.0357941834451902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,2,0,3,7,0,0,2,1,2,0.00223713646532438,0.0156599552572707,0.00223713646532438,0,0.00335570469798658,0.00782997762863535,0,0,0.00223713646532438,0.00111856823266219,0.00223713646532438,894,576,893,5.93046261299188,0,0.00223713646532438,894,1,1,1,1,1
"2021-01-01","Ethiopia",7,0,7,8,29,1,0,63,14,2,3,8,4,1,4,0,0,3,38,13,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.0102941176470588,0,0.0102941176470588,0.0117647058823529,0.0426470588235294,0.00147058823529412,0,0.0926470588235294,0.0205882352941176,0.00294117647058824,0.00441176470588235,0.0117647058823529,0.00588235294117647,0.00147058823529412,0.00588235294117647,0,0,0.00441176470588235,0.0558823529411765,0.0191176470588235,0,0,0,0,0,0,0.00147058823529412,0.00294117647058824,0,0,0,0,0,0,1,14,3,0,4,11,0,0,2,2,0,0.00147058823529412,0.0205882352941176,0.00441176470588235,0,0.00588235294117647,0.0161764705882353,0,0,0.00294117647058824,0.00294117647058824,0,680,444,677,5.05194554641607,0,0.00882352941176471,680,1,1,1,1,1
"2021-02-01","Ethiopia",4,0,15,2,31,2,0,45,12,1,1,5,2,3,2,2,1,3,26,21,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0.00597907324364723,0,0.0224215246636771,0.00298953662182362,0.0463378176382661,0.00298953662182362,0,0.0672645739910314,0.0179372197309417,0.00149476831091181,0.00149476831091181,0.00747384155455904,0.00298953662182362,0.00448430493273543,0.00298953662182362,0.00298953662182362,0.00149476831091181,0.00448430493273543,0.038863976083707,0.031390134529148,0,0,0,0,0,0.00149476831091181,0.00448430493273543,0.00149476831091181,0,0,0,0,0,0,5,19,0,0,3,4,0,0,0,0,2,0.00747384155455904,0.0284005979073244,0,0,0.00448430493273543,0.00597907324364723,0,0,0,0,0.00298953662182362,669,461,664,4.81323527154124,0.00149476831091181,0.00747384155455904,669,1,1,1,1,1
"2021-03-01","Ethiopia",19,1,18,11,32,1,1,62,27,2,0,37,0,3,2,4,0,7,31,30,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0224852071005917,0.00118343195266272,0.021301775147929,0.0130177514792899,0.0378698224852071,0.00118343195266272,0.00118343195266272,0.0733727810650888,0.0319526627218935,0.00236686390532544,0,0.0437869822485207,0,0.00355029585798817,0.00236686390532544,0.00473372781065089,0,0.00828402366863905,0.0366863905325444,0.0355029585798817,0,0,0,0,0,0.00118343195266272,0,0.00236686390532544,0,0,0,0,0,0,4,20,1,0,4,9,0,0,0,1,2,0.00473372781065089,0.0236686390532544,0.00118343195266272,0,0.00473372781065089,0.0106508875739645,0,0,0,0.00118343195266272,0.00236686390532544,845,519,842,6.74290700523896,0,0.00710059171597633,845,1,1,1,1,1
"2021-04-01","Ethiopia",4,0,17,11,63,2,0,65,11,0,1,26,2,1,2,0,0,6,36,20,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0.005,0,0.02125,0.01375,0.07875,0.0025,0,0.08125,0.01375,0,0.00125,0.0325,0.0025,0.00125,0.0025,0,0,0.0075,0.045,0.025,0,0,0,0,0.00125,0,0,0.0025,0,0,0,0,0,0.00125,4,24,3,0,4,5,0,0,1,0,2,0.005,0.03,0.00375,0,0.005,0.00625,0,0,0.00125,0,0.0025,800,495,796,5.28969741967325,0.0025,0.00875,800,1,1,1,1,1
"2021-05-01","Ethiopia",10,7,18,34,37,0,1,51,13,10,4,3,2,1,11,6,1,7,16,9,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0.0128700128700129,0.00900900900900901,0.0231660231660232,0.0437580437580438,0.0476190476190476,0,0.00128700128700129,0.0656370656370656,0.0167310167310167,0.0128700128700129,0.00514800514800515,0.00386100386100386,0.00257400257400257,0.00128700128700129,0.0141570141570142,0.00772200772200772,0.00128700128700129,0.00900900900900901,0.0205920205920206,0.0115830115830116,0.00128700128700129,0,0.00128700128700129,0.00128700128700129,0,0.00128700128700129,0,0,0,0,0,0,0.00128700128700129,0,3,24,0,0,2,10,1,0,0,0,0,0.00386100386100386,0.0308880308880309,0,0,0.00257400257400257,0.0128700128700129,0.00128700128700129,0,0,0,0,777,499,772,4.76891830082322,0.00386100386100386,0.0154440154440154,777,1,1,1,1,1
"2021-06-01","Ethiopia",2,3,142,42,60,4,0,95,14,7,1,18,3,1,0,1,3,8,57,42,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0.0019723865877712,0.0029585798816568,0.140039447731755,0.0414201183431953,0.0591715976331361,0.00394477317554241,0,0.0936883629191322,0.0138067061143984,0.00690335305719921,0.000986193293885602,0.0177514792899408,0.0029585798816568,0.000986193293885602,0,0.000986193293885602,0.0029585798816568,0.00788954635108481,0.0562130177514793,0.0414201183431953,0,0,0,0,0,0,0.000986193293885602,0.0019723865877712,0,0.000986193293885602,0,0,0,0,1,16,0,1,3,10,0,0,0,0,2,0.000986193293885602,0.0157790927021696,0,0.000986193293885602,0.0029585798816568,0.00986193293885602,0,0,0,0,0.0019723865877712,1014,483,1010,5.62079765031247,0.000986193293885602,0.0138067061143984,1014,1,1,1,1,1
"2021-07-01","Ethiopia",8,4,34,4,54,5,0,57,11,9,1,24,2,6,9,3,0,11,12,53,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0.00817160367722165,0.00408580183861083,0.034729315628192,0.00408580183861083,0.0551583248212462,0.00510725229826353,0,0.0582226762002043,0.0112359550561798,0.00919305413687436,0.00102145045965271,0.024514811031665,0.00204290091930541,0.00612870275791624,0.00919305413687436,0.00306435137895812,0,0.0112359550561798,0.0122574055158325,0.0541368743615935,0,0,0,0,0,0,0,0.00510725229826353,0,0.00204290091930541,0,0,0,0,3,11,0,0,3,10,0,0,1,0,0,0.00306435137895812,0.0112359550561798,0,0,0.00306435137895812,0.0102145045965271,0,0,0.00102145045965271,0,0,979,649,972,5.44530965803869,0.00204290091930541,0.00715015321756895,979,1,1,1,1,1
"2021-08-01","Ethiopia",3,5,2,4,44,1,1,63,16,2,2,13,5,2,6,7,0,6,21,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.00410958904109589,0.00684931506849315,0.00273972602739726,0.00547945205479452,0.0602739726027397,0.00136986301369863,0.00136986301369863,0.0863013698630137,0.0219178082191781,0.00273972602739726,0.00273972602739726,0.0178082191780822,0.00684931506849315,0.00273972602739726,0.00821917808219178,0.00958904109589041,0,0.00821917808219178,0.0287671232876712,0.0575342465753425,0,0,0,0,0.00136986301369863,0,0,0.00136986301369863,0,0,0,0,0,0,2,19,2,0,3,13,1,0,0,3,1,0.00273972602739726,0.026027397260274,0.00273972602739726,0,0.00410958904109589,0.0178082191780822,0.00136986301369863,0,0,0.00410958904109589,0.00136986301369863,730,450,728,5.95218208957267,0.00273972602739726,0.00958904109589041,730,1,1,1,1,1
"2021-09-01","Ethiopia",2,1,31,9,30,1,0,52,10,7,3,2,3,6,1,27,2,11,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0028328611898017,0.00141643059490085,0.0439093484419263,0.0127478753541076,0.0424929178470255,0.00141643059490085,0,0.0736543909348442,0.0141643059490085,0.00991501416430595,0.00424929178470255,0.0028328611898017,0.00424929178470255,0.0084985835694051,0.00141643059490085,0.0382436260623229,0.0028328611898017,0.0155807365439093,0.0368271954674221,0.0269121813031161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141643059490085,1,12,2,0,3,8,0,2,1,0,2,0.00141643059490085,0.0169971671388102,0.0028328611898017,0,0.00424929178470255,0.0113314447592068,0,0.0028328611898017,0.00141643059490085,0,0.0028328611898017,706,437,705,6.07521463161654,0.0028328611898017,0.0056657223796034,706,1,1,1,1,1
"2021-10-01","Ethiopia",6,2,21,0,21,1,0,49,13,2,6,19,5,4,5,34,7,7,20,83,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00717703349282297,0.00239234449760766,0.0251196172248804,0,0.0251196172248804,0.00119617224880383,0,0.0586124401913876,0.0155502392344498,0.00239234449760766,0.00717703349282297,0.0227272727272727,0.00598086124401914,0.00478468899521531,0.00598086124401914,0.0406698564593301,0.00837320574162679,0.00837320574162679,0.0239234449760766,0.0992822966507177,0,0,0,0,0.00119617224880383,0,0.00119617224880383,0,0,0,0,0,0,0,4,12,4,1,4,10,0,0,0,0,0,0.00478468899521531,0.0143540669856459,0.00478468899521531,0.00119617224880383,0.00478468899521531,0.0119617224880383,0,0,0,0,0,836,504,833,8.79572154025618,0.00239234449760766,0.00837320574162679,836,1,1,1,1,1
"2021-11-01","Ethiopia",36,8,3,2,56,7,0,46,14,9,28,13,2,2,22,5,1,19,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327570518653321,0.00727934485896269,0.00272975432211101,0.00181983621474067,0.0509554140127389,0.00636942675159236,0,0.0418562329390355,0.0127388535031847,0.00818926296633303,0.0254777070063694,0.0118289353958144,0.00181983621474067,0.00181983621474067,0.0200181983621474,0.00454959053685168,0.000909918107370337,0.0172884440400364,0.0172884440400364,0.0509554140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,3,0,2,14,0,1,1,0,0,0.00636942675159236,0.0145586897179254,0.00272975432211101,0,0.00181983621474067,0.0127388535031847,0,0.000909918107370337,0.000909918107370337,0,0,1099,712,1099,7.15759489603716,0.00181983621474067,0.00181983621474067,1099,1,1,1,1,1
"2021-12-01","Ethiopia",9,0,5,2,18,2,0,51,11,8,3,23,1,4,1,2,1,0,12,73,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0123796423658872,0,0.00687757909215956,0.00275103163686382,0.0247592847317744,0.00275103163686382,0,0.0701513067400275,0.015130674002751,0.0110041265474553,0.00412654745529574,0.031636863823934,0.00137551581843191,0.00550206327372765,0.00137551581843191,0.00275103163686382,0.00137551581843191,0,0.0165061898211829,0.10041265474553,0,0,0,0,0,0,0.00137551581843191,0,0,0,0,0.00137551581843191,0,0,5,9,0,0,3,8,0,0,0,1,1,0.00687757909215956,0.0123796423658872,0,0,0.00412654745529574,0.0110041265474553,0,0,0,0.00137551581843191,0.00137551581843191,727,476,724,6.28106437136937,0,0.00962861072902338,727,1,1,1,1,1
"2022-01-01","Ethiopia",9,2,4,0,40,0,1,49,17,4,3,1,3,3,6,4,3,1,33,12,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0.0115384615384615,0.00256410256410256,0.00512820512820513,0,0.0512820512820513,0,0.00128205128205128,0.0628205128205128,0.0217948717948718,0.00512820512820513,0.00384615384615385,0.00128205128205128,0.00384615384615385,0.00384615384615385,0.00769230769230769,0.00512820512820513,0.00384615384615385,0.00128205128205128,0.0423076923076923,0.0153846153846154,0,0,0,0,0,0.00256410256410256,0,0.00128205128205128,0,0,0,0,0.00128205128205128,0.00128205128205128,1,15,1,0,2,10,0,1,1,0,2,0.00128205128205128,0.0192307692307692,0.00128205128205128,0,0.00256410256410256,0.0128205128205128,0,0.00128205128205128,0.00128205128205128,0,0.00256410256410256,780,557,775,4.92770930861024,0,0.0102564102564103,780,1,1,1,1,1
"2022-02-01","Ethiopia",3,1,4,0,38,6,0,53,16,3,17,0,6,1,5,1,0,0,15,16,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0.00447761194029851,0.00149253731343284,0.00597014925373134,0,0.0567164179104478,0.00895522388059702,0,0.0791044776119403,0.0238805970149254,0.00447761194029851,0.0253731343283582,0,0.00895522388059702,0.00149253731343284,0.00746268656716418,0.00149253731343284,0,0,0.0223880597014925,0.0238805970149254,0,0,0,0.00149253731343284,0,0,0.00149253731343284,0,0,0.00298507462686567,0,0,0,0.00298507462686567,7,13,1,0,5,6,0,0,0,0,1,0.0104477611940299,0.0194029850746269,0.00149253731343284,0,0.00746268656716418,0.00895522388059702,0,0,0,0,0.00149253731343284,670,459,664,4.61308431364575,0.00447761194029851,0.0164179104477612,670,1,1,1,1,1
"2022-03-01","Ethiopia",3,1,7,1,66,4,1,44,20,5,0,0,5,2,1,7,0,0,25,9,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0.00435413642960813,0.00145137880986938,0.0101596516690856,0.00145137880986938,0.0957910014513788,0.0058055152394775,0.00145137880986938,0.0638606676342525,0.0290275761973875,0.00725689404934688,0,0,0.00725689404934688,0.00290275761973875,0.00145137880986938,0.0101596516690856,0,0,0.0362844702467344,0.0130624092888244,0,0,0,0,0.0101596516690856,0,0,0.00435413642960813,0,0,0,0,0,0,10,20,1,1,4,14,0,0,0,0,0,0.0145137880986938,0.0290275761973875,0.00145137880986938,0.00145137880986938,0.0058055152394775,0.0203193033381713,0,0,0,0,0,689,447,679,4.22126152629861,0.0058055152394775,0.0145137880986938,689,1,1,1,1,1
"2022-04-01","Ethiopia",8,0,3,0,32,1,0,59,6,7,0,6,1,6,4,2,2,3,7,20,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0112359550561798,0,0.00421348314606742,0,0.0449438202247191,0.00140449438202247,0,0.0828651685393258,0.00842696629213483,0.0098314606741573,0,0.00842696629213483,0.00140449438202247,0.00842696629213483,0.00561797752808989,0.00280898876404494,0.00280898876404494,0.00421348314606742,0.0098314606741573,0.0280898876404494,0.00140449438202247,0,0,0,0,0,0,0.00421348314606742,0,0,0,0,0,0,4,24,0,0,2,21,0,0,0,1,0,0.00561797752808989,0.0337078651685393,0,0,0.00280898876404494,0.0294943820224719,0,0,0,0.00140449438202247,0,712,495,708,4.24122801007771,0.00140449438202247,0.0140449438202247,712,1,1,1,1,1
"2022-05-01","Ethiopia",23,2,9,1,26,0,0,53,14,1,1,3,3,1,4,0,1,0,13,21,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0338235294117647,0.00294117647058824,0.0132352941176471,0.00147058823529412,0.0382352941176471,0,0,0.0779411764705882,0.0205882352941176,0.00147058823529412,0.00147058823529412,0.00441176470588235,0.00441176470588235,0.00147058823529412,0.00588235294117647,0,0.00147058823529412,0,0.0191176470588235,0.0308823529411765,0,0,0,0,0,0,0,0.00588235294117647,0,0,0,0,0,0,10,20,1,0,3,12,0,0,1,0,1,0.0147058823529412,0.0294117647058824,0.00147058823529412,0,0.00441176470588235,0.0176470588235294,0,0,0.00147058823529412,0,0.00147058823529412,680,460,676,5.2208443953512,0,0.0132352941176471,680,1,1,1,1,1
"2022-06-01","Ethiopia",6,2,4,0,53,0,0,32,10,4,1,0,2,0,2,6,0,0,21,11,0,3,0,0,1,0,0,1,1,1,0,0,0,1,0.00920245398773006,0.00306748466257669,0.00613496932515337,0,0.0812883435582822,0,0,0.049079754601227,0.0153374233128834,0.00613496932515337,0.00153374233128834,0,0.00306748466257669,0,0.00306748466257669,0.00920245398773006,0,0,0.0322085889570552,0.0168711656441718,0,0.00460122699386503,0,0,0.00153374233128834,0,0,0.00153374233128834,0.00153374233128834,0.00153374233128834,0,0,0,0.00153374233128834,1,19,1,0,1,13,1,0,0,0,0,0.00153374233128834,0.0291411042944785,0.00153374233128834,0,0.00153374233128834,0.0199386503067485,0.00153374233128834,0,0,0,0,652,465,644,4.02566875081177,0.00306748466257669,0.0122699386503067,652,1,1,1,1,1
"2022-07-01","Ethiopia",7,0,8,1,43,1,0,42,12,2,4,1,6,0,5,2,0,1,17,12,1,0,1,1,2,8,2,1,0,0,1,0,0,1,0.00998573466476462,0,0.0114122681883024,0.0014265335235378,0.0613409415121255,0.0014265335235378,0,0.0599144079885877,0.0171184022824536,0.00285306704707561,0.00570613409415121,0.0014265335235378,0.00855920114122682,0,0.00713266761768902,0.00285306704707561,0,0.0014265335235378,0.0242510699001427,0.0171184022824536,0.0014265335235378,0,0.0014265335235378,0.0014265335235378,0.00285306704707561,0.0114122681883024,0.00285306704707561,0.0014265335235378,0,0,0.0014265335235378,0,0,0.0014265335235378,4,34,2,0,4,8,0,0,1,0,1,0.00570613409415121,0.0485021398002853,0.00285306704707561,0,0.00570613409415121,0.0114122681883024,0,0,0.0014265335235378,0,0.0014265335235378,701,491,682,4.19104577839715,0.0285306704707561,0.0128388017118402,701,1,1,1,1,1
