"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","rs.n1info.com","insajder.net"
2018-06-01,"Serbia",11,5,39,2,96,0,0,47,74,34,6,10,22,10,95,21,1,8,4,13,0,0,0,0,2,0,1,0,0,3,1,0,0,1,0,0,0,0,0,2,0,0.00334346504559271,0.00151975683890578,0.011854103343465,0.00060790273556231,0.0291793313069909,0,0,0.0142857142857143,0.0224924012158055,0.0103343465045593,0.00182370820668693,0.00303951367781155,0.00668693009118541,0.00303951367781155,0.0288753799392097,0.00638297872340425,0.000303951367781155,0.00243161094224924,0.00121580547112462,0.00395136778115502,0,0,0,0,0.00060790273556231,0,0.000303951367781155,0,0,0.000911854103343465,0.000303951367781155,0,0,0.000303951367781155,0,0,0,0,0,0.00060790273556231,0,38,25,14,0,46,32,5,1,2,5,21,0.0115501519756839,0.00759878419452888,0.00425531914893617,0,0.0139817629179331,0.00972644376899696,0.00151975683890578,0.000303951367781155,0.00060790273556231,0.00151975683890578,0.00638297872340425,3290,2628,3280,10.2082333380962,0.00334346504559271,0.000911854103343465,3290,1,1
2018-07-01,"Serbia",25,3,12,4,69,3,1,38,58,25,1,3,16,8,39,22,1,17,16,14,1,0,0,1,0,1,0,0,1,3,0,0,0,1,0,1,0,1,0,1,0,0.00819403474270731,0.000983284169124877,0.00393313667649951,0.00131104555883317,0.0226155358898722,0.000983284169124877,0.000327761389708292,0.0124549328089151,0.019010160603081,0.00819403474270731,0.000327761389708292,0.000983284169124877,0.00524418223533268,0.00262209111766634,0.0127826941986234,0.00721075057358243,0.000327761389708292,0.00557194362504097,0.00524418223533268,0.00458865945591609,0.000327761389708292,0,0,0.000327761389708292,0,0.000327761389708292,0,0,0.000327761389708292,0.000983284169124877,0,0,0,0.000327761389708292,0,0.000327761389708292,0,0.000327761389708292,0,0.000327761389708292,0,48,23,11,1,40,28,4,3,1,6,13,0.015732546705998,0.00753851196329072,0.00360537528679122,0.000327761389708292,0.0131104555883317,0.00917731891183219,0.00131104555883317,0.000983284169124877,0.000327761389708292,0.00196656833824975,0.0042608980662078,3051,2521,3040,11.0396044297521,0.00327761389708292,0.00294985250737463,3051,1,1
2018-08-01,"Serbia",16,5,26,2,56,1,1,67,36,51,2,4,22,8,31,23,3,11,6,8,2,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,1,0,4,0,0.0053226879574185,0.00166333998669328,0.00864936793080506,0.000665335994677312,0.0186294078509647,0.000332667997338656,0.000332667997338656,0.02228875582169,0.0119760479041916,0.0169660678642715,0.000665335994677312,0.00133067198935462,0.00731869594145043,0.00266134397870925,0.0103127079174983,0.00765136393878909,0.000998003992015968,0.00365934797072522,0.00199600798403194,0.00266134397870925,0.000665335994677312,0,0,0,0,0,0,0,0,0.00266134397870925,0,0,0,0,0.000332667997338656,0,0,0.000332667997338656,0,0.00133067198935462,0,35,30,9,0,37,32,4,0,4,7,13,0.011643379906853,0.00998003992015968,0.0029940119760479,0,0.0123087159015303,0.010645375914837,0.00133067198935462,0,0.00133067198935462,0.00232867598137059,0.00432468396540253,3006,2478,2990,10.4259080698852,0.00365934797072522,0.00365934797072522,3006,1,1
2018-09-01,"Serbia",20,6,43,7,89,1,1,36,39,50,1,10,28,12,58,17,0,5,3,19,1,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,1,2,0,0.00613873542050338,0.00184162062615101,0.0131982811540823,0.00214855739717618,0.02731737262124,0.000306936771025169,0.000306936771025169,0.0110497237569061,0.0119705340699816,0.0153468385512584,0.000306936771025169,0.00306936771025169,0.00859422958870473,0.00368324125230203,0.0178023327194598,0.00521792510742787,0,0.00153468385512584,0.000920810313075506,0.00583179864947821,0.000306936771025169,0,0,0,0,0,0.00122774708410068,0,0,0.00276243093922652,0,0,0,0,0,0,0,0,0.000306936771025169,0.000613873542050338,0,39,41,12,0,50,41,3,3,3,7,15,0.0119705340699816,0.0125844076120319,0.00368324125230203,0,0.0153468385512584,0.0125844076120319,0.000920810313075506,0.000920810313075506,0.000920810313075506,0.00214855739717618,0.00460405156537753,3258,2630,3241,10.3073784417597,0.00245549416820135,0.00705954573357888,3258,1,1
2018-10-01,"Serbia",20,3,50,13,52,1,2,50,88,52,2,7,36,8,37,17,4,3,7,24,0,0,0,0,0,3,0,0,0,3,0,0,0,2,2,0,0,1,0,2,0,0.00564652738565782,0.000846979107848673,0.0141163184641446,0.00367024280067758,0.0146809712027103,0.000282326369282891,0.000564652738565782,0.0141163184641446,0.0248447204968944,0.0146809712027103,0.000564652738565782,0.00197628458498024,0.0101637492941841,0.00225861095426313,0.010446075663467,0.00479954827780915,0.00112930547713156,0.000846979107848673,0.00197628458498024,0.00677583286278938,0,0,0,0,0,0.000846979107848673,0,0,0,0.000846979107848673,0,0,0,0.000564652738565782,0.000564652738565782,0,0,0.000282326369282891,0,0.000564652738565782,0,43,36,18,3,54,47,2,1,3,1,25,0.0121400338791643,0.0101637492941841,0.00508187464709204,0.000846979107848673,0.0152456239412761,0.0132693393562959,0.000564652738565782,0.000282326369282891,0.000846979107848673,0.000282326369282891,0.00705815923207228,3542,2879,3529,10.8985733233771,0.00338791643139469,0.00254093732354602,3542,1,1
2018-11-01,"Serbia",28,8,78,10,74,3,3,40,86,56,1,7,35,7,55,19,0,11,6,23,1,0,0,0,0,2,0,0,0,4,0,0,0,1,2,0,0,1,0,0,0,0.00748063051028587,0.00213732300293882,0.0208388992786535,0.00267165375367352,0.0197702377771841,0.000801496126102057,0.000801496126102057,0.0106866150146941,0.0229762222815923,0.0149612610205717,0.000267165375367352,0.00187015762757147,0.00935078813785733,0.00187015762757147,0.0146940956452044,0.0050761421319797,0,0.00293881912904088,0.00160299225220411,0.0061448036334491,0.000267165375367352,0,0,0,0,0.000534330750734705,0,0,0,0.00106866150146941,0,0,0,0.000267165375367352,0.000534330750734705,0,0,0.000267165375367352,0,0,0,59,30,16,1,44,45,2,1,2,7,23,0.0157627571466738,0.00801496126102057,0.00427464600587764,0.000267165375367352,0.0117552765161635,0.0120224418915309,0.000534330750734705,0.000267165375367352,0.000534330750734705,0.00187015762757147,0.0061448036334491,3743,3005,3732,11.2148363930693,0.00293881912904088,0.00133582687683676,3743,1,1
2018-12-01,"Serbia",34,12,78,21,88,2,1,42,79,55,3,10,39,13,206,29,3,20,5,38,0,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0085127691537306,0.00300450676014021,0.0195292939409114,0.00525788683024537,0.0220330495743615,0.000500751126690035,0.000250375563345017,0.0105157736604907,0.0197796695042564,0.013770655983976,0.000751126690035053,0.00250375563345018,0.00976464697045568,0.00325488232348523,0.0515773660490736,0.00726089133700551,0.000751126690035053,0.00500751126690035,0.00125187781672509,0.00951427140711067,0,0,0,0.000250375563345017,0,0.000500751126690035,0.000250375563345017,0.000250375563345017,0,0,0,0,0,0.000250375563345017,0,0,0,0.000250375563345017,0,0,0,40,21,8,0,59,48,3,0,4,2,20,0.0100150225338007,0.00525788683024537,0.00200300450676014,0,0.014772158237356,0.0120180270405608,0.000751126690035053,0,0.00100150225338007,0.000500751126690035,0.00500751126690035,3994,3047,3987,13.0668102003202,0.00150225338007011,0.00225338007010516,3994,1,1
2019-01-01,"Serbia",41,8,81,27,93,2,3,26,89,38,4,7,33,8,357,18,1,12,2,24,1,0,0,3,0,4,6,0,0,9,0,0,0,3,2,0,0,4,0,0,0,0.0101359703337454,0.00197775030902349,0.0200247218788628,0.00667490729295426,0.022991347342398,0.000494437577255871,0.000741656365883807,0.00642768850432633,0.0220024721878863,0.00939431396786156,0.000988875154511743,0.00173053152039555,0.00815822002472188,0.00197775030902349,0.088257107540173,0.00444993819530284,0.000247218788627936,0.00296662546353523,0.000494437577255871,0.00593325092707046,0.000247218788627936,0,0,0.000741656365883807,0,0.000988875154511743,0.00148331273176761,0,0,0.00222496909765142,0,0,0,0.000741656365883807,0.000494437577255871,0,0,0.000988875154511743,0,0,0,41,30,3,0,35,44,4,9,2,14,22,0.0101359703337454,0.00741656365883807,0.000741656365883807,0,0.00865265760197775,0.0108776266996292,0.000988875154511743,0.00222496909765142,0.000494437577255871,0.0034610630407911,0.00543881334981459,4045,2992,4013,12.2812052451972,0.011372064276885,0.00296662546353523,4045,1,1
2019-02-01,"Serbia",29,9,57,21,98,1,5,65,69,44,1,1,33,6,314,24,0,33,8,26,1,1,0,1,0,1,0,0,0,3,0,1,0,4,1,0,1,1,0,0,0,0.00740362522338524,0.00229767679346439,0.0145519530252744,0.0053612458514169,0.0250191473066122,0.000255297421496043,0.00127648710748021,0.0165943323972428,0.017615522083227,0.0112330865458259,0.000255297421496043,0.000255297421496043,0.00842481490936942,0.00153178452897626,0.0801633903497575,0.00612713811590503,0,0.00842481490936942,0.00204237937196834,0.00663773295889711,0.000255297421496043,0.000255297421496043,0,0.000255297421496043,0,0.000255297421496043,0,0,0,0.000765892264488129,0,0.000255297421496043,0,0.00102118968598417,0.000255297421496043,0,0.000255297421496043,0.000255297421496043,0,0,0,69,23,11,0,37,36,2,1,8,4,29,0.017615522083227,0.00587184069440899,0.00280827163645647,0,0.00944600459535359,0.00919070717385754,0.000510594842992086,0.000255297421496043,0.00204237937196834,0.00102118968598417,0.00740362522338524,3917,2886,3902,12.7995772231805,0.00331886647944856,0.00255297421496043,3917,1,1
2019-03-01,"Serbia",44,13,77,7,74,4,4,49,116,44,0,6,37,22,414,49,3,31,6,53,0,0,0,0,0,3,1,0,0,10,0,1,0,5,0,0,0,0,0,0,0,0.00956106040851804,0.00282485875706215,0.0167318557149066,0.00152107779226423,0.0160799652325076,0.000869187309865276,0.000869187309865276,0.0106475445458496,0.025206431986093,0.00956106040851804,0,0.00130378096479791,0.0080399826162538,0.00478053020425902,0.0899608865710561,0.0106475445458496,0.000651890482398957,0.00673620165145589,0.00130378096479791,0.0115167318557149,0,0,0,0,0,0.000651890482398957,0.000217296827466319,0,0,0.00217296827466319,0,0.000217296827466319,0,0.00108648413733159,0,0,0,0,0,0,0,57,30,13,1,67,61,10,4,10,4,43,0.0123859191655802,0.00651890482398957,0.00282485875706215,0.000217296827466319,0.0145588874402434,0.0132551064754455,0.00217296827466319,0.000869187309865276,0.00217296827466319,0.000869187309865276,0.00934376358105172,4602,3293,4582,14.5596615440605,0.0034767492394611,0.00412863972186006,4602,1,1
2019-04-01,"Serbia",22,10,77,8,122,8,4,36,113,38,2,9,38,14,295,25,1,17,3,36,0,0,0,2,0,2,2,1,1,19,1,0,0,1,1,0,0,2,0,0,0,0.00541338582677165,0.00246062992125984,0.0189468503937008,0.00196850393700787,0.0300196850393701,0.00196850393700787,0.000984251968503937,0.00885826771653543,0.0278051181102362,0.0093503937007874,0.000492125984251968,0.00221456692913386,0.0093503937007874,0.00344488188976378,0.0725885826771654,0.00615157480314961,0.000246062992125984,0.00418307086614173,0.000738188976377953,0.00885826771653543,0,0,0,0.000492125984251968,0,0.000492125984251968,0.000492125984251968,0.000246062992125984,0.000246062992125984,0.0046751968503937,0.000246062992125984,0,0,0.000246062992125984,0.000246062992125984,0,0,0.000492125984251968,0,0,0,24,32,7,0,48,42,3,1,2,8,25,0.00590551181102362,0.0078740157480315,0.00172244094488189,0,0.0118110236220472,0.0103346456692913,0.000738188976377953,0.000246062992125984,0.000492125984251968,0.00196850393700787,0.00615157480314961,4064,3030,4032,13.0998993011449,0.00196850393700787,0.00885826771653543,4064,1,1
2019-05-01,"Serbia",40,6,81,9,93,10,1,47,73,75,3,16,42,11,210,33,4,17,2,39,0,0,0,0,3,1,0,1,0,13,0,2,0,2,3,0,0,3,1,2,0,0.00995767986059248,0.00149365197908887,0.0201643017176998,0.00224047796863331,0.0231516056758775,0.00248941996514812,0.000248941996514812,0.0117002738361962,0.0181727657455813,0.0186706497386109,0.000746825989544436,0.00398307194423699,0.0104555638536221,0.00273836196166293,0.0522778192681105,0.0082150858849888,0.000995767986059248,0.00423201394075181,0.000497883993029624,0.00970873786407767,0,0,0,0,0.000746825989544436,0.000248941996514812,0,0.000248941996514812,0,0.00323624595469256,0,0.000497883993029624,0,0.000497883993029624,0.000746825989544436,0,0,0.000746825989544436,0.000248941996514812,0.000497883993029624,0,47,29,11,1,57,47,1,2,5,7,31,0.0117002738361962,0.00721931789892955,0.00273836196166293,0.000248941996514812,0.0141896938013443,0.0117002738361962,0.000248941996514812,0.000497883993029624,0.00124470998257406,0.00174259397560368,0.00771720189195917,4017,3014,3986,13.2499395626494,0.0062235499128703,0.00373412994772218,4017,1,1
2019-06-01,"Serbia",32,6,49,10,81,1,2,123,82,47,4,8,32,14,151,36,4,10,7,36,0,0,0,1,0,0,0,0,0,6,1,0,0,2,1,0,0,0,0,3,0,0.00794833581718828,0.0014903129657228,0.0121708892200695,0.00248385494287134,0.0201192250372578,0.000248385494287134,0.000496770988574267,0.0305514157973174,0.020367610531545,0.0116741182314953,0.000993541977148535,0.00198708395429707,0.00794833581718828,0.00347739692001987,0.0375062096373572,0.00894187779433681,0.000993541977148535,0.00248385494287134,0.00173869846000994,0.00894187779433681,0,0,0,0.000248385494287134,0,0,0,0,0,0.0014903129657228,0.000248385494287134,0,0,0.000496770988574267,0.000248385494287134,0,0,0,0,0.000745156482861401,0,56,28,8,2,41,42,2,2,1,12,31,0.0139095876800795,0.00695479384003974,0.00198708395429707,0.000496770988574267,0.0101838052657725,0.0104321907600596,0.000496770988574267,0.000496770988574267,0.000248385494287134,0.0029806259314456,0.00769995032290114,4026,3092,4012,11.884647323723,0.0022354694485842,0.00322901142573274,4026,1,1
2019-07-01,"Serbia",40,15,67,39,89,3,4,80,100,44,4,6,47,21,64,47,6,22,7,26,4,0,0,6,0,3,0,0,0,1,0,0,0,1,4,1,0,1,0,0,0,0.0100401606425703,0.00376506024096386,0.0168172690763052,0.00978915662650602,0.0223393574297189,0.000753012048192771,0.00100401606425703,0.0200803212851406,0.0251004016064257,0.0110441767068273,0.00100401606425703,0.00150602409638554,0.0117971887550201,0.0052710843373494,0.0160642570281124,0.0117971887550201,0.00150602409638554,0.00552208835341365,0.0017570281124498,0.00652610441767068,0.00100401606425703,0,0,0.00150602409638554,0,0.000753012048192771,0,0,0,0.000251004016064257,0,0,0,0.000251004016064257,0.00100401606425703,0.000251004016064257,0,0.000251004016064257,0,0,0,47,23,10,1,64,35,2,2,4,8,30,0.0117971887550201,0.00577309236947791,0.00251004016064257,0.000251004016064257,0.0160642570281124,0.008785140562249,0.000502008032128514,0.000502008032128514,0.00100401606425703,0.00200803212851406,0.00753012048192771,3984,3075,3963,13.8851616422467,0.00577309236947791,0.00125502008032129,3984,1,1
2019-08-01,"Serbia",32,3,54,66,134,4,2,58,58,22,1,7,26,13,60,18,2,6,0,21,5,0,0,0,0,1,0,0,2,3,0,1,0,3,1,0,1,1,4,5,0,0.00933488914819136,0.000875145857642941,0.0157526254375729,0.0192532088681447,0.0390898483080513,0.00116686114352392,0.00058343057176196,0.0169194865810968,0.0169194865810968,0.00641773628938156,0.00029171528588098,0.00204200700116686,0.00758459743290548,0.00379229871645274,0.0175029171528588,0.00525087514585764,0.00058343057176196,0.00175029171528588,0,0.00612602100350058,0.0014585764294049,0,0,0,0,0.00029171528588098,0,0,0.00058343057176196,0.000875145857642941,0,0.00029171528588098,0,0.000875145857642941,0.00029171528588098,0,0.00029171528588098,0.00029171528588098,0.00116686114352392,0.0014585764294049,0,54,35,15,0,26,32,2,2,5,6,23,0.0157526254375729,0.0102100350058343,0.0043757292882147,0,0.00758459743290548,0.00933488914819136,0.00058343057176196,0.00058343057176196,0.0014585764294049,0.00175029171528588,0.00670945157526254,3428,2671,3401,10.6716219497402,0.00554259043173862,0.00466744457409568,3428,1,1
2019-09-01,"Serbia",24,12,98,72,103,7,6,35,70,40,2,8,34,17,94,23,3,11,0,16,0,0,0,1,0,1,0,0,0,7,0,0,0,2,1,0,0,2,0,3,0,0.00639658848614072,0.00319829424307036,0.0261194029850746,0.0191897654584222,0.0274520255863539,0.00186567164179104,0.00159914712153518,0.00932835820895522,0.0186567164179104,0.0106609808102345,0.000533049040511727,0.00213219616204691,0.00906183368869936,0.00453091684434968,0.0250533049040512,0.00613006396588486,0.000799573560767591,0.0029317697228145,0,0.00426439232409382,0,0,0,0.000266524520255864,0,0.000266524520255864,0,0,0,0.00186567164179104,0,0,0,0.000533049040511727,0.000266524520255864,0,0,0.000533049040511727,0,0.000799573560767591,0,40,31,6,0,53,22,5,2,4,9,24,0.0106609808102345,0.00826226012793177,0.00159914712153518,0,0.0141257995735608,0.005863539445629,0.00133262260127932,0.000533049040511727,0.00106609808102345,0.00239872068230277,0.00639658848614072,3752,2914,3735,12.0975768299741,0.00186567164179104,0.00613006396588486,3752,1,1
2019-10-01,"Serbia",43,5,132,40,158,4,5,55,98,35,1,12,62,18,131,18,10,21,4,34,0,0,0,2,0,5,2,0,0,8,6,0,0,2,2,0,1,1,1,1,0,0.00977494885201182,0.00113662195953626,0.0300068197317572,0.00909297567629007,0.0359172539213458,0.000909297567629007,0.00113662195953626,0.0125028415548988,0.0222777904069107,0.00795635371675381,0.000227324391907252,0.00272789270288702,0.0140941122982496,0.00409183905433053,0.02977949533985,0.00409183905433053,0.00227324391907252,0.00477381223005228,0.000909297567629007,0.00772902932484656,0,0,0,0.000454648783814503,0,0.00113662195953626,0.000454648783814503,0,0,0.00181859513525801,0.00136394635144351,0,0,0.000454648783814503,0.000454648783814503,0,0.000227324391907252,0.000227324391907252,0.000227324391907252,0.000227324391907252,0,53,41,11,0,51,46,7,3,5,8,38,0.0120481927710843,0.00932030006819732,0.00250056831097977,0,0.0115935439872698,0.0104569220277336,0.00159127074335076,0.000681973175721755,0.00113662195953626,0.00181859513525801,0.00863832689247556,4399,3305,4368,13.4564169063313,0.0070470561491248,0.00340986587860877,4399,1,1
2019-11-01,"Serbia",29,14,52,25,96,1,4,55,152,38,3,7,67,25,95,28,2,27,6,30,8,0,0,0,0,3,2,0,24,9,8,0,2,2,2,2,0,1,0,3,0,0.00680272108843537,0.00328407224958949,0.0121979826413324,0.00586441473140981,0.0225193525686137,0.000234576589256392,0.000938306357025569,0.0129017124091016,0.0356556415669716,0.0089139103917429,0.000703729767769177,0.00164203612479475,0.0157166314801783,0.00586441473140981,0.0222847759793573,0.00656814449917898,0.000469153178512784,0.00633356790992259,0.00140745953553835,0.00703729767769177,0.00187661271405114,0,0,0,0,0.000703729767769177,0.000469153178512784,0,0.00562983814215341,0.00211118930330753,0.00187661271405114,0,0.000469153178512784,0.000469153178512784,0.000469153178512784,0.000469153178512784,0,0.000234576589256392,0,0.000703729767769177,0,54,19,8,9,63,41,3,4,7,14,39,0.0126671358198452,0.00445695519587145,0.00187661271405114,0.00211118930330753,0.0147783251231527,0.00961764015951208,0.000703729767769177,0.000938306357025569,0.00164203612479475,0.00328407224958949,0.0091484869809993,4263,3301,4197,13.8028254745101,0.0121979826413324,0.0060989913206662,4263,1,1
2019-12-01,"Serbia",25,15,124,30,103,2,3,38,129,64,3,9,45,18,124,22,0,11,1,32,2,0,0,0,0,3,2,0,5,5,0,0,0,1,0,0,0,0,2,1,0,0.00562936275613601,0.0033776176536816,0.0279216392704346,0.00675523530736321,0.0231929745552803,0.00045034902049088,0.000675523530736321,0.00855663138932673,0.0290475118216618,0.0144111686557082,0.000675523530736321,0.00202657059220896,0.0101328529610448,0.00405314118441792,0.0279216392704346,0.00495383922539968,0,0.00247691961269984,0.00022517451024544,0.00720558432785409,0.00045034902049088,0,0,0,0,0.000675523530736321,0.00045034902049088,0,0.0011258725512272,0.0011258725512272,0,0,0,0.00022517451024544,0,0,0,0,0.00045034902049088,0.00022517451024544,0,56,32,18,2,53,41,4,1,4,3,39,0.0126097725737447,0.00720558432785409,0.00405314118441792,0.00045034902049088,0.0119342490430083,0.00923215492006305,0.000900698040981761,0.00022517451024544,0.000900698040981761,0.000675523530736321,0.00878180589957217,4441,3433,4420,12.0115593941314,0.00472866471515424,0.0022517451024544,4441,1,1
2020-01-01,"Serbia",24,11,84,30,77,1,4,81,90,57,1,2,36,13,106,32,5,15,3,16,3,0,0,0,0,0,0,0,0,7,0,1,0,2,2,0,0,0,0,0,0,0.00598354525056096,0.00274245823984044,0.0209424083769634,0.0074794315632012,0.0191972076788831,0.00024931438544004,0.00099725754176016,0.0201944652206432,0.0224382946896036,0.0142109199700823,0.00024931438544004,0.00049862877088008,0.00897531787584144,0.00324108701072052,0.0264273248566442,0.00797806033408128,0.0012465719272002,0.0037397157816006,0.00074794315632012,0.00398903016704064,0.00074794315632012,0,0,0,0,0,0,0,0,0.00174520069808028,0,0.00024931438544004,0,0.00049862877088008,0.00049862877088008,0,0,0,0,0,0,41,38,13,0,47,32,5,0,3,4,29,0.0102218898030416,0.00947394664672152,0.00324108701072052,0,0.0117177761156819,0.00797806033408128,0.0012465719272002,0,0.00074794315632012,0.00099725754176016,0.00723011717776116,4011,3147,3996,11.8811141602063,0.00299177262528048,0.00349040139616056,4011,1,1
2020-02-01,"Serbia",23,11,195,67,72,4,4,146,110,79,4,5,44,15,94,20,6,9,3,26,2,0,0,2,0,0,2,1,0,4,0,0,0,3,0,0,0,0,0,2,0,0.0055582406959884,0.00265828902851619,0.0471242145964234,0.0161913968100532,0.0173997100048333,0.00096665055582407,0.00096665055582407,0.0352827452875785,0.0265828902851619,0.0190913484775254,0.00096665055582407,0.00120831319478009,0.0106331561140648,0.00362493958434026,0.0227162880618656,0.00483325277912035,0.0014499758337361,0.00217496375060416,0.000724987916868052,0.00628322861285645,0.000483325277912035,0,0,0.000483325277912035,0,0,0.000483325277912035,0.000241662638956017,0,0.00096665055582407,0,0,0,0.000724987916868052,0,0,0,0,0,0.000483325277912035,0,37,36,17,2,47,72,9,3,3,3,29,0.00894151764137264,0.00869985500241663,0.0041082648622523,0.000483325277912035,0.0113581440309328,0.0173997100048333,0.00217496375060416,0.000724987916868052,0.000724987916868052,0.000724987916868052,0.0070082165297245,4138,2996,4122,12.4354086727538,0.00241662638956017,0.00265828902851619,4138,1,1
2020-03-01,"Serbia",23,6,186,49,63,6,0,630,68,55,174,24,29,27,42,16,3,8,1,20,1,0,0,0,2,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00408816210451475,0.00106647707074298,0.0330607891930323,0.00870956274440099,0.0111980092428013,0.00106647707074298,0,0.111980092428013,0.0120867401350871,0.00977603981514398,0.0309278350515464,0.00426590828297192,0.00515463917525773,0.00479914681834341,0.00746533949520085,0.00284393885531461,0.00053323853537149,0.00142196942765731,0.000177746178457163,0.00355492356914326,0.000177746178457163,0,0,0,0.000355492356914326,0.000355492356914326,0,0.00124422324920014,0,0,0,0,0,0.000177746178457163,0,0,0,0,0,0,0,76,31,6,0,72,67,2,1,6,5,20,0.0135087095627444,0.00551013153217206,0.00106647707074298,0,0.0127977248489157,0.0119089939566299,0.000355492356914326,0.000177746178457163,0.00106647707074298,0.000888730892285816,0.00355492356914326,5626,3933,5613,9.52161411411291,0.00106647707074298,0.00213295414148596,5626,1,1
2020-04-01,"Serbia",27,11,36,11,41,5,2,713,43,66,139,11,6,26,36,8,2,13,2,16,0,0,0,0,1,1,0,5,0,5,0,0,0,2,1,0,0,0,0,0,0,0.00502793296089385,0.00204841713221601,0.00670391061452514,0.00204841713221601,0.00763500931098696,0.000931098696461825,0.00037243947858473,0.132774674115456,0.00800744878957169,0.0122905027932961,0.0258845437616387,0.00204841713221601,0.00111731843575419,0.00484171322160149,0.00670391061452514,0.00148975791433892,0.00037243947858473,0.00242085661080074,0.00037243947858473,0.00297951582867784,0,0,0,0,0.000186219739292365,0.000186219739292365,0,0.000931098696461825,0,0.000931098696461825,0,0,0,0.00037243947858473,0.000186219739292365,0,0,0,0,0,0,52,35,4,0,34,68,4,2,3,11,22,0.00968342644320298,0.00651769087523277,0.00074487895716946,0,0.00633147113594041,0.0126629422718808,0.00074487895716946,0.00037243947858473,0.000558659217877095,0.00204841713221601,0.00409683426443203,5370,3929,5355,9.4611976617749,0.00167597765363128,0.00260707635009311,5370,1,1
2020-05-01,"Serbia",32,11,223,81,76,3,1,411,90,55,64,23,49,16,112,8,0,8,6,49,1,0,0,1,0,7,0,1,0,1,0,1,0,2,1,1,0,0,0,0,0,0.00607325868286202,0.00208768267223382,0.0423230214461947,0.0153729360409945,0.0144239893717973,0.000569368001518315,0.000189789333839438,0.0780034162080091,0.0170810400455494,0.0104384133611691,0.012146517365724,0.00436515467830708,0.00929967735813247,0.00303662934143101,0.0212564053900171,0.00151831467071551,0,0.00151831467071551,0.00113873600303663,0.00929967735813247,0.000189789333839438,0,0,0.000189789333839438,0,0.00132852533687607,0,0.000189789333839438,0,0.000189789333839438,0,0.000189789333839438,0,0.000379578667678876,0.000189789333839438,0.000189789333839438,0,0,0,0,0,47,15,6,0,37,53,1,2,4,10,30,0.0089200986904536,0.00284684000759157,0.00113873600303663,0,0.00702220535205921,0.0100588346934902,0.000189789333839438,0.000379578667678876,0.000759157335357753,0.00189789333839438,0.00569368001518315,5269,3782,5253,10.8660336360893,0.00341620800910989,0.000569368001518315,5269,1,1
