"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","lahora.gt"
"2022-12-01","Guatemala",14,4,28,2,5,1,3,82,112,6,3,5,59,4,6,9,3,2,11,14,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.00666984278227727,0.00190566936636494,0.0133396855645545,0.000952834683182468,0.00238208670795617,0.000476417341591234,0.0014292520247737,0.0390662220104812,0.0533587422582182,0.0028585040495474,0.0014292520247737,0.00238208670795617,0.0281086231538828,0.00190566936636494,0.0028585040495474,0.00428775607432111,0.0014292520247737,0.000952834683182468,0.00524059075750357,0.00666984278227727,0,0,0,0,0.000476417341591234,0,0,0,0,0,0,0.000476417341591234,0.000476417341591234,0,39,2,12,0,48,10,3,0,1,23,32,0.0185802763220581,0.000952834683182468,0.00571700809909481,0,0.0228680323963792,0.00476417341591234,0.0014292520247737,0,0.000476417341591234,0.0109575988565984,0.0152453549309195,2099,1624,6,5.32417704469357,0.000476417341591234,0.000952834683182468,2099,1
"2023-01-01","Guatemala",19,1,138,4,11,5,0,67,101,14,1,6,59,1,8,6,2,1,23,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00789364353967595,0.000415454923140839,0.0573327793934358,0.00166181969256336,0.00457000415454923,0.0020772746157042,0,0.0278354798504362,0.0419609472372248,0.00581636892397175,0.000415454923140839,0.00249272953884504,0.0245118404653095,0.000415454923140839,0.00332363938512671,0.00249272953884504,0.000830909846281678,0.000415454923140839,0.0095554632322393,0.0112172829248027,0,0,0,0,0,0,0,0,0,0,0,0,0.000415454923140839,0,68,7,11,0,59,17,3,4,7,26,33,0.0282509347735771,0.00290818446198587,0.00457000415454923,0,0.0245118404653095,0.00706273369339427,0.00124636476942252,0.00166181969256336,0.00290818446198587,0.0108018280016618,0.0137100124636477,2407,1743,4,4.67072127210482,0,0.000415454923140839,2407,1
"2023-02-01","Guatemala",21,3,158,12,11,2,1,78,93,20,2,2,29,2,7,9,3,1,20,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00999524036173251,0.0014278914802475,0.0752022846263684,0.00571156592099,0.00523560209424084,0.000951927653498334,0.000475963826749167,0.037125178486435,0.0442646358876725,0.00951927653498334,0.000951927653498334,0.000951927653498334,0.0138029509757258,0.000951927653498334,0.00333174678724417,0.0042836744407425,0.0014278914802475,0.000475963826749167,0.00951927653498334,0.00571156592099,0,0,0,0,0,0,0,0,0,0,0,0,0.000475963826749167,0,29,7,14,0,45,9,0,3,3,12,33,0.0138029509757258,0.00333174678724417,0.00666349357448834,0,0.0214183722037125,0.0042836744407425,0,0.0014278914802475,0.0014278914802475,0.00571156592099,0.0157068062827225,2101,1499,7,4.50876968228545,0,0.000475963826749167,2101,1
"2023-03-01","Guatemala",19,1,169,12,10,1,0,38,136,16,1,3,44,12,32,3,1,14,16,6,0,2,3,5,11,0,0,0,0,2,0,0,1,1,0.00804062632247144,0.000423190859077444,0.071519255184088,0.00507829030892933,0.00423190859077444,0.000423190859077444,0,0.0160812526449429,0.0575539568345324,0.0067710537452391,0.000423190859077444,0.00126957257723233,0.0186203977994075,0.00507829030892933,0.0135421074904782,0.00126957257723233,0.000423190859077444,0.00592467202708421,0.0067710537452391,0.00253914515446466,0,0.000846381718154888,0.00126957257723233,0.00211595429538722,0.00465509944985188,0,0,0,0,0.000846381718154888,0,0,0.000423190859077444,0.000423190859077444,47,7,19,0,67,22,1,4,1,23,15,0.0198899703766399,0.00296233601354211,0.00804062632247144,0,0.0283537875581887,0.00931019889970377,0.000423190859077444,0.00169276343630978,0.000423190859077444,0.00973338975878121,0.00634786288616166,2363,1684,10,5.04169565534784,0.000423190859077444,0.0105797714769361,2363,1
"2023-04-01","Guatemala",22,1,175,8,26,0,0,53,73,16,1,3,22,2,6,3,2,8,10,20,0,4,1,4,10,1,0,0,0,1,0,0,0,2,0.010213556174559,0.000464252553389044,0.0812441968430826,0.00371402042711235,0.0120705663881151,0,0,0.0246053853296193,0.0338904363974002,0.0074280408542247,0.000464252553389044,0.00139275766016713,0.010213556174559,0.000928505106778087,0.00278551532033426,0.00139275766016713,0.000928505106778087,0.00371402042711235,0.00464252553389044,0.00928505106778087,0,0.00185701021355617,0.000464252553389044,0.00185701021355617,0.00464252553389044,0.000464252553389044,0,0,0,0.000464252553389044,0,0,0,0.000928505106778087,32,5,3,0,47,13,1,6,3,17,19,0.0148560817084494,0.00232126276694522,0.00139275766016713,0,0.0218198700092851,0.00603528319405757,0.000464252553389044,0.00278551532033426,0.00139275766016713,0.00789229340761374,0.00882079851439183,2154,1578,9,3.62572591817,0.000464252553389044,0.011142061281337,2154,1
"2023-05-01","Guatemala",23,15,236,20,14,1,0,103,107,15,0,2,50,4,15,7,4,6,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829426613775694,0.00540930400288496,0.0851063829787234,0.00721240533717995,0.00504868373602596,0.000360620266858997,0,0.0371438874864767,0.0385863685539127,0.00540930400288496,0,0.000721240533717995,0.0180310133429499,0.00144248106743599,0.00540930400288496,0.00252434186801298,0.00144248106743599,0.00216372160115399,0.00360620266858997,0.00721240533717995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,10,9,1,45,17,0,4,1,9,29,0.0147854309412189,0.00360620266858997,0.00324558240173098,0.000360620266858997,0.0162279120086549,0.00613054453660296,0,0.00144248106743599,0.000360620266858997,0.00324558240173098,0.0104579877389109,2773,2012,18,3.25485418817349,0,0.000360620266858997,2773,1
"2023-06-01","Guatemala",21,5,531,93,6,3,1,68,141,11,1,8,55,4,15,5,0,5,29,34,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0.0068988173455979,0.00164257555847569,0.174441524310118,0.0305519053876478,0.00197109067017083,0.000985545335085414,0.000328515111695138,0.0223390275952694,0.0463206307490145,0.00361366622864652,0.000328515111695138,0.0026281208935611,0.0180683311432326,0.00131406044678055,0.00492772667542707,0.00164257555847569,0,0.00164257555847569,0.009526938239159,0.0111695137976347,0.000328515111695138,0,0,0,0,0,0,0.00164257555847569,0.000657030223390276,0,0.000328515111695138,0,0,0,53,6,8,1,40,3,1,1,3,22,38,0.0174113009198423,0.00197109067017083,0.0026281208935611,0.000328515111695138,0.0131406044678055,0.000985545335085414,0.000328515111695138,0.000328515111695138,0.000985545335085414,0.00722733245729304,0.0124835742444152,3044,1883,23,3.95092298023748,0.00131406044678055,0.00164257555847569,3044,1
"2023-07-01","Guatemala",14,1,272,101,14,3,0,80,116,13,1,11,46,7,34,15,16,11,12,7,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0.00483425414364641,0.000345303867403315,0.0939226519337017,0.0348756906077348,0.00483425414364641,0.00103591160220994,0,0.0276243093922652,0.0400552486187845,0.00448895027624309,0.000345303867403315,0.00379834254143646,0.0158839779005525,0.0024171270718232,0.0117403314917127,0.00517955801104972,0.00552486187845304,0.00379834254143646,0.00414364640883978,0.0024171270718232,0,0.000345303867403315,0.000345303867403315,0,0,0.000345303867403315,0,0.000345303867403315,0.000345303867403315,0,0,0,0,0,41,10,7,1,48,8,2,13,4,27,34,0.0141574585635359,0.00345303867403315,0.0024171270718232,0.000345303867403315,0.0165745856353591,0.00276243093922652,0.00069060773480663,0.00448895027624309,0.00138121546961326,0.0093232044198895,0.0117403314917127,2896,1975,13,5.56855544932718,0.00069060773480663,0.00103591160220994,2896,1
"2023-08-01","Guatemala",20,1,353,57,27,2,0,79,99,10,0,7,41,5,7,13,5,10,25,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.00687521485046408,0.000343760742523204,0.121347542110691,0.0195943623238226,0.0092815400481265,0.000687521485046408,0,0.0271570986593331,0.0340323135097972,0.00343760742523204,0,0.00240632519766243,0.0140941904434514,0.00171880371261602,0.00240632519766243,0.00446888965280165,0.00171880371261602,0.00343760742523204,0.0085940185630801,0.00446888965280165,0,0.000343760742523204,0.000343760742523204,0,0,0,0,0,0,0,0,0,0,0,45,7,8,0,38,9,0,3,3,31,35,0.0154692334135442,0.00240632519766243,0.00275008594018563,0,0.0130629082158817,0.00309384668270883,0,0.00103128222756961,0.00103128222756961,0.0106565830182193,0.0120316259883121,2909,1995,6,4.25922103689093,0,0.000687521485046408,2909,1
"2023-09-01","Guatemala",9,1,53,38,26,24,0,63,117,17,1,9,50,3,23,14,13,13,18,15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.00341945288753799,0.000379939209726444,0.0201367781155015,0.0144376899696049,0.00987841945288754,0.00911854103343465,0,0.023936170212766,0.0444528875379939,0.00645896656534954,0.000379939209726444,0.00341945288753799,0.0189969604863222,0.00113981762917933,0.00873860182370821,0.00531914893617021,0.00493920972644377,0.00493920972644377,0.00683890577507599,0.00569908814589666,0,0.000379939209726444,0,0,0,0,0,0,0.000379939209726444,0,0,0,0,0,29,7,12,0,45,9,1,19,4,23,43,0.0110182370820669,0.00265957446808511,0.00455927051671732,0,0.01709726443769,0.00341945288753799,0.000379939209726444,0.00721884498480243,0.00151975683890578,0.00873860182370821,0.0163373860182371,2632,1989,7,7.0685154615627,0.000759878419452888,0,2632,1
"2023-10-01","Guatemala",16,1,31,31,58,5,0,72,85,28,17,14,28,4,206,29,5,22,19,44,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.005588543485854,0.000349283967865875,0.0108278030038421,0.0108278030038421,0.0202584701362207,0.00174641983932937,0,0.025148445686343,0.0296891372685994,0.0097799511002445,0.00593782745371987,0.00488997555012225,0.0097799511002445,0.0013971358714635,0.0719524973803702,0.0101292350681104,0.00174641983932937,0.00768424729304925,0.00663639538945162,0.0153684945860985,0,0.000349283967865875,0,0,0,0,0,0,0.000349283967865875,0,0,0,0.000349283967865875,0,32,12,5,1,25,5,1,6,2,28,40,0.011177086971708,0.0041914076143905,0.00174641983932937,0.000349283967865875,0.00873209919664687,0.00174641983932937,0.000349283967865875,0.00209570380719525,0.00069856793573175,0.0097799511002445,0.013971358714635,2863,2023,7,5.28038404586937,0,0.00104785190359762,2863,1
"2023-11-01","Guatemala",28,2,43,7,20,4,1,79,133,19,0,2,42,1,37,5,10,9,13,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0108066383635662,0.000771902740254728,0.0165959089154766,0.00270165959089155,0.00771902740254728,0.00154380548050946,0.000385951370127364,0.0304901582400618,0.0513315322269394,0.00733307603241991,0,0.000771902740254728,0.0162099575453493,0.000385951370127364,0.0142802006947125,0.00192975685063682,0.00385951370127364,0.00347356233114628,0.00501736781165573,0.00733307603241991,0,0,0,0,0.000385951370127364,0,0,0,0,0,0,0,0.000385951370127364,0,38,6,9,0,38,8,5,6,1,29,48,0.0146661520648398,0.00231570822076418,0.00347356233114628,0,0.0146661520648398,0.00308761096101891,0.00192975685063682,0.00231570822076418,0.000385951370127364,0.0111925897336936,0.0185256657661135,2591,1976,6,5.72585034398472,0,0.000771902740254728,2591,1
"2023-12-01","Guatemala",19,3,39,29,15,18,0,59,82,23,2,4,45,2,28,11,3,8,11,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00773300773300773,0.00122100122100122,0.0158730158730159,0.0118030118030118,0.00610500610500611,0.00732600732600733,0,0.024013024013024,0.0333740333740334,0.00936100936100936,0.000814000814000814,0.00162800162800163,0.0183150183150183,0.000814000814000814,0.0113960113960114,0.00447700447700448,0.00122100122100122,0.00325600325600326,0.00447700447700448,0.00488400488400488,0,0,0,0,0,0,0,0,0,0,0,0,0.000407000407000407,0,38,7,5,1,29,17,0,11,1,21,33,0.0154660154660155,0.00284900284900285,0.00203500203500203,0.000407000407000407,0.0118030118030118,0.00691900691900692,0,0.00447700447700448,0.000407000407000407,0.00854700854700855,0.0134310134310134,2457,1922,3,5.54710782243343,0,0.000407000407000407,2457,1
"2024-01-01","Guatemala",17,2,65,7,29,4,0,84,90,28,0,1,53,4,11,34,1,12,11,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00621572212065814,0.000731261425959781,0.0237659963436929,0.00255941499085923,0.0106032906764168,0.00146252285191956,0,0.0307129798903108,0.0329067641681901,0.0102376599634369,0,0.00036563071297989,0.0193784277879342,0.00146252285191956,0.00402193784277879,0.0124314442413163,0.00036563071297989,0.00438756855575868,0.00402193784277879,0.00658135283363803,0,0,0,0,0,0,0,0,0,0,0,0,0.00036563071297989,0,35,6,8,1,41,20,2,2,6,11,27,0.0127970749542962,0.00219378427787934,0.00292504570383912,0.00036563071297989,0.0149908592321755,0.00731261425959781,0.000731261425959781,0.000731261425959781,0.00219378427787934,0.00402193784277879,0.00987202925045704,2735,2147,7,4.81037859267811,0.00036563071297989,0.00036563071297989,2735,1
"2024-02-01","Guatemala",17,2,33,4,50,6,0,159,124,34,4,4,74,2,6,31,8,17,3,18,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0.00685207577589682,0.000806126561870214,0.0133010882708585,0.00161225312374043,0.0201531640467553,0.00241837968561064,0,0.064087061668682,0.0499798468359532,0.0137041515517936,0.00161225312374043,0.00161225312374043,0.0298266827891979,0.000806126561870214,0.00241837968561064,0.0124949617089883,0.00322450624748085,0.00685207577589682,0.00120918984280532,0.00725513905683192,0,0,0,0.000403063280935107,0,0,0,0,0,0,0,0,0.000806126561870214,0,69,21,9,0,57,95,3,23,3,19,41,0.0278113663845224,0.00846432889963724,0.00362756952841596,0,0.0229746070133011,0.0382910116888351,0.00120918984280532,0.00927045546150746,0.00120918984280532,0.00765820233776703,0.0165255945183394,2481,1612,11,6.9115776080977,0,0.00201531640467553,2481,1
"2024-03-01","Guatemala",26,2,29,9,43,4,0,114,119,44,12,13,51,5,12,16,9,3,23,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0101049358725223,0.000777302759424796,0.0112708900116595,0.00349786241741158,0.0167120093276331,0.00155460551884959,0,0.0443062572872134,0.0462495141857754,0.0171006607073455,0.00466381655654878,0.00505246793626117,0.0198212203653323,0.00194325689856199,0.00466381655654878,0.00621842207539837,0.00349786241741158,0.00116595413913719,0.00893898173338515,0.0112708900116595,0,0,0,0,0,0,0,0,0,0,0,0,0.000388651379712398,0,95,30,10,0,65,34,3,14,5,36,59,0.0369218810726778,0.0116595413913719,0.00388651379712398,0,0.0252623396813059,0.0132141469102215,0.00116595413913719,0.00544111931597357,0.00194325689856199,0.0139914496696463,0.0229304314030315,2573,1702,6,5.50534299226236,0,0.000388651379712398,2573,1
"2024-04-01","Guatemala",27,1,33,6,34,13,1,170,139,38,27,6,87,3,5,43,15,3,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010655090765588,0.000394632991318074,0.0130228887134964,0.00236779794790845,0.0134175217048145,0.00513022888713496,0.000394632991318074,0.0670876085240726,0.0548539857932123,0.0149960536700868,0.010655090765588,0.00236779794790845,0.0343330702446725,0.00118389897395422,0.00197316495659037,0.0169692186266772,0.00591949486977111,0.00118389897395422,0.0114443567482242,0.00789265982636148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,22,14,0,72,71,4,7,2,66,38,0.0295974743488556,0.00868192580899763,0.00552486187845304,0,0.0284135753749013,0.0280189423835833,0.0015785319652723,0.00276243093922652,0.000789265982636148,0.0260457774269929,0.0149960536700868,2534,1548,10,8.13584369286914,0,0,2534,1
"2024-05-01","Guatemala",20,0,27,5,31,13,0,164,145,44,8,6,93,7,34,43,17,6,24,12,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0.00800640512409928,0,0.010808646917534,0.00200160128102482,0.0124099279423539,0.00520416333066453,0,0.0656525220176141,0.0580464371497198,0.0176140912730184,0.00320256204963971,0.00240192153722978,0.0372297838270617,0.00280224179343475,0.0136108887109688,0.0172137710168134,0.00680544435548439,0.00240192153722978,0.00960768614891913,0.00480384307445957,0,0,0,0.000400320256204964,0,0,0,0,0,0,0,0,0,0.00400320256204964,78,36,15,0,80,39,9,36,2,56,41,0.0312249799839872,0.0144115292233787,0.00600480384307446,0,0.0320256204963971,0.0156124899919936,0.00360288230584468,0.0144115292233787,0.000800640512409928,0.022417934347478,0.0164131305044035,2498,1488,13,9.09147708558993,0,0.0044035228182546,2498,1
"2024-06-01","Guatemala",15,3,50,2,25,8,0,295,141,25,7,9,72,4,30,11,5,4,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00538213132400431,0.00107642626480086,0.017940437746681,0.000717617509867241,0.00897021887334051,0.00287047003946896,0,0.105848582705418,0.0505920344456405,0.00897021887334051,0.00251166128453534,0.00322927879440258,0.0258342303552207,0.00143523501973448,0.0107642626480086,0.00394689630426982,0.0017940437746681,0.00143523501973448,0.00825260136347327,0.0035880875493362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000717617509867241,104,25,10,0,104,33,4,16,2,51,69,0.0373161105130965,0.00897021887334051,0.0035880875493362,0,0.0373161105130965,0.0118406889128095,0.00143523501973448,0.00574094007893793,0.000717617509867241,0.0182992465016146,0.0247578040904198,2787,1701,10,5.67476095590654,0,0.000717617509867241,2787,1
"2024-07-01","Guatemala",22,2,32,8,21,11,0,190,142,27,20,15,71,3,21,33,6,9,25,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.00822429906542056,0.000747663551401869,0.0119626168224299,0.00299065420560748,0.00785046728971963,0.00411214953271028,0,0.0710280373831776,0.0530841121495327,0.0100934579439252,0.00747663551401869,0.00560747663551402,0.0265420560747664,0.0011214953271028,0.00785046728971963,0.0123364485981308,0.00224299065420561,0.00336448598130841,0.00934579439252336,0.011214953271028,0,0,0,0,0,0,0,0,0.0011214953271028,0,0,0,0,0,130,19,17,1,87,30,1,19,4,59,60,0.0485981308411215,0.00710280373831776,0.00635514018691589,0.000373831775700935,0.0325233644859813,0.011214953271028,0.000373831775700935,0.00710280373831776,0.00149532710280374,0.0220560747663551,0.0224299065420561,2675,1633,4,6.56192898070143,0,0.0011214953271028,2675,1
