"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","journalducameroun.com","camerounweb.com","X237actu.com","X237online.com","cameroonvoice.com","lebledparle.com","thesunnewspaper.cm"
"2020-01-01","Cameroon",17,3,147,42,9,6,4,44,35,5,2,17,29,11,21,11,1,9,36,32,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0.00763358778625954,0.00134710372698698,0.0660080826223619,0.0188594521778177,0.00404131118096093,0.00269420745397396,0.0017961383026493,0.0197575213291423,0.0157162101481814,0.00224517287831163,0.000898069151324652,0.00763358778625954,0.0130220026942075,0.00493938033228559,0.00942972608890885,0.00493938033228559,0.000449034575662326,0.00404131118096093,0.0161652447238437,0.0143691064211944,0,0,0,0,0,0.000898069151324652,0.000449034575662326,0.000449034575662326,0,0,0,0,0,0,0,0,0.000449034575662326,0.000449034575662326,0.000898069151324652,0,0,0.000449034575662326,22,4,5,1,18,6,2,1,1,24,28,0.00987876066457117,0.0017961383026493,0.00224517287831163,0.000449034575662326,0.00808262236192187,0.00269420745397396,0.000898069151324652,0.000449034575662326,0.000449034575662326,0.0107768298158958,0.0125729681185451,2227,1657,4,7.29266475396526,0.000449034575662326,0.00359227660529861,2227,1,1,1,1,1,1,1
"2020-02-01","Cameroon",30,1,275,84,11,5,1,43,35,2,1,7,22,15,31,11,1,20,73,50,0,0,0,0,1,3,3,1,0,0,2,0,0,0,3,0,0,0,2,0,0,0,0.0113550340651022,0.000378501135503407,0.104087812263437,0.0317940953822861,0.00416351249053747,0.00189250567751703,0.000378501135503407,0.0162755488266465,0.0132475397426192,0.000757002271006813,0.000378501135503407,0.00264950794852385,0.00832702498107494,0.0056775170325511,0.0117335352006056,0.00416351249053747,0.000378501135503407,0.00757002271006813,0.0276305828917487,0.0189250567751703,0,0,0,0,0.000378501135503407,0.00113550340651022,0.00113550340651022,0.000378501135503407,0,0,0.000757002271006813,0,0,0,0.00113550340651022,0,0,0,0.000757002271006813,0,0,0,12,3,11,0,14,5,2,0,7,16,10,0.00454201362604088,0.00113550340651022,0.00416351249053747,0,0.00529901589704769,0.00189250567751703,0.000757002271006813,0,0.00264950794852385,0.0060560181680545,0.00378501135503407,2642,1860,7,6.71735928735484,0.00151400454201363,0.00454201362604088,2642,1,1,1,1,1,1,1
"2020-03-01","Cameroon",11,9,79,18,11,8,0,470,36,6,10,6,21,10,9,10,0,12,50,54,1,0,0,0,0,3,6,2,2,0,1,0,2,0,4,0,1,1,8,0,2,1,0.00347991142043657,0.00284720025308447,0.0249920911104081,0.00569440050616893,0.00347991142043657,0.00253084466940841,0,0.148687124327744,0.0113888010123379,0.00189813350205631,0.00316355583676052,0.00189813350205631,0.00664346725719709,0.00316355583676052,0.00284720025308447,0.00316355583676052,0,0.00379626700411262,0.0158177791838026,0.0170832015185068,0.000316355583676052,0,0,0,0,0.000949066751028156,0.00189813350205631,0.000632711167352104,0.000632711167352104,0,0.000316355583676052,0,0.000632711167352104,0,0.00126542233470421,0,0.000316355583676052,0.000316355583676052,0.00253084466940841,0,0.000632711167352104,0.000316355583676052,25,6,12,0,17,10,4,5,5,17,16,0.0079088895919013,0.00189813350205631,0.00379626700411262,0,0.00537804492249288,0.00316355583676052,0.00126542233470421,0.00158177791838026,0.00158177791838026,0.00537804492249288,0.00506168933881683,3161,2230,4,6.31589186518189,0.00284720025308447,0.0079088895919013,3161,1,1,1,1,1,1,1
"2020-04-01","Cameroon",28,3,16,4,3,9,0,346,28,7,9,7,16,16,15,8,1,7,35,26,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.00890302066772655,0.00095389507154213,0.00508744038155803,0.00127186009538951,0.00095389507154213,0.00286168521462639,0,0.110015898251192,0.00890302066772655,0.00222575516693164,0.00286168521462639,0.00222575516693164,0.00508744038155803,0.00508744038155803,0.00476947535771065,0.00254372019077901,0.000317965023847377,0.00222575516693164,0.0111287758346582,0.0082670906200318,0,0,0,0,0,0,0.00095389507154213,0.000317965023847377,0,0,0.000317965023847377,0,0,0.000317965023847377,0,0,0,0,0.000317965023847377,0,0,0,18,10,12,1,11,16,1,1,6,12,20,0.00572337042925278,0.00317965023847377,0.00381558028616852,0.000317965023847377,0.00349761526232114,0.00508744038155803,0.000317965023847377,0.000317965023847377,0.00190779014308426,0.00381558028616852,0.00635930047694754,3145,2463,6,6.24244341300339,0.000317965023847377,0.00190779014308426,3145,1,1,1,1,1,1,1
"2020-05-01","Cameroon",13,4,21,4,11,3,4,240,39,11,6,0,27,19,21,14,0,9,33,28,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0.00396341463414634,0.00121951219512195,0.00640243902439024,0.00121951219512195,0.00335365853658537,0.000914634146341463,0.00121951219512195,0.0731707317073171,0.011890243902439,0.00335365853658537,0.00182926829268293,0,0.00823170731707317,0.00579268292682927,0.00640243902439024,0.00426829268292683,0,0.00274390243902439,0.0100609756097561,0.00853658536585366,0,0,0,0,0,0.000609756097560976,0.000304878048780488,0,0,0.000304878048780488,0,0,0,0,0.000304878048780488,0,0,0,0.000609756097560976,0,0,0,28,7,12,1,27,13,5,0,6,30,33,0.00853658536585366,0.00213414634146341,0.00365853658536585,0.000304878048780488,0.00823170731707317,0.00396341463414634,0.00152439024390244,0,0.00182926829268293,0.00914634146341463,0.0100609756097561,3280,2627,1,7.28310369590219,0.000609756097560976,0.00152439024390244,3280,1,1,1,1,1,1,1
"2020-06-01","Cameroon",32,0,18,4,13,7,3,127,52,26,0,4,29,10,12,21,4,4,42,43,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0105820105820106,0,0.00595238095238095,0.00132275132275132,0.0042989417989418,0.00231481481481481,0.000992063492063492,0.0419973544973545,0.0171957671957672,0.0085978835978836,0,0.00132275132275132,0.00958994708994709,0.00330687830687831,0.00396825396825397,0.00694444444444444,0.00132275132275132,0.00132275132275132,0.0138888888888889,0.0142195767195767,0,0.000330687830687831,0,0,0,0,0.000330687830687831,0,0.000330687830687831,0,0,0,0.000330687830687831,0,0,0.000330687830687831,0,0.000330687830687831,0,0,0,0,44,7,11,0,19,7,5,0,0,21,25,0.0145502645502645,0.00231481481481481,0.00363756613756614,0,0.00628306878306878,0.00231481481481481,0.00165343915343915,0,0,0.00694444444444444,0.00826719576719577,3024,2452,3,6.90974979263002,0.000330687830687831,0.00165343915343915,3024,1,1,1,1,1,1,1
"2020-07-01","Cameroon",22,5,34,5,52,5,7,157,69,13,3,10,76,14,10,45,1,19,36,34,0,0,0,1,0,2,1,0,1,1,1,0,0,1,1,1,0,0,2,0,0,0,0.0065947242206235,0.00149880095923261,0.0101918465227818,0.00149880095923261,0.0155875299760192,0.00149880095923261,0.00209832134292566,0.0470623501199041,0.0206834532374101,0.0038968824940048,0.000899280575539568,0.00299760191846523,0.0227817745803357,0.00419664268585132,0.00299760191846523,0.0134892086330935,0.000299760191846523,0.00569544364508393,0.0107913669064748,0.0101918465227818,0,0,0,0.000299760191846523,0,0.000599520383693046,0.000299760191846523,0,0.000299760191846523,0.000299760191846523,0.000299760191846523,0,0,0.000299760191846523,0.000299760191846523,0.000299760191846523,0,0,0.000599520383693046,0,0,0,35,8,31,0,36,19,3,1,3,42,17,0.0104916067146283,0.00239808153477218,0.00929256594724221,0,0.0107913669064748,0.00569544364508393,0.000899280575539568,0.000299760191846523,0.000899280575539568,0.012589928057554,0.00509592326139089,3336,2578,1,9.52270430179629,0.000899280575539568,0.00269784172661871,3336,1,1,1,1,1,1,1
"2020-08-01","Cameroon",20,6,46,8,11,22,0,187,32,9,4,7,39,11,29,19,1,16,64,53,0,1,0,0,0,0,5,0,0,0,1,1,4,0,0,1,0,1,0,1,1,0,0.00629326620516048,0.00188797986154814,0.0144745122718691,0.00251730648206419,0.00346129641283826,0.00692259282567653,0,0.0588420390182505,0.0100692259282568,0.00283196979232222,0.0012586532410321,0.00220264317180617,0.0122718691000629,0.00346129641283826,0.00912523599748269,0.00597860289490245,0.000314663310258024,0.00503461296412838,0.0201384518565135,0.0166771554436753,0,0.000314663310258024,0,0,0,0,0.00157331655129012,0,0,0,0.000314663310258024,0.000314663310258024,0.0012586532410321,0,0,0.000314663310258024,0,0.000314663310258024,0,0.000314663310258024,0.000314663310258024,0,37,9,28,0,23,19,2,3,6,42,39,0.0116425424795469,0.00283196979232222,0.00881057268722467,0,0.00723725613593455,0.00597860289490245,0.000629326620516048,0.000943989930774072,0.00188797986154814,0.013215859030837,0.0122718691000629,3178,2415,6,7.06201131677633,0.00157331655129012,0.00346129641283826,3178,1,1,1,1,1,1,0
"2020-09-01","Cameroon",42,3,126,20,12,7,2,96,47,12,6,24,23,19,121,14,2,32,47,38,0,0,0,0,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0135309278350515,0.000966494845360825,0.0405927835051546,0.00644329896907216,0.0038659793814433,0.00225515463917526,0.000644329896907216,0.0309278350515464,0.0151417525773196,0.0038659793814433,0.00193298969072165,0.0077319587628866,0.00740979381443299,0.00612113402061856,0.0389819587628866,0.00451030927835052,0.000644329896907216,0.0103092783505155,0.0151417525773196,0.0122422680412371,0,0,0,0,0,0.00128865979381443,0.00161082474226804,0,0,0,0,0,0.000322164948453608,0,0,0,0,0,0,0,0,0,52,10,24,1,35,7,1,0,2,22,14,0.0167525773195876,0.00322164948453608,0.0077319587628866,0.000322164948453608,0.0112757731958763,0.00225515463917526,0.000322164948453608,0,0.000644329896907216,0.00708762886597938,0.00451030927835052,3104,2275,2,7.08960820007639,0.00161082474226804,0.00161082474226804,3104,1,1,1,1,1,1,1
"2020-10-01","Cameroon",17,5,55,9,17,6,0,93,45,7,3,9,30,17,53,13,3,18,58,54,1,1,0,0,0,0,5,0,2,0,2,0,4,0,1,1,0,0,3,0,0,0,0.00497803806734993,0.00146412884333821,0.0161054172767204,0.00263543191800878,0.00497803806734993,0.00175695461200586,0,0.0272327964860908,0.0131771595900439,0.0020497803806735,0.000878477306002928,0.00263543191800878,0.00878477306002928,0.00497803806734993,0.0155197657393851,0.00380673499267936,0.000878477306002928,0.00527086383601757,0.0169838945827233,0.0158125915080527,0.000292825768667643,0.000292825768667643,0,0,0,0,0.00146412884333821,0,0.000585651537335285,0,0.000585651537335285,0,0.00117130307467057,0,0.000292825768667643,0.000292825768667643,0,0,0.000878477306002928,0,0,0,35,9,32,3,39,35,4,5,12,47,43,0.0102489019033675,0.00263543191800878,0.00937042459736457,0.000878477306002928,0.0114202049780381,0.0102489019033675,0.00117130307467057,0.00146412884333821,0.00351390922401171,0.0137628111273792,0.0125915080527086,3415,2666,2,6.51255985287458,0.00146412884333821,0.00439238653001464,3415,1,1,1,1,1,1,1
"2020-11-01","Cameroon",34,6,62,4,9,2,2,70,48,10,2,12,30,9,20,10,1,17,25,95,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0126771066368382,0.00223713646532438,0.023117076808352,0.00149142431021626,0.00335570469798658,0.000745712155108128,0.000745712155108128,0.0260999254287845,0.0178970917225951,0.00372856077554064,0.000745712155108128,0.00447427293064877,0.0111856823266219,0.00335570469798658,0.00745712155108128,0.00372856077554064,0.000372856077554064,0.00633855331841909,0.0093214019388516,0.0354213273676361,0,0,0,0,0,0,0.000745712155108128,0,0.000372856077554064,0,0,0,0,0.000372856077554064,0,0,0,0,0,0,0,0.000372856077554064,36,14,11,0,24,12,2,2,3,23,35,0.0134228187919463,0.0052199850857569,0.00410141685309471,0,0.00894854586129754,0.00447427293064877,0.000745712155108128,0.000745712155108128,0.00111856823266219,0.00857568978374348,0.0130499627143922,2682,2076,0,6.90641011958594,0.000745712155108128,0.00111856823266219,2682,1,1,1,1,1,1,1
"2020-12-01","Cameroon",19,2,113,21,16,6,1,53,52,9,2,12,46,9,27,20,1,9,29,31,0,1,0,0,1,1,2,0,0,0,7,0,1,1,1,0,0,0,5,0,2,0,0.00693937180423667,0.000730460189919649,0.0412710007304602,0.00766983199415632,0.0058436815193572,0.00219138056975895,0.000365230094959825,0.0193571950328707,0.0189919649379109,0.00328707085463842,0.000730460189919649,0.0043827611395179,0.0168005843681519,0.00328707085463842,0.00986121256391527,0.00730460189919649,0.000365230094959825,0.00328707085463842,0.0105916727538349,0.0113221329437546,0,0.000365230094959825,0,0,0.000365230094959825,0.000365230094959825,0.000730460189919649,0,0,0,0.00255661066471877,0,0.000365230094959825,0.000365230094959825,0.000365230094959825,0,0,0,0.00182615047479912,0,0.000730460189919649,0,34,8,15,0,23,10,11,1,4,21,12,0.012417823228634,0.0029218407596786,0.00547845142439737,0,0.00840029218407597,0.00365230094959825,0.00401753104455807,0.000365230094959825,0.0014609203798393,0.00766983199415632,0.0043827611395179,2738,2145,2,7.66866532030684,0.00182615047479912,0.00693937180423667,2738,1,1,1,1,1,1,1
"2021-01-01","Cameroon",5,4,34,5,7,1,2,59,41,3,5,5,31,9,15,17,2,15,55,48,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0.00218054949847362,0.00174443959877889,0.0148277365896206,0.00218054949847362,0.00305276929786306,0.000436109899694723,0.000872219799389446,0.0257304840819887,0.0178805058874836,0.00130832969908417,0.00218054949847362,0.00218054949847362,0.0135194068905364,0.00392498909725251,0.00654164849542085,0.00741386829481029,0.000872219799389446,0.00654164849542085,0.0239860444832098,0.0209332751853467,0,0,0.000436109899694723,0,0,0,0.000436109899694723,0,0.000436109899694723,0,0.000436109899694723,0,0,0,0.000872219799389446,0,0,0,0.000436109899694723,0,0.000436109899694723,0,17,4,12,1,23,8,4,0,4,26,18,0.00741386829481029,0.00174443959877889,0.00523331879633668,0.000436109899694723,0.0100305276929786,0.00348887919755778,0.00174443959877889,0,0.00174443959877889,0.0113388573920628,0.00784997819450502,2293,1836,2,7.24495778405215,0,0.00348887919755778,2293,1,1,1,1,1,1,0
"2021-02-01","Cameroon",17,0,13,1,5,4,2,58,33,9,1,7,26,10,21,13,1,10,33,42,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0.00723096554657592,0,0.00552956188855806,0.000425350914504466,0.00212675457252233,0.00170140365801786,0.000850701829008932,0.024670353041259,0.0140365801786474,0.0038281582305402,0.000425350914504466,0.00297745640153126,0.0110591237771161,0.00425350914504466,0.00893236920459379,0.00552956188855806,0.000425350914504466,0.00425350914504466,0.0140365801786474,0.0178647384091876,0,0.000425350914504466,0,0,0,0.000850701829008932,0.000425350914504466,0,0,0,0.000425350914504466,0,0,0,0,0,0,0,0,0,0.000850701829008932,0.00170140365801786,43,12,15,0,33,5,6,0,10,20,25,0.018290089323692,0.00510421097405359,0.00638026371756699,0,0.0140365801786474,0.00212675457252233,0.0025521054870268,0,0.00425350914504466,0.00850701829008932,0.0106337728626117,2351,1893,3,7.00161155740941,0.0012760527435134,0.00340280731603573,2351,1,1,1,1,1,1,0
"2021-03-01","Cameroon",17,2,37,1,8,5,0,71,45,17,4,4,32,19,14,14,0,5,25,46,1,0,1,0,0,1,2,4,5,0,3,1,0,0,3,1,0,1,6,0,1,0,0.00554830287206266,0.000652741514360313,0.0120757180156658,0.000326370757180157,0.00261096605744125,0.00163185378590078,0,0.0231723237597911,0.0146866840731071,0.00554830287206266,0.00130548302872063,0.00130548302872063,0.010443864229765,0.00620104438642298,0.00456919060052219,0.00456919060052219,0,0.00163185378590078,0.00815926892950392,0.0150130548302872,0.000326370757180157,0,0.000326370757180157,0,0,0.000326370757180157,0.000652741514360313,0.00130548302872063,0.00163185378590078,0,0.00097911227154047,0.000326370757180157,0,0,0.00097911227154047,0.000326370757180157,0,0.000326370757180157,0.00195822454308094,0,0.000326370757180157,0,54,9,20,1,24,6,4,2,8,20,21,0.0176240208877285,0.00293733681462141,0.00652741514360313,0.000326370757180157,0.00783289817232376,0.00195822454308094,0.00130548302872063,0.000652741514360313,0.00261096605744125,0.00652741514360313,0.00685378590078329,3064,2555,5,6.88372824593604,0.00130548302872063,0.00848563968668407,3064,1,1,1,1,1,1,1
"2021-04-01","Cameroon",19,6,31,8,14,11,1,67,45,11,1,4,43,21,14,24,0,11,22,42,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,14,0,1,0,0.0056163168785102,0.00177357375110848,0.00916346438072716,0.00236476500147798,0.00413833875258646,0.00325155187703222,0.000295595625184747,0.0198049068873781,0.0133018031333136,0.00325155187703222,0.000295595625184747,0.00118238250073899,0.0127106118829441,0.00620750812887969,0.00413833875258646,0.00709429500443393,0,0.00325155187703222,0.00650310375406444,0.0124150162577594,0,0,0,0,0,0,0,0.000295595625184747,0.000295595625184747,0,0.000295595625184747,0,0,0,0.000591191250369495,0.000295595625184747,0,0,0.00413833875258646,0,0.000295595625184747,0,53,23,17,1,27,5,3,1,3,17,22,0.0156665681347916,0.00679869937924919,0.0050251256281407,0.000295595625184747,0.00798108187998818,0.00147797812592374,0.000886786875554242,0.000295595625184747,0.000886786875554242,0.0050251256281407,0.00650310375406444,3383,2846,6,7.76881337080432,0.000295595625184747,0.00591191250369495,3383,1,1,1,1,1,1,1
"2021-05-01","Cameroon",15,3,47,6,3,6,2,32,48,12,0,2,45,3,13,23,1,3,33,20,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,0,1,0,3,0,1,0,0.00698974836905871,0.00139794967381174,0.021901211556384,0.00279589934762349,0.00139794967381174,0.00279589934762349,0.000931966449207828,0.0149114631873253,0.0223671947809879,0.00559179869524697,0,0.000931966449207828,0.0209692451071761,0.00139794967381174,0.00605778191985089,0.01071761416589,0.000465983224603914,0.00139794967381174,0.0153774464119292,0.00931966449207828,0,0,0,0,0,0.000931966449207828,0.000465983224603914,0,0,0,0.00139794967381174,0,0,0,0.000465983224603914,0,0.000465983224603914,0,0.00139794967381174,0,0.000465983224603914,0,29,4,16,3,25,10,1,1,4,22,11,0.0135135135135135,0.00186393289841566,0.00745573159366263,0.00139794967381174,0.0116495806150979,0.00465983224603914,0.000465983224603914,0.000465983224603914,0.00186393289841566,0.0102516309412861,0.00512581547064306,2146,1739,6,8.5093911856147,0.00186393289841566,0.00372786579683131,2146,1,1,1,1,1,1,0
"2021-06-01","Cameroon",16,3,13,0,17,3,5,25,53,9,1,4,35,11,10,10,0,7,27,28,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,5,0,1,1,0.00677678949597628,0.00127064803049555,0.00550614146548073,0,0.0072003388394748,0.00127064803049555,0.00211774671749259,0.0105887335874629,0.0224481152054214,0.00381194409148666,0.000423549343498518,0.00169419737399407,0.0148242270224481,0.00465904277848369,0.00423549343498518,0.00423549343498518,0,0.00296484540448962,0.01143583227446,0.0118593816179585,0,0,0,0,0,0.000423549343498518,0,0,0.000423549343498518,0,0.000847098686997035,0,0,0,0.000847098686997035,0,0,0,0.00211774671749259,0,0.000423549343498518,0.000423549343498518,29,13,13,3,55,14,2,3,4,16,16,0.012282930961457,0.00550614146548073,0.00550614146548073,0.00127064803049555,0.0232952138924185,0.00592969080897925,0.000847098686997035,0.00127064803049555,0.00169419737399407,0.00677678949597628,0.00677678949597628,2361,1952,4,8.32212595434606,0,0.00550614146548073,2361,1,1,1,1,1,1,1
"2021-07-01","Cameroon",15,6,13,1,5,2,6,18,63,8,4,6,26,5,30,13,0,9,51,31,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.00645438898450947,0.00258175559380379,0.00559380378657487,0.000430292598967298,0.00215146299483649,0.000860585197934596,0.00258175559380379,0.00774526678141136,0.0271084337349398,0.00344234079173838,0.00172117039586919,0.00258175559380379,0.0111876075731497,0.00215146299483649,0.0129087779690189,0.00559380378657487,0,0.00387263339070568,0.0219449225473322,0.0133390705679862,0.000430292598967298,0,0.000430292598967298,0,0.000430292598967298,0,0,0,0,0,0.000430292598967298,0,0,0,0.000430292598967298,0,0,0,0.000430292598967298,0,0,0.000430292598967298,35,8,14,2,43,13,7,0,3,21,27,0.0150602409638554,0.00344234079173838,0.00602409638554217,0.000860585197934596,0.0185025817555938,0.00559380378657487,0.00301204819277108,0,0.00129087779690189,0.00903614457831325,0.011617900172117,2324,1868,0,8.1456215024658,0.000860585197934596,0.00215146299483649,2324,1,1,1,1,1,1,0
"2021-08-01","Cameroon",23,1,27,1,5,8,3,46,49,6,1,2,29,18,15,13,0,9,59,35,0,0,0,1,0,0,1,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0.0105070808588397,0.000456829602558246,0.0123343992690726,0.000456829602558246,0.00228414801279123,0.00365463682046597,0.00137048880767474,0.0210141617176793,0.022384650525354,0.00274097761534947,0.000456829602558246,0.000913659205116492,0.0132480584741891,0.00822293284604842,0.00685244403837369,0.00593878483325719,0,0.00411146642302421,0.0269529465509365,0.0159890360895386,0,0,0,0.000456829602558246,0,0,0.000456829602558246,0,0.000913659205116492,0,0.000913659205116492,0.000456829602558246,0,0,0,0,0,0,0.000456829602558246,0,0,0,35,8,18,7,47,7,10,0,3,19,23,0.0159890360895386,0.00365463682046597,0.00822293284604842,0.00319780721790772,0.0214709913202376,0.00319780721790772,0.00456829602558246,0,0.00137048880767474,0.00867976244860667,0.0105070808588397,2189,1705,1,8.09881263366024,0.000456829602558246,0.00319780721790772,2189,1,1,1,1,1,1,1
"2021-09-01","Cameroon",16,2,36,5,10,4,1,37,38,4,5,6,30,11,14,13,3,6,47,46,2,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0.00760095011876485,0.000950118764845606,0.0171021377672209,0.00237529691211401,0.00475059382422803,0.00190023752969121,0.000475059382422803,0.0175771971496437,0.0180522565320665,0.00190023752969121,0.00237529691211401,0.00285035629453682,0.0142517814726841,0.00522565320665083,0.00665083135391924,0.00617577197149644,0.00142517814726841,0.00285035629453682,0.0223277909738717,0.0218527315914489,0.000950118764845606,0.000475059382422803,0,0,0,0,0,0,0,0,0.000950118764845606,0.000475059382422803,0,0,0.000950118764845606,0,0,0,0,0.000475059382422803,0,0,25,5,17,0,36,8,1,2,5,20,23,0.0118764845605701,0.00237529691211401,0.00807600950118765,0,0.0171021377672209,0.00380047505938242,0.000475059382422803,0.000950118764845606,0.00237529691211401,0.00950118764845606,0.0109263657957245,2105,1656,1,6.77873900127503,0.00142517814726841,0.00285035629453682,2105,1,1,1,1,1,1,1
"2021-10-01","Cameroon",20,3,17,1,17,4,2,22,42,1,2,7,24,14,33,10,3,7,48,65,1,0,0,0,0,2,1,0,0,0,1,0,0,0,4,3,0,2,3,1,2,0,0.00978473581213307,0.00146771037181996,0.00831702544031311,0.000489236790606654,0.00831702544031311,0.00195694716242661,0.000978473581213307,0.0107632093933464,0.0205479452054795,0.000489236790606654,0.000978473581213307,0.00342465753424658,0.0117416829745597,0.00684931506849315,0.0161448140900196,0.00489236790606654,0.00146771037181996,0.00342465753424658,0.0234833659491194,0.0318003913894325,0.000489236790606654,0,0,0,0,0.000978473581213307,0.000489236790606654,0,0,0,0.000489236790606654,0,0,0,0.00195694716242661,0.00146771037181996,0,0.000978473581213307,0.00146771037181996,0.000489236790606654,0.000978473581213307,0,26,6,16,0,31,2,2,0,7,15,24,0.012720156555773,0.00293542074363992,0.00782778864970646,0,0.0151663405088063,0.000978473581213307,0.000978473581213307,0,0.00342465753424658,0.0073385518590998,0.0117416829745597,2044,1604,2,6.76138175141556,0.00489236790606654,0.00489236790606654,2044,1,1,1,1,1,1,1
"2021-11-01","Cameroon",16,5,31,6,11,0,0,37,34,16,2,6,31,11,12,9,1,4,52,36,2,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,0,1,3,1,0,1,0.00814663951120163,0.00254582484725051,0.0157841140529532,0.00305498981670061,0.00560081466395112,0,0,0.0188391038696538,0.0173116089613035,0.00814663951120163,0.0010183299389002,0.00305498981670061,0.0157841140529532,0.00560081466395112,0.00610997963340122,0.00458248472505092,0.000509164969450102,0.00203665987780041,0.0264765784114053,0.0183299389002037,0.0010183299389002,0,0,0.000509164969450102,0,0,0,0.000509164969450102,0,0,0.000509164969450102,0,0,0,0.00152749490835031,0,0,0.000509164969450102,0.00152749490835031,0.000509164969450102,0,0.000509164969450102,35,4,10,0,26,9,1,0,6,31,22,0.0178207739307536,0.00203665987780041,0.00509164969450102,0,0.0132382892057026,0.00458248472505092,0.000509164969450102,0,0.00305498981670061,0.0157841140529532,0.0112016293279022,1964,1523,1,6.51399328004455,0.00560081466395112,0.00152749490835031,1964,1,1,1,1,1,1,1
"2021-12-01","Cameroon",13,6,32,5,8,3,0,34,49,6,0,5,16,15,15,10,3,6,30,42,1,0,0,0,0,2,2,0,0,0,3,0,0,1,2,1,0,0,2,0,1,0,0.00733220530174845,0.00338409475465313,0.01804850535815,0.00282007896221094,0.00451212633953751,0.00169204737732657,0,0.0191765369430344,0.0276367738296672,0.00338409475465313,0,0.00282007896221094,0.00902425267907501,0.00846023688663283,0.00846023688663283,0.00564015792442188,0.00169204737732657,0.00338409475465313,0.0169204737732657,0.0236886632825719,0.000564015792442188,0,0,0,0,0.00112803158488438,0.00112803158488438,0,0,0,0.00169204737732657,0,0,0.000564015792442188,0.00112803158488438,0.000564015792442188,0,0,0.00112803158488438,0,0.000564015792442188,0,20,6,9,0,24,13,2,0,5,14,31,0.0112803158488438,0.00338409475465313,0.0050761421319797,0,0.0135363790186125,0.00733220530174845,0.00112803158488438,0,0.00282007896221094,0.00789622109419064,0.0174844895657078,1773,1365,2,7.07778744694474,0.00676818950930626,0.00169204737732657,1773,1,1,1,1,1,1,1
