"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","professional_cultural_exchange","security_cooperation","security_force_facility_presence","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","sudantribune.com","paanluelwel.com","onecitizendaily.com","eyeradio.org"
"2018-04-01","South Sudan",13,9,4,1,59,10,0,13,25,5,3,3,10,14,2,18,5,12,27,44,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0167095115681234,0.0115681233933162,0.0051413881748072,0.0012853470437018,0.0758354755784062,0.012853470437018,0,0.0167095115681234,0.032133676092545,0.006426735218509,0.0038560411311054,0.0038560411311054,0.012853470437018,0.0179948586118252,0.0025706940874036,0.0231362467866324,0.006426735218509,0.0154241645244216,0.0347043701799486,0.0565552699228792,0,0,0,0,0,0,0,0,0,0,0.0051413881748072,0,0,0,14,5,1,0,8,3,2,1,1,7,5,0.0179948586118252,0.006426735218509,0.0012853470437018,0,0.0102827763496144,0.0038560411311054,0.0025706940874036,0.0012853470437018,0.0012853470437018,0.0089974293059126,0.006426735218509,778,465,774,7.78473587531477,0.0025706940874036,0.006426735218509,778,1,1,0,1
"2018-05-01","South Sudan",13,1,4,4,102,5,0,17,14,13,2,8,6,6,6,22,2,15,21,29,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.0156438026474128,0.00120336943441637,0.00481347773766546,0.00481347773766546,0.122743682310469,0.00601684717208183,0,0.0204572803850782,0.0168471720818291,0.0156438026474128,0.00240673886883273,0.00962695547533093,0.0072202166064982,0.0072202166064982,0.0072202166064982,0.02647412755716,0.00240673886883273,0.0180505415162455,0.0252707581227437,0.0348977135980746,0,0,0,0,0.00120336943441637,0,0.00240673886883273,0,0,0,0,0,0,0,6,8,0,0,2,1,0,0,0,7,1,0.0072202166064982,0.00962695547533093,0,0,0.00240673886883273,0.00120336943441637,0,0,0,0.00842358604091456,0.00120336943441637,831,522,828,6.66353317280441,0,0.00481347773766546,831,1,1,0,1
"2018-06-01","South Sudan",12,2,2,1,211,1,0,14,17,15,2,5,16,5,5,30,1,10,39,32,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0127253446447508,0.00212089077412513,0.00212089077412513,0.00106044538706257,0.223753976670201,0.00106044538706257,0,0.0148462354188759,0.0180275715800636,0.0159066808059385,0.00212089077412513,0.00530222693531283,0.0169671261930011,0.00530222693531283,0.00530222693531283,0.031813361611877,0.00106044538706257,0.0106044538706257,0.0413573700954401,0.0339342523860021,0.00106044538706257,0,0,0,0,0.00106044538706257,0,0,0,0.00106044538706257,0,0,0,0,12,13,1,0,3,3,2,2,1,7,3,0.0127253446447508,0.0137857900318134,0.00106044538706257,0,0.0031813361611877,0.0031813361611877,0.00212089077412513,0.00212089077412513,0.00106044538706257,0.00742311770943796,0.0031813361611877,943,490,940,6.63605942402084,0,0.0063626723223754,943,1,1,0,1
"2018-07-01","South Sudan",16,6,2,1,121,3,0,18,10,30,17,5,4,8,14,19,2,8,50,31,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.0174863387978142,0.00655737704918033,0.00218579234972678,0.00109289617486339,0.13224043715847,0.00327868852459016,0,0.019672131147541,0.0109289617486339,0.0327868852459016,0.0185792349726776,0.00546448087431694,0.00437158469945355,0.0087431693989071,0.0153005464480874,0.0207650273224044,0.00218579234972678,0.0087431693989071,0.0546448087431694,0.033879781420765,0,0,0,0,0,0,0.00218579234972678,0.00109289617486339,0,0,0,0,0,0,5,9,0,0,0,7,0,0,2,7,6,0.00546448087431694,0.00983606557377049,0,0,0,0.00765027322404372,0,0,0.00218579234972678,0.00765027322404372,0.00655737704918033,915,518,912,5.83699875176723,0,0.00437158469945355,915,1,1,0,1
"2018-08-01","South Sudan",11,0,5,0,130,1,0,11,18,5,0,2,5,7,0,25,0,2,17,13,0,0,0,0,0,3,0,1,0,0,1,0,1,1,0.0164424514200299,0,0.00747384155455904,0,0.194319880418535,0.00149476831091181,0,0.0164424514200299,0.0269058295964126,0.00747384155455904,0,0.00298953662182362,0.00747384155455904,0.0104633781763827,0,0.0373692077727952,0,0.00298953662182362,0.0254110612855007,0.0194319880418535,0,0,0,0,0,0.00448430493273543,0,0.00149476831091181,0,0,0.00149476831091181,0,0.00149476831091181,0.00149476831091181,5,9,0,0,4,1,0,1,1,7,4,0.00747384155455904,0.0134529147982063,0,0,0.00597907324364723,0.00149476831091181,0,0.00149476831091181,0.00149476831091181,0.0104633781763827,0.00597907324364723,669,390,662,5.68995265027311,0.00149476831091181,0.0149476831091181,669,1,1,0,1
"2018-09-01","South Sudan",16,1,2,0,66,6,0,39,22,3,0,8,4,6,4,10,0,1,22,26,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0.0269814502529511,0.00168634064080944,0.00337268128161889,0,0.111298482293423,0.0101180438448567,0,0.0657672849915683,0.0370994940978078,0.00505902192242833,0,0.0134907251264755,0.00674536256323777,0.0101180438448567,0.00674536256323777,0.0168634064080944,0,0.00168634064080944,0.0370994940978078,0.0438448566610455,0,0,0,0,0,0.00337268128161889,0.00337268128161889,0.00168634064080944,0,0,0.00168634064080944,0,0,0,6,7,0,0,3,1,0,0,1,6,4,0.0101180438448567,0.0118043844856661,0,0,0.00505902192242833,0.00168634064080944,0,0,0.00168634064080944,0.0101180438448567,0.00674536256323777,593,333,587,6.5002737998284,0,0.0219224283305228,593,1,1,0,1
"2018-10-01","South Sudan",14,3,6,1,49,3,0,9,21,4,2,1,5,11,11,16,1,0,24,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0215384615384615,0.00461538461538462,0.00923076923076923,0.00153846153846154,0.0753846153846154,0.00461538461538462,0,0.0138461538461538,0.0323076923076923,0.00615384615384615,0.00307692307692308,0.00153846153846154,0.00769230769230769,0.0169230769230769,0.0169230769230769,0.0246153846153846,0.00153846153846154,0,0.0369230769230769,0.04,0,0,0,0,0,0,0,0.00153846153846154,0,0,0,0,0,0,12,2,1,0,14,5,0,0,0,11,3,0.0184615384615385,0.00307692307692308,0.00153846153846154,0,0.0215384615384615,0.00769230769230769,0,0,0,0.0169230769230769,0.00461538461538462,650,401,649,6.26529208924504,0.00153846153846154,0.00769230769230769,650,1,1,0,1
"2018-11-01","South Sudan",12,0,8,1,95,1,2,12,9,6,1,3,8,10,6,10,1,3,16,14,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0.0195121951219512,0,0.0130081300813008,0.0016260162601626,0.154471544715447,0.0016260162601626,0.0032520325203252,0.0195121951219512,0.0146341463414634,0.00975609756097561,0.0016260162601626,0.0048780487804878,0.0130081300813008,0.016260162601626,0.00975609756097561,0.016260162601626,0.0016260162601626,0.0048780487804878,0.0260162601626016,0.0227642276422764,0,0,0,0,0,0.0016260162601626,0,0.00813008130081301,0,0,0,0,0,0,9,10,0,0,2,4,2,0,0,9,4,0.0146341463414634,0.016260162601626,0,0,0.0032520325203252,0.00650406504065041,0.0032520325203252,0,0,0.0146341463414634,0.00650406504065041,615,365,609,4.95590271786767,0.0113821138211382,0.00813008130081301,615,1,1,0,1
"2018-12-01","South Sudan",3,3,3,1,40,0,0,9,13,5,0,0,4,5,12,2,2,7,22,31,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0.00589390962671906,0.00589390962671906,0.00589390962671906,0.00196463654223969,0.0785854616895874,0,0,0.0176817288801572,0.0255402750491159,0.00982318271119843,0,0,0.00785854616895874,0.00982318271119843,0.0235756385068762,0.00392927308447937,0.00392927308447937,0.0137524557956778,0.0432220039292731,0.0609037328094303,0,0.00196463654223969,0,0,0.00196463654223969,0,0.00196463654223969,0.00196463654223969,0,0,0.00196463654223969,0,0,0,2,6,0,0,5,4,1,1,2,11,8,0.00392927308447937,0.0117878192534381,0,0,0.00982318271119843,0.00785854616895874,0.00196463654223969,0.00196463654223969,0.00392927308447937,0.0216110019646365,0.0157170923379175,509,310,504,6.60060034961212,0.00196463654223969,0.00785854616895874,509,1,1,0,1
"2019-01-01","South Sudan",10,6,2,0,38,0,0,19,8,4,0,5,6,10,15,10,0,4,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.018018018018018,0.0108108108108108,0.0036036036036036,0,0.0684684684684685,0,0,0.0342342342342342,0.0144144144144144,0.00720720720720721,0,0.00900900900900901,0.0108108108108108,0.018018018018018,0.027027027027027,0.018018018018018,0,0.00720720720720721,0.0684684684684685,0.0324324324324324,0,0,0,0,0,0,0.0018018018018018,0,0,0,0,0,0,0,15,5,3,0,4,3,1,0,1,13,7,0.027027027027027,0.00900900900900901,0.00540540540540541,0,0.00720720720720721,0.00540540540540541,0.0018018018018018,0,0.0018018018018018,0.0234234234234234,0.0126126126126126,555,315,554,5.96394890544271,0.0018018018018018,0.0018018018018018,555,1,1,0,1
"2019-02-01","South Sudan",12,0,1,0,35,2,0,21,12,4,0,6,7,6,5,6,0,1,24,21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0219378427787934,0,0.00182815356489945,0,0.0639853747714808,0.0036563071297989,0,0.0383912248628885,0.0219378427787934,0.00731261425959781,0,0.0109689213893967,0.0127970749542962,0.0109689213893967,0.00914076782449726,0.0109689213893967,0,0.00182815356489945,0.0438756855575868,0.0383912248628885,0,0,0,0,0,0,0,0.0036563071297989,0,0,0,0,0,0,9,5,2,1,4,0,0,0,0,13,0,0.0164533820840951,0.00914076782449726,0.0036563071297989,0.00182815356489945,0.00731261425959781,0,0,0,0,0.0237659963436929,0,547,359,545,5.62705896536602,0,0.00914076782449726,547,1,1,0,1
"2019-03-01","South Sudan",11,5,4,1,49,0,0,9,28,4,1,4,6,5,9,8,0,9,30,11,0,3,0,0,2,0,0,3,0,0,0,2,0,0,0.0169230769230769,0.00769230769230769,0.00615384615384615,0.00153846153846154,0.0753846153846154,0,0,0.0138461538461538,0.0430769230769231,0.00615384615384615,0.00153846153846154,0.00615384615384615,0.00923076923076923,0.00769230769230769,0.0138461538461538,0.0123076923076923,0,0.0138461538461538,0.0461538461538462,0.0169230769230769,0,0.00461538461538462,0,0,0.00307692307692308,0,0,0.00461538461538462,0,0,0,0.00307692307692308,0,0,6,5,1,0,13,3,0,1,2,3,3,0.00923076923076923,0.00769230769230769,0.00153846153846154,0,0.02,0.00461538461538462,0,0.00153846153846154,0.00307692307692308,0.00461538461538462,0.00461538461538462,650,424,640,6.7576995854013,0.00461538461538462,0.0138461538461538,650,1,1,0,1
"2019-04-01","South Sudan",5,0,2,1,44,9,0,14,21,6,0,9,5,4,5,10,1,6,18,7,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0.00773993808049536,0,0.00309597523219814,0.00154798761609907,0.0681114551083591,0.0139318885448916,0,0.021671826625387,0.0325077399380805,0.00928792569659443,0,0.0139318885448916,0.00773993808049536,0.00619195046439629,0.00773993808049536,0.0154798761609907,0.00154798761609907,0.00928792569659443,0.0278637770897833,0.0108359133126935,0,0,0,0,0,0,0,0.00619195046439629,0,0,0,0,0,0.00154798761609907,8,6,1,1,4,12,0,1,1,18,4,0.0123839009287926,0.00928792569659443,0.00154798761609907,0.00154798761609907,0.00619195046439629,0.0185758513931889,0,0.00154798761609907,0.00154798761609907,0.0278637770897833,0.00619195046439629,646,429,641,6.60868294598178,0,0.0170278637770898,646,1,1,0,1
"2019-05-01","South Sudan",9,3,3,1,65,2,0,23,8,13,3,16,11,6,16,24,1,8,28,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0138674884437596,0.00462249614791988,0.00462249614791988,0.00154083204930663,0.100154083204931,0.00308166409861325,0,0.0354391371340524,0.012326656394453,0.0200308166409861,0.00462249614791988,0.024653312788906,0.0169491525423729,0.00924499229583975,0.024653312788906,0.036979969183359,0.00154083204930663,0.012326656394453,0.0431432973805855,0.0231124807395994,0,0,0,0,0,0,0,0.00154083204930663,0,0,0,0,0,0,21,5,3,0,2,7,0,1,1,3,3,0.0323574730354391,0.00770416024653313,0.00462249614791988,0,0.00308166409861325,0.0107858243451464,0,0.00154083204930663,0.00154083204930663,0.00462249614791988,0.00462249614791988,649,359,648,7.57043418159821,0,0.00924499229583975,649,1,1,0,1
"2019-06-01","South Sudan",12,2,1,0,35,5,0,20,25,6,2,4,10,3,8,16,0,5,13,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.022140221402214,0.003690036900369,0.0018450184501845,0,0.0645756457564576,0.00922509225092251,0,0.03690036900369,0.0461254612546125,0.011070110701107,0.003690036900369,0.00738007380073801,0.018450184501845,0.00553505535055351,0.014760147601476,0.029520295202952,0,0.00922509225092251,0.0239852398523985,0.022140221402214,0,0,0,0,0,0,0,0,0,0,0,0,0.003690036900369,0,7,7,2,0,7,5,0,1,0,2,2,0.0129151291512915,0.0129151291512915,0.003690036900369,0,0.0129151291512915,0.00922509225092251,0,0.0018450184501845,0,0.003690036900369,0.003690036900369,542,345,540,8.26438314444259,0,0.0202952029520295,542,1,1,0,1
"2019-07-01","South Sudan",14,5,5,0,68,1,0,23,31,10,0,9,17,9,1,14,1,1,55,18,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.0216049382716049,0.00771604938271605,0.00771604938271605,0,0.104938271604938,0.00154320987654321,0,0.0354938271604938,0.0478395061728395,0.0154320987654321,0,0.0138888888888889,0.0262345679012346,0.0138888888888889,0.00154320987654321,0.0216049382716049,0.00154320987654321,0.00154320987654321,0.0848765432098765,0.0277777777777778,0,0,0,0,0,0,0.00308641975308642,0,0.00154320987654321,0,0,0,0,0,8,5,2,0,7,5,0,1,0,9,3,0.0123456790123457,0.00771604938271605,0.00308641975308642,0,0.0108024691358025,0.00771604938271605,0,0.00154320987654321,0,0.0138888888888889,0.00462962962962963,648,344,645,7.37034787065918,0,0.0123456790123457,648,1,1,0,1
"2019-08-01","South Sudan",6,0,4,0,64,3,0,44,11,5,3,3,6,10,1,21,1,1,25,13,0,0,0,0,1,0,0,0,2,1,2,1,0,0,0.00991735537190083,0,0.00661157024793388,0,0.105785123966942,0.00495867768595041,0,0.0727272727272727,0.0181818181818182,0.00826446280991736,0.00495867768595041,0.00495867768595041,0.00991735537190083,0.0165289256198347,0.00165289256198347,0.0347107438016529,0.00165289256198347,0.00165289256198347,0.0413223140495868,0.0214876033057851,0,0,0,0,0.00165289256198347,0,0,0,0.00330578512396694,0.00165289256198347,0.00330578512396694,0.00165289256198347,0,0,8,5,2,0,7,4,2,1,1,17,2,0.0132231404958678,0.00826446280991736,0.00330578512396694,0,0.0115702479338843,0.00661157024793388,0.00330578512396694,0.00165289256198347,0.00165289256198347,0.028099173553719,0.00330578512396694,605,343,598,5.23330264150952,0,0.0231404958677686,605,1,1,0,1
"2019-09-01","South Sudan",10,4,7,0,112,1,0,29,9,3,0,5,8,2,0,11,0,2,25,23,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0.0160771704180064,0.00643086816720257,0.0112540192926045,0,0.180064308681672,0.00160771704180064,0,0.0466237942122186,0.0144694533762058,0.00482315112540193,0,0.00803858520900321,0.0128617363344051,0.00321543408360129,0,0.0176848874598071,0,0.00321543408360129,0.0401929260450161,0.0369774919614148,0,0,0,0,0,0,0.00160771704180064,0,0,0.00160771704180064,0.00321543408360129,0,0,0,3,7,0,0,2,2,1,1,0,10,5,0.00482315112540193,0.0112540192926045,0,0,0.00321543408360129,0.00321543408360129,0.00160771704180064,0.00160771704180064,0,0.0160771704180064,0.00803858520900321,622,344,618,5.79061978977038,0,0.0128617363344051,622,1,1,0,1
"2019-10-01","South Sudan",5,1,1,0,121,1,0,56,12,4,4,6,10,2,4,4,1,12,15,7,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0.00664893617021277,0.00132978723404255,0.00132978723404255,0,0.160904255319149,0.00132978723404255,0,0.074468085106383,0.0159574468085106,0.00531914893617021,0.00531914893617021,0.00797872340425532,0.0132978723404255,0.00265957446808511,0.00531914893617021,0.00531914893617021,0.00132978723404255,0.0159574468085106,0.0199468085106383,0.00930851063829787,0,0,0,0,0.00132978723404255,0.00265957446808511,0,0,0,0,0,0.00132978723404255,0,0,5,7,1,0,3,2,0,1,1,9,1,0.00664893617021277,0.00930851063829787,0.00132978723404255,0,0.00398936170212766,0.00265957446808511,0,0.00132978723404255,0.00132978723404255,0.011968085106383,0.00132978723404255,752,465,747,5.63873261781325,0.00398936170212766,0.00664893617021277,752,1,0,0,1
"2019-11-01","South Sudan",9,1,6,1,79,0,0,47,5,3,0,1,5,8,6,21,0,3,23,11,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0.0143769968051118,0.00159744408945687,0.00958466453674121,0.00159744408945687,0.126198083067093,0,0,0.0750798722044728,0.00798722044728434,0.00479233226837061,0,0.00159744408945687,0.00798722044728434,0.012779552715655,0.00958466453674121,0.0335463258785942,0,0.00479233226837061,0.036741214057508,0.0175718849840256,0,0,0,0,0.00159744408945687,0,0,0,0,0.00319488817891374,0.00159744408945687,0,0,0.00159744408945687,8,11,2,0,5,0,0,0,3,12,0,0.012779552715655,0.0175718849840256,0.00319488817891374,0,0.00798722044728434,0,0,0,0.00479233226837061,0.0191693290734824,0,626,361,621,5.02454872147048,0,0.00798722044728434,626,1,0,0,1
"2019-12-01","South Sudan",6,3,4,0,71,2,0,43,14,7,1,15,12,10,8,15,0,18,29,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.00983606557377049,0.00491803278688525,0.00655737704918033,0,0.116393442622951,0.00327868852459016,0,0.0704918032786885,0.0229508196721311,0.0114754098360656,0.00163934426229508,0.0245901639344262,0.019672131147541,0.0163934426229508,0.0131147540983607,0.0245901639344262,0,0.0295081967213115,0.0475409836065574,0.0344262295081967,0,0,0,0,0,0,0.00163934426229508,0,0.00163934426229508,0,0,0,0,0,6,9,1,0,2,5,1,0,5,6,6,0.00983606557377049,0.0147540983606557,0.00163934426229508,0,0.00327868852459016,0.00819672131147541,0.00163934426229508,0,0.00819672131147541,0.00983606557377049,0.00983606557377049,610,303,608,7.44268905378605,0,0.00491803278688525,610,1,0,0,1
"2020-01-01","South Sudan",10,0,2,0,66,1,1,27,22,1,2,16,6,6,5,9,0,14,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171232876712329,0,0.00342465753424658,0,0.113013698630137,0.00171232876712329,0.00171232876712329,0.0462328767123288,0.0376712328767123,0.00171232876712329,0.00342465753424658,0.0273972602739726,0.0102739726027397,0.0102739726027397,0.00856164383561644,0.0154109589041096,0,0.023972602739726,0.0633561643835616,0.0273972602739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,3,7,1,2,0,13,10,0.023972602739726,0.00856164383561644,0,0,0.00513698630136986,0.011986301369863,0.00171232876712329,0.00342465753424658,0,0.0222602739726027,0.0171232876712329,584,296,584,6.45567699892721,0,0.00171232876712329,584,1,1,0,1
"2020-02-01","South Sudan",13,0,6,0,110,8,0,38,23,8,0,4,10,2,6,11,0,4,29,12,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0.0187861271676301,0,0.00867052023121387,0,0.158959537572254,0.0115606936416185,0,0.0549132947976879,0.0332369942196532,0.0115606936416185,0,0.00578034682080925,0.0144508670520231,0.00289017341040462,0.00867052023121387,0.0158959537572254,0,0.00578034682080925,0.0419075144508671,0.0173410404624277,0,0,0,0.00433526011560694,0,0,0,0,0,0,0,0.00144508670520231,0,0,7,5,0,0,5,4,2,1,0,13,3,0.0101156069364162,0.00722543352601156,0,0,0.00722543352601156,0.00578034682080925,0.00289017341040462,0.00144508670520231,0,0.0187861271676301,0.00433526011560694,692,384,688,6.77777514381952,0,0.00578034682080925,692,1,0,1,1
"2020-03-01","South Sudan",4,2,0,1,37,2,0,52,10,6,10,8,7,5,2,5,0,5,35,14,0,1,1,0,0,0,3,1,0,0,1,1,0,0,0.0067001675041876,0.0033500837520938,0,0.0016750418760469,0.0619765494137353,0.0033500837520938,0,0.0871021775544389,0.016750418760469,0.0100502512562814,0.016750418760469,0.0134003350083752,0.0117252931323283,0.00837520938023451,0.0033500837520938,0.00837520938023451,0,0.00837520938023451,0.0586264656616415,0.0234505862646566,0,0.0016750418760469,0.0016750418760469,0,0,0,0.0050251256281407,0.0016750418760469,0,0,0.0016750418760469,0.0016750418760469,0,0,14,5,1,0,8,6,1,2,1,18,4,0.0234505862646566,0.00837520938023451,0.0016750418760469,0,0.0134003350083752,0.0100502512562814,0.0016750418760469,0.0033500837520938,0.0016750418760469,0.0301507537688442,0.0067001675041876,597,337,589,4.95610496362479,0,0.016750418760469,597,1,0,0,1
"2020-04-01","South Sudan",8,10,0,0,25,0,0,111,5,4,6,9,4,14,0,4,0,6,28,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0130293159609121,0.0162866449511401,0,0,0.0407166123778502,0,0,0.180781758957655,0.00814332247557003,0.00651465798045603,0.00977198697068404,0.0146579804560261,0.00651465798045603,0.0228013029315961,0,0.00651465798045603,0,0.00977198697068404,0.0456026058631922,0.0325732899022801,0,0,0,0,0,0,0,0.00162866449511401,0,0,0,0,0,0,20,3,3,0,10,5,3,0,1,22,4,0.0325732899022801,0.00488599348534202,0.00488599348534202,0,0.0162866449511401,0.00814332247557003,0.00488599348534202,0,0.00162866449511401,0.0358306188925081,0.00651465798045603,614,295,613,4.55628204146461,0,0.00651465798045603,614,1,0,1,1
"2020-05-01","South Sudan",8,2,1,0,9,0,1,142,6,3,10,4,3,10,3,6,0,3,44,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0142857142857143,0.00357142857142857,0.00178571428571429,0,0.0160714285714286,0,0.00178571428571429,0.253571428571429,0.0107142857142857,0.00535714285714286,0.0178571428571429,0.00714285714285714,0.00535714285714286,0.0178571428571429,0.00535714285714286,0.0107142857142857,0,0.00535714285714286,0.0785714285714286,0.025,0,0,0,0,0,0,0.00178571428571429,0,0,0,0,0,0,0,6,5,1,0,5,3,1,0,0,15,4,0.0107142857142857,0.00892857142857143,0.00178571428571429,0,0.00892857142857143,0.00535714285714286,0.00178571428571429,0,0,0.0267857142857143,0.00714285714285714,560,256,559,3.43825993263853,0.00178571428571429,0.00714285714285714,560,0,0,0,1
"2020-06-01","South Sudan",4,0,5,0,12,0,1,97,12,4,0,2,7,8,9,13,1,5,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068259385665529,0,0.00853242320819113,0,0.0204778156996587,0,0.00170648464163823,0.165529010238908,0.0204778156996587,0.0068259385665529,0,0.00341296928327645,0.0119453924914676,0.0136518771331058,0.015358361774744,0.0221843003412969,0.00170648464163823,0.00853242320819113,0.0631399317406143,0.0221843003412969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,5,0,1,1,0,16,12,0.015358361774744,0.0068259385665529,0.0068259385665529,0,0.00853242320819113,0,0.00170648464163823,0.00170648464163823,0,0.0273037542662116,0.0204778156996587,586,316,585,5.31927682390266,0,0.00853242320819113,586,0,0,0,1
"2020-07-01","South Sudan",4,0,1,0,17,2,0,102,6,0,0,2,2,3,2,7,0,3,39,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753295668549906,0,0.00188323917137476,0,0.032015065913371,0.00376647834274953,0,0.192090395480226,0.0112994350282486,0,0,0.00376647834274953,0.00376647834274953,0.00564971751412429,0.00376647834274953,0.0131826741996234,0,0.00564971751412429,0.0734463276836158,0.0282485875706215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,2,0,0,1,16,5,0.0207156308851224,0,0,0,0.00941619585687382,0.00376647834274953,0,0,0.00188323917137476,0.0301318267419962,0.00941619585687382,531,288,531,4.32392164133313,0,0.00188323917137476,531,0,0,1,1
"2020-08-01","South Sudan",6,0,1,1,46,0,0,108,8,1,3,9,1,10,4,5,0,3,38,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0106007067137809,0,0.00176678445229682,0.00176678445229682,0.0812720848056537,0,0,0.190812720848057,0.0141342756183746,0.00176678445229682,0.00530035335689046,0.0159010600706714,0.00176678445229682,0.0176678445229682,0.00706713780918728,0.0088339222614841,0,0.00530035335689046,0.0671378091872792,0.0159010600706714,0,0,0,0,0,0,0.00353356890459364,0,0,0,0,0,0,0,21,2,1,0,5,1,1,0,0,15,4,0.0371024734982332,0.00353356890459364,0.00176678445229682,0,0.0088339222614841,0.00176678445229682,0.00176678445229682,0,0,0.0265017667844523,0.00706713780918728,566,265,564,3.70776905156214,0,0.0123674911660777,566,0,0,1,1
"2020-09-01","South Sudan",8,0,0,0,28,1,1,67,13,0,0,12,9,6,9,8,0,2,32,5,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0.016260162601626,0,0,0,0.0569105691056911,0.00203252032520325,0.00203252032520325,0.136178861788618,0.0264227642276423,0,0,0.024390243902439,0.0182926829268293,0.0121951219512195,0.0182926829268293,0.016260162601626,0,0.0040650406504065,0.0650406504065041,0.0101626016260163,0,0,0,0,0,0,0.0040650406504065,0.00203252032520325,0,0.00203252032520325,0.00203252032520325,0,0,0,18,5,4,0,11,2,1,0,0,20,3,0.0365853658536585,0.0101626016260163,0.00813008130081301,0,0.0223577235772358,0.0040650406504065,0.00203252032520325,0,0,0.040650406504065,0.00609756097560976,492,238,487,5.86698625073775,0,0.016260162601626,492,0,0,0,1
"2020-10-01","South Sudan",7,0,3,1,35,1,0,68,7,3,0,2,0,7,6,4,0,2,16,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0135135135135135,0,0.00579150579150579,0.00193050193050193,0.0675675675675676,0.00193050193050193,0,0.131274131274131,0.0135135135135135,0.00579150579150579,0,0.00386100386100386,0,0.0135135135135135,0.0115830115830116,0.00772200772200772,0,0.00386100386100386,0.0308880308880309,0.0212355212355212,0,0,0,0,0,0,0.00579150579150579,0,0,0,0,0,0,0,21,6,0,0,20,3,1,1,0,16,4,0.0405405405405405,0.0115830115830116,0,0,0.0386100386100386,0.00579150579150579,0.00193050193050193,0.00193050193050193,0,0.0308880308880309,0.00772200772200772,518,273,515,4.22892485018374,0,0.00772200772200772,518,0,0,1,1
