"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","diaspora_activation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","professional_cultural_exchange","security_cooperation","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","diaspora_activationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","professional_cultural_exchangeNorm","security_cooperationNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","therwandan.com","umuseke.rw"
"2018-03-01","Rwanda",6,3,2,1,21,0,0,18,8,12,0,4,5,11,2,3,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568720379146919,0.0028436018957346,0.0018957345971564,0.000947867298578199,0.0199052132701422,0,0,0.0170616113744076,0.00758293838862559,0.0113744075829384,0,0.0037914691943128,0.004739336492891,0.0104265402843602,0.0018957345971564,0.0028436018957346,0.004739336492891,0.0018957345971564,0.00947867298578199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,1,0,6,10,2,0,0,0,1,0.00758293838862559,0.0341232227488152,0.000947867298578199,0,0.00568720379146919,0.00947867298578199,0.0018957345971564,0,0,0,0.000947867298578199,1055,882,1055,6.94009471920494,0,0.0018957345971564,1055,1,0
"2018-04-01","Rwanda",6,3,5,0,15,1,0,11,19,8,0,3,8,3,3,11,2,0,15,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.00702576112412178,0.00351288056206089,0.00585480093676815,0,0.0175644028103044,0.00117096018735363,0,0.0128805620608899,0.022248243559719,0.00936768149882904,0,0.00351288056206089,0.00936768149882904,0.00351288056206089,0.00351288056206089,0.0128805620608899,0.00234192037470726,0,0.0175644028103044,0.00117096018735363,0,0.00117096018735363,0,0,0,0,0,0.00117096018735363,0,0,0,0,0.00117096018735363,12,13,3,0,4,10,3,0,0,3,0,0.0140515222482436,0.0152224824355972,0.00351288056206089,0,0.00468384074941452,0.0117096018735363,0.00351288056206089,0,0,0.00351288056206089,0,854,703,851,7.45814346416629,0,0.00468384074941452,854,1,0
"2018-05-01","Rwanda",5,1,13,0,11,0,0,20,16,3,0,4,2,4,0,4,0,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0.00677506775067751,0.0013550135501355,0.0176151761517615,0,0.0149051490514905,0,0,0.02710027100271,0.021680216802168,0.0040650406504065,0,0.00542005420054201,0.002710027100271,0.00542005420054201,0,0.00542005420054201,0,0,0.0040650406504065,0.002710027100271,0,0,0,0,0,0,0,0,0.0013550135501355,0.0013550135501355,0,0,0,6,14,3,0,10,13,0,0,0,1,1,0.00813008130081301,0.018970189701897,0.0040650406504065,0,0.013550135501355,0.0176151761517615,0,0,0,0.0013550135501355,0.0013550135501355,738,606,736,5.31573900923801,0,0.00542005420054201,738,1,0
"2018-06-01","Rwanda",7,0,12,1,13,0,0,4,16,10,1,2,9,3,2,1,0,0,2,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0.0129151291512915,0,0.022140221402214,0.0018450184501845,0.0239852398523985,0,0,0.00738007380073801,0.029520295202952,0.018450184501845,0.0018450184501845,0.003690036900369,0.0166051660516605,0.00553505535055351,0.003690036900369,0.0018450184501845,0,0,0.003690036900369,0,0,0,0.0018450184501845,0,0,0.00553505535055351,0,0,0.0018450184501845,0,0,0,0,1,12,2,0,6,11,1,2,0,1,1,0.0018450184501845,0.022140221402214,0.003690036900369,0,0.011070110701107,0.0202952029520295,0.0018450184501845,0.003690036900369,0,0.0018450184501845,0.0018450184501845,542,433,537,4.5853634192938,0.00738007380073801,0.00553505535055351,542,1,0
"2018-07-01","Rwanda",0,0,18,0,21,2,0,3,17,11,0,0,3,1,0,2,0,0,4,4,0,0,1,0,1,16,0,1,2,1,0,0,0,0,0,0.0319715808170515,0,0.0373001776198934,0.00355239786856128,0,0.00532859680284192,0.0301953818827709,0.019538188277087,0,0,0.00532859680284192,0.00177619893428064,0,0.00355239786856128,0,0,0.00710479573712256,0.00710479573712256,0,0,0.00177619893428064,0,0.00177619893428064,0.0284191829484902,0,0.00177619893428064,0.00355239786856128,0.00177619893428064,0,0,0,3,13,0,0,4,3,0,2,0,2,1,0.00532859680284192,0.0230905861456483,0,0,0.00710479573712256,0.00532859680284192,0,0.00355239786856128,0,0.00355239786856128,0.00177619893428064,563,452,541,5.15838086722656,0,0.0550621669626998,563,1,0
"2018-08-01","Rwanda",4,0,23,1,6,1,0,24,11,3,0,0,6,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.00761904761904762,0,0.0438095238095238,0.0019047619047619,0.0114285714285714,0.0019047619047619,0,0.0457142857142857,0.020952380952381,0.00571428571428571,0,0,0.0114285714285714,0,0.0019047619047619,0.00761904761904762,0.00761904761904762,0.0019047619047619,0,0,0,0,0,0,0,0,0,0,0.00380952380952381,0,0,0,0,7,15,4,0,2,8,1,1,0,0,0,0.0133333333333333,0.0285714285714286,0.00761904761904762,0,0.00380952380952381,0.0152380952380952,0.0019047619047619,0.0019047619047619,0,0,0,525,408,523,6.09017433789536,0,0.00761904761904762,525,1,0
"2018-09-01","Rwanda",8,0,41,0,7,0,0,15,23,6,0,1,8,5,0,5,0,1,9,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0.0142602495543672,0,0.0730837789661319,0,0.0124777183600713,0,0,0.0267379679144385,0.0409982174688057,0.0106951871657754,0,0.0017825311942959,0.0142602495543672,0.0089126559714795,0,0.0089126559714795,0,0.0017825311942959,0.0160427807486631,0.0035650623885918,0,0,0,0,0,0,0.0017825311942959,0.0053475935828877,0,0,0,0,0,1,11,0,0,3,6,1,0,1,1,0,0.0017825311942959,0.0196078431372549,0,0,0.0053475935828877,0.0106951871657754,0.0017825311942959,0,0.0017825311942959,0.0017825311942959,0,561,413,557,5.6236819515262,0,0.0106951871657754,561,1,0
"2018-10-01","Rwanda",1,0,14,0,7,0,1,13,21,10,0,0,10,3,0,6,0,0,6,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0.00155038759689922,0,0.0217054263565891,0,0.0108527131782946,0,0.00155038759689922,0.0201550387596899,0.0325581395348837,0.0155038759689922,0,0,0.0155038759689922,0.00465116279069767,0,0.00930232558139535,0,0,0.00930232558139535,0.00775193798449612,0,0,0,0,0,0,0,0.00155038759689922,0.00155038759689922,0,0,0,0,4,15,2,0,8,3,2,1,0,0,3,0.0062015503875969,0.0232558139534884,0.00310077519379845,0,0.0124031007751938,0.00465116279069767,0.00310077519379845,0.00155038759689922,0,0,0.00465116279069767,645,521,643,5.01113735243158,0,0.00465116279069767,645,1,0
"2018-11-01","Rwanda",0,2,4,0,8,1,1,13,23,6,0,1,8,6,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036036036036036,0.00720720720720721,0,0.0144144144144144,0.0018018018018018,0.0018018018018018,0.0234234234234234,0.0414414414414414,0.0108108108108108,0,0.0018018018018018,0.0144144144144144,0.0108108108108108,0,0,0.0018018018018018,0,0.0018018018018018,0.00900900900900901,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,2,0,5,13,0,0,1,0,0,0.00900900900900901,0.0252252252252252,0.0036036036036036,0,0.00900900900900901,0.0234234234234234,0,0,0.0018018018018018,0,0,555,446,555,4.92322190402915,0,0,555,1,0
"2018-12-01","Rwanda",6,0,8,6,6,1,0,6,35,3,0,1,6,4,3,2,0,1,8,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0106951871657754,0,0.0142602495543672,0.0106951871657754,0.0106951871657754,0.0017825311942959,0,0.0106951871657754,0.0623885918003565,0.0053475935828877,0,0.0017825311942959,0.0106951871657754,0.0071301247771836,0.0053475935828877,0.0035650623885918,0,0.0017825311942959,0.0142602495543672,0.0053475935828877,0.0017825311942959,0,0,0,0,0,0,0,0,0.0017825311942959,0,0,0,2,10,0,0,3,4,0,0,0,0,1,0.0035650623885918,0.017825311942959,0,0,0.0053475935828877,0.0071301247771836,0,0,0,0,0.0017825311942959,561,446,559,6.26442737497673,0,0.0035650623885918,561,1,0
"2019-01-01","Rwanda",3,0,0,7,8,0,1,11,12,3,0,4,6,2,1,1,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602409638554217,0,0,0.0140562248995984,0.0160642570281124,0,0.00200803212851406,0.0220883534136546,0.0240963855421687,0.00602409638554217,0,0.00803212851405622,0.0120481927710843,0.00401606425702811,0.00200803212851406,0.00200803212851406,0.00200803212851406,0.00401606425702811,0.0100401606425703,0.0100401606425703,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,7,12,0,0,0,2,2,0.00602409638554217,0.0100401606425703,0.00401606425702811,0,0.0140562248995984,0.0240963855421687,0,0,0,0.00401606425702811,0.00401606425702811,498,401,498,7.17875655245565,0,0,498,1,0
"2019-02-01","Rwanda",3,0,4,1,12,1,0,11,9,5,0,0,5,2,1,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603621730382294,0,0.00804828973843058,0.00201207243460765,0.0241448692152917,0.00201207243460765,0,0.0221327967806841,0.0181086519114688,0.0100603621730382,0,0,0.0100603621730382,0.00402414486921529,0.00201207243460765,0.00201207243460765,0,0,0.00603621730382294,0.0100603621730382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,7,0,0,0,1,0,0,0.0160965794768612,0,0,0.0120724346076459,0.0140845070422535,0,0,0,0.00201207243460765,0,497,416,497,5.20539635212788,0,0.00201207243460765,497,1,0
"2019-03-01","Rwanda",7,0,1,0,19,0,2,6,14,3,1,2,9,2,1,1,0,1,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0104633781763827,0,0.00149476831091181,0,0.0284005979073244,0,0.00298953662182362,0.00896860986547085,0.0209267563527653,0.00448430493273543,0.00149476831091181,0.00298953662182362,0.0134529147982063,0.00298953662182362,0.00149476831091181,0.00149476831091181,0,0.00149476831091181,0.0104633781763827,0.00448430493273543,0,0,0,0,0,0,0,0,0,0,0.00149476831091181,0,0,4,14,1,0,9,3,0,0,0,1,0,0.00597907324364723,0.0209267563527653,0.00149476831091181,0,0.0134529147982063,0.00448430493273543,0,0,0,0.00149476831091181,0,669,570,668,5.22337681278909,0,0.00298953662182362,669,1,0
"2019-04-01","Rwanda",5,2,0,0,17,0,0,21,33,12,0,2,8,3,0,3,2,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.00576701268742791,0.00230680507497117,0,0,0.0196078431372549,0,0,0.0242214532871972,0.0380622837370242,0.013840830449827,0,0.00230680507497117,0.00922722029988466,0.00346020761245675,0,0.00346020761245675,0.00230680507497117,0.00115340253748558,0.00230680507497117,0.00115340253748558,0,0,0,0,0,0,0,0.00115340253748558,0,0.00115340253748558,0,0,0,5,6,1,0,2,6,0,0,0,1,1,0.00576701268742791,0.0069204152249135,0.00115340253748558,0,0.00230680507497117,0.0069204152249135,0,0,0,0.00115340253748558,0.00115340253748558,867,742,865,5.16504807792556,0.00230680507497117,0.00230680507497117,867,1,0
"2019-05-01","Rwanda",2,2,1,0,13,3,0,11,15,5,0,0,4,3,1,1,0,2,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0.00340715502555366,0.00340715502555366,0.00170357751277683,0,0.0221465076660988,0.00511073253833049,0,0.0187393526405451,0.0255536626916525,0.00851788756388416,0,0,0.00681431005110733,0.00511073253833049,0.00170357751277683,0.00170357751277683,0,0.00340715502555366,0.00170357751277683,0.010221465076661,0,0,0,0,0,0,0,0.00340715502555366,0,0,0,0,0,2,14,3,0,9,6,0,0,0,3,0,0.00340715502555366,0.0238500851788756,0.00511073253833049,0,0.0153321976149915,0.010221465076661,0,0,0,0.00511073253833049,0,587,488,584,6.27326613885548,0.00681431005110733,0.00340715502555366,587,1,0
"2019-06-01","Rwanda",0,0,7,0,16,0,0,15,11,3,1,2,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0135396518375242,0,0.0309477756286267,0,0,0.0290135396518375,0.0212765957446809,0.00580270793036751,0.00193423597678917,0.00386847195357834,0.00580270793036751,0.00386847195357834,0,0,0.00193423597678917,0,0,0.00193423597678917,0,0,0,0,0,0,0,0,0.00386847195357834,0,0,0.00386847195357834,0,2,9,2,0,1,12,1,0,0,0,0,0.00386847195357834,0.0174081237911025,0.00386847195357834,0,0.00193423597678917,0.02321083172147,0.00193423597678917,0,0,0,0,517,433,513,4.75177771977123,0,0.00967117988394584,517,1,0
"2019-07-01","Rwanda",5,0,1,1,14,0,0,53,9,4,0,4,5,1,1,2,0,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0.00904159132007233,0,0.00180831826401447,0.00180831826401447,0.0253164556962025,0,0,0.0958408679927667,0.0162748643761302,0.00723327305605787,0,0.00723327305605787,0.00904159132007233,0.00180831826401447,0.00180831826401447,0.00361663652802893,0,0.00180831826401447,0.00180831826401447,0.00180831826401447,0.00180831826401447,0,0,0,0,0,0,0.0054249547920434,0,0,0,0,0,3,18,0,0,1,5,0,0,0,1,2,0.0054249547920434,0.0325497287522604,0,0,0.00180831826401447,0.00904159132007233,0,0,0,0.00180831826401447,0.00361663652802893,553,424,549,5.53605940377609,0,0.00904159132007233,553,1,0
"2019-08-01","Rwanda",3,5,4,0,25,1,0,44,4,3,4,7,1,0,2,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0.00572519083969466,0.00954198473282443,0.00763358778625954,0,0.0477099236641221,0.00190839694656489,0,0.083969465648855,0.00763358778625954,0.00572519083969466,0.00763358778625954,0.0133587786259542,0.00190839694656489,0,0.00381679389312977,0,0,0,0.00381679389312977,0.00381679389312977,0,0,0,0,0,0.00190839694656489,0,0.00190839694656489,0,0,0,0,0.00190839694656489,2,13,1,0,5,8,0,0,0,1,4,0.00381679389312977,0.0248091603053435,0.00190839694656489,0,0.00954198473282443,0.0152671755725191,0,0,0,0.00190839694656489,0.00763358778625954,524,386,521,7.82511291167361,0,0.00572519083969466,524,1,0
"2019-09-01","Rwanda",6,0,11,0,12,0,0,3,15,4,0,5,8,0,0,9,2,3,19,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0103448275862069,0,0.0189655172413793,0,0.0206896551724138,0,0,0.00517241379310345,0.0258620689655172,0.00689655172413793,0,0.00862068965517241,0.0137931034482759,0,0,0.0155172413793103,0.00344827586206897,0.00517241379310345,0.0327586206896552,0.00517241379310345,0,0,0,0,0.00172413793103448,0.00172413793103448,0,0,0,0,0,0,0,10,13,5,1,10,4,0,0,0,2,0,0.0172413793103448,0.0224137931034483,0.00862068965517241,0.00172413793103448,0.0172413793103448,0.00689655172413793,0,0,0,0.00344827586206897,0,580,449,578,9.55588176136251,0,0.00517241379310345,580,1,0
"2019-10-01","Rwanda",8,1,1,0,17,1,1,8,21,5,0,0,3,2,1,3,0,0,14,4,0,0,0,0,0,0,0,3,1,1,0,0,0,0.0126984126984127,0.00158730158730159,0.00158730158730159,0,0.026984126984127,0.00158730158730159,0.00158730158730159,0.0126984126984127,0.0333333333333333,0.00793650793650794,0,0,0.00476190476190476,0.00317460317460317,0.00158730158730159,0.00476190476190476,0,0,0.0222222222222222,0.00634920634920635,0,0,0,0,0,0,0,0.00476190476190476,0.00158730158730159,0.00158730158730159,0,0,0,7,16,2,0,7,12,0,0,0,3,7,0.0111111111111111,0.0253968253968254,0.00317460317460317,0,0.0111111111111111,0.019047619047619,0,0,0,0.00476190476190476,0.0111111111111111,630,491,625,6.22728804952594,0.00634920634920635,0.00952380952380952,630,1,0
"2019-11-01","Rwanda",3,0,1,0,13,0,1,14,18,3,0,4,9,3,6,9,0,5,18,5,0,0,0,0,0,1,0,2,0,0,0,0,1,0.00463678516228748,0,0.00154559505409583,0,0.0200927357032458,0,0.00154559505409583,0.0216383307573416,0.0278207109737249,0.00463678516228748,0,0.00618238021638331,0.0139103554868624,0.00463678516228748,0.00927357032457496,0.0139103554868624,0,0.00772797527047913,0.0278207109737249,0.00772797527047913,0,0,0,0,0,0.00154559505409583,0,0.00309119010819165,0,0,0,0,0.00154559505409583,5,22,2,0,6,2,1,0,1,0,0,0.00772797527047913,0.0340030911901082,0.00309119010819165,0,0.00927357032457496,0.00309119010819165,0.00154559505409583,0,0.00154559505409583,0,0,647,506,643,10.479084025825,0.00309119010819165,0.00772797527047913,647,1,0
"2019-12-01","Rwanda",6,1,2,0,14,0,0,21,16,4,0,3,10,4,1,5,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0.010016694490818,0.00166944908180301,0.00333889816360601,0,0.0233722871452421,0,0,0.0350584307178631,0.0267111853088481,0.00667779632721202,0,0.00500834724540901,0.01669449081803,0.00667779632721202,0.00166944908180301,0.00834724540901502,0,0.00166944908180301,0.00500834724540901,0.00667779632721202,0,0,0,0,0,0,0,0,0.00166944908180301,0,0,0,0,2,11,3,0,5,9,0,0,0,2,2,0.00333889816360601,0.0183639398998331,0.00500834724540901,0,0.00834724540901502,0.015025041736227,0,0,0,0.00333889816360601,0.00333889816360601,599,479,598,5.86133055322605,0,0.00166944908180301,599,1,0
"2020-01-01","Rwanda",6,0,0,0,9,1,0,15,15,7,1,1,3,1,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0119521912350598,0,0,0,0.0179282868525896,0.00199203187250996,0,0.0298804780876494,0.0298804780876494,0.0139442231075697,0.00199203187250996,0.00199203187250996,0.00597609561752988,0.00199203187250996,0.00796812749003984,0.00199203187250996,0,0,0.00199203187250996,0.00199203187250996,0,0,0,0.00199203187250996,0,0,0,0,0,0,0,0,0,5,4,2,0,6,2,0,0,2,1,1,0.0099601593625498,0.00796812749003984,0.00398406374501992,0,0.0119521912350598,0.00398406374501992,0,0,0.00398406374501992,0.00199203187250996,0.00199203187250996,502,419,501,5.57470066765392,0,0.00199203187250996,502,1,1
"2020-02-01","Rwanda",3,0,1,1,13,0,0,16,18,6,0,0,9,2,0,8,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00505050505050505,0,0.00168350168350168,0.00168350168350168,0.0218855218855219,0,0,0.0269360269360269,0.0303030303030303,0.0101010101010101,0,0,0.0151515151515152,0.00336700336700337,0,0.0134680134680135,0,0.00168350168350168,0.00841750841750842,0,0,0,0,0,0,0,0,0.00168350168350168,0,0,0,0,0,6,6,4,0,5,9,1,0,0,4,3,0.0101010101010101,0.0101010101010101,0.00673400673400673,0,0.00841750841750842,0.0151515151515152,0.00168350168350168,0,0,0.00673400673400673,0.00505050505050505,594,486,593,5.21925121110631,0,0.00505050505050505,594,1,0
"2020-03-01","Rwanda",10,0,1,0,4,2,0,107,12,5,14,1,7,2,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0145985401459854,0,0.00145985401459854,0,0.00583941605839416,0.00291970802919708,0,0.156204379562044,0.0175182481751825,0.0072992700729927,0.0204379562043796,0.00145985401459854,0.0102189781021898,0.00291970802919708,0.00145985401459854,0.00291970802919708,0,0,0.00145985401459854,0.00291970802919708,0,0,0,0.00145985401459854,0,0,0,0,0,0,0,0,0,14,5,3,0,12,8,1,0,3,1,2,0.0204379562043796,0.0072992700729927,0.00437956204379562,0,0.0175182481751825,0.0116788321167883,0.00145985401459854,0,0.00437956204379562,0.00145985401459854,0.00291970802919708,685,476,684,4.77523407122603,0.00145985401459854,0,685,1,0
"2020-04-01","Rwanda",6,0,0,0,6,0,0,121,5,3,10,1,6,9,2,8,0,0,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00727272727272727,0,0,0,0.00727272727272727,0,0,0.146666666666667,0.00606060606060606,0.00363636363636364,0.0121212121212121,0.00121212121212121,0.00727272727272727,0.0109090909090909,0.00242424242424242,0.0096969696969697,0,0,0.00848484848484849,0.00606060606060606,0,0,0,0,0,0,0.00121212121212121,0,0,0,0,0,0,18,7,5,0,10,3,1,0,0,0,5,0.0218181818181818,0.00848484848484849,0.00606060606060606,0,0.0121212121212121,0.00363636363636364,0.00121212121212121,0,0,0,0.00606060606060606,825,596,824,5.97371911548904,0,0.00121212121212121,825,1,0
"2020-05-01","Rwanda",34,0,3,0,6,1,0,117,34,5,10,2,4,4,2,4,0,0,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0462585034013605,0,0.00408163265306122,0,0.00816326530612245,0.00136054421768707,0,0.159183673469388,0.0462585034013605,0.00680272108843537,0.0136054421768707,0.00272108843537415,0.0054421768707483,0.0054421768707483,0.00272108843537415,0.0054421768707483,0,0,0.0122448979591837,0.00408163265306122,0,0,0,0,0,0,0.00136054421768707,0,0,0,0,0,0,12,9,2,0,7,6,1,0,0,2,5,0.0163265306122449,0.0122448979591837,0.00272108843537415,0,0.00952380952380952,0.00816326530612245,0.00136054421768707,0,0,0.00272108843537415,0.00680272108843537,735,459,734,5.20026651892908,0,0.00136054421768707,735,1,0
"2020-06-01","Rwanda",8,0,1,0,7,1,0,75,32,4,8,2,6,3,1,1,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122699386503067,0,0.00153374233128834,0,0.0107361963190184,0.00153374233128834,0,0.115030674846626,0.049079754601227,0.00613496932515337,0.0122699386503067,0.00306748466257669,0.00920245398773006,0.00460122699386503,0.00153374233128834,0.00153374233128834,0.00153374233128834,0,0.0107361963190184,0.00613496932515337,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,0,7,3,0,1,1,2,4,0.0153374233128834,0.0168711656441718,0.00153374233128834,0,0.0107361963190184,0.00460122699386503,0,0.00153374233128834,0.00153374233128834,0.00306748466257669,0.00613496932515337,652,458,651,5.61417343383138,0,0.00306748466257669,652,1,0
"2020-07-01","Rwanda",3,0,0,0,3,0,0,95,32,4,7,3,6,3,0,2,0,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00462249614791988,0,0,0,0.00462249614791988,0,0,0.146379044684129,0.049306625577812,0.0061633281972265,0.0107858243451464,0.00462249614791988,0.00924499229583975,0.00462249614791988,0,0.00308166409861325,0,0,0.0107858243451464,0.00924499229583975,0,0,0,0.00154083204930663,0,0,0,0,0,0,0,0,0,8,4,2,0,6,4,1,0,1,3,4,0.012326656394453,0.0061633281972265,0.00308166409861325,0,0.00924499229583975,0.0061633281972265,0.00154083204930663,0,0.00154083204930663,0.00462249614791988,0.0061633281972265,649,453,648,5.61683033190382,0.00154083204930663,0,649,1,1
"2020-08-01","Rwanda",17,0,0,1,11,0,0,115,14,6,6,1,8,2,0,3,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260336906584992,0,0,0.00153139356814701,0.0168453292496172,0,0,0.176110260336907,0.0214395099540582,0.00918836140888208,0.00918836140888208,0.00153139356814701,0.0122511485451761,0.00306278713629403,0,0.00459418070444104,0,0.00153139356814701,0.00765696784073507,0.00306278713629403,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,2,6,1,1,1,5,1,0.0153139356814701,0.00459418070444104,0.00612557427258806,0,0.00306278713629403,0.00918836140888208,0.00153139356814701,0.00153139356814701,0.00153139356814701,0.00765696784073507,0.00153139356814701,653,438,653,4.83697410232301,0,0,653,1,1
"2020-09-01","Rwanda",11,1,0,0,6,4,0,84,53,1,4,2,8,7,1,1,0,1,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0158045977011494,0.0014367816091954,0,0,0.00862068965517241,0.00574712643678161,0,0.120689655172414,0.0761494252873563,0.0014367816091954,0.00574712643678161,0.0028735632183908,0.0114942528735632,0.0100574712643678,0.0014367816091954,0.0014367816091954,0,0.0014367816091954,0.0028735632183908,0.00862068965517241,0,0,0,0,0,0.0014367816091954,0,0,0,0,0,0,0,15,7,2,0,15,3,0,0,1,2,4,0.021551724137931,0.0100574712643678,0.0028735632183908,0,0.021551724137931,0.00431034482758621,0,0,0.0014367816091954,0.0028735632183908,0.00574712643678161,696,468,695,5.09034822947825,0.0014367816091954,0,696,1,1
"2020-10-01","Rwanda",19,0,2,0,7,1,0,80,40,2,0,1,9,2,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0306451612903226,0,0.0032258064516129,0,0.0112903225806452,0.00161290322580645,0,0.129032258064516,0.0645161290322581,0.0032258064516129,0,0.00161290322580645,0.0145161290322581,0.0032258064516129,0,0.00161290322580645,0,0.00161290322580645,0.00161290322580645,0.0032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0.00161290322580645,14,8,3,0,10,14,0,0,1,1,1,0.0225806451612903,0.0129032258064516,0.00483870967741936,0,0.0161290322580645,0.0225806451612903,0,0,0.00161290322580645,0.00161290322580645,0.00161290322580645,620,413,619,3.71233294390193,0,0.00161290322580645,620,1,1
"2020-11-01","Rwanda",3,0,4,0,3,0,0,53,27,3,0,2,11,3,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0053475935828877,0,0.0071301247771836,0,0.0053475935828877,0,0,0.0944741532976827,0.0481283422459893,0.0053475935828877,0,0.0035650623885918,0.0196078431372549,0.0053475935828877,0,0.0035650623885918,0,0,0.0071301247771836,0,0,0,0,0,0,0,0,0.0017825311942959,0,0,0,0,0,6,16,2,0,4,5,0,0,2,1,1,0.0106951871657754,0.0285204991087344,0.0035650623885918,0,0.0071301247771836,0.0089126559714795,0,0,0.0035650623885918,0.0017825311942959,0.0017825311942959,561,421,560,4.21715837414668,0,0.0017825311942959,561,1,1
"2020-12-01","Rwanda",2,1,4,3,8,2,0,33,9,4,5,12,3,3,0,0,0,1,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00380952380952381,0.0019047619047619,0.00761904761904762,0.00571428571428571,0.0152380952380952,0.00380952380952381,0,0.0628571428571429,0.0171428571428571,0.00761904761904762,0.00952380952380952,0.0228571428571429,0.00571428571428571,0.00571428571428571,0,0,0,0.0019047619047619,0.00952380952380952,0.0152380952380952,0.00380952380952381,0,0,0,0,0,0,0,0,0,0,0,0,6,10,1,1,12,10,1,0,2,0,1,0.0114285714285714,0.019047619047619,0.0019047619047619,0.0019047619047619,0.0228571428571429,0.019047619047619,0.0019047619047619,0,0.00380952380952381,0,0.0019047619047619,525,383,519,8.59546961598278,0.0114285714285714,0.0019047619047619,525,1,1
