"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","prishtinainsight.com","botasot.info"
"2022-08-01","Kosovo",15,5,30,0,200,4,0,87,80,32,5,37,38,11,75,32,2,26,10,31,0,1,2,4,8,0,2,11,0,0,0,1,1,1,1,0,0,3,0,0.0036319612590799,0.00121065375302663,0.00726392251815981,0,0.0484261501210654,0.000968523002421308,0,0.0210653753026634,0.0193704600484262,0.00774818401937046,0.00121065375302663,0.00895883777239709,0.00920096852300242,0.0026634382566586,0.0181598062953995,0.00774818401937046,0.000484261501210654,0.0062953995157385,0.00242130750605327,0.00750605326876513,0,0.000242130750605327,0.000484261501210654,0.000968523002421308,0.00193704600484262,0,0.000484261501210654,0.0026634382566586,0,0,0,0.000242130750605327,0.000242130750605327,0.000242130750605327,0.000242130750605327,0,0,0.000726392251815981,0,66,33,13,0,51,28,6,3,10,24,62,0.0159806295399516,0.00799031476997579,0.00314769975786925,0,0.0123486682808717,0.00677966101694915,0.00145278450363196,0.000726392251815981,0.00242130750605327,0.00581113801452784,0.0150121065375303,4130,3149,4095,4.71217349997287,0.00968523002421308,0,4130,1,1
"2022-09-01","Kosovo",19,3,73,3,209,5,3,112,115,45,1,19,33,5,152,43,1,20,9,27,0,0,0,3,3,0,0,1,0,0,0,2,0,0,0,1,0,3,0,0.00364193981215258,0.000575043128234618,0.0139927161203757,0.000575043128234618,0.0400613379336784,0.000958405213724363,0.000575043128234618,0.0214682767874257,0.0220433199156603,0.00862564692351926,0.000191681042744873,0.00364193981215258,0.00632547441058079,0.000958405213724363,0.0291355184972206,0.00824228483802952,0.000191681042744873,0.00383362085489745,0.00172512938470385,0.00517538815411156,0,0,0,0.000575043128234618,0.000575043128234618,0,0,0.000191681042744873,0,0,0,0.000383362085489745,0,0,0,0.000191681042744873,0,0.000575043128234618,0,119,46,17,1,77,57,6,3,14,19,68,0.0228100440866398,0.00881732796626414,0.00325857772666283,0.000191681042744873,0.0147594402913552,0.0109258194364577,0.00115008625646924,0.000575043128234618,0.00268353459842822,0.00364193981215258,0.0130343109066513,5217,3932,5204,3.79537477406692,0.00287521564117309,0,5217,1,1
"2022-10-01","Kosovo",22,3,88,7,208,1,1,66,131,58,2,24,49,6,63,50,2,27,20,31,0,0,0,0,9,5,0,0,0,0,0,0,0,2,0,1,0,2,1,0.00361485376273414,0.000492934604009201,0.0144594150509366,0.00115018074268814,0.0341767992113046,0.000164311534669734,0.000164311534669734,0.0108445612882024,0.0215248110417351,0.00953006901084456,0.000328623069339468,0.00394347683207361,0.00805126519881696,0.000985869208018403,0.0103516266841932,0.00821557673348669,0.000328623069339468,0.00443641143608281,0.00328623069339468,0.00509365757476175,0,0,0,0,0.0014788038120276,0.000821557673348669,0,0,0,0,0,0,0,0.000328623069339468,0,0.000164311534669734,0,0.000328623069339468,0.000164311534669734,112,69,19,0,100,71,7,4,9,32,96,0.0184028918830102,0.0113374958922116,0.00312191915872494,0,0.0164311534669734,0.0116661189615511,0.00115018074268814,0.000657246138678935,0.0014788038120276,0.00525796910943148,0.0157739073282944,6086,4761,6066,3.5285489029157,0.00361485376273414,0,6086,1,1
"2022-11-01","Kosovo",10,5,118,15,196,3,4,89,113,46,2,33,42,4,73,93,1,34,13,41,0,0,0,1,2,0,0,2,1,0,1,0,1,2,3,0,0,7,0,0.00178539546509552,0.000892697732547759,0.0210676664881271,0.00267809319764328,0.0349937511158722,0.000535618639528656,0.000714158186038207,0.0158900196393501,0.0201749687555794,0.00821281913943939,0.000357079093019104,0.00589180503481521,0.00749866095340118,0.000714158186038207,0.0130333868951973,0.0166041778253883,0.000178539546509552,0.00607034458132476,0.00232101410462417,0.00732012140689163,0,0,0,0.000178539546509552,0.000357079093019104,0,0,0.000357079093019104,0.000178539546509552,0,0.000178539546509552,0,0.000178539546509552,0.000357079093019104,0.000535618639528656,0,0,0.00124977682556686,0,77,62,20,1,79,51,10,3,9,51,90,0.0137475450812355,0.0110694518835922,0.00357079093019104,0.000178539546509552,0.0141046241742546,0.00910551687198714,0.00178539546509552,0.000535618639528656,0.00160685591858597,0.00910551687198714,0.0160685591858597,5601,4257,5580,3.87678777762758,0.00410640956971969,0.000178539546509552,5601,1,1
"2022-12-01","Kosovo",54,3,109,42,155,2,1,77,117,82,19,160,48,9,153,37,4,55,9,144,0,0,0,1,10,2,0,1,1,0,1,2,0,3,2,1,0,4,0,0.00951709552344025,0.000528727529080014,0.0192104335565738,0.0074021854071202,0.0273175890024674,0.000352485019386676,0.000176242509693338,0.013570673246387,0.0206203736341205,0.0144518857948537,0.00334860768417342,0.0281988015509341,0.00845964046528022,0.00158618258724004,0.0269651039830807,0.00652097285865351,0.000704970038773352,0.00969333803313359,0.00158618258724004,0.0253789213958407,0,0,0,0.000176242509693338,0.00176242509693338,0.000352485019386676,0,0.000176242509693338,0.000176242509693338,0,0.000176242509693338,0.000352485019386676,0,0.000528727529080014,0.000352485019386676,0.000176242509693338,0,0.000704970038773352,0,88,40,13,0,85,38,6,7,13,44,96,0.0155093408530137,0.00704970038773352,0.00229115262601339,0,0.0149806133239337,0.00669721536834685,0.00105745505816003,0.00123369756785337,0.00229115262601339,0.00775467042650687,0.0169192809305604,5674,4005,5646,8.05783139245882,0.00581600281988015,0.000704970038773352,5674,1,1
"2023-01-01","Kosovo",23,3,56,6,148,3,7,195,121,44,4,32,79,7,47,40,1,26,25,50,0,0,0,3,4,0,0,1,0,0,1,0,0,2,2,0,0,8,0,0.00449657869012708,0.000586510263929619,0.0109481915933529,0.00117302052785924,0.0289345063538612,0.000586510263929619,0.00136852394916911,0.0381231671554252,0.0236559139784946,0.00860215053763441,0.000782013685239492,0.00625610948191593,0.01544477028348,0.00136852394916911,0.00918866080156403,0.00782013685239492,0.000195503421309873,0.0050830889540567,0.00488758553274682,0.00977517106549365,0,0,0,0.000586510263929619,0.000782013685239492,0,0,0.000195503421309873,0,0,0.000195503421309873,0,0,0.000391006842619746,0.000391006842619746,0,0,0.00156402737047898,0,155,38,36,0,104,67,11,6,10,64,121,0.0303030303030303,0.00742913000977517,0.00703812316715543,0,0.0203323558162268,0.0130987292277615,0.0021505376344086,0.00117302052785924,0.00195503421309873,0.0125122189638319,0.0236559139784946,5115,3671,5094,4.48331506661986,0.00469208211143695,0.000195503421309873,5115,1,1
"2023-02-01","Kosovo",11,1,57,1,195,4,1,142,120,40,0,10,48,8,84,39,3,28,8,24,0,0,2,0,4,0,2,1,0,0,0,0,0,1,1,0,0,8,0,0.0023167649536647,0.0002106149957877,0.0120050547598989,0.0002106149957877,0.0410699241786015,0.0008424599831508,0.0002106149957877,0.0299073294018534,0.025273799494524,0.008424599831508,0,0.002106149957877,0.0101095197978096,0.0016849199663016,0.0176916596461668,0.0082139848357203,0.0006318449873631,0.0058972198820556,0.0016849199663016,0.0050547598989048,0,0,0.0004212299915754,0,0.0008424599831508,0,0.0004212299915754,0.0002106149957877,0,0,0,0,0,0.0002106149957877,0.0002106149957877,0,0,0.0016849199663016,0,62,46,23,2,93,34,4,10,10,27,47,0.0130581297388374,0.0096882898062342,0.0048441449031171,0.0004212299915754,0.0195871946082561,0.0071609098567818,0.0008424599831508,0.002106149957877,0.002106149957877,0.0056866048862679,0.0098989048020219,4748,3621,4729,3.79191532959837,0.0046335299073294,0,4748,1,1
"2023-03-01","Kosovo",33,1,131,14,256,4,3,80,103,63,1,3,47,6,97,26,2,19,17,36,0,0,0,0,5,0,0,1,2,0,0,0,0,0,1,0,0,5,0,0.00581907952742021,0.000176335743255158,0.0230999823664257,0.00246870040557221,0.0451419502733204,0.000705342973020631,0.000529007229765473,0.0141068594604126,0.0181625815552813,0.0111091518250749,0.000176335743255158,0.000529007229765473,0.00828777993299242,0.00105801445953095,0.0171045670957503,0.0045847293246341,0.000352671486510316,0.003350379121848,0.00299770763533768,0.00634808675718568,0,0,0,0,0.000881678716275789,0,0,0.000176335743255158,0.000352671486510316,0,0,0,0,0,0.000176335743255158,0,0,0.000881678716275789,0,105,59,17,1,92,48,1,7,12,51,78,0.0185152530417916,0.0104038088520543,0.00299770763533768,0.000176335743255158,0.0162228883794745,0.00846411567624757,0.000176335743255158,0.0012343502027861,0.00211602891906189,0.00899312290601305,0.0137541879739023,5671,4308,5657,3.48575978138583,0.00246870040557221,0.000529007229765473,5671,1,1
"2023-04-01","Kosovo",37,4,289,63,115,2,3,59,184,76,1,15,54,10,54,21,3,20,14,65,0,0,1,1,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0.00723645609231371,0.000782319577547428,0.0565225894778017,0.012321533346372,0.0224916878544886,0.000391159788773714,0.000586739683160571,0.0115392137688246,0.0359867005671817,0.0148640719734011,0.000195579894386857,0.00293369841580286,0.0105613142968903,0.00195579894386857,0.0105613142968903,0.004107177782124,0.000586739683160571,0.00391159788773714,0.002738118521416,0.0127126931351457,0,0,0.000195579894386857,0.000195579894386857,0.000195579894386857,0,0,0,0.000195579894386857,0,0,0,0,0.000391159788773714,0.000195579894386857,0.000195579894386857,0,0,0,112,52,22,2,106,47,8,4,12,35,80,0.021904948171328,0.0101701545081166,0.00430275767651086,0.000391159788773714,0.0207314688050068,0.00919225503618228,0.00156463915509486,0.000782319577547428,0.00234695873264228,0.00684529630354,0.0156463915509486,5113,3604,5105,5.31307750808067,0.00215137883825543,0.000195579894386857,5113,1,1
"2023-05-01","Kosovo",37,5,197,23,219,6,1,61,117,63,2,85,49,9,98,40,8,38,17,154,1,0,0,1,14,2,0,1,0,0,2,0,0,1,1,0,0,1,0,0.00641915336571825,0.000867453157529493,0.034177654406662,0.00399028452463567,0.0379944482997918,0.00104094378903539,0.000173490631505899,0.0105829285218598,0.0202984038861901,0.0109299097848716,0.000346981263011797,0.0147467036780014,0.00850104094378904,0.00156141568355309,0.0170020818875781,0.00693962526023595,0.00138792505204719,0.00659264399722415,0.00294934073560028,0.0267175572519084,0.000173490631505899,0,0,0.000173490631505899,0.00242886884108258,0.000346981263011797,0,0.000173490631505899,0,0,0.000346981263011797,0,0,0.000173490631505899,0.000173490631505899,0,0,0.000173490631505899,0,91,43,26,0,97,55,8,7,12,41,83,0.0157876474670368,0.00746009715475364,0.00451075641915337,0,0.0168285912560722,0.00954198473282443,0.00138792505204719,0.00121443442054129,0.00208188757807078,0.00711311589174185,0.0143997224149896,5764,4125,5740,6.87775421809754,0.00503122831367106,0.00121443442054129,5764,1,1
"2023-06-01","Kosovo",114,5,147,13,222,8,0,75,119,92,8,60,51,4,148,81,3,60,11,146,0,0,0,1,5,2,0,0,0,0,0,1,0,1,2,0,0,3,0,0.0190095047523762,0.000833750208437552,0.024512256128064,0.00216775054193764,0.0370185092546273,0.00133400033350008,0,0.0125062531265633,0.0198432549608137,0.015341003835251,0.00133400033350008,0.0100050025012506,0.00850425212606303,0.000667000166750042,0.0246790061697515,0.0135067533766883,0.000500250125062531,0.0100050025012506,0.00183425045856261,0.0243455060863765,0,0,0,0.00016675004168751,0.000833750208437552,0.000333500083375021,0,0,0,0,0,0.00016675004168751,0,0.00016675004168751,0.000333500083375021,0,0,0.000500250125062531,0,132,49,19,0,73,52,7,2,9,32,75,0.0220110055027514,0.00817075204268801,0.0031682507920627,0,0.0121727530431883,0.00867100216775054,0.00116725029181257,0.000333500083375021,0.00150075037518759,0.00533600133400033,0.0125062531265633,5997,4232,5982,7.75099064835294,0.00350175087543772,0.00016675004168751,5997,1,1
"2023-07-01","Kosovo",51,11,113,18,169,12,2,85,161,90,2,33,74,6,68,38,6,63,11,74,1,1,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0.0102327447833066,0.00220706260032103,0.0226725521669342,0.0036115569823435,0.033908507223114,0.00240770465489567,0.000401284109149278,0.0170545746388443,0.0323033707865169,0.0180577849117175,0.000401284109149278,0.00662118780096308,0.0148475120385233,0.00120385232744783,0.0136436597110754,0.00762439807383628,0.00120385232744783,0.0126404494382022,0.00220706260032103,0.0148475120385233,0.000200642054574639,0.000200642054574639,0,0.000200642054574639,0.000601926163723917,0,0,0,0,0,0,0,0,0.000200642054574639,0.000200642054574639,0,0,0.000601926163723917,0,72,51,21,1,91,57,4,5,4,28,44,0.014446227929374,0.0102327447833066,0.00421348314606742,0.000200642054574639,0.0182584269662921,0.0114365971107544,0.000802568218298555,0.00100321027287319,0.000802568218298555,0.00561797752808989,0.00882825040128411,4984,3593,4973,7.90214600872161,0.00280898876404494,0,4984,1,1
"2023-08-01","Kosovo",51,7,73,8,99,6,5,90,142,52,2,38,58,6,32,82,5,37,13,38,2,0,1,0,2,1,0,0,0,1,0,1,0,2,3,1,0,3,0,0.0107210426739542,0.00147151566113096,0.0153458061803658,0.00168173218414967,0.0208114357788522,0.00126129913811226,0.00105108261509355,0.0189194870716838,0.0298507462686567,0.0109312591969729,0.000420433046037419,0.00798822787471095,0.0121925583350851,0.00126129913811226,0.0067269287365987,0.0172377548875342,0.00105108261509355,0.00777801135169224,0.00273281479924322,0.00798822787471095,0.000420433046037419,0,0.000210216523018709,0,0.000420433046037419,0.000210216523018709,0,0,0,0.000210216523018709,0,0.000210216523018709,0,0.000420433046037419,0.000630649569056128,0.000210216523018709,0,0.000630649569056128,0,155,25,18,0,121,32,11,6,9,42,78,0.0325835610678999,0.00525541307546773,0.00378389741433677,0,0.0254361992852638,0.0067269287365987,0.0023123817532058,0.00126129913811226,0.00189194870716838,0.00882909396678579,0.0163968887954593,4757,3475,4740,5.95606097732572,0.00399411393735548,0.000420433046037419,4757,1,1
"2023-09-01","Kosovo",70,2,80,5,215,7,2,80,162,77,3,87,58,10,27,33,10,44,94,141,0,0,0,0,4,3,0,0,2,1,0,0,0,2,0,0,0,1,0,0.0123849964614296,0.000353857041755131,0.0141542816702052,0.000884642604387827,0.0380396319886766,0.00123849964614296,0.000353857041755131,0.0141542816702052,0.0286624203821656,0.0136234961075725,0.000530785562632696,0.0153927813163482,0.0102618542108988,0.00176928520877565,0.00477707006369427,0.00583864118895966,0.00176928520877565,0.00778485491861288,0.0166312809624912,0.0249469214437367,0,0,0,0,0.000707714083510262,0.000530785562632696,0,0,0.000353857041755131,0.000176928520877565,0,0,0,0.000353857041755131,0,0,0,0.000176928520877565,0,120,38,24,0,112,33,7,26,14,52,83,0.0212314225053079,0.00672328379334749,0.00424628450106157,0,0.0198159943382873,0.00583864118895966,0.00123849964614296,0.0046001415428167,0.00247699929228592,0.0092002830856334,0.0146850672328379,5652,4005,5639,8.11623715299012,0.00318471337579618,0,5652,1,1
"2023-10-01","Kosovo",32,6,89,7,210,1,1,46,164,53,2,98,39,7,43,28,7,52,41,117,2,0,0,0,4,0,0,1,1,1,0,0,0,2,0,1,0,0,0,0.0059204440333025,0.00111008325624422,0.0164662349676226,0.00129509713228492,0.0388529139685476,0.000185013876040703,0.000185013876040703,0.00851063829787234,0.0303422756706753,0.00980573543015726,0.000370027752081406,0.0181313598519889,0.00721554116558742,0.00129509713228492,0.00795559666975023,0.00518038852913969,0.00129509713228492,0.00962072155411656,0.00758556891766883,0.0216466234967623,0.000370027752081406,0,0,0,0.000740055504162812,0,0,0.000185013876040703,0.000185013876040703,0.000185013876040703,0,0,0,0.000370027752081406,0,0.000185013876040703,0,0,0,100,45,26,2,116,30,5,16,6,18,53,0.0185013876040703,0.00832562442183164,0.00481036077705828,0.000370027752081406,0.0214616096207216,0.00555041628122109,0.000925069380203515,0.00296022201665125,0.00111008325624422,0.00333024976873265,0.00980573543015726,5405,4003,5392,7.21808537064311,0.00166512488436633,0.00148011100832562,5405,1,1
"2023-11-01","Kosovo",28,2,131,15,185,1,1,83,159,91,2,39,57,10,76,24,8,31,18,47,3,0,0,0,3,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0.00506420690902514,0.000361729064930367,0.023693253752939,0.00271296798697775,0.033459938506059,0.000180864532465184,0.000180864532465184,0.0150117561946102,0.0287574606619642,0.0164586724543317,0.000361729064930367,0.00705371676614216,0.0103092783505155,0.00180864532465184,0.013745704467354,0.00434074877916441,0.00144691625972147,0.00560680050642069,0.0032555615843733,0.00850063302586363,0.000542593597395551,0,0,0,0.000542593597395551,0,0,0.000180864532465184,0,0,0,0,0.000180864532465184,0.000723458129860734,0,0,0,0,0,125,53,20,2,94,78,3,14,13,37,94,0.0226080665581479,0.00958582022065473,0.00361729064930367,0.000361729064930367,0.0170012660517273,0.0141074335322843,0.000542593597395551,0.00253210345451257,0.00235123892204739,0.00669198770121179,0.0170012660517273,5529,4051,5517,5.25551054464083,0.00162778079218665,0.000904322662325918,5529,1,1
"2023-12-01","Kosovo",24,3,98,11,85,1,1,22,117,68,0,24,46,15,60,18,2,20,14,42,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00579010856453559,0.000723763570566948,0.023642943305187,0.00265379975874548,0.0205066344993969,0.000241254523522316,0.000241254523522316,0.00530759951749095,0.028226779252111,0.0164053075995175,0,0.00579010856453559,0.0110977080820265,0.00361881785283474,0.014475271411339,0.00434258142340169,0.000482509047044632,0.00482509047044632,0.00337756332931242,0.0101326899879373,0,0,0.000241254523522316,0,0.000482509047044632,0,0,0,0,0,0.000241254523522316,0,0,0,0,0,0,0,0,87,40,13,0,105,57,3,8,7,23,45,0.0209891435464415,0.00965018094089264,0.00313630880579011,0,0.0253317249698432,0.013751507840772,0.000723763570566948,0.00193003618817853,0.00168878166465621,0.00554885404101327,0.0108564535585042,4145,3131,4141,5.38818381480944,0.000965018094089264,0,4145,1,1
"2024-01-01","Kosovo",31,2,88,6,115,5,1,58,97,47,1,20,38,27,20,22,8,11,8,47,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.00892600057587101,0.000575871004894904,0.0253383242153758,0.00172761301468471,0.033112582781457,0.00143967751223726,0.000287935502447452,0.0167002591419522,0.0279297437374028,0.0135329686150302,0.000287935502447452,0.00575871004894904,0.0109415490930032,0.0077742585660812,0.00575871004894904,0.00633458105384394,0.00230348401957961,0.00316729052692197,0.00230348401957961,0.0135329686150302,0,0,0,0,0.000575871004894904,0,0,0,0,0,0.000287935502447452,0,0,0,0,0,0,0.000287935502447452,0,40,18,12,0,77,38,5,5,6,21,39,0.0115174200978981,0.00518283904405413,0.00345522602936942,0,0.0221710336884538,0.0109415490930032,0.00143967751223726,0.00143967751223726,0.00172761301468471,0.00604664555139649,0.0112294845954506,3473,2594,3469,6.06971743329052,0.00143967751223726,0.000287935502447452,3473,1,1
"2024-02-01","Kosovo",26,7,108,6,152,7,2,52,136,67,2,29,57,7,77,32,4,27,6,39,2,0,0,1,2,1,0,0,0,0,0,0,0,3,1,0,0,7,0,0.00612341026848799,0.00164861045690061,0.0254357041921809,0.00141309467734338,0.035798398492699,0.00164861045690061,0.000471031559114461,0.012246820536976,0.0320301460197833,0.0157795572303344,0.000471031559114461,0.00682995760715968,0.0134243994347621,0.00164861045690061,0.0181347150259067,0.00753650494583137,0.000942063118228921,0.00635892604804522,0.00141309467734338,0.00918511540273198,0.000471031559114461,0,0,0.00023551577955723,0.000471031559114461,0.00023551577955723,0,0,0,0,0,0,0,0.000706547338671691,0.00023551577955723,0,0,0.00164861045690061,0,64,42,16,0,91,55,5,6,7,20,45,0.0150730098916627,0.00989166274140367,0.00376825247291569,0,0.021431935939708,0.0129533678756477,0.00117757889778615,0.00141309467734338,0.00164861045690061,0.00471031559114461,0.0105982100800754,4246,3108,4229,6.14920207719221,0.00376825247291569,0.000471031559114461,4246,1,1
"2024-03-01","Kosovo",44,9,215,19,238,7,0,76,150,57,1,45,66,4,40,34,4,48,40,61,1,0,1,4,6,0,0,0,0,0,2,0,0,6,3,0,0,0,0,0.00803359503377762,0.00164323534781815,0.0392550666423224,0.00346905240094942,0.0434544458645244,0.00127807193719189,0,0.0138762096037977,0.0273872557969691,0.0104071572028483,0.000182581705313128,0.00821617673909074,0.0120503925506664,0.000730326821252511,0.00730326821252511,0.00620777798064634,0.000730326821252511,0.00876392185503013,0.00730326821252511,0.0111374840241008,0.000182581705313128,0,0.000182581705313128,0.000730326821252511,0.00109549023187877,0,0,0,0,0,0.000365163410626255,0,0,0.00109549023187877,0.000547745115939383,0,0,0,0,110,67,16,0,91,40,3,11,5,38,85,0.020083987584444,0.0122329742559796,0.00292130728501004,0,0.0166149351834946,0.00730326821252511,0.000547745115939383,0.0020083987584444,0.000912908526565638,0.00693810480189885,0.0155194449516158,5477,3910,5454,6.135103951956,0.00456454263282819,0.000182581705313128,5477,1,1
"2024-04-01","Kosovo",104,15,276,111,284,10,3,77,217,87,6,36,170,12,81,27,4,65,33,70,1,1,0,1,2,0,0,2,0,0,3,0,0,2,2,2,0,2,0,0.0193921312698117,0.00279694201006899,0.0514637329852694,0.0206973708745105,0.0529554353906396,0.00186462800671266,0.000559388402013798,0.0143576356516875,0.0404624277456647,0.0162222636584001,0.0011187768040276,0.00671266082416558,0.0316986761141152,0.00223755360805519,0.0151034868543726,0.00503449561812418,0.000745851202685064,0.0121200820436323,0.00615327242215178,0.0130523960469886,0.000186462800671266,0.000186462800671266,0,0.000186462800671266,0.000372925601342532,0,0,0.000372925601342532,0,0,0.000559388402013798,0,0,0.000372925601342532,0.000372925601342532,0.000372925601342532,0,0.000372925601342532,0,135,28,11,0,112,35,15,9,6,96,74,0.0251724780906209,0.00522095841879545,0.00205109080738393,0,0.0208838336751818,0.00652619802349431,0.00279694201006899,0.00167816520604139,0.0011187768040276,0.0179004288644415,0.0137982472496737,5363,3252,5345,9.5436986350504,0.00391571881409659,0.000745851202685064,5363,1,1
"2024-05-01","Kosovo",48,15,269,42,370,11,1,71,200,95,1,42,130,16,40,58,32,36,21,72,0,1,1,6,7,6,0,1,0,1,2,0,1,0,1,8,0,4,0,0.00925212027756361,0.00289128758673863,0.0518504240555127,0.00809560524286816,0.0713184271395528,0.00212027756360833,0.000192752505782575,0.0136854279105628,0.038550501156515,0.0183114880493446,0.000192752505782575,0.00809560524286816,0.0250578257517348,0.0030840400925212,0.00771010023130301,0.0111796453353894,0.00616808018504241,0.00693909020817271,0.00404780262143408,0.0138781804163454,0,0.000192752505782575,0.000192752505782575,0.00115651503469545,0.00134926754047803,0.00115651503469545,0,0.000192752505782575,0,0.000192752505782575,0.00038550501156515,0,0.000192752505782575,0,0.000192752505782575,0.0015420200462606,0,0.000771010023130301,0,155,37,15,1,101,42,2,11,6,30,118,0.0298766383962992,0.00713184271395528,0.00289128758673863,0.000192752505782575,0.0194680030840401,0.00809560524286816,0.00038550501156515,0.00212027756360833,0.00115651503469545,0.00578257517347725,0.0227447956823439,5188,3192,5149,9.4643468305109,0.00636083269082498,0.00173477255204318,5188,1,1
"2024-06-01","Kosovo",119,19,171,20,278,3,7,96,196,110,6,31,82,7,53,41,11,39,25,44,0,0,1,1,5,0,0,0,0,0,1,0,1,2,2,0,0,3,0,0.0232376488966999,0.00371021284905292,0.0333919156414763,0.00390548720952939,0.0542862722124585,0.000585823081429408,0.00136692052333529,0.0187463386057411,0.038273774653388,0.0214801796524116,0.00117164616285882,0.00605350517477055,0.0160124975590705,0.00136692052333529,0.0103495411052529,0.00800624877953525,0.00214801796524116,0.00761570005858231,0.00488185901191174,0.00859207186096466,0,0,0.000195274360476469,0.000195274360476469,0.000976371802382347,0,0,0,0,0,0.000195274360476469,0,0.000195274360476469,0.000390548720952939,0.000390548720952939,0,0,0.000585823081429408,0,130,30,21,0,72,23,1,9,6,33,71,0.025385666861941,0.00585823081429408,0.00410076157000586,0,0.0140597539543058,0.0044913102909588,0.000195274360476469,0.00175746924428822,0.00117164616285882,0.00644405389572349,0.0138644795938293,5121,3449,5105,8.98645636726682,0.00429603593048233,0.000390548720952939,5121,1,1
"2024-07-01","Kosovo",66,12,167,16,250,2,3,141,210,112,5,42,77,8,51,38,4,45,56,55,0,0,0,0,8,3,0,0,0,0,0,1,0,3,1,0,0,3,0,0.0134310134310134,0.00244200244200244,0.033984533984534,0.00325600325600326,0.0508750508750509,0.000407000407000407,0.000610500610500611,0.0286935286935287,0.0427350427350427,0.0227920227920228,0.00101750101750102,0.00854700854700855,0.0156695156695157,0.00162800162800163,0.0103785103785104,0.00773300773300773,0.000814000814000814,0.00915750915750916,0.0113960113960114,0.0111925111925112,0,0,0,0,0.00162800162800163,0.000610500610500611,0,0,0,0,0,0.000203500203500203,0,0.000610500610500611,0.000203500203500203,0,0,0.000610500610500611,0,178,35,42,1,121,38,9,13,7,57,82,0.0362230362230362,0.00712250712250712,0.00854700854700855,0.000203500203500203,0.0246235246235246,0.00773300773300773,0.00183150183150183,0.00264550264550265,0.00142450142450142,0.0115995115995116,0.0166870166870167,4914,3059,4895,8.49674184602626,0.00407000407000407,0.00122100122100122,4914,1,1
"2024-08-01","Kosovo",63,6,155,27,206,0,1,184,158,34,7,69,65,5,105,24,28,52,31,88,0,0,0,0,5,0,0,0,0,0,0,0,0,4,2,1,0,1,0,0.0130868300789364,0.00124636476942252,0.032197756543415,0.00560864146240133,0.0427918570835064,0,0.00020772746157042,0.0382218529289572,0.0328209389281263,0.00706273369339427,0.00145409223099294,0.014333194848359,0.0135022850020773,0.0010386373078521,0.0218113834648941,0.00498545907769007,0.00581636892397175,0.0108018280016618,0.00643955130868301,0.0182800166181969,0,0,0,0,0.0010386373078521,0,0,0,0,0,0,0,0,0.000830909846281678,0.000415454923140839,0.00020772746157042,0,0.00020772746157042,0,159,47,10,0,78,52,16,5,6,72,116,0.0330286663896967,0.00976319069380972,0.0020772746157042,0,0.0162027420024927,0.0108018280016618,0.00332363938512671,0.0010386373078521,0.00124636476942252,0.0149563772330702,0.0240963855421687,4814,2992,4801,8.84957210253847,0.00332363938512671,0.000623182384711259,4814,1,1
