"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","jawapos.com","kompas.com","mediaindonesia.com","hariansib.com"
2020-10-01,"Indonesia",173,4,133,9,63,2,1,1433,249,231,28,90,295,133,339,48,6,13,32,67,0,0,0,0,1,1,4,0,1,6,1,0,0,3,4,0,0,0,0,4,1,0.004812774717632,0.000111278028153341,0.00369999443609859,0.000250375563345017,0.00175262894341512,5.56390140766706e-05,2.78195070383353e-05,0.0398653535859345,0.00692705725254548,0.00642630612585545,0.000778946197073388,0.00250375563345018,0.00820675457630891,0.00369999443609859,0.00943081288599566,0.00133533633784009,0.000166917042230012,0.000361653591498359,0.000890224225226729,0.00186390697156846,0,0,0,0,2.78195070383353e-05,2.78195070383353e-05,0.000111278028153341,0,2.78195070383353e-05,0.000166917042230012,2.78195070383353e-05,0,0,8.34585211150058e-05,0.000111278028153341,0,0,0,0,0.000111278028153341,2.78195070383353e-05,539,97,108,5,248,653,36,33,10,151,188,0.0149947142936627,0.00269849218271852,0.00300450676014021,0.000139097535191676,0.00689923774550715,0.0181661380960329,0.00100150225338007,0.000918043732265064,0.000278195070383353,0.00420074556278863,0.00523006732320703,35946,30826,35920,7.6340978764796,0.000139097535191676,0.000973682746341735,35946,1,1,1,1
2020-11-01,"Indonesia",165,3,170,9,48,2,3,1336,267,82,21,62,386,53,61,63,2,8,41,37,0,0,0,0,2,2,1,0,0,4,0,0,0,2,0,0,0,0,6,6,0,0.00455448824113945,8.28088771116264e-05,0.00469250303632549,0.000248426631334879,0.00132494203378602,5.52059180744176e-05,8.28088771116264e-05,0.0368775532737109,0.00736999006293475,0.00226344264105112,0.000579662139781385,0.00171138346030694,0.0106547421883626,0.00146295682897207,0.00168378050126974,0.00173898641934415,5.52059180744176e-05,0.00022082367229767,0.00113172132052556,0.00102130948437673,0,0,0,0,5.52059180744176e-05,5.52059180744176e-05,2.76029590372088e-05,0,0,0.000110411836148835,0,0,0,5.52059180744176e-05,0,0,0,0,0.000165617754223253,0.000165617754223253,0,483,149,169,1,343,301,39,32,4,175,128,0.0133322292149718,0.00411284089654411,0.00466490007728829,2.76029590372088e-05,0.00946781494976261,0.00830849067019985,0.00107651540245114,0.000883294689190681,0.000110411836148835,0.00483051783151154,0.00353317875676273,36228,32010,36205,6.01827124402005,5.52059180744176e-05,0.000855691730153472,36228,1,1,1,1
2020-12-01,"Indonesia",154,7,213,9,42,6,1,1440,315,40,54,117,545,42,51,161,6,8,65,47,1,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,8,0,0.00421779141104294,0.000191717791411043,0.00583369851007888,0.000246494303242769,0.00115030674846626,0.00016432953549518,2.73882559158633e-05,0.0394390885188431,0.00862730061349693,0.00109553023663453,0.00147896581945662,0.003204425942156,0.0149265994741455,0.00115030674846626,0.00139680105170903,0.00440950920245399,0.00016432953549518,0.000219106047326906,0.00178023663453111,0.00128724802804557,2.73882559158633e-05,0,0,0,0,0,0,0,0,0.000492988606485539,0,0,0,0,2.73882559158633e-05,0,0,0,0,0.000219106047326906,0,543,103,177,1,372,156,70,20,7,199,138,0.0148718229623138,0.00282099035933392,0.0048477212971078,2.73882559158633e-05,0.0101884312007011,0.00427256792287467,0.00191717791411043,0.000547765118317266,0.000191717791411043,0.00545026292725679,0.00377957931638913,36512,31866,36484,6.98484084009206,0.00016432953549518,0.00101336546888694,36512,1,1,1,1
2021-01-01,"Indonesia",96,4,56,8,25,1,3,2365,394,97,58,64,416,49,30,45,8,2,47,30,0,1,0,0,1,0,6,0,0,5,0,0,0,1,3,0,3,1,0,11,0,0.0026596481507134,0.000110818672946391,0.00155146142124948,0.000221637345892783,0.000692616705914947,2.77046682365979e-05,8.31140047097936e-05,0.065521540379554,0.0109156392852196,0.00268735281894999,0.00160687075772268,0.00177309876714226,0.0115251419864247,0.0013575287435933,0.000831140047097936,0.0012467100706469,0.000221637345892783,5.54093364731957e-05,0.0013021194071201,0.000831140047097936,0,2.77046682365979e-05,0,0,2.77046682365979e-05,0,0.000166228009419587,0,0,0.000138523341182989,0,0,0,2.77046682365979e-05,8.31140047097936e-05,0,8.31140047097936e-05,2.77046682365979e-05,0,0.000304751350602577,0,508,89,137,1,371,121,39,31,6,184,126,0.0140739714641917,0.00246571547305721,0.00379553954841391,2.77046682365979e-05,0.0102784319157778,0.00335226485662834,0.00108048206122732,0.000858844715334534,0.000166228009419587,0.00509765895553401,0.00349078819781133,36095,31071,36063,5.61333021378563,0,0.00102507272475412,36095,1,1,1,1
2021-02-01,"Indonesia",122,1,65,23,55,45,0,2239,327,156,26,55,450,38,35,37,3,4,36,25,1,0,0,0,3,0,0,0,0,3,1,0,0,5,2,0,0,1,0,2,0,0.00361921148654662,2.96656679225133e-05,0.00192826841496336,0.000682310362217805,0.00163161173573823,0.0013349550565131,0,0.0664214304785072,0.00970067341066184,0.00462784419591207,0.000771307365985345,0.00163161173573823,0.013349550565131,0.0011272953810555,0.00103829837728796,0.00109762971313299,8.89970037675398e-05,0.000118662671690053,0.00106796404521048,0.000741641698062832,2.96656679225133e-05,0,0,0,8.89970037675398e-05,0,0,0,0,8.89970037675398e-05,2.96656679225133e-05,0,0,0.000148328339612566,5.93313358450266e-05,0,0,2.96656679225133e-05,0,5.93313358450266e-05,0,519,101,158,2,337,231,31,21,10,208,153,0.0153964816517844,0.00299623246017384,0.0046871755317571,5.93313358450266e-05,0.00999733008988697,0.00685276929010057,0.000919635705597912,0.000622979026372779,0.000296656679225133,0.00617045892788276,0.00453884719214453,33709,28626,33691,6.95637914126622,0.000296656679225133,0.000444985018837699,33709,1,1,1,1
2021-03-01,"Indonesia",161,7,123,24,52,24,1,1144,542,68,14,114,609,44,39,60,24,5,73,146,0,1,0,0,3,2,0,0,0,2,1,0,0,3,3,0,1,1,0,1,0,0.00432214765100671,0.000187919463087248,0.00330201342281879,0.000644295302013423,0.00139597315436242,0.000644295302013423,2.68456375838926e-05,0.0307114093959732,0.0145503355704698,0.0018255033557047,0.000375838926174497,0.00306040268456376,0.0163489932885906,0.00118120805369128,0.00104697986577181,0.00161073825503356,0.000644295302013423,0.000134228187919463,0.00195973154362416,0.00391946308724832,0,2.68456375838926e-05,0,0,8.05369127516779e-05,5.36912751677852e-05,0,0,0,5.36912751677852e-05,2.68456375838926e-05,0,0,8.05369127516779e-05,8.05369127516779e-05,0,2.68456375838926e-05,2.68456375838926e-05,0,2.68456375838926e-05,0,458,108,177,2,413,207,26,50,6,202,199,0.0122953020134228,0.0028993288590604,0.00475167785234899,5.36912751677852e-05,0.0110872483221477,0.00555704697986577,0.000697986577181208,0.00134228187919463,0.000161073825503356,0.00542281879194631,0.00534228187919463,37250,32694,37232,8.56453309079321,0.000295302013422819,0.000402684563758389,37250,1,1,1,1
2021-04-01,"Indonesia",154,6,83,3,99,38,0,1508,402,55,41,120,500,34,42,247,6,3,59,53,0,0,0,1,3,2,2,0,0,10,0,0,0,3,1,2,1,1,1,7,0,0.00414379507049833,0.000161446561188247,0.00223334409643741,8.07232805941233e-05,0.00266386825960607,0.00102249488752556,0,0.040576902378646,0.0108169195996125,0.00147992681089226,0.00110321816811969,0.00322893122376493,0.0134538800990206,0.000914863846733398,0.00113012592831773,0.00664621676891616,0.000161446561188247,8.07232805941233e-05,0.00158755785168443,0.00142611129049618,0,0,0,2.69077601980411e-05,8.07232805941233e-05,5.38155203960822e-05,5.38155203960822e-05,0,0,0.000269077601980411,0,0,0,8.07232805941233e-05,2.69077601980411e-05,5.38155203960822e-05,2.69077601980411e-05,2.69077601980411e-05,2.69077601980411e-05,0.000188354321386288,0,512,114,196,0,409,160,54,58,5,155,125,0.0137767732213971,0.00306748466257669,0.00527392099881606,0,0.0110052739209988,0.00430524163168658,0.00145301905069422,0.00156065009148638,0.000134538800990206,0.00417070283069637,0.00336347002475514,37164,32437,37130,7.88066609068644,0.000269077601980411,0.000941771606931439,37164,1,1,1,1
2021-05-01,"Indonesia",91,4,69,2,40,6,0,1295,293,55,42,110,391,39,53,77,5,4,33,54,0,0,0,0,2,0,0,0,0,10,2,1,0,1,5,0,0,0,0,5,0,0.00275390388572812,0.000121050720251786,0.0020881249243433,6.05253601258928e-05,0.00121050720251785,0.000181576080377678,0,0.0391901706815156,0.00886696525844329,0.00166444740346205,0.00127103256264375,0.0033288948069241,0.011832707904612,0.00118024452245491,0.00160392204333616,0.00233022636484687,0.000151313400314732,0.000121050720251786,0.00099866844207723,0.0016341847233991,0,0,0,0,6.05253601258928e-05,0,0,0,0,0.000302626800629464,6.05253601258928e-05,3.02626800629464e-05,0,3.02626800629464e-05,0.000151313400314732,0,0,0,0,0.000151313400314732,0,408,119,124,2,313,108,64,34,10,123,109,0.0123471734656821,0.00360125892749062,0.00375257232780535,6.05253601258928e-05,0.00947221885970221,0.00326836944679821,0.00193681152402857,0.00102893112214018,0.000302626800629464,0.0037223096477424,0.00329863212686115,33044,29344,33018,6.32072263032678,9.07880401888391e-05,0.00111971916232902,33044,1,1,1,1
2021-06-01,"Indonesia",110,4,99,2,51,5,1,1514,280,85,99,67,349,41,43,47,4,5,29,27,0,1,0,0,0,1,0,0,1,7,3,0,1,3,0,1,0,1,0,1,0,0.00312207305650952,0.000113529929327619,0.00280986575085857,5.67649646638095e-05,0.00144750659892714,0.000141912411659524,2.83824823319047e-05,0.0429710782505038,0.00794709505293333,0.0024125109982119,0.00280986575085857,0.00190162631623762,0.00990548633383476,0.00116368177560809,0.0012204467402719,0.00133397666959952,0.000113529929327619,0.000141912411659524,0.000823091987625238,0.000766327022961428,0,2.83824823319047e-05,0,0,0,2.83824823319047e-05,0,0,2.83824823319047e-05,0.000198677376323333,8.51474469957142e-05,0,2.83824823319047e-05,8.51474469957142e-05,0,2.83824823319047e-05,0,2.83824823319047e-05,0,2.83824823319047e-05,0,465,131,94,2,300,218,38,28,6,118,120,0.0131978542843357,0.00371810518547952,0.00266795333919905,5.67649646638095e-05,0.00851474469957142,0.00618738114835523,0.00107853432861238,0.000794709505293333,0.000170294893991428,0.00334913291516476,0.00340589787982857,35233,31176,35213,5.21198786516733,0.000141912411659524,0.000766327022961428,35233,1,1,1,1
2021-07-01,"Indonesia",44,1,33,1,30,1,0,1395,242,88,76,66,282,51,36,29,6,5,36,32,0,0,0,0,4,1,3,0,0,3,0,0,0,2,0,0,2,0,0,3,0,0.00134003350083752,3.04553068372164e-05,0.00100502512562814,3.04553068372164e-05,0.000913659205116492,3.04553068372164e-05,0,0.0424851530379169,0.00737018425460636,0.00268006700167504,0.00231460331962845,0.00201005025125628,0.00858839652809502,0.00155322064869804,0.00109639104613979,0.000883203898279275,0.000182731841023298,0.000152276534186082,0.00109639104613979,0.000974569818790924,0,0,0,0,0.000121821227348866,3.04553068372164e-05,9.13659205116492e-05,0,0,9.13659205116492e-05,0,0,0,6.09106136744328e-05,0,0,6.09106136744328e-05,0,0,9.13659205116492e-05,0,342,81,117,0,288,159,38,30,3,116,86,0.010415714938328,0.00246687985381453,0.00356327089995432,0,0.00877112836911832,0.00484239378711741,0.00115730165981422,0.000913659205116492,9.13659205116492e-05,0.0035328155931171,0.00261915638800061,32835,29427,32817,4.88853092644612,0.000243642454697731,0.000913659205116492,32835,1,1,1,1
2021-08-01,"Indonesia",101,2,80,3,49,1,0,1208,293,68,23,60,405,39,35,55,4,4,23,54,1,0,0,0,4,0,0,0,0,3,0,1,0,2,1,0,1,0,0,1,0,0.00324362515254673,6.42302010405293e-05,0.00256920804162117,9.63453015607939e-05,0.00157363992549297,3.21151005202646e-05,0,0.0387950414284797,0.00940972445243754,0.00218382683537799,0.000738647311966086,0.00192690603121588,0.0130066157107072,0.00125248892029032,0.00112402851820926,0.00176633052861455,0.000128460402081059,0.000128460402081059,0.000738647311966086,0.00173421542809429,3.21151005202646e-05,0,0,0,0.000128460402081059,0,0,0,0,9.63453015607939e-05,0,3.21151005202646e-05,0,6.42302010405293e-05,3.21151005202646e-05,0,3.21151005202646e-05,0,0,3.21151005202646e-05,0,404,78,142,1,274,142,30,13,4,117,76,0.0129745006101869,0.00250497784058064,0.00456034427387758,3.21151005202646e-05,0.00879953754255251,0.00456034427387758,0.000963453015607939,0.00041749630676344,0.000128460402081059,0.00375746676087096,0.00244074763954011,31138,27744,31124,5.91043116019939,0.000192690603121588,0.000674417110925557,31138,1,1,1,1
2021-09-01,"Indonesia",115,3,132,13,44,0,0,1351,340,66,13,58,462,56,34,84,1,5,72,58,1,0,0,0,1,0,0,0,1,9,1,0,1,4,2,0,9,0,0,2,0,0.00373534283951018,9.74437262480917e-05,0.00428752395491604,0.000422256147075064,0.00142917465163868,0,0,0.043882158053724,0.0110436223081171,0.00214376197745802,0.000422256147075064,0.00188391204079644,0.0150063338422061,0.00181894955663105,0.00110436223081171,0.00272842433494657,3.24812420826972e-05,0.000162406210413486,0.0023386494299542,0.00188391204079644,3.24812420826972e-05,0,0,0,3.24812420826972e-05,0,0,0,3.24812420826972e-05,0.000292331178744275,3.24812420826972e-05,0,3.24812420826972e-05,0.000129924968330789,6.49624841653945e-05,0,0.000292331178744275,0,0,6.49624841653945e-05,0,387,137,151,3,278,194,53,26,3,148,117,0.0125702406860038,0.00444993016532952,0.00490466755448728,9.74437262480917e-05,0.00902978529898983,0.00630136096404327,0.00172150583038295,0.000844512294150128,9.74437262480917e-05,0.00480722382823919,0.00380030532367558,30787,26834,30756,6.60797241285519,0.000259849936661578,0.00110436223081171,30787,1,1,1,1
2021-10-01,"Indonesia",73,4,151,7,46,1,0,1120,269,41,36,53,364,38,53,52,5,4,34,31,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,0,5,0,0.00241793912093008,0.000132489814845484,0.00500149051041701,0.000231857175979597,0.00152363287072306,3.31224537113709e-05,0,0.0370971481567355,0.00890994004835878,0.00135802060216621,0.00119240833360935,0.00175549004670266,0.012056573150939,0.0012586532410321,0.00175549004670266,0.00172236759299129,0.000165612268556855,0.000132489814845484,0.00112616342618661,0.0010267960650525,0,0,0,0,3.31224537113709e-05,0,0,0,0,0.000132489814845484,0,0,0,3.31224537113709e-05,0,0,3.31224537113709e-05,0,0,0.000165612268556855,0,363,134,146,5,307,148,37,46,4,148,102,0.0120234506972277,0.00443840879732371,0.00483587824186016,0.000165612268556855,0.0101685932893909,0.0049021231492829,0.00122553078732072,0.00152363287072306,0.000132489814845484,0.0049021231492829,0.00337849027855984,30191,26730,30179,5.57527857738134,0.000231857175979597,0.000794938889072903,30191,1,1,1,1
2021-11-01,"Indonesia",146,0,142,9,66,1,2,1320,301,78,31,62,408,52,41,62,1,1,18,42,1,0,0,0,2,0,0,0,0,5,1,0,0,3,2,0,1,0,0,2,0,0.0045835557090384,0,0.00445797884029762,0.00028254795466675,0.00207201833422284,3.13942171851945e-05,6.2788434370389e-05,0.0414403666844567,0.00944965937274354,0.00244874894044517,0.000973220732741029,0.00194644146548206,0.0128088406115594,0.00163249929363011,0.00128716290459297,0.00194644146548206,3.13942171851945e-05,3.13942171851945e-05,0.000565095909333501,0.00131855712177817,3.13942171851945e-05,0,0,0,6.2788434370389e-05,0,0,0,0,0.000156971085925972,3.13942171851945e-05,0,0,9.41826515555835e-05,6.2788434370389e-05,0,3.13942171851945e-05,0,0,6.2788434370389e-05,0,379,179,151,1,325,181,25,11,6,133,128,0.0118984083131887,0.00561956487614981,0.00474052679496437,3.13942171851945e-05,0.0102031205851882,0.0056823533105202,0.000784855429629862,0.000345336389037139,0.000188365303111167,0.00417543088563087,0.00401845979970489,31853,27945,31836,5.83855553115365,9.41826515555835e-05,0.000816249646815057,31853,1,1,1,1
2021-12-01,"Indonesia",127,1,123,3,52,2,2,1494,331,95,61,60,494,48,35,70,5,3,26,35,2,0,0,0,0,6,1,0,0,6,8,0,0,3,2,0,1,1,0,3,0,0.00378009941363812,2.97645623121112e-05,0.00366104116438968,8.92936869363336e-05,0.00154775724022978,5.95291246242224e-05,5.95291246242224e-05,0.0444682560942941,0.00985207012530881,0.00282763341965056,0.00181563830103878,0.00178587373872667,0.0147036937821829,0.00142869899098134,0.00104175968092389,0.00208351936184778,0.000148822811560556,8.92936869363336e-05,0.000773878620114891,0.00104175968092389,5.95291246242224e-05,0,0,0,0,0.000178587373872667,2.97645623121112e-05,0,0,0.000178587373872667,0.00023811649849689,0,0,8.92936869363336e-05,5.95291246242224e-05,0,2.97645623121112e-05,2.97645623121112e-05,0,8.92936869363336e-05,0,436,85,133,0,344,218,50,22,5,105,131,0.0129773491680805,0.00252998779652945,0.00395868678751079,0,0.0102390094353663,0.00648867458404024,0.00148822811560556,0.000654820370866446,0.000148822811560556,0.00312527904277168,0.00389915766288657,33597,29405,33564,5.77635395119199,0.00050599755930589,0.00101199511861178,33597,1,1,1,1
2022-01-01,"Indonesia",149,2,171,9,58,0,2,1625,462,91,48,43,619,37,32,53,6,2,65,38,3,2,0,0,1,0,0,0,1,3,0,0,0,1,1,0,0,0,0,10,0,0.0045547641610369,6.11377739736496e-05,0.00522727967474704,0.000275119982881423,0.00177299544523584,0,6.11377739736496e-05,0.0496744413535903,0.0141228257879131,0.00278176871580106,0.00146730657536759,0.00131446214043347,0.0189221410448446,0.00113104881851252,0.000978204383578394,0.00162015101030172,0.000183413321920949,6.11377739736496e-05,0.00198697765414361,0.00116161770549934,9.17066609604744e-05,6.11377739736496e-05,0,0,3.05688869868248e-05,0,0,0,3.05688869868248e-05,9.17066609604744e-05,0,0,0,3.05688869868248e-05,3.05688869868248e-05,0,0,0,0,0.000305688869868248,0,627,94,228,3,415,235,36,44,7,187,164,0.0191666921407392,0.00287347537676153,0.00696970623299606,9.17066609604744e-05,0.0126860880995323,0.00718368844190383,0.00110047993152569,0.00134503102742029,0.000213982208907774,0.00571638186653624,0.00501329746583927,32713,27805,32691,6.46220615568333,0.000183413321920949,0.000580808852749671,32713,1,1,1,1
2022-02-01,"Indonesia",83,1,164,82,47,0,0,1324,338,82,35,63,402,36,41,21,2,7,28,44,1,0,0,0,3,3,0,0,0,3,0,0,1,2,2,1,2,0,0,7,0,0.00317169169628186,3.82131529672513e-05,0.00626695708662922,0.00313347854331461,0.00179601818946081,0,0,0.0505942145286408,0.0129160457029309,0.00313347854331461,0.0013374603538538,0.00240742863693683,0.015361687492835,0.00137567350682105,0.0015667392716573,0.000802476212312278,7.64263059345027e-05,0.000267492070770759,0.00106996828308304,0.00168137873055906,3.82131529672513e-05,0,0,0,0.000114639458901754,0.000114639458901754,0,0,0,0.000114639458901754,0,0,3.82131529672513e-05,7.64263059345027e-05,7.64263059345027e-05,3.82131529672513e-05,7.64263059345027e-05,0,0,0.000267492070770759,0,317,94,122,1,263,196,26,22,2,153,124,0.0121135694906187,0.00359203637892162,0.00466200466200466,3.82131529672513e-05,0.0100500592303871,0.00748977798158126,0.000993541977148535,0.000840689365279529,7.64263059345027e-05,0.00584661240398945,0.00473843096793916,26169,22444,26144,6.26552969740111,0.00103175513011579,0.000420344682639765,26169,1,1,1,1
