"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","diapazon.kz","kaztag.kz"
"2018-09-01","Kazakhstan",24,7,10,3,66,5,1,118,57,26,3,10,43,6,6,18,0,9,20,9,8,4,1,1,3,5,4,4,3,1,19,4,1,0,8,29,6,2,5,2,30,1,0.00863620007196833,0.00251889168765743,0.00359841669665347,0.00107952500899604,0.0237495501979129,0.00179920834832674,0.000359841669665347,0.042461317020511,0.0205109751709248,0.00935588341129903,0.00107952500899604,0.00359841669665347,0.0154731917956099,0.00215905001799208,0.00215905001799208,0.00647715005397625,0,0.00323857502698813,0.00719683339330694,0.00323857502698813,0.00287873335732278,0.00143936667866139,0.000359841669665347,0.000359841669665347,0.00107952500899604,0.00179920834832674,0.00143936667866139,0.00143936667866139,0.00107952500899604,0.000359841669665347,0.0068369917236416,0.00143936667866139,0.000359841669665347,0,0.00287873335732278,0.0104354084202951,0.00215905001799208,0.000719683339330694,0.00179920834832674,0.000719683339330694,0.0107952500899604,0.000359841669665347,43,35,13,0,49,35,6,2,0,29,29,0.0154731917956099,0.0125944584382872,0.00467794170564951,0,0.017632241813602,0.0125944584382872,0.00215905001799208,0.000719683339330694,0,0.0104354084202951,0.0104354084202951,2779,2141,2638,19.6627455094878,0.0550557754587981,0.0205109751709248,2779,1,1
"2018-10-01","Kazakhstan",31,10,18,3,57,0,2,153,73,17,6,7,38,2,8,18,1,8,21,19,3,2,1,1,1,10,10,7,4,2,17,1,3,3,12,27,5,1,6,8,33,2,0.00939963614311704,0.00303214069132808,0.00545785324439054,0.000909642207398423,0.01728320194057,0,0.000606428138265616,0.0463917525773196,0.022134627046695,0.00515463917525773,0.00181928441479685,0.00212249848392965,0.0115221346270467,0.000606428138265616,0.00242571255306246,0.00545785324439054,0.000303214069132808,0.00242571255306246,0.00636749545178896,0.00576106731352335,0.000909642207398423,0.000606428138265616,0.000303214069132808,0.000303214069132808,0.000303214069132808,0.00303214069132808,0.00303214069132808,0.00212249848392965,0.00121285627653123,0.000606428138265616,0.00515463917525773,0.000303214069132808,0.000909642207398423,0.000909642207398423,0.00363856882959369,0.00818677986658581,0.00151607034566404,0.000303214069132808,0.00181928441479685,0.00242571255306246,0.0100060642813827,0.000606428138265616,60,46,24,1,98,51,3,5,4,35,56,0.0181928441479685,0.0139478471801092,0.00727713765918739,0.000303214069132808,0.0297149787750152,0.0154639175257732,0.000909642207398423,0.00151607034566404,0.00121285627653123,0.0106124924196483,0.0169799878714372,3298,2470,3139,18.3953935472082,0.0567010309278351,0.0163735597331716,3298,1,1
"2018-11-01","Kazakhstan",29,7,7,1,62,0,2,128,50,16,2,5,36,6,2,12,0,1,11,7,3,1,2,0,3,18,16,3,6,1,22,0,3,2,8,14,2,0,7,3,28,4,0.0102763997165131,0.00248051027639972,0.00248051027639972,0.000354358610914245,0.0219702338766832,0,0.00070871722182849,0.0453579021970234,0.0177179305457123,0.00566973777462792,0.00070871722182849,0.00177179305457123,0.0127569099929128,0.00212615166548547,0.00070871722182849,0.00425230333097094,0,0.000354358610914245,0.0038979447200567,0.00248051027639972,0.00106307583274274,0.000354358610914245,0.00070871722182849,0,0.00106307583274274,0.00637845499645641,0.00566973777462792,0.00106307583274274,0.00212615166548547,0.000354358610914245,0.00779588944011339,0,0.00106307583274274,0.00070871722182849,0.00283486888731396,0.00496102055279943,0.00070871722182849,0,0.00248051027639972,0.00106307583274274,0.00992204110559887,0.00141743444365698,71,29,25,0,83,46,4,1,3,23,38,0.0251594613749114,0.0102763997165131,0.00885896527285613,0,0.0294117647058824,0.0163004961020553,0.00141743444365698,0.000354358610914245,0.00106307583274274,0.00815024805102764,0.0134656272147413,2822,2167,2676,17.1001919209815,0.0659107016300496,0.0170092133238838,2822,1,1
"2018-12-01","Kazakhstan",25,7,9,3,22,0,2,106,43,13,2,9,24,3,5,9,1,1,7,2,1,2,3,1,1,13,8,5,1,1,7,4,2,3,14,8,1,0,4,2,27,2,0.0110963160230803,0.00310696848646249,0.00399467376830892,0.00133155792276964,0.0097647581003107,0,0.000887705281846427,0.0470483799378606,0.0190856635596982,0.00577008433200178,0.000887705281846427,0.00399467376830892,0.0106524633821571,0.00133155792276964,0.00221926320461607,0.00399467376830892,0.000443852640923213,0.000443852640923213,0.00310696848646249,0.000887705281846427,0.000443852640923213,0.000887705281846427,0.00133155792276964,0.000443852640923213,0.000443852640923213,0.00577008433200178,0.00355082112738571,0.00221926320461607,0.000443852640923213,0.000443852640923213,0.00310696848646249,0.00177541056369285,0.000887705281846427,0.00133155792276964,0.00621393697292499,0.00355082112738571,0.000443852640923213,0,0.00177541056369285,0.000887705281846427,0.0119840213049268,0.000887705281846427,44,20,9,0,56,32,2,1,1,19,29,0.0195295162006214,0.00887705281846427,0.00399467376830892,0,0.0248557478917,0.0142032845095428,0.000887705281846427,0.000443852640923213,0.000443852640923213,0.00843320017754106,0.0128717265867732,2253,1770,2143,17.3620777979899,0.0572569906790945,0.0177541056369285,2253,1,1
"2019-01-01","Kazakhstan",31,6,2,0,19,2,2,127,55,18,1,1,46,3,6,15,0,2,14,9,2,3,6,0,2,7,4,2,2,3,10,2,3,1,6,8,1,0,6,3,9,4,0.0123015873015873,0.00238095238095238,0.000793650793650794,0,0.00753968253968254,0.000793650793650794,0.000793650793650794,0.0503968253968254,0.0218253968253968,0.00714285714285714,0.000396825396825397,0.000396825396825397,0.0182539682539683,0.00119047619047619,0.00238095238095238,0.00595238095238095,0,0.000793650793650794,0.00555555555555556,0.00357142857142857,0.000793650793650794,0.00119047619047619,0.00238095238095238,0,0.000793650793650794,0.00277777777777778,0.00158730158730159,0.000793650793650794,0.000793650793650794,0.00119047619047619,0.00396825396825397,0.000793650793650794,0.00119047619047619,0.000396825396825397,0.00238095238095238,0.00317460317460317,0.000396825396825397,0,0.00238095238095238,0.00119047619047619,0.00357142857142857,0.00158730158730159,59,9,18,0,82,41,7,0,2,36,46,0.0234126984126984,0.00357142857142857,0.00714285714285714,0,0.0325396825396825,0.0162698412698413,0.00277777777777778,0,0.000793650793650794,0.0142857142857143,0.0182539682539683,2520,1907,2436,18.2254021675756,0.051984126984127,0.0134920634920635,2520,1,1
"2019-02-01","Kazakhstan",29,9,16,5,24,4,0,128,52,34,1,4,34,8,7,45,0,2,15,5,3,4,5,1,5,3,6,5,1,1,10,1,0,0,7,16,1,1,4,0,20,8,0.0107129663834503,0.00332471370520872,0.00591060214259328,0.0018470631695604,0.00886590321388992,0.00147765053564832,0,0.0472848171407462,0.0192094569634281,0.0125600295530107,0.00036941263391208,0.00147765053564832,0.0125600295530107,0.00295530107129664,0.00258588843738456,0.0166235685260436,0,0.00073882526782416,0.0055411895086812,0.0018470631695604,0.00110823790173624,0.00147765053564832,0.0018470631695604,0.00036941263391208,0.0018470631695604,0.00110823790173624,0.00221647580347248,0.0018470631695604,0.00036941263391208,0.00036941263391208,0.0036941263391208,0.00036941263391208,0,0,0.00258588843738456,0.00591060214259328,0.00036941263391208,0.00036941263391208,0.00147765053564832,0,0.0073882526782416,0.00295530107129664,69,30,24,1,56,34,10,1,3,13,31,0.0254894717399335,0.0110823790173624,0.00886590321388992,0.00036941263391208,0.0206871074990765,0.0125600295530107,0.0036941263391208,0.00036941263391208,0.00110823790173624,0.00480236424085704,0.0114517916512745,2707,2058,2605,19.5390875653465,0.050978943479867,0.00664942741041744,2707,1,1
"2019-03-01","Kazakhstan",58,9,21,2,31,4,1,173,51,18,2,6,29,14,6,60,0,1,9,12,1,0,2,1,4,17,7,10,6,0,7,2,2,0,15,14,2,1,5,2,16,11,0.0190977938755351,0.00296345077378992,0.00691471847217649,0.000658544616397761,0.0102074415541653,0.00131708923279552,0.00032927230819888,0.0569641093184063,0.0167928877181429,0.00592690154757985,0.000658544616397761,0.00197563384919328,0.00954889693776753,0.00460981231478433,0.00197563384919328,0.0197563384919328,0,0.00032927230819888,0.00296345077378992,0.00395126769838657,0.00032927230819888,0,0.000658544616397761,0.00032927230819888,0.00131708923279552,0.00559762923938097,0.00230490615739216,0.0032927230819888,0.00197563384919328,0,0.00230490615739216,0.000658544616397761,0.000658544616397761,0,0.00493908462298321,0.00460981231478433,0.000658544616397761,0.00032927230819888,0.0016463615409944,0.000658544616397761,0.00526835693118209,0.00362199539018769,57,28,10,1,54,26,7,1,2,19,36,0.0187685215673362,0.00921962462956865,0.0032927230819888,0.00032927230819888,0.0177807046427395,0.00856108001317089,0.00230490615739216,0.00032927230819888,0.000658544616397761,0.00625617385577873,0.0118538030951597,3037,2322,2912,20.1359163493098,0.0474152123806388,0.0197563384919328,3037,1,1
"2019-04-01","Kazakhstan",40,5,175,15,64,2,1,141,74,15,3,6,31,8,12,19,0,2,2,17,2,1,2,0,3,9,11,6,5,0,21,0,4,3,9,11,2,0,1,2,20,10,0.0129533678756477,0.00161917098445596,0.0566709844559585,0.00485751295336788,0.0207253886010363,0.000647668393782383,0.000323834196891192,0.045660621761658,0.0239637305699482,0.00485751295336788,0.000971502590673575,0.00194300518134715,0.0100388601036269,0.00259067357512953,0.0038860103626943,0.00615284974093264,0,0.000647668393782383,0.000647668393782383,0.00550518134715026,0.000647668393782383,0.000323834196891192,0.000647668393782383,0,0.000971502590673575,0.00291450777202073,0.00356217616580311,0.00194300518134715,0.00161917098445596,0,0.00680051813471503,0,0.00129533678756477,0.000971502590673575,0.00291450777202073,0.00356217616580311,0.000647668393782383,0,0.000323834196891192,0.000647668393782383,0.00647668393782383,0.00323834196891192,68,38,16,0,55,33,3,2,2,13,40,0.022020725388601,0.0123056994818653,0.00518134715025907,0,0.0178108808290155,0.0106865284974093,0.000971502590673575,0.000647668393782383,0.000647668393782383,0.00420984455958549,0.0129533678756477,3088,2227,2966,18.0529242114127,0.0521373056994819,0.0161917098445596,3088,1,1
"2019-05-01","Kazakhstan",48,14,66,10,32,3,1,131,64,12,2,9,28,9,21,22,1,3,5,11,1,1,3,1,2,7,7,0,2,4,16,1,5,1,13,11,1,0,5,4,17,4,0.0167305681422098,0.00487974904147787,0.0230045311955385,0.00348553502962705,0.0111537120948066,0.00104566050888811,0.000348553502962705,0.0456605088881143,0.0223074241896131,0.00418264203555246,0.00069710700592541,0.00313698152666434,0.00975949808295573,0.00313698152666434,0.0073196235622168,0.00766817706517951,0.000348553502962705,0.00104566050888811,0.00174276751481352,0.00383408853258975,0.000348553502962705,0.000348553502962705,0.00104566050888811,0.000348553502962705,0.00069710700592541,0.00243987452073893,0.00243987452073893,0,0.00069710700592541,0.00139421401185082,0.00557685604740328,0.000348553502962705,0.00174276751481352,0.000348553502962705,0.00453119553851516,0.00383408853258975,0.000348553502962705,0,0.00174276751481352,0.00139421401185082,0.00592540955036598,0.00139421401185082,72,10,19,0,72,25,9,0,1,19,44,0.0250958522133147,0.00348553502962705,0.00662251655629139,0,0.0250958522133147,0.00871383757406762,0.00313698152666434,0,0.000348553502962705,0.00662251655629139,0.015336354130359,2869,2142,2763,19.5350574772379,0.0505402579295922,0.0174276751481352,2869,1,1
"2019-06-01","Kazakhstan",91,11,170,25,20,1,1,147,56,15,5,17,72,21,47,14,2,2,13,34,0,0,1,1,2,4,3,3,3,0,5,0,3,2,7,13,1,0,4,1,10,6,0.0286704473850031,0.00346565847511027,0.0535601764335224,0.00787649653434152,0.00630119722747322,0.000315059861373661,0.000315059861373661,0.0463137996219282,0.017643352236925,0.00472589792060491,0.0015752993068683,0.00535601764335224,0.0226843100189036,0.00661625708884688,0.0148078134845621,0.00441083805923125,0.000630119722747322,0.000630119722747322,0.00409577819785759,0.0107120352867045,0,0,0.000315059861373661,0.000315059861373661,0.000630119722747322,0.00126023944549464,0.000945179584120983,0.000945179584120983,0.000945179584120983,0,0.0015752993068683,0,0.000945179584120983,0.000630119722747322,0.00220541902961563,0.00409577819785759,0.000315059861373661,0,0.00126023944549464,0.000315059861373661,0.00315059861373661,0.00189035916824197,88,25,24,1,45,20,4,6,1,19,54,0.0277252678008822,0.00787649653434152,0.00756143667296786,0.000315059861373661,0.0141776937618147,0.00630119722747322,0.00126023944549464,0.00189035916824197,0.000315059861373661,0.00598613736609956,0.0170132325141777,3174,2192,3105,21.9875026608415,0.0318210459987398,0.00976685570258349,3174,1,1
"2019-07-01","Kazakhstan",49,3,9,0,19,1,0,146,114,14,7,5,60,11,21,13,1,5,18,33,1,1,1,1,3,5,5,3,1,4,6,0,5,1,6,14,0,0,7,0,15,5,0.01645399597045,0.0010073875083949,0.00302216252518469,0,0.00638012088650101,0.000335795836131632,0,0.0490261920752183,0.038280725319006,0.00470114170584285,0.00235057085292142,0.00167897918065816,0.0201477501678979,0.00369375419744795,0.00705171255876427,0.00436534586971122,0.000335795836131632,0.00167897918065816,0.00604432505036938,0.0110812625923439,0.000335795836131632,0.000335795836131632,0.000335795836131632,0.000335795836131632,0.0010073875083949,0.00167897918065816,0.00167897918065816,0.0010073875083949,0.000335795836131632,0.00134318334452653,0.00201477501678979,0,0.00167897918065816,0.000335795836131632,0.00201477501678979,0.00470114170584285,0,0,0.00235057085292142,0,0.00503693754197448,0.00167897918065816,85,14,27,2,82,23,6,2,0,22,48,0.0285426460711887,0.00470114170584285,0.00906648757555406,0.000671591672263264,0.0275352585627938,0.00772330423102754,0.00201477501678979,0.000671591672263264,0,0.0073875083948959,0.0161182001343183,2978,2206,2894,20.2737457155974,0.035594358629953,0.0073875083948959,2978,1,1
"2019-08-01","Kazakhstan",27,4,11,2,34,0,0,146,67,19,1,11,35,21,29,16,3,2,6,20,0,1,0,0,1,3,3,3,0,2,9,3,1,0,9,19,3,0,2,4,6,9,0.00922131147540984,0.00136612021857923,0.0037568306010929,0.000683060109289617,0.0116120218579235,0,0,0.0498633879781421,0.0228825136612022,0.00648907103825137,0.000341530054644809,0.0037568306010929,0.0119535519125683,0.00717213114754098,0.00990437158469945,0.00546448087431694,0.00102459016393443,0.000683060109289617,0.00204918032786885,0.00683060109289617,0,0.000341530054644809,0,0,0.000341530054644809,0.00102459016393443,0.00102459016393443,0.00102459016393443,0,0.000683060109289617,0.00307377049180328,0.00102459016393443,0.000341530054644809,0,0.00307377049180328,0.00648907103825137,0.00102459016393443,0,0.000683060109289617,0.00136612021857923,0.00204918032786885,0.00307377049180328,72,19,16,0,90,23,3,2,3,28,57,0.0245901639344262,0.00648907103825137,0.00546448087431694,0,0.0307377049180328,0.0078551912568306,0.00102459016393443,0.000683060109289617,0.00102459016393443,0.00956284153005465,0.0194672131147541,2928,2199,2850,19.109117887407,0.0385928961748634,0.0102459016393443,2928,1,1
"2019-09-01","Kazakhstan",47,2,11,0,21,1,2,138,71,8,4,12,55,15,41,16,0,2,3,14,1,1,0,1,1,11,22,12,3,1,25,8,1,0,24,4,3,2,5,1,16,1,0.0158569500674764,0.000674763832658569,0.00371120107962213,0,0.00708502024291498,0.000337381916329285,0.000674763832658569,0.0465587044534413,0.0239541160593792,0.00269905533063428,0.00134952766531714,0.00404858299595142,0.0185560053981107,0.00506072874493927,0.0138326585695007,0.00539811066126856,0,0.000674763832658569,0.00101214574898785,0.00472334682860999,0.000337381916329285,0.000337381916329285,0,0.000337381916329285,0.000337381916329285,0.00371120107962213,0.00742240215924426,0.00404858299595142,0.00101214574898785,0.000337381916329285,0.00843454790823212,0.00269905533063428,0.000337381916329285,0,0.00809716599190283,0.00134952766531714,0.00101214574898785,0.000674763832658569,0.00168690958164642,0.000337381916329285,0.00539811066126856,0.000337381916329285,92,23,29,1,79,18,5,1,3,29,60,0.0310391363022942,0.00775978407557355,0.00978407557354926,0.000337381916329285,0.0266531713900135,0.00607287449392713,0.00168690958164642,0.000337381916329285,0.00101214574898785,0.00978407557354926,0.0202429149797571,2964,2235,2821,19.3741036820298,0.0377867746288799,0.0354251012145749,2964,1,1
"2019-10-01","Kazakhstan",26,4,4,2,37,1,2,97,143,11,2,0,94,15,12,16,0,0,10,20,3,4,1,0,1,17,16,7,0,1,11,2,1,0,11,15,1,0,1,3,11,2,0.00834670947030498,0.00128410914927769,0.00128410914927769,0.000642054574638844,0.0118780096308186,0.000321027287319422,0.000642054574638844,0.0311396468699839,0.0459069020866774,0.00353130016051364,0.000642054574638844,0,0.0301765650080257,0.00481540930979133,0.00385232744783307,0.00513643659711075,0,0,0.00321027287319422,0.00642054574638844,0.000963081861958266,0.00128410914927769,0.000321027287319422,0,0.000321027287319422,0.00545746388443018,0.00513643659711075,0.00224719101123596,0,0.000321027287319422,0.00353130016051364,0.000642054574638844,0.000321027287319422,0,0.00353130016051364,0.00481540930979133,0.000321027287319422,0,0.000321027287319422,0.000963081861958266,0.00353130016051364,0.000642054574638844,71,26,29,1,90,41,6,3,3,28,55,0.022792937399679,0.00834670947030498,0.00930979133226324,0.000321027287319422,0.028892455858748,0.0131621187800963,0.00192616372391653,0.000963081861958266,0.000963081861958266,0.00898876404494382,0.0176565008025682,3115,2371,3007,18.7344729133713,0.0330658105939005,0.0215088282504013,3115,1,1
"2019-11-01","Kazakhstan",16,3,8,0,45,1,2,84,97,18,2,4,70,14,12,17,1,6,7,12,3,4,3,2,3,16,5,5,1,2,12,1,2,0,16,6,1,0,9,1,5,7,0.00576784426820476,0.00108147080028839,0.00288392213410238,0,0.0162220620043259,0.000360490266762797,0.000720980533525595,0.030281182408075,0.0349675558759913,0.00648882480173035,0.000720980533525595,0.00144196106705119,0.0252343186733958,0.00504686373467916,0.00432588320115357,0.00612833453496756,0.000360490266762797,0.00216294160057678,0.00252343186733958,0.00432588320115357,0.00108147080028839,0.00144196106705119,0.00108147080028839,0.000720980533525595,0.00108147080028839,0.00576784426820476,0.00180245133381399,0.00180245133381399,0.000360490266762797,0.000720980533525595,0.00432588320115357,0.000360490266762797,0.000720980533525595,0,0.00576784426820476,0.00216294160057678,0.000360490266762797,0,0.00324441240086518,0.000360490266762797,0.00180245133381399,0.00252343186733958,57,25,25,0,66,31,15,1,3,14,50,0.0205479452054795,0.00901225666906993,0.00901225666906993,0,0.0237923576063446,0.0111751982696467,0.00540735400144196,0.000360490266762797,0.00108147080028839,0.00504686373467916,0.0180245133381399,2774,2138,2670,18.8180648000221,0.0443403028118241,0.0122566690699351,2774,1,1
"2019-12-01","Kazakhstan",38,4,6,0,22,0,4,231,73,31,5,3,41,13,20,15,1,0,7,8,1,0,1,1,5,17,12,5,0,2,6,1,3,0,13,10,0,0,5,0,8,2,0.012434554973822,0.00130890052356021,0.00196335078534031,0,0.00719895287958115,0,0.00130890052356021,0.0755890052356021,0.0238874345549738,0.0101439790575916,0.00163612565445026,0.000981675392670157,0.0134162303664921,0.00425392670157068,0.00654450261780105,0.00490837696335079,0.000327225130890052,0,0.00229057591623037,0.00261780104712042,0.000327225130890052,0,0.000327225130890052,0.000327225130890052,0.00163612565445026,0.00556282722513089,0.00392670157068063,0.00163612565445026,0,0.000654450261780105,0.00196335078534031,0.000327225130890052,0.000981675392670157,0,0.00425392670157068,0.00327225130890052,0,0,0.00163612565445026,0,0.00261780104712042,0.000654450261780105,59,14,16,2,71,42,9,3,2,28,53,0.0193062827225131,0.00458115183246073,0.00523560209424084,0.000654450261780105,0.0232329842931937,0.0137434554973822,0.00294502617801047,0.000981675392670157,0.000654450261780105,0.00916230366492147,0.0173429319371728,3056,2284,2964,17.8275950563601,0.0333769633507853,0.0140706806282723,3056,1,1
"2020-01-01","Kazakhstan",26,4,4,0,28,3,6,221,75,15,10,5,44,23,17,17,1,3,8,18,1,2,6,0,8,37,10,7,6,3,9,2,2,2,20,14,3,0,31,3,14,6,0.00796324655436447,0.00122511485451761,0.00122511485451761,0,0.00857580398162328,0.000918836140888208,0.00183767228177642,0.067687595712098,0.0229709035222052,0.00459418070444104,0.00306278713629403,0.00153139356814701,0.0134762633996937,0.00704441041347626,0.00520673813169985,0.00520673813169985,0.000306278713629403,0.000918836140888208,0.00245022970903522,0.00551301684532925,0.000306278713629403,0.000612557427258805,0.00183767228177642,0,0.00245022970903522,0.0113323124042879,0.00306278713629403,0.00214395099540582,0.00183767228177642,0.000918836140888208,0.00275650842266462,0.000612557427258805,0.000612557427258805,0.000612557427258805,0.00612557427258806,0.00428790199081164,0.000918836140888208,0,0.00949464012251149,0.000918836140888208,0.00428790199081164,0.00183767228177642,70,20,22,0,72,42,5,0,2,20,49,0.0214395099540582,0.00612557427258806,0.00673813169984686,0,0.022052067381317,0.0128637059724349,0.00153139356814701,0,0.000612557427258805,0.00612557427258806,0.0150076569678407,3265,2491,3079,18.7640572190026,0.0330781010719755,0.0437978560490046,3265,1,1
"2020-02-01","Kazakhstan",85,10,4,1,37,2,3,241,69,39,15,14,47,26,35,26,1,3,39,35,2,5,8,0,5,31,13,6,8,2,6,0,1,1,9,27,3,3,24,4,21,3,0.0219128641402423,0.0025779840164991,0.00103119360659964,0.00025779840164991,0.00953854086104666,0.00051559680329982,0.000773395204949729,0.0621294147976283,0.0177880897138438,0.0100541376643465,0.00386697602474865,0.00360917762309874,0.0121165248775458,0.00670275844289765,0.00902294405774684,0.00670275844289765,0.00025779840164991,0.000773395204949729,0.0100541376643465,0.00902294405774684,0.00051559680329982,0.00128899200824955,0.00206238721319928,0,0.00128899200824955,0.0079917504511472,0.00335137922144883,0.00154679040989946,0.00206238721319928,0.00051559680329982,0.00154679040989946,0,0.00025779840164991,0.00025779840164991,0.00232018561484919,0.00696055684454756,0.000773395204949729,0.000773395204949729,0.00618716163959783,0.00103119360659964,0.00541376643464811,0.000773395204949729,98,22,30,1,72,59,4,6,2,19,53,0.0252642433616912,0.00567156483629801,0.00773395204949729,0.00025779840164991,0.0185614849187935,0.0152101056973447,0.00103119360659964,0.00154679040989946,0.00051559680329982,0.00489816963134829,0.0136633152874452,3879,2842,3697,21.3322939889381,0.0291312193864398,0.037122969837587,3879,1,1
"2020-03-01","Kazakhstan",40,17,6,1,24,2,3,673,41,46,130,36,34,20,15,13,4,4,7,14,0,0,3,1,3,15,5,3,6,0,7,0,5,3,4,4,1,0,11,1,16,5,0.00922083909635777,0.00391885661595205,0.00138312586445367,0.000230520977408944,0.00553250345781466,0.000461041954817888,0.000691562932226833,0.155140617796219,0.00945136007376671,0.0106039649608114,0.0299677270631627,0.00829875518672199,0.0078377132319041,0.00461041954817888,0.00345781466113416,0.00299677270631627,0.000922083909635777,0.000922083909635777,0.00161364684186261,0.00322729368372522,0,0,0.000691562932226833,0.000230520977408944,0.000691562932226833,0.00345781466113416,0.00115260488704472,0.000691562932226833,0.00138312586445367,0,0.00161364684186261,0,0.00115260488704472,0.000691562932226833,0.000922083909635777,0.000922083909635777,0.000230520977408944,0,0.00253573075149839,0.000230520977408944,0.00368833563854311,0.00115260488704472,70,31,25,0,68,98,5,3,1,7,31,0.0161364684186261,0.00714615029967727,0.00576302443522361,0,0.0156754264638082,0.0225910557860765,0.00115260488704472,0.000691562932226833,0.000230520977408944,0.00161364684186261,0.00714615029967727,4338,2917,4245,19.1379196891487,0.0318118948824343,0.00806823420931305,4338,1,1
"2020-04-01","Kazakhstan",46,7,4,0,16,1,0,1059,39,57,137,17,37,17,16,14,0,2,4,4,2,1,1,0,3,17,2,2,6,0,5,0,2,0,7,16,0,1,19,0,7,3,0.00952578173534893,0.00144957548146614,0.000828328846552081,0,0.00331331538620832,0.00020708221163802,0,0.219300062124663,0.00807620625388279,0.0118036860633672,0.0283702629944088,0.00352039759784635,0.00766204183060675,0.00352039759784635,0.00331331538620832,0.00289915096293228,0,0.000414164423276041,0.000828328846552081,0.000828328846552081,0.000414164423276041,0.00020708221163802,0.00020708221163802,0,0.000621246634914061,0.00352039759784635,0.000414164423276041,0.000414164423276041,0.00124249326982812,0,0.0010354110581901,0,0.000414164423276041,0,0.00144957548146614,0.00331331538620832,0,0.00020708221163802,0.00393456202112239,0,0.00144957548146614,0.000621246634914061,57,18,19,1,57,76,11,3,2,15,27,0.0118036860633672,0.00372747980948437,0.00393456202112239,0.00020708221163802,0.0118036860633672,0.0157382480844895,0.00227790432801822,0.000621246634914061,0.000414164423276041,0.0031062331745703,0.00559121971422655,4829,3106,4735,17.2058029867754,0.0231932077034583,0.00931869952371091,4829,1,1
"2020-05-01","Kazakhstan",10,4,6,0,14,0,0,712,55,63,79,13,30,16,10,32,2,1,4,8,1,1,4,0,3,6,5,2,4,2,3,0,0,0,8,4,0,0,10,2,5,4,0.00246305418719212,0.000985221674876847,0.00147783251231527,0,0.00344827586206897,0,0,0.175369458128079,0.0135467980295567,0.0155172413793103,0.0194581280788177,0.00320197044334975,0.00738916256157635,0.00394088669950739,0.00246305418719212,0.00788177339901478,0.000492610837438424,0.000246305418719212,0.000985221674876847,0.00197044334975369,0.000246305418719212,0.000246305418719212,0.000985221674876847,0,0.000738916256157636,0.00147783251231527,0.00123152709359606,0.000492610837438424,0.000985221674876847,0.000492610837438424,0.000738916256157636,0,0,0,0.00197044334975369,0.000985221674876847,0,0,0.00246305418719212,0.000492610837438424,0.00123152709359606,0.000985221674876847,45,14,18,0,45,85,11,4,4,31,31,0.0110837438423645,0.00344827586206897,0.00443349753694581,0,0.0110837438423645,0.020935960591133,0.00270935960591133,0.000985221674876847,0.000985221674876847,0.00763546798029557,0.00763546798029557,4060,2752,3996,17.185368937902,0.0241379310344828,0.00541871921182266,4060,1,1
