"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","correiodabeiraserra.com","canal.co.mz","mmo.co.mz","cartamz.com","clubofmozambique.com","portalmoznews.com","jornaldomingo.co.mz","tvm.co.mz"
"2018-04-01","Mozambique",8,0,21,8,17,3,2,20,27,16,2,0,23,3,3,7,1,5,2,12,0,0,0,0,0,1,1,0,0,2,1,0,0,0,2,0,0,0,0,2,2,0.00889877641824249,0,0.0233592880978865,0.00889877641824249,0.0189098998887653,0.00333704115684093,0.00222469410456062,0.0222469410456062,0.0300333704115684,0.017797552836485,0.00222469410456062,0,0.0255839822024472,0.00333704115684093,0.00333704115684093,0.00778642936596218,0.00111234705228031,0.00556173526140156,0.00222469410456062,0.0133481646273637,0,0,0,0,0,0.00111234705228031,0.00111234705228031,0,0,0.00222469410456062,0.00111234705228031,0,0,0,0.00222469410456062,0,0,0,0,0.00222469410456062,0.00222469410456062,16,10,8,0,9,8,1,1,2,12,11,0.017797552836485,0.0111234705228031,0.00889877641824249,0,0.0100111234705228,0.00889877641824249,0.00111234705228031,0.00111234705228031,0.00222469410456062,0.0133481646273637,0.0122358175750834,899,664,0,7.93986523682329,0.00778642936596218,0.00444938820912125,899,1,1,1,0,1,1,0,1
"2018-05-01","Mozambique",10,1,27,10,39,1,0,33,10,27,0,3,16,4,8,4,1,1,20,16,1,0,1,2,0,2,8,0,0,4,0,0,0,3,2,1,0,0,1,0,1,0.00920810313075507,0.000920810313075506,0.0248618784530387,0.00920810313075507,0.0359116022099447,0.000920810313075506,0,0.0303867403314917,0.00920810313075507,0.0248618784530387,0,0.00276243093922652,0.0147329650092081,0.00368324125230203,0.00736648250460405,0.00368324125230203,0.000920810313075506,0.000920810313075506,0.0184162062615101,0.0147329650092081,0.000920810313075506,0,0.000920810313075506,0.00184162062615101,0,0.00184162062615101,0.00736648250460405,0,0,0.00368324125230203,0,0,0,0.00276243093922652,0.00184162062615101,0.000920810313075506,0,0,0.000920810313075506,0,0.000920810313075506,35,5,5,0,12,8,1,0,0,11,14,0.0322283609576427,0.00460405156537753,0.00460405156537753,0,0.0110497237569061,0.00736648250460405,0.000920810313075506,0,0,0.0101289134438306,0.0128913443830571,1086,777,7,6.23212310155365,0.00736648250460405,0.0174953959484346,1086,1,1,1,0,1,1,1,1
"2018-06-01","Mozambique",12,1,25,10,30,0,0,21,18,19,0,5,16,1,7,6,1,4,46,50,0,0,0,0,0,2,4,1,0,4,0,0,0,0,1,1,0,0,0,2,1,0.012,0.001,0.025,0.01,0.03,0,0,0.021,0.018,0.019,0,0.005,0.016,0.001,0.007,0.006,0.001,0.004,0.046,0.05,0,0,0,0,0,0.002,0.004,0.001,0,0.004,0,0,0,0,0.001,0.001,0,0,0,0.002,0.001,24,8,5,1,12,1,0,1,0,6,16,0.024,0.008,0.005,0.001,0.012,0.001,0,0.001,0,0.006,0.016,1000,674,6,8.55119693784929,0.006,0.01,1000,1,1,1,0,1,1,0,1
"2018-07-01","Mozambique",6,0,29,15,17,0,3,16,24,17,0,3,19,2,5,8,1,2,13,10,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0066006600660066,0,0.0319031903190319,0.0165016501650165,0.0187018701870187,0,0.0033003300330033,0.0176017601760176,0.0264026402640264,0.0187018701870187,0,0.0033003300330033,0.0209020902090209,0.0022002200220022,0.0055005500550055,0.0088008800880088,0.0011001100110011,0.0022002200220022,0.0143014301430143,0.011001100110011,0,0,0,0,0,0,0.0033003300330033,0.0011001100110011,0,0.0022002200220022,0,0,0,0,0,0,0,0,0,0,0,21,7,8,0,13,6,1,0,0,17,7,0.0231023102310231,0.0077007700770077,0.0088008800880088,0,0.0143014301430143,0.0066006600660066,0.0011001100110011,0,0,0.0187018701870187,0.0077007700770077,909,666,4,7.3668807125285,0.0022002200220022,0.0044004400440044,909,1,1,1,1,1,1,0,1
"2018-08-01","Mozambique",15,1,48,7,29,1,7,14,31,17,0,2,25,4,3,16,1,3,5,11,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0.0158061116965227,0.00105374077976818,0.0505795574288725,0.00737618545837724,0.0305584826132771,0.00105374077976818,0.00737618545837724,0.0147523709167545,0.0326659641728135,0.017913593256059,0,0.00210748155953635,0.0263435194942044,0.00421496311907271,0.00316122233930453,0.0168598524762908,0.00105374077976818,0.00316122233930453,0.00526870389884088,0.0115911485774499,0,0,0,0,0,0.00210748155953635,0,0,0,0.00210748155953635,0,0,0,0.00210748155953635,0,0,0,0,0,0,0.00105374077976818,38,13,2,3,9,8,0,1,0,7,13,0.0400421496311907,0.0136986301369863,0.00210748155953635,0.00316122233930453,0.00948366701791359,0.00842992623814542,0,0.00105374077976818,0,0.00737618545837724,0.0136986301369863,949,650,7,9.20405104419802,0.00210748155953635,0.00526870389884088,949,1,1,1,1,1,1,1,1
"2018-09-01","Mozambique",9,0,43,6,23,1,0,24,15,11,0,3,10,4,3,2,0,5,15,20,0,0,0,0,2,0,4,1,0,3,0,0,0,2,0,0,0,1,0,1,2,0.0103926096997691,0,0.0496535796766744,0.0069284064665127,0.0265588914549654,0.00115473441108545,0,0.0277136258660508,0.0173210161662818,0.01270207852194,0,0.00346420323325635,0.0115473441108545,0.0046189376443418,0.00346420323325635,0.0023094688221709,0,0.00577367205542725,0.0173210161662818,0.023094688221709,0,0,0,0,0.0023094688221709,0,0.0046189376443418,0.00115473441108545,0,0.00346420323325635,0,0,0,0.0023094688221709,0,0,0,0.00115473441108545,0,0.00115473441108545,0.0023094688221709,26,1,6,0,10,12,0,0,0,10,9,0.0300230946882217,0.00115473441108545,0.0069284064665127,0,0.0115473441108545,0.0138568129330254,0,0,0,0.0115473441108545,0.0103926096997691,866,612,2,6.76848331992625,0,0.0184757505773672,866,1,1,1,1,1,1,1,1
"2018-10-01","Mozambique",20,1,109,51,12,0,1,14,34,8,1,1,21,3,9,3,0,21,11,17,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,4,3,0.0183823529411765,0.000919117647058824,0.100183823529412,0.046875,0.0110294117647059,0,0.000919117647058824,0.0128676470588235,0.03125,0.00735294117647059,0.000919117647058824,0.000919117647058824,0.0193014705882353,0.00275735294117647,0.00827205882352941,0.00275735294117647,0,0.0193014705882353,0.0101102941176471,0.015625,0,0,0,0,0,0,0,0,0,0.00735294117647059,0.000919117647058824,0,0,0,0.000919117647058824,0,0,0,0,0.00367647058823529,0.00275735294117647,28,10,4,0,12,10,1,1,1,13,6,0.0257352941176471,0.00919117647058824,0.00367647058823529,0,0.0110294117647059,0.00919117647058824,0.000919117647058824,0.000919117647058824,0.000919117647058824,0.0119485294117647,0.00551470588235294,1088,685,7,8.43531815779177,0.00735294117647059,0.00827205882352941,1088,1,1,1,1,1,1,1,1
"2018-11-01","Mozambique",9,0,39,14,24,1,0,19,16,20,0,2,14,3,4,3,0,3,14,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,1,0.00833333333333333,0,0.0361111111111111,0.012962962962963,0.0222222222222222,0.000925925925925926,0,0.0175925925925926,0.0148148148148148,0.0185185185185185,0,0.00185185185185185,0.012962962962963,0.00277777777777778,0.0037037037037037,0.00277777777777778,0,0.00277777777777778,0.012962962962963,0.0166666666666667,0,0,0,0,0,0,0,0,0,0.00462962962962963,0,0,0,0,0,0.000925925925925926,0.000925925925925926,0,0,0,0.000925925925925926,34,18,4,1,10,9,0,1,0,22,14,0.0314814814814815,0.0166666666666667,0.0037037037037037,0.000925925925925926,0.00925925925925926,0.00833333333333333,0,0.000925925925925926,0,0.0203703703703704,0.012962962962963,1080,779,3,6.04078683506055,0.000925925925925926,0.00648148148148148,1080,1,1,1,1,1,1,1,1
"2018-12-01","Mozambique",16,1,22,2,13,1,0,28,14,14,0,2,17,9,4,5,0,4,14,17,0,1,0,0,3,1,0,3,0,2,0,0,0,0,3,0,0,2,0,1,3,0.0166320166320166,0.00103950103950104,0.0228690228690229,0.00207900207900208,0.0135135135135135,0.00103950103950104,0,0.0291060291060291,0.0145530145530146,0.0145530145530146,0,0.00207900207900208,0.0176715176715177,0.00935550935550936,0.00415800415800416,0.0051975051975052,0,0.00415800415800416,0.0145530145530146,0.0176715176715177,0,0.00103950103950104,0,0,0.00311850311850312,0.00103950103950104,0,0.00311850311850312,0,0.00207900207900208,0,0,0,0,0.00311850311850312,0,0,0.00207900207900208,0,0.00103950103950104,0.00311850311850312,20,8,9,0,14,12,0,3,0,6,9,0.0207900207900208,0.00831600831600832,0.00935550935550936,0,0.0145530145530146,0.0124740124740125,0,0.00311850311850312,0,0.00623700623700624,0.00935550935550936,962,718,4,7.66976179436134,0.00103950103950104,0.0187110187110187,962,1,1,1,1,1,1,1,1
"2019-01-01","Mozambique",39,2,18,2,14,0,0,43,88,10,1,1,61,0,3,4,0,0,14,15,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0.037037037037037,0.00189933523266857,0.0170940170940171,0.00189933523266857,0.01329534662868,0,0,0.0408357075023742,0.0835707502374169,0.00949667616334283,0.000949667616334283,0.000949667616334283,0.0579297245963913,0,0.00284900284900285,0.00379867046533713,0,0,0.01329534662868,0.0142450142450142,0,0.000949667616334283,0,0,0,0,0.000949667616334283,0,0,0,0,0,0,0.000949667616334283,0,0,0,0.000949667616334283,0,0.00284900284900285,0.00189933523266857,36,4,16,0,32,10,1,3,0,17,12,0.0341880341880342,0.00379867046533713,0.0151946818613485,0,0.0303893637226971,0.00949667616334283,0.000949667616334283,0.00284900284900285,0,0.0161443494776828,0.0113960113960114,1053,682,4,13.3110689494436,0.00189933523266857,0.00664767331433998,1053,1,1,1,1,1,1,1,1
"2019-02-01","Mozambique",30,0,18,2,20,0,0,31,56,9,3,3,40,10,4,11,0,2,20,13,1,0,0,0,0,0,0,1,0,8,0,0,0,1,1,0,0,0,0,2,0,0.0286806883365201,0,0.017208413001912,0.00191204588910134,0.0191204588910134,0,0,0.0296367112810707,0.0535372848948375,0.00860420650095602,0.00286806883365201,0.00286806883365201,0.0382409177820268,0.00956022944550669,0.00382409177820268,0.0105162523900574,0,0.00191204588910134,0.0191204588910134,0.0124282982791587,0.000956022944550669,0,0,0,0,0,0,0.000956022944550669,0,0.00764818355640535,0,0,0,0.000956022944550669,0.000956022944550669,0,0,0,0,0.00191204588910134,0,19,14,10,0,24,9,2,1,1,15,4,0.0181644359464627,0.0133843212237094,0.00956022944550669,0,0.0229445506692161,0.00860420650095602,0.00191204588910134,0.000956022944550669,0.000956022944550669,0.01434034416826,0.00382409177820268,1046,719,1,11.8290662991944,0,0.0133843212237094,1046,1,1,1,1,1,1,1,1
"2019-03-01","Mozambique",6,1,8,8,20,2,0,704,60,11,7,13,32,13,9,4,1,0,14,12,0,0,0,0,0,0,2,1,0,7,0,1,0,0,0,0,0,0,0,0,1,0.00314630309386471,0.000524383848977452,0.00419507079181961,0.00419507079181961,0.010487676979549,0.0010487676979549,0,0.369166229680126,0.0314630309386471,0.00576822233875197,0.00367068694284216,0.00681699003670687,0.0167802831672784,0.00681699003670687,0.00471945464079706,0.00209753539590981,0.000524383848977452,0,0.00734137388568432,0.00629260618772942,0,0,0,0,0,0,0.0010487676979549,0.000524383848977452,0,0.00367068694284216,0,0.000524383848977452,0,0,0,0,0,0,0,0,0.000524383848977452,18,6,18,0,22,11,2,1,0,7,8,0.00943890928159413,0.00314630309386471,0.00943890928159413,0,0.0115364446775039,0.00576822233875197,0.0010487676979549,0.000524383848977452,0,0.00367068694284216,0.00419507079181961,1907,930,16,6.48842827736698,0.0010487676979549,0.00524383848977452,1907,0,1,1,1,1,1,1,1
"2019-04-01","Mozambique",16,3,21,13,18,0,0,374,57,19,1,6,30,11,3,4,0,4,5,9,0,0,0,0,2,3,3,3,0,4,0,0,1,1,2,0,0,0,0,1,1,0.010832769126608,0.002031144211239,0.014218009478673,0.00880162491536899,0.012186865267434,0,0,0.253215978334462,0.038591740013541,0.012863913337847,0.000677048070412999,0.004062288422478,0.02031144211239,0.00744752877454299,0.002031144211239,0.002708192281652,0,0.002708192281652,0.003385240352065,0.00609343263371699,0,0,0,0,0.001354096140826,0.002031144211239,0.002031144211239,0.002031144211239,0,0.002708192281652,0,0,0.000677048070412999,0.000677048070412999,0.001354096140826,0,0,0,0,0.000677048070412999,0.000677048070412999,16,22,15,0,29,9,1,1,1,7,3,0.010832769126608,0.014895057549086,0.010155721056195,0,0.019634394041977,0.00609343263371699,0.000677048070412999,0.000677048070412999,0.000677048070412999,0.004739336492891,0.002031144211239,1477,821,3,7.4562223007707,0.001354096140826,0.01354096140826,1477,0,1,1,1,1,1,1,1
"2019-05-01","Mozambique",4,2,32,20,19,0,1,120,39,5,0,2,30,6,8,3,0,5,14,16,1,0,0,0,1,0,0,2,0,2,0,0,0,2,0,0,1,1,0,1,1,0.00321543408360129,0.00160771704180064,0.0257234726688103,0.0160771704180064,0.0152733118971061,0,0.000803858520900322,0.0964630225080386,0.0313504823151125,0.00401929260450161,0,0.00160771704180064,0.0241157556270096,0.00482315112540193,0.00643086816720257,0.00241157556270096,0,0.00401929260450161,0.0112540192926045,0.0128617363344051,0.000803858520900322,0,0,0,0.000803858520900322,0,0,0.00160771704180064,0,0.00160771704180064,0,0,0,0.00160771704180064,0,0,0.000803858520900322,0.000803858520900322,0,0.000803858520900322,0.000803858520900322,16,15,7,0,13,9,1,1,0,9,6,0.0128617363344051,0.0120578778135048,0.00562700964630225,0,0.0104501607717042,0.00723472668810289,0.000803858520900322,0.000803858520900322,0,0.00723472668810289,0.00482315112540193,1244,875,10,6.918474368743,0.00160771704180064,0.00803858520900321,1244,0,1,1,1,1,1,1,1
"2019-06-01","Mozambique",13,1,68,9,23,1,0,20,22,15,1,2,18,4,4,9,0,12,23,18,0,0,0,0,0,2,2,1,0,8,0,0,0,1,2,0,0,0,4,4,2,0.0116071428571429,0.000892857142857143,0.0607142857142857,0.00803571428571428,0.0205357142857143,0.000892857142857143,0,0.0178571428571429,0.0196428571428571,0.0133928571428571,0.000892857142857143,0.00178571428571429,0.0160714285714286,0.00357142857142857,0.00357142857142857,0.00803571428571428,0,0.0107142857142857,0.0205357142857143,0.0160714285714286,0,0,0,0,0,0.00178571428571429,0.00178571428571429,0.000892857142857143,0,0.00714285714285714,0,0,0,0.000892857142857143,0.00178571428571429,0,0,0,0.00357142857142857,0.00357142857142857,0.00178571428571429,27,13,5,0,10,8,1,0,1,4,6,0.0241071428571429,0.0116071428571429,0.00446428571428571,0,0.00892857142857143,0.00714285714285714,0.000892857142857143,0,0.000892857142857143,0.00357142857142857,0.00535714285714286,1120,800,6,7.75565270293362,0.00535714285714286,0.0178571428571429,1120,0,1,1,1,1,1,1,1
"2019-07-01","Mozambique",6,0,56,7,30,0,0,24,46,18,1,4,30,6,2,11,1,7,19,17,2,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,1,0,0,1,1,0.0051063829787234,0,0.0476595744680851,0.00595744680851064,0.025531914893617,0,0,0.0204255319148936,0.0391489361702128,0.0153191489361702,0.000851063829787234,0.00340425531914894,0.025531914893617,0.0051063829787234,0.00170212765957447,0.00936170212765958,0.000851063829787234,0.00595744680851064,0.0161702127659574,0.014468085106383,0.00170212765957447,0,0,0,0,0,0,0,0,0.00425531914893617,0,0,0,0.00170212765957447,0,0,0.000851063829787234,0,0,0.000851063829787234,0.000851063829787234,14,13,6,0,15,15,0,0,1,7,5,0.0119148936170213,0.011063829787234,0.0051063829787234,0,0.0127659574468085,0.0127659574468085,0,0,0.000851063829787234,0.00595744680851064,0.00425531914893617,1175,845,2,8.64189074495113,0.000851063829787234,0.00936170212765958,1175,0,0,1,1,1,1,1,1
"2019-08-01","Mozambique",7,2,46,8,82,2,0,25,48,22,1,4,34,2,0,13,0,5,22,12,0,1,1,0,7,3,6,5,0,5,0,0,0,0,9,0,0,1,2,4,3,0.00555996822875298,0.00158856235107228,0.0365369340746624,0.00635424940428912,0.0651310563939635,0.00158856235107228,0,0.0198570293884035,0.0381254964257347,0.0174741858617951,0.00079428117553614,0.00317712470214456,0.0270055599682288,0.00158856235107228,0,0.0103256552819698,0,0.0039714058776807,0.0174741858617951,0.00953137410643368,0,0.00079428117553614,0.00079428117553614,0,0.00555996822875298,0.00238284352660842,0.00476568705321684,0.0039714058776807,0,0.0039714058776807,0,0,0,0,0.00714853057982526,0,0,0.00079428117553614,0.00158856235107228,0.00317712470214456,0.00238284352660842,19,20,12,0,25,12,0,0,1,12,10,0.0150913423351867,0.0158856235107228,0.00953137410643368,0,0.0198570293884035,0.00953137410643368,0,0,0.00079428117553614,0.00953137410643368,0.0079428117553614,1259,854,4,8.34611806167555,0.0301826846703733,0.00714853057982526,1259,1,1,1,1,1,1,1,1
"2019-09-01","Mozambique",13,8,58,16,11,1,1,36,33,6,1,4,39,3,12,7,2,12,27,48,4,0,0,0,4,3,0,1,0,2,1,0,0,1,0,2,0,1,1,1,3,0.0100076982294072,0.00615858352578907,0.0446497305619707,0.0123171670515781,0.00846805234795997,0.000769822940723634,0.000769822940723634,0.0277136258660508,0.0254041570438799,0.0046189376443418,0.000769822940723634,0.00307929176289453,0.0300230946882217,0.0023094688221709,0.0092378752886836,0.00538876058506543,0.00153964588144727,0.0092378752886836,0.0207852193995381,0.0369515011547344,0.00307929176289453,0,0,0,0.00307929176289453,0.0023094688221709,0,0.000769822940723634,0,0.00153964588144727,0.000769822940723634,0,0,0.000769822940723634,0,0.00153964588144727,0,0.000769822940723634,0.000769822940723634,0.000769822940723634,0.0023094688221709,11,18,6,0,15,5,1,1,2,8,16,0.00846805234795997,0.0138568129330254,0.0046189376443418,0,0.0115473441108545,0.00384911470361817,0.000769822940723634,0.000769822940723634,0.00153964588144727,0.00615858352578907,0.0123171670515781,1299,908,3,8.57894691320348,0.0107775211701309,0.00769822940723634,1299,0,1,1,1,1,1,1,1
"2019-10-01","Mozambique",16,0,240,118,13,3,0,27,34,3,1,4,29,6,8,5,0,7,60,37,5,2,0,0,2,4,6,3,0,5,0,8,2,0,2,5,1,0,1,0,1,0.0112517580872011,0,0.168776371308017,0.0829817158931083,0.00914205344585091,0.00210970464135021,0,0.0189873417721519,0.0239099859353024,0.00210970464135021,0.00070323488045007,0.00281293952180028,0.020393811533052,0.00421940928270042,0.00562587904360056,0.00351617440225035,0,0.00492264416315049,0.0421940928270042,0.0260196905766526,0.00351617440225035,0.00140646976090014,0,0,0.00140646976090014,0.00281293952180028,0.00421940928270042,0.00210970464135021,0,0.00351617440225035,0,0.00562587904360056,0.00140646976090014,0,0.00140646976090014,0.00351617440225035,0.00070323488045007,0,0.00070323488045007,0,0.00070323488045007,25,14,16,0,13,1,2,0,0,14,11,0.0175808720112518,0.00984528832630099,0.0112517580872011,0,0.00914205344585091,0.00070323488045007,0.00140646976090014,0,0,0.00984528832630099,0.00773558368495077,1422,747,12,8.56324904665793,0.0288326300984529,0.00421940928270042,1422,0,1,1,1,1,1,1,1
"2019-11-01","Mozambique",18,0,25,23,13,21,0,39,46,9,1,2,34,3,3,3,1,5,33,27,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,5,0,0,0,4,0,0.0151260504201681,0,0.0210084033613445,0.019327731092437,0.0109243697478992,0.0176470588235294,0,0.0327731092436975,0.038655462184874,0.00756302521008403,0.000840336134453782,0.00168067226890756,0.0285714285714286,0.00252100840336134,0.00252100840336134,0.00252100840336134,0.000840336134453782,0.00420168067226891,0.0277310924369748,0.0226890756302521,0,0.000840336134453782,0,0.000840336134453782,0,0.000840336134453782,0,0,0,0.000840336134453782,0,0,0.000840336134453782,0,0,0.00420168067226891,0,0,0,0.00336134453781513,0,17,11,8,0,14,11,1,1,0,19,17,0.0142857142857143,0.0092436974789916,0.00672268907563025,0,0.0117647058823529,0.0092436974789916,0.000840336134453782,0.000840336134453782,0,0.0159663865546218,0.0142857142857143,1190,816,4,10.3227318413698,0.0109243697478992,0.000840336134453782,1190,0,1,1,1,1,1,1,1
"2019-12-01","Mozambique",10,0,16,7,10,9,1,65,37,9,3,3,35,6,6,3,2,6,18,21,0,1,0,0,0,2,0,1,0,2,0,0,0,0,2,3,0,0,2,0,0,0.0103305785123967,0,0.0165289256198347,0.00723140495867769,0.0103305785123967,0.00929752066115703,0.00103305785123967,0.0671487603305785,0.0382231404958678,0.00929752066115703,0.00309917355371901,0.00309917355371901,0.0361570247933884,0.00619834710743802,0.00619834710743802,0.00309917355371901,0.00206611570247934,0.00619834710743802,0.0185950413223141,0.0216942148760331,0,0.00103305785123967,0,0,0,0.00206611570247934,0,0.00103305785123967,0,0.00206611570247934,0,0,0,0,0.00206611570247934,0.00309917355371901,0,0,0.00206611570247934,0,0,18,6,8,0,17,6,0,2,0,7,8,0.0185950413223141,0.00619834710743802,0.00826446280991736,0,0.0175619834710744,0.00619834710743802,0,0.00206611570247934,0,0.00723140495867769,0.00826446280991736,968,664,6,10.1384937095745,0.00413223140495868,0.00929752066115703,968,0,1,1,1,1,1,1,1
"2020-01-01","Mozambique",6,1,12,2,19,1,2,85,33,2,1,0,23,4,4,12,2,4,17,18,0,0,0,0,11,1,0,1,0,0,0,0,1,4,1,0,0,0,0,3,1,0.00651465798045603,0.001085776330076,0.0130293159609121,0.00217155266015201,0.0206297502714441,0.001085776330076,0.00217155266015201,0.0922909880564604,0.0358306188925081,0.00217155266015201,0.001085776330076,0,0.0249728555917481,0.00434310532030402,0.00434310532030402,0.0130293159609121,0.00217155266015201,0.00434310532030402,0.0184581976112921,0.0195439739413681,0,0,0,0,0.011943539630836,0.001085776330076,0,0.001085776330076,0,0,0,0,0.001085776330076,0.00434310532030402,0.001085776330076,0,0,0,0,0.00325732899022801,0.001085776330076,20,3,2,0,17,6,2,0,0,7,6,0.0217155266015201,0.00325732899022801,0.00217155266015201,0,0.0184581976112921,0.00651465798045603,0.00217155266015201,0,0,0.00760043431053203,0.00651465798045603,921,633,10,8.88059730914769,0.00434310532030402,0.0206297502714441,921,0,1,1,1,1,1,0,1
"2020-02-01","Mozambique",5,0,8,6,19,0,0,101,21,4,11,4,11,3,3,4,2,4,13,29,0,0,0,0,10,1,0,0,1,1,0,0,0,3,1,2,0,2,0,1,0,0.00506585612968592,0,0.00810536980749747,0.0060790273556231,0.0192502532928065,0,0,0.102330293819656,0.0212765957446809,0.00405268490374873,0.011144883485309,0.00405268490374873,0.011144883485309,0.00303951367781155,0.00303951367781155,0.00405268490374873,0.00202634245187437,0.00405268490374873,0.0131712259371834,0.0293819655521783,0,0,0,0,0.0101317122593718,0.00101317122593718,0,0,0.00101317122593718,0.00101317122593718,0,0,0,0.00303951367781155,0.00101317122593718,0.00202634245187437,0,0.00202634245187437,0,0.00101317122593718,0,22,11,7,1,19,5,0,2,1,13,18,0.022289766970618,0.011144883485309,0.00709219858156028,0.00101317122593718,0.0192502532928065,0.00506585612968592,0,0.00202634245187437,0.00101317122593718,0.0131712259371834,0.0182370820668693,987,657,8,6.6407834239665,0.00405268490374873,0.0182370820668693,987,0,1,1,1,1,1,0,1
"2020-03-01","Mozambique",3,4,6,5,8,0,0,183,18,5,35,3,14,3,5,3,0,0,19,57,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,2,1,1,0,2,1,0.00232378001549187,0.00309837335398916,0.00464756003098373,0.00387296669248644,0.00619674670797831,0,0,0.141750580945004,0.0139426800929512,0.00387296669248644,0.0271107668474051,0.00232378001549187,0.010844306738962,0.00232378001549187,0.00387296669248644,0.00232378001549187,0,0,0.0147172734314485,0.0441518202943455,0,0,0,0,0.00232378001549187,0,0,0.00154918667699458,0,0,0,0,0,0,0.000774593338497289,0.00154918667699458,0.000774593338497289,0.000774593338497289,0,0.00154918667699458,0.000774593338497289,11,9,11,0,14,11,0,1,0,16,8,0.00852052672347018,0.0069713400464756,0.00852052672347018,0,0.010844306738962,0.00852052672347018,0,0.000774593338497289,0,0.0123934934159566,0.00619674670797831,1291,858,5,5.72869637669661,0.00309837335398916,0.0069713400464756,1291,1,1,1,1,1,1,0,1
"2020-04-01","Mozambique",23,3,1,1,14,1,0,235,18,19,68,2,9,7,4,6,0,2,34,32,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,0,0,0.0161857846586911,0.00211118930330753,0.000703729767769177,0.000703729767769177,0.00985221674876847,0.000703729767769177,0,0.165376495425756,0.0126671358198452,0.0133708655876144,0.047853624208304,0.00140745953553835,0.00633356790992259,0.00492610837438424,0.00281491907107671,0.00422237860661506,0,0.00140745953553835,0.023926812104152,0.0225193525686137,0.000703729767769177,0,0,0,0,0,0,0.000703729767769177,0,0,0,0,0.000703729767769177,0,0.000703729767769177,0.000703729767769177,0,0.00140745953553835,0,0,0,41,12,3,0,11,14,2,1,0,9,3,0.0288529204785362,0.00844475721323012,0.00211118930330753,0,0.00774102744546094,0.00985221674876847,0.00140745953553835,0.000703729767769177,0,0.00633356790992259,0.00211118930330753,1421,857,7,7.1215854424574,0.00211118930330753,0.00281491907107671,1421,1,1,1,1,1,1,0,1
