"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","island.lk","divaina.lk","adaderana.lk"
"2022-01-01","Sri Lanka",30.4046242774566,1,31.9364161849711,5,121.618497109827,1,2,788.011560693642,105.21387283237,66.2774566473989,20.9364161849711,21.9364161849711,33.4046242774566,37.4046242774566,82.7456647398844,58.8092485549133,0,5,18.9364161849711,59.2774566473988,0,0,0,0,0,1,29.8728323699422,18.9364161849711,0,3,0,0,1,0,0,0,0,0,7.46820809248555,0,0.00387468131482817,0.000127437237160698,0.00406988864342693,0.000637186185803492,0.0154987252593127,0.000127437237160698,0.000254874474321397,0.100422016145488,0.0134081652647343,0.00844621596118247,0.00266807903465925,0.00279551627181994,0.00425699302631026,0.00476674197495306,0.0105448789014763,0.00749448815533494,0,0.000637186185803492,0.00241320456033785,0.00755415530105758,0,0,0,0,0,0.000127437237160698,0.00380691122339011,0.00241320456033785,0,0.000382311711482095,0,0,0.000127437237160698,0,0,0,0,0,0.000951727805847528,0,185.42774566474,115.277456647399,11.4682080924855,1,129.682080924855,86.2774566473989,34.8728323699422,3,2,107.745664739884,32.4682080924855,0.0236303996004511,0.0146906405820567,0.00146147675449032,0.000127437237160698,0.0165263261023137,0.0109949607043964,0.0044440974091936,0.000382311711482095,0.000254874474321397,0.0137308098304937,0.00413765873486499,7847,5692.73988439306,7785.7225433526,13.1683432239519,0,0.0090156320555479,7847,1,1,1
"2022-02-01","Sri Lanka",40.5330296127563,1,15.6332574031891,9.63325740318907,126.599088838269,3,0,748.259681093394,125.96583143508,51.8997722095672,18.2665148063781,4,28.2665148063781,28.2665148063781,144.865603644647,36.5330296127563,0,5,24.2665148063781,30.2665148063781,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00597303707821342,0.000147362216327734,0.00230375145935589,0.00141957816138949,0.0186559223162789,0.000442086648983201,0,0.110265204994606,0.018562604101839,0.00764806545970634,0.00269179410645124,0.000589448865310934,0.00416541626972858,0.00416541626972858,0.0213477164227302,0.00538358821290249,0,0.000736811081638668,0.00357596740441764,0.00446014070238405,0,0,0,0,0.000294724432655467,0,0,0,0,0,0,0,0.000147362216327734,0,0,0,0,0,0.000147362216327734,0,222.931662870159,138.599088838269,10.6332574031891,0,127.96583143508,118.332574031891,5,5,1,121.332574031891,35.6332574031891,0.0328517039301738,0.0204242689122117,0.00156694037771722,0,0.0188573285344945,0.017437750373105,0.000736811081638668,0.000736811081638668,0.000147362216327734,0.0178798370220882,0.00525099578591056,6786,4585.58314350797,6782,12.9648562189869,0.000736811081638668,0.00186166481037269,6786,1,1,1
"2022-03-01","Sri Lanka",28.9877300613497,2,50.6503067484663,3,253.226993865031,4,2,429.128834355828,92.638036809816,64.3128834355828,22.3251533742331,22.6625766871166,38.9877300613497,28.3251533742331,193.588957055215,97.2883435582822,0,3,3,6,0,0,0,0,3,1,2,3,0,2,0,0,0,1,0,0,0,0,2,0,0.00378974115065364,0.000261472087854622,0.00662182072799925,0.000392208131781932,0.0331058953935195,0.000522944175709243,0.000261472087854622,0.0561026061388192,0.0121111304497079,0.00840801195392637,0.00291870223221769,0.00296281562127292,0.00509710158992675,0.00370311849578156,0.0253090543934128,0.0127190931570509,0,0.000392208131781932,0.000392208131781932,0.000784416263563865,0,0,0,0,0.000392208131781932,0.000130736043927311,0.000261472087854622,0.000392208131781932,0,0.000261472087854622,0,0,0,0.000130736043927311,0,0,0,0,0.000261472087854622,0,184.263803680982,156.613496932515,17.3251533742331,0,82.638036809816,204.914110429448,7,10.6625766871166,2,86.638036809816,16,0.0240899207322502,0.0204750290145791,0.00226502201258114,0,0.0108037700104348,0.0267896601424301,0.000915152307491175,0.00139398309414519,0.000261472087854622,0.0113267141861441,0.00209177670283697,7649,5592.13496932515,7635,12.6691372341869,0.00278796618829038,0.0027013435334183,7649,1,1,1
"2022-04-01","Sri Lanka",60.8740458015267,26.1068702290076,30.5534351145038,2,364.351145038168,43.6603053435115,0,106.641221374046,102.980916030534,79.8740458015267,106.980916030534,23.5534351145038,32.1068702290076,42.7671755725191,424.263358778626,275.049618320611,8.55343511450382,24.1068702290076,47.2137404580153,51.2137404580153,0,0,0,0,1,1,3,29.6603053435114,0,0,0,0,2,1,0,0,0,2,1,1,0.0083059142859226,0.00356213265506995,0.00416884092161329,0.000272888525037522,0.049713623282599,0.00595719816393934,0,0.0145505828044816,0.0140511551412927,0.0108983552737791,0.0145969321913678,0.00321373108398196,0.00438079823018251,0.00583533573100274,0.0578883011022822,0.0375289423278224,0.00116706714620055,0.00328924413003242,0.00644204399754609,0.00698782104762113,0,0,0,0,0.000136444262518761,0.000136444262518761,0.000409332787556283,0.00404697848867669,0,0,0,0,0.000272888525037522,0.000136444262518761,0,0,0,0.000272888525037522,0.000136444262518761,0.000136444262518761,117.19465648855,34.5534351145038,7.55343511450382,0,65.4274809160305,91.5343511450382,27.6603053435114,0,8.55343511450382,47.6603053435115,16.5534351145038,0.0159905384757197,0.00471461797168834,0.00103062288368179,0,0.0089272043820481,0.012489337037118,0.00377408996363917,0,0.00116706714620055,0.00650297521401439,0.00225862124635064,7329,5097.11832061069,7287.33969465649,15.9796700155451,0.000409332787556283,0.00644204399754609,7329,1,1,1
"2022-05-01","Sri Lanka",133.463295269168,7.32137030995106,89.2137030995106,1,237.355628058728,11,0,164.141924959217,252.641109298532,106.535073409462,192.748776508972,78.6068515497553,35.9641109298532,12.3213703099511,383.497553017945,164.141924959217,1,16.3213703099511,62.6068515497553,92.2495921696574,0,0,0,0,0,2,2,11.3213703099511,0,6.32137030995106,0,0,1,0,0,0,0,0,1,0,0.0162641110491309,0.000892197210571662,0.010871764940228,0.000121862052156958,0.0289246439262403,0.00134048257372654,0,0.0200026718205236,0.0307873640383295,0.0129825826723692,0.0234887614561263,0.00957919224345056,0.0043826603619124,0.00150150747135645,0.0467337988079386,0.0200026718205236,0.000121862052156958,0.00198895567998429,0.00762939940893923,0.0112417246124369,0,0,0,0,0,0.000243724104313917,0.000243724104313917,0.0013796454191995,0,0.000770335158414704,0,0,0.000121862052156958,0,0,0,0,0,0.000121862052156958,0,213.391517128874,64.6068515497553,31.9641109298532,0,129.820554649266,89.8923327895595,22.9641109298532,13.6427406199021,7,48.2854812398042,76.9282218597064,0.0260043281902114,0.00787312351325314,0.00389521215328457,0,0.0158201992017141,0.010954464146912,0.00279845368387194,0.00166253236898637,0.000853034365098708,0.00588416783326886,0.0093746309846096,8206,5530.30179445351,8182.3572593801,16.051669658334,0.000770335158414704,0.00515299552032711,8206,1,1,1
"2022-06-01","Sri Lanka",78.530487804878,0,71.7459349593496,11.3922764227642,252.376016260163,4,1,118.530487804878,226.414634146341,106.922764227642,20.7845528455285,7,38.5691056910569,19.3922764227642,143.099593495935,38.1768292682927,1,5,16.3922764227642,13,0,0,0,0,13.3922764227642,3,9.39227642276423,5,0,2,0,0,1,0,0,0,0,0,6,0,0.0105057508769068,0,0.00959811838921065,0.00152405035756043,0.0337626777605569,0.000535117056856187,0.000133779264214047,0.0158569214454686,0.0302895831633902,0.014304048726106,0.00278054218669277,0.000936454849498328,0.0051597465807434,0.00259428447127281,0.0191437583272154,0.00510726812953748,0.000133779264214047,0.000668896321070234,0.00219294667863067,0.00173913043478261,0,0,0,0,0.00179160888598853,0.00040133779264214,0.00125649182913234,0.000668896321070234,0,0.000267558528428094,0,0,0.000133779264214047,0,0,0,0,0,0.000802675585284281,0,220.630081300813,65.1768292682927,23.7845528455285,0,176.45325203252,129.707317073171,12.3922764227642,1,1,172.668699186992,35.7845528455285,0.0295157299399081,0.00871930826331675,0.00318187997933491,0,0.0236057862250863,0.0173521494412269,0.00165782962177448,0.000133779264214047,0.000133779264214047,0.0230994915300324,0.00478723114990347,7475,5518.03658536585,7435.21544715447,12.6799813714679,0.0051597465807434,0.00294314381270903,7475,1,1,1
"2022-07-01","Sri Lanka",82.9436860068259,14.320819112628,317.170648464164,16.320819112628,281.81228668942,60.320819112628,0,193.20819112628,248.151877133106,65.30204778157,142.90614334471,49.641638225256,58.641638225256,34.320819112628,347.849829351536,241.547781569966,25.660409556314,11,18.320819112628,88.962457337884,0,0,0,0,1,28.320819112628,1,23.320819112628,0,22.320819112628,0,1,2,3,0,0,0,0,9,0,0.00954253175412171,0.00164758618414956,0.0364899503525269,0.00187768282473861,0.0324220302219765,0.00693980891769765,0,0.0222282778562218,0.0285494566420968,0.00751289090906235,0.0164411117515773,0.00571118709448412,0.00674662197713483,0.00394855259004004,0.0400195385816309,0.0277896665404931,0.00295218701752347,0.00126553152323976,0.00210777946532766,0.0102349812859968,0,0,0,0,0.000115048320294524,0.00325826266827289,0.000115048320294524,0.00268302106680027,0,0.00256797274650575,0,0.000115048320294524,0.000230096640589047,0.000345144960883571,0,0,0,0,0.00103543488265071,0,261.151877133106,74.641638225256,21.981228668942,0,42.981228668942,34.320819112628,1,14.320819112628,9.66040955631399,92.9436860068259,55.641638225256,0.0300450848059257,0.00858739510184721,0.0025289034363716,0,0.0049449181625566,0.00394855259004004,0.000115048320294524,0.00164758618414956,0.00111141389281109,0.010693014957067,0.00640147701625126,8692,5860.57679180887,8600.03754266212,16.905911121765,0.00348835930886194,0.00824225014096364,8692,1,1,1
"2022-08-01","Sri Lanka",189.502504173623,9.56260434056761,31.6878130217028,0,239.502504173623,10,0,241.315525876461,242.752921535893,93.0634390651085,37.2504173622705,7,50.2504173622705,84.0634390651085,100.063439065109,15.5626043405676,15.1252086811352,11,33.2504173622705,10,1,0,0,0,6,12.5626043405676,1,1,7,8,0,0,2,26.5626043405676,0,2,0,0,4,0,0.023427185582102,0.00118217385839629,0.00391739560164456,0,0.0296084193563633,0.00123624675485227,0,0.0298325535760243,0.0300102511479655,0.0115049374539632,0.00460507075809994,0.000865372728396588,0.00621219153940789,0.0103923153745962,0.0123703101823598,0.00192392191130765,0.00186984901485168,0.0013598714303375,0.00411057205615904,0.00123624675485227,0.000123624675485227,0,0,0,0.000741748052911361,0.00155304788485197,0.000123624675485227,0.000123624675485227,0.000865372728396588,0.000988997403881815,0,0,0.000247249350970454,0.00328379334164515,0,0.000247249350970454,0,0,0.000494498701940907,0,408.005008347245,69.8130217028381,46.8130217028381,0,143.001669449082,177.252086811352,2,13.1252086811352,0,173.126878130217,63.2504173622705,0.0504394867532755,0.00863061215265645,0.00578724461649624,0,0.0176785349794884,0.0219127317111327,0.000247249350970454,0.00162259966388122,0,0.0214027541266185,0.00781931232071584,8089,5665.72287145242,8016.87479131887,14.3308027410946,0.000247249350970454,0.00972775534945022,8089,1,1,1
"2022-09-01","Sri Lanka",41.8099173553719,1,38.8099173553719,10.452479338843,241.407024793388,11,0,241.311983471074,155.787190082645,108.977272727273,12.452479338843,6,46.8099173553719,62.7148760330578,53.2623966942149,31.3574380165289,0,7,10.452479338843,22.904958677686,0,0,0,0,0,5,1,31.3574380165289,0,6,0,0,3,1,0,0,0,1,2,1,0.00567992356410432,0.000135851107186524,0.00527237024254475,0.00141998089102608,0.0327954116007864,0.00149436217905176,0,0.0327825001319215,0.0211638622582047,0.0148046831581677,0.00169168310539913,0.000815106643119141,0.00635917910003694,0.00851988534615648,0.00723575556231692,0.00425994267307824,0,0.000950957750305665,0.00141998089102608,0.00311166399642521,0,0,0,0,0,0.000679255535932618,0.000135851107186524,0.00425994267307824,0,0.000815106643119141,0,0,0.000407553321559571,0.000135851107186524,0,0,0,0.000135851107186524,0.000271702214373047,0.000135851107186524,313.384297520661,99.7148760330578,6,0,100.619834710744,136.334710743802,10.452479338843,0,8.45247933884298,130.882231404959,73.1673553719008,0.0425736037930527,0.0135463763120579,0.000815106643119141,0,0.0136693159503795,0.0185212214024999,0.00141998089102608,0,0.00114827867665303,0.0177804960474064,0.00993986623718256,7361,5426.29132231405,7308.64256198347,12.2151254087609,0.000679255535932618,0.00853279681502131,7361,1,1,1
"2022-10-01","Sri Lanka",30.234693877551,0,49.9795918367347,17.7448979591837,128.938775510204,6,0,271.112244897959,161.938775510204,182.408163265306,2,6,32.7448979591837,18,60.7244897959184,6,0,8,30.234693877551,16.7448979591837,0,0,0,0,1,2,1,2,0,2,0,0,2,1,0,0,0,0,1,0,0.00394554272185189,0,0.00652219650746897,0.00231565939699643,0.0168261484418901,0.000782983165861934,0,0.0353793873023567,0.0211325558541308,0.0238037535254217,0.000260994388620645,0.000782983165861934,0.00427311731165127,0.0023489494975858,0.00792437554429314,0.000782983165861934,0,0.00104397755448258,0.00394554272185189,0.00218516220268611,0,0,0,0,0.000130497194310322,0.000260994388620645,0.000130497194310322,0.000260994388620645,0,0.000260994388620645,0,0,0.000260994388620645,0.000130497194310322,0,0,0,0,0.000130497194310322,0,240.877551020408,80.7244897959184,47.9795918367347,7.74489795918367,156.683673469388,301.34693877551,2,3,22.4897959183673,94.9591836734694,32.4897959183673,0.0314338445805048,0.0105343194304996,0.00626120211884832,0.00101068745389321,0.0204467797819898,0.0393249300242086,0.000260994388620645,0.000391491582930967,0.00293485526795868,0.0123919070433863,0.0042398272110619,7663,5718.62244897959,7651,12.1802252598573,0.000521988777241289,0.00130497194310322,7663,1,1,1
"2022-11-01","Sri Lanka",43.357421875,24.814453125,57.357421875,4,181.701171875,10.271484375,0,216.244140625,129.986328125,75.62890625,2,7,40.814453125,24.54296875,100.71484375,10.271484375,0,12,29.814453125,26.54296875,0,0,0,0,0,1,1,8.271484375,0,4,0,0,1,0,0,0,0,7.271484375,0,0,0.00577406071048076,0.0033046281961646,0.00763849006192569,0.000532694100412838,0.0241977855739779,0.00136788978226129,0,0.0287979944899454,0.0173107375316287,0.0100717680450127,0.000266347050206419,0.000932214675722466,0.00543540459781595,0.00326847366493541,0.0134125507724064,0.00136788978226129,0,0.00159808230123851,0.00397049582168065,0.00353482071514183,0,0,0,0,0,0.000133173525103209,0.000133173525103209,0.00110154273205487,0,0.000532694100412838,0,0,0.000133173525103209,0,0,0,0,0.000968369206951658,0,0,364.859375,85.62890625,106.986328125,8.271484375,262.873046875,218.515625,10.271484375,19.54296875,3,101.986328125,68.62890625,0.0485896091357038,0.0114035032960447,0.0142477464542549,0.00110154273205487,0.035007730306965,0.029100496071381,0.00136788978226129,0.00260260603941936,0.000399520575309628,0.0135818788287388,0.00913955336929019,7509,5403.173828125,7486.45703125,12.9650845804027,0.000266347050206419,0.00353482071514183,7509,1,1,1
"2022-12-01","Sri Lanka",86.1525423728814,2,87.4745762711864,11,135.389830508475,7.55932203389831,0,277.779661016949,112.71186440678,58.7966101694915,0,8,78.4745762711864,47.3559322033898,31.6779661016949,42.7966101694915,6.55932203389831,5,12.5593220338983,17.5593220338983,0,0,0,0,0,7.55932203389831,0,19.6779661016949,0,4,0,0,0,0,1,0,0,0,2,0,0.0110324679693791,0.000256114739403253,0.0112017641530524,0.00140863106671789,0.0173376655792643,0.000968026896388565,0,0.0355717327464399,0.0144335848900986,0.00752933924567698,0,0.00102445895761301,0.0100492478257378,0.00606427611773464,0.00405659701648033,0.00548042133045096,0.000839969526686939,0.000640286848508132,0.0016083137448967,0.00224860059340483,0,0,0,0,0,0.000968026896388565,0,0.00251990858006082,0,0.000512229478806505,0,0,0,0,0.000128057369701626,0,0,0,0.000256114739403253,0,384.28813559322,88.4745762711864,56.3559322033898,0,199.423728813559,199.864406779661,3,21.6779661016949,9.5593220338983,64.3559322033898,51.2372881355932,0.0492109278516097,0.0113298215227541,0.00721679244504928,0,0.0255376781679548,0.0255941102291793,0.000384172109104879,0.00277602331946407,0.00122414163579182,0.00824125140266229,0.00656131234928841,7809,5822.18644067797,7774.76271186441,13.1066276090901,0.000384172109104879,0.00644844822683952,7809,1,1,1
"2023-01-01","Sri Lanka",72.5492957746479,7.72769953051643,234.920187793427,94.2769953051643,224.920187793427,7.72769953051643,7.72769953051643,162.643192488263,274.558685446009,97.2769953051643,8.72769953051643,12.7276995305164,69.8215962441315,55.3661971830986,65.3661971830986,77.5492957746479,2,24.4553990610329,17.7276995305164,23.4553990610329,0,0,0,0,2,2,6,19.4553990610329,0,5,0,0,1,0,1,0,0,7.72769953051643,1,0,0.00834763499880887,0.000889161147223154,0.0270302827975408,0.0108476579571009,0.0258796672182059,0.000889161147223154,0.000889161147223154,0.0187139791149767,0.0315911500915901,0.0111928426309014,0.00100422270515665,0.00146446893689063,0.00803378164125319,0.00637052090474037,0.00752113648407532,0.00892294278847634,0.000230123115866989,0.00281387631584776,0.0020397767265581,0.00269881475791426,0,0,0,0,0.000230123115866989,0.000230123115866989,0.000690369347600966,0.00223856852618029,0,0.000575307789667472,0,0,0.000115061557933494,0,0.000115061557933494,0,0,0.000889161147223154,0.000115061557933494,0,408.657276995305,138.18779342723,56.093896713615,1,272.830985915493,195.553990610329,11.7276995305164,2,4,126.460093896714,53.6384976525822,0.0470207429519394,0.015900102799129,0.00645425114642907,0.000115061557933494,0.0313923582919679,0.0225007468197364,0.00134940737895713,0.000230123115866989,0.000460246231733978,0.0145506954201719,0.00617172910511819,8691,6010.96713615024,8645.81690140845,12.6155069896142,0.0020084454103133,0.00574281418962901,8691,1,1,1
"2023-02-01","Sri Lanka",71.2063492063492,1,126.941798941799,190.148148148148,222.197530864198,10.5784832451499,0,188.569664902998,201.462081128748,94.363315696649,1,19.1569664902998,59.0493827160494,22.5784832451499,168.569664902998,58.4708994708995,8.57848324514991,5,30.7354497354497,34.7354497354497,0,0,0,0,0,8.57848324514991,7.57848324514991,18.1569664902998,0,2,0,0,0,0,0,0,0,0,1,0,0.00946012344976076,0.000132855055134848,0.0168648596973295,0.0252621427060114,0.02952006521379,0.00140540497477746,0,0.0250524332274476,0.026765255895941,0.0125366435095854,0.000132855055134848,0.00254509983928522,0.00784500899641948,0.00299966563639563,0.0223953321247507,0.0077681545729905,0.00113969486450776,0.000664275275674239,0.00408335986919752,0.00461478008973691,0,0,0,0,0,0.00113969486450776,0.00100683980937291,0.00241224478415037,0,0.000265710110269696,0,0,0,0,0,0,0,0,0.000132855055134848,0,229.040564373898,132.520282186949,52.4708994708995,0,202.305114638448,100.206349206349,9.57848324514991,2,2,148.255731922399,29.1569664902998,0.0304291968080109,0.0176059893964327,0.00697102424218141,0,0.0268772571593527,0.0133129200486713,0.00127254991964261,0.000265710110269696,0.000265710110269696,0.0196965234386075,0.00387365039063369,7527,5212.64373897707,7489.6860670194,13.8809690695864,0.000132855055134848,0.00636274959821304,7527,1,1,1
"2023-03-01","Sri Lanka",71.744,7.3744,131.2416,107.4928,207.7344,2,0,179.8624,259.6064,109.4928,16.7488,12,70.6208,114.9904,210.6112,47.2464,7.3744,8,11.3744,20.3744,1,0,0,0,0,6.3744,0,10,0,3,0,0,3,0,0,0,0,0,0,1,0.00889021065675341,0.000913804213135068,0.0162628996282528,0.0133200495662949,0.02574156133829,0.000247831474597274,0,0.0222877819083024,0.0321693184634449,0.0135678810408922,0.00207543990086741,0.00148698884758364,0.00875102850061958,0.0142491201982652,0.0260980421313507,0.00585457249070632,0.000913804213135068,0.000991325898389095,0.00140946716232962,0.00252470879801735,0.000123915737298637,0,0,0,0,0.000789888475836431,0,0.00123915737298637,0,0.000371747211895911,0,0,0.000371747211895911,0,0,0,0,0,0,0.000123915737298637,335.976,107.8672,36.4976,1,165.1136,80.9952,27.4976,9.3744,10.3744,90.744,68.2464,0.0416327137546468,0.0133664436183395,0.00452262701363073,0.000123915737298637,0.0204601734820322,0.0100365799256506,0.003407385377943,0.00116163568773234,0.00128555142503098,0.0112446096654275,0.00845680297397769,8070,5640.5424,8045.6256,12.8921677610176,0.000247831474597274,0.00559147459727385,8070,1,1,1
"2023-04-01","Sri Lanka",46.2066420664207,15.0590405904059,55.1476014760147,23.0885608856089,197.79704797048,4,1,172.590405904059,142.50184501845,155.472324723247,4,12.029520295203,48.1476014760147,38.1180811808118,44.1180811808118,11.029520295203,0,3,11.029520295203,28.0590405904059,8.02952029520295,0,0,0,8.02952029520295,0,1,2,0,1,0,0,5,0,0,0,0,0,1,1,0.00699570659597588,0.00227994558522421,0.00834937191158437,0.003495618604937,0.0299465629024193,0.00060560181680545,0.000151400454201363,0.0261302658446721,0.0215748440603255,0.0235385805788414,0.00060560181680545,0.00182127483651824,0.00728956873217483,0.00577109480405932,0.0066794975292675,0.00166987438231687,0,0.000454201362604088,0.00166987438231687,0.00424815148984192,0.00121567301971279,0,0,0,0.00121567301971279,0,0.000151400454201363,0.000302800908402725,0,0.000151400454201363,0,0,0.000757002271006813,0,0,0,0,0,0.000151400454201363,0.000151400454201363,253.974169741697,141.531365313653,28.0885608856089,0,53.1180811808118,111.413284132841,15.0590405904059,15.0590405904059,1,111.413284132841,53.1476014760147,0.0384518046543069,0.0214279129922261,0.00425262087594381,0,0.00804210161707976,0.0168680218217776,0.00227994558522421,0.00227994558522421,0.000151400454201363,0.0168680218217776,0.00804657100318164,6605,4881.0073800738,6576.94095940959,12.4172348542202,0.000454201362604088,0.00516102360115198,6605,1,1,1
"2023-05-01","Sri Lanka",33.616,8.872,97.848,26.616,176.696,29.616,0,371.52,200.568,144.208,7.872,46.488,20,97.72,61.232,64.232,0,3,11,29.744,0,1,0,0,27.616,2,0,2,0,19.872,0,0,0,3,1,1,0,1,9.872,1,0.0042364209199748,0.00111808443604285,0.012331190926276,0.00335425330812854,0.0222679269061122,0.00373232514177694,0,0.046820415879017,0.025276370510397,0.0181736609955892,0.000992060491493384,0.0058586011342155,0.00252047889098929,0.0123150598613737,0.0077166981726528,0.0080947700063012,0,0.000378071833648393,0.00138626339004411,0.00374845620667927,0,0.000126023944549464,0,0,0.00348027725267801,0.000252047889098929,0,0.000252047889098929,0,0.00250434782608696,0,0,0,0.000378071833648393,0.000126023944549464,0.000126023944549464,0,0.000126023944549464,0.00124410838059231,0.000126023944549464,394.008,120.72,21.744,0,206.696,160.08,8.872,10.872,11.872,134.336,95.976,0.0496544423440454,0.0152136105860113,0.00274026465028355,0,0.0260486452425961,0.0201739130434783,0.00111808443604285,0.00137013232514178,0.00149615626969124,0.0169295526149969,0.0120952741020794,7935,5374.72,7865.64,12.6424864174726,0.000378071833648393,0.0122212980466289,7935,1,1,1
"2023-06-01","Sri Lanka",67.209009009009,7.74414414414414,53.9765765765766,9.74414414414414,174.371171171171,3,1,282.068468468468,179.627027027027,96.6972972972973,15.4882882882883,15.7441441441441,73.6972972972973,74.6972972972973,48.4648648648649,37.9765765765766,1,2,23.4882882882883,31.4882882882883,8.74414414414414,0,0,0,7.74414414414414,8.74414414414414,6.74414414414414,2,0,23.2324324324324,0,0,1,1,0,0,0,0,1,0,0.0088701344871333,0.0010220594092839,0.00712373981477848,0.00128601612038328,0.0230132204264447,0.00039593506664907,0.00013197835554969,0.037226932620888,0.0237068796393067,0.0127619502833968,0.00204411881856781,0.00207788625368142,0.0097264481057539,0.00985842646130359,0.00639631316680281,0.00501208612598345,0.00013197835554969,0.00026395671109938,0.00309994566296533,0.00415577250736285,0.00115403776483359,0,0,0,0.0010220594092839,0.00115403776483359,0.000890081053734215,0.00026395671109938,0,0.00306617822785171,0,0,0.00013197835554969,0.00013197835554969,0,0,0,0,0.00013197835554969,0,355.50990990991,144.418018018018,44.7207207207207,1,148.162162162162,187.882882882883,23.2324324324324,6,10.7441441441441,151.65045045045,153.162162162162,0.0469196132915283,0.0190600525297635,0.00590216717971766,0.00013197835554969,0.0195541985168486,0.0247964739188179,0.00306617822785171,0.000791870133298139,0.00141799447593297,0.0200145770688202,0.0202140902945971,7577,5252.96396396396,7516.79099099099,12.7532020999896,0.00204411881856781,0.00643008060191642,7577,1,1,1
"2023-07-01","Sri Lanka",53.092936802974,1,38.546468401487,7.182156133829,138.550185873606,16.182156133829,1,247.553903345725,159.914498141264,104.639405204461,7.182156133829,26.546468401487,56.910780669145,65.457249070632,118.550185873606,39.728624535316,0,3,26.364312267658,29.546468401487,0,0,0,2,1,1,9.182156133829,0,0,3,0,0,1,1,9.182156133829,0,0,0,0,0,0.00678157322812287,0.000127730233746328,0.00492354941901737,0.000917378481776599,0.0176970476272328,0.00206695058549355,0.000127730233746328,0.0316201179391653,0.0204259162270103,0.0133656156858425,0.000917378481776599,0.00339078661406144,0.00726922731755588,0.00836086972418342,0.0151424429523063,0.005074546498316,0,0.000383190701238983,0.00336751976850913,0.00377397731530042,0,0,0,0.000255460467492656,0.000127730233746328,0.000127730233746328,0.00117283894926925,0,0,0.000383190701238983,0,0,0.000127730233746328,0.000127730233746328,0.00117283894926925,0,0,0,0,0,352.739776951673,155.732342007435,34.546468401487,0,187.64312267658,213.189591078067,17.182156133829,19.364312267658,2,163.096654275093,76.728624535316,0.0450555341616647,0.0198917284464727,0.00441262848403206,0,0.0239676999203704,0.0272307563006855,0.00219468081923988,0.00247340813228484,0.000255460467492656,0.0208323737738016,0.00980056514693013,7829,5535.9219330855,7801.63568773234,12.7568579799731,0.000638651168731639,0.00558546743330131,7829,1,1,1
