"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","diken.com.tr","sozcu.com.tr","posta.com.tr"
"2016-08-01","Turkey",1027,29,99,4,271,513,4,670,376,73,123,190,50,28,120,228,48,50,555,751,0,1,0,2,1,8,27,19,0,0,15,5,1,1,2,18,9,0,3,6,9,2,0.0361734352435631,0.00102145045965271,0.00348702053467648,0.000140889718572787,0.00954527843330633,0.01806910640696,0.000140889718572787,0.0235990278609418,0.013243633545842,0.00257123736395337,0.00433235884611321,0.00669226163220739,0.00176112148215984,0.00098622803000951,0.00422669155718361,0.00803071395864887,0.00169067662287345,0.00176112148215984,0.0195484484519742,0.0264520446620408,0,3.52224296431968e-05,0,7.04448592863936e-05,3.52224296431968e-05,0.000281779437145574,0.000951005600366313,0.000669226163220739,0,0,0.000528336444647952,0.000176112148215984,3.52224296431968e-05,3.52224296431968e-05,7.04448592863936e-05,0.000634003733577542,0.000317001866788771,0,0.00010566728892959,0.000211334577859181,0.000317001866788771,7.04448592863936e-05,1596,56,57,2,273,96,71,52,15,442,388,0.0562149977105421,0.00197245606001902,0.00200767848966222,7.04448592863936e-05,0.00961572329259272,0.00338135324574689,0.00250079250466697,0.00183156634144623,0.000528336444647952,0.015568313902293,0.0136663027015604,28391,20220,28262,14.9625312408339,0.00584692332077067,0.000951005600366313,28391,1,1,1
"2016-09-01","Turkey",568,41,65,3,176,167,5,624,257,60,112,132,43,23,102,200,17,16,379,455,0,0,0,0,1,6,16,7,1,1,11,0,1,0,5,9,6,3,0,0,5,0,0.0237696685637764,0.00171576832942752,0.00272012052226314,0.000125544024104453,0.00736524941412789,0.00698861734181453,0.000209240040174088,0.0261131570137261,0.0107549380649481,0.00251088048208905,0.00468697689989956,0.00552393706059592,0.00179946434549715,0.000962504184800803,0.00426849681955139,0.00836960160696351,0.000711416136591898,0.000669568128557081,0.0158603950451958,0.019040843655842,0,0,0,0,4.18480080348175e-05,0.000251088048208905,0.000669568128557081,0.000292936056243723,4.18480080348175e-05,4.18480080348175e-05,0.000460328088382993,0,4.18480080348175e-05,0,0.000209240040174088,0.000376632072313358,0.000251088048208905,0.000125544024104453,0,0,0.000209240040174088,0,1066,50,53,2,301,65,82,25,19,430,512,0.0446099765651155,0.00209240040174088,0.00221794442584533,8.36960160696351e-05,0.0125962504184801,0.00272012052226314,0.00343153665885504,0.00104620020087044,0.000795112152661533,0.0179946434549715,0.0214261801138266,23896,17925,23824,11.6046633374949,0.00447773685972548,0.000962504184800803,23896,1,1,1
"2016-10-01","Turkey",601,44,122,6,212,177,10,563,291,79,131,148,44,34,155,126,33,47,456,509,8,0,0,2,0,2,20,7,2,0,32,2,2,0,3,11,2,0,0,0,15,0,0.0219407126168224,0.00160630841121495,0.00445385514018692,0.000219042056074766,0.00773948598130841,0.00646174065420561,0.000365070093457944,0.0205534462616822,0.0106235397196262,0.00288405373831776,0.00478241822429907,0.00540303738317757,0.00160630841121495,0.00124123831775701,0.00565858644859813,0.00459988317757009,0.00120473130841121,0.00171582943925234,0.0166471962616822,0.0185820677570093,0.000292056074766355,0,0,7.30140186915888e-05,0,7.30140186915888e-05,0.000730140186915888,0.000255549065420561,7.30140186915888e-05,0,0.00116822429906542,7.30140186915888e-05,7.30140186915888e-05,0,0.000109521028037383,0.000401577102803738,7.30140186915888e-05,0,0,0,0.000547605140186916,0,1248,87,58,1,397,71,59,44,13,418,428,0.0455607476635514,0.00317610981308411,0.00211740654205607,3.65070093457944e-05,0.0144932827102804,0.0025919976635514,0.00215391355140187,0.00160630841121495,0.000474591121495327,0.0152599299065421,0.015625,27392,20857,27284,11.9456077985396,0.00511098130841121,0.000401577102803738,27392,1,1,1
"2016-11-01","Turkey",792,43,170,12,219,130,8,731,350,161,91,149,51,26,214,99,18,58,356,412,5,1,0,1,3,3,17,3,3,0,3,1,0,0,6,11,2,2,2,1,5,0,0.0282897556793828,0.00153593370481497,0.00607229604229176,0.00042863266180883,0.00782254607801114,0.00464352050292899,0.000285755107872553,0.0261108729818545,0.0125017859694242,0.00575082154593513,0.00325046435205029,0.0053221888841263,0.00182168881268753,0.000928704100585798,0.0076439491355908,0.00353621945992285,0.000642948992713245,0.00207172453207601,0.0127161023003286,0.0147163880554365,0.000178596942420346,3.57193884840692e-05,0,3.57193884840692e-05,0.000107158165452207,0.000107158165452207,0.000607229604229176,0.000107158165452207,0.000107158165452207,0,0.000107158165452207,3.57193884840692e-05,0,0,0.000214316330904415,0.000392913273324761,7.14387769681383e-05,7.14387769681383e-05,7.14387769681383e-05,3.57193884840692e-05,0.000178596942420346,0,1223,82,48,3,426,120,54,45,23,379,410,0.0436848121160166,0.00292898985569367,0.00171453064723532,0.000107158165452207,0.0152164594942135,0.0042863266180883,0.00192884697813973,0.00160737248178311,0.00082154593513359,0.0135376482354622,0.0146449492784684,27996,21166,27927,11.5410590425954,0.00350050007143878,0.00160737248178311,27996,1,1,1
"2016-12-01","Turkey",817,33,91,2,380,175,6,800,366,237,65,118,53,38,170,72,16,35,527,530,0,1,0,12,6,86,56,22,2,8,5,4,1,4,13,26,8,2,0,1,3,2,0.0277438196142353,0.00112061939690302,0.00309019288236892,6.79163270850312e-05,0.0129041021461559,0.00594267861994023,0.000203748981255094,0.0271665308340125,0.0124286878565607,0.0080480847595762,0.00220728063026352,0.00400706329801684,0.00179978266775333,0.00129041021461559,0.00577288780222766,0.00244498777506112,0.00054333061668025,0.00118853572398805,0.0178959521869057,0.0179978266775333,0,3.39581635425156e-05,0,0.000407497962510187,0.000203748981255094,0.00292040206465634,0.00190165715838087,0.000747079597935344,6.79163270850312e-05,0.000271665308340125,0.000169790817712578,0.000135832654170062,3.39581635425156e-05,0.000135832654170062,0.000441456126052703,0.000882912252105406,0.000271665308340125,6.79163270850312e-05,0,3.39581635425156e-05,0.000101874490627547,6.79163270850312e-05,1061,72,57,3,474,56,35,51,18,366,482,0.0360296115186091,0.00244498777506112,0.00193561532192339,0.000101874490627547,0.0160961695191524,0.00190165715838087,0.00118853572398805,0.0017318663406683,0.000611246943765281,0.0124286878565607,0.0163678348274925,29448,22329,29186,11.6083539276214,0.0111722358054876,0.00084895408856289,29448,1,1,1
"2017-01-01","Turkey",749,21,204,8,300,116,11,823,418,355,72,135,33,26,106,84,21,63,443,507,1,0,0,6,2,9,13,2,0,1,6,1,0,2,5,17,15,0,0,0,4,0,0.0263853172226724,0.000739775249233804,0.0071863881354141,0.000281819142565259,0.0105682178461972,0.00408637756719625,0.000387501321027231,0.028992144291401,0.0147250501990348,0.0125057244513334,0.00253637228308733,0.00475569803078874,0.00116250396308169,0.000915912213337091,0.00373410363898968,0.00295910099693522,0.000739775249233804,0.00221932574770141,0.0156057350195512,0.0178602881600733,3.52273928206573e-05,0,0,0.000211364356923944,7.04547856413147e-05,0.000317046535385916,0.000457956106668545,7.04547856413147e-05,0,3.52273928206573e-05,0.000211364356923944,3.52273928206573e-05,0,7.04547856413147e-05,0.000176136964103287,0.000598865677951175,0.00052841089230986,0,0,0,0.000140909571282629,0,1119,64,51,1,413,87,40,39,16,381,520,0.0394194525663156,0.00225455314052207,0.00179659703385352,3.52273928206573e-05,0.0145489132349315,0.00306478317539719,0.00140909571282629,0.00137386832000564,0.000563638285130517,0.0134216366646704,0.0183182442667418,28387,21229,28303,12.2740121430456,0.00398069538873428,0.00066932046359249,28387,1,1,1
"2017-02-01","Turkey",556,29,233,4,196,92,11,558,406,130,51,110,51,28,66,116,22,31,259,257,1,0,1,0,0,3,9,9,0,0,6,4,0,0,9,15,21,0,0,0,5,0,0.0218287464174944,0.00113854972321464,0.00914765812100035,0.000157041341133053,0.00769502571551961,0.00361195084606023,0.000431863688115897,0.0219072670880609,0.0159396961250049,0.00510384358682423,0.00200227709944643,0.00431863688115897,0.00200227709944643,0.00109928938793137,0.00259118212869538,0.00455419889285854,0.000863727376231793,0.00121707039378116,0.0101684268383652,0.0100899061677987,3.92603352832633e-05,0,3.92603352832633e-05,0,0,0.00011778100584979,0.00035334301754937,0.00035334301754937,0,0,0.00023556201169958,0.000157041341133053,0,0,0.00035334301754937,0.00058890502924895,0.00082446704094853,0,0,0,0.000196301676416317,0,1135,83,69,1,452,98,39,57,9,384,436,0.0445604805465039,0.00325860782851086,0.00270896313454517,3.92603352832633e-05,0.017745671548035,0.00384751285775981,0.00153115307604727,0.00223783911114601,0.00035334301754937,0.0150759687487731,0.0171175061835028,25471,19597,25388,10.602515429607,0.0039652938636096,0.00047112402339916,25471,1,1,1
"2017-03-01","Turkey",455,40,401,22,244,138,9,704,407,175,92,115,74,34,188,98,34,112,207,280,5,1,2,0,1,6,11,13,1,1,5,1,0,2,10,12,11,2,0,1,21,0,0.0151474798588455,0.0013316465809974,0.013349756974499,0.000732405619548572,0.00812304414408416,0.00459418070444104,0.000299620480724416,0.0234369798255543,0.0135495039616486,0.00582595379186364,0.00306278713629403,0.00382848392036753,0.0024635461748452,0.00113189959384779,0.0062587389306878,0.00326253412344364,0.00113189959384779,0.00372861042679273,0.00689127105666156,0.00932152606698182,0.000166455822624675,3.32911645249351e-05,6.65823290498702e-05,0,3.32911645249351e-05,0.000199746987149611,0.000366202809774286,0.000432785138824156,3.32911645249351e-05,3.32911645249351e-05,0.000166455822624675,3.32911645249351e-05,0,6.65823290498702e-05,0.000332911645249351,0.000399493974299221,0.000366202809774286,6.65823290498702e-05,0,3.32911645249351e-05,0.000699114455023637,0,1036,109,75,5,479,131,28,44,38,451,467,0.0344896464478327,0.00362873693321792,0.00249683733937013,0.000166455822624675,0.0159464678074439,0.0043611425527665,0.000932152606698182,0.00146481123909714,0.00126506425194753,0.0150143152007457,0.0155469738331447,30038,23442,29932,10.3259168337214,0.00479392769159065,0.000332911645249351,30038,1,1,1
"2017-04-01","Turkey",422,33,1006,133,142,100,5,655,351,180,88,101,95,25,185,130,20,52,296,356,2,0,0,1,2,11,30,11,1,3,7,3,0,3,12,18,5,2,1,0,11,3,0.0158581037916651,0.00124008868513021,0.0378039156739694,0.00499793318552478,0.00533613919056029,0.00375784450039457,0.000187892225019729,0.0246138814775845,0.013190034196385,0.00676412010071023,0.00330690316034723,0.00379542294539852,0.00356995227537484,0.000939461125098643,0.00695201232572996,0.00488519785051295,0.000751568900078915,0.00195407914020518,0.0111232197211679,0.0133779264214047,7.51568900078915e-05,0,0,3.75784450039457e-05,7.51568900078915e-05,0.000413362895043403,0.00112735335011837,0.000413362895043403,3.75784450039457e-05,0.000112735335011837,0.00026304911502762,0.000112735335011837,0,0.000112735335011837,0.000450941340047349,0.000676412010071023,0.000187892225019729,7.51568900078915e-05,3.75784450039457e-05,0,0.000413362895043403,0.000112735335011837,816,56,49,4,362,77,33,49,20,346,379,0.0306640111232197,0.00210439292022096,0.00184134380519334,0.000150313780015783,0.0136033970914284,0.00289354026530382,0.00124008868513021,0.00184134380519334,0.000751568900078915,0.0130021419713652,0.0142422306564954,26611,20155,26485,10.4168729486552,0.004847619405509,0.000676412010071023,26611,1,1,1
"2017-05-01","Turkey",450,26,189,13,183,107,7,548,276,66,68,117,43,21,126,97,5,35,195,190,8,0,1,1,3,5,13,16,0,0,11,3,0,2,8,21,13,2,1,2,22,0,0.0191611667021503,0.0011070896316798,0.00804769001490313,0.000553544815839898,0.00779220779220779,0.00455609963806685,0.00029806259314456,0.0233340430061742,0.0117521822439855,0.00281030444964871,0.00289546519054716,0.00498190334255908,0.00183095592931659,0.000894187779433681,0.00536512667660209,0.00413029593357462,0.000212901852246115,0.0014903129657228,0.00830317223759847,0.00809027038535235,0.000340642963593783,0,4.25803704492229e-05,4.25803704492229e-05,0.000127741111347669,0.000212901852246115,0.000553544815839898,0.000681285927187567,0,0,0.000468384074941452,0.000127741111347669,0,8.51607408984458e-05,0.000340642963593783,0.000894187779433681,0.000553544815839898,8.51607408984458e-05,4.25803704492229e-05,8.51607408984458e-05,0.000936768149882904,0,748,78,39,3,372,68,25,48,26,361,323,0.0318501170960187,0.00332126889503939,0.00166063444751969,0.000127741111347669,0.0158398978071109,0.00289546519054716,0.00106450926123057,0.0020438577815627,0.0011070896316798,0.0153715137321695,0.013753459655099,23485,18698,23353,9.22476907441197,0.00600383223334043,0.00174579518841814,23485,1,1,1
"2017-06-01","Turkey",287,23,68,9,173,104,6,541,246,56,53,117,39,17,341,68,11,32,266,251,10,0,0,1,5,5,5,2,1,1,6,1,1,0,5,8,5,1,2,1,19,0,0.014142807864781,0.00113339575222983,0.00335090918050559,0.000443502685655152,0.0085251071798157,0.0051249199231262,0.000295668457103435,0.026659439215493,0.0121224067412408,0.00275957226629872,0.00261173803774701,0.00576553491351698,0.00192184497117233,0.000837727295126398,0.0168038239787119,0.00335090918050559,0.000542058838022964,0.00157689843788498,0.0131079682649189,0.0123687971221604,0.000492780761839058,0,0,4.92780761839058e-05,0.000246390380919529,0.000246390380919529,0.000246390380919529,9.85561523678116e-05,4.92780761839058e-05,4.92780761839058e-05,0.000295668457103435,4.92780761839058e-05,4.92780761839058e-05,0,0.000246390380919529,0.000394224609471246,0.000246390380919529,4.92780761839058e-05,9.85561523678116e-05,4.92780761839058e-05,0.00093628344749421,0,524,66,30,2,237,94,26,35,12,259,303,0.0258217119203666,0.00325235302813778,0.00147834228551717,9.85561523678116e-05,0.0116789040555857,0.00463213916128714,0.00128122998078155,0.0017247326664367,0.000591336914206869,0.0127630217316316,0.0149312570837235,20293,16047,20214,10.5729052751607,0.0050756418469423,0.000837727295126398,20293,1,1,1
"2017-07-01","Turkey",356,21,101,3,174,164,13,822,258,76,69,82,28,32,292,99,16,48,267,232,13,0,2,1,2,1,5,1,0,2,7,1,0,1,4,4,5,0,3,1,5,3,0.0161987532420258,0.000955544432816126,0.00459571370068708,0.000136506347545161,0.00791736815761933,0.00746234699913546,0.00059152750602903,0.0374027392273741,0.0117395458888838,0.00345816080447741,0.0031396459935387,0.00373117349956773,0.00127405924375483,0.00145606770714838,0.013286617827729,0.00450470946899031,0.000728033853574191,0.00218410156072257,0.0121490649315193,0.0105564908768258,0.00059152750602903,0,9.10042316967739e-05,4.55021158483869e-05,9.10042316967739e-05,4.55021158483869e-05,0.000227510579241935,4.55021158483869e-05,0,9.10042316967739e-05,0.000318514810938709,4.55021158483869e-05,0,4.55021158483869e-05,0.000182008463393548,0.000182008463393548,0.000227510579241935,0,0.000136506347545161,4.55021158483869e-05,0.000227510579241935,0.000136506347545161,597,51,41,5,244,125,22,35,13,285,296,0.027164763161487,0.00232060790826773,0.00186558674978387,0.000227510579241935,0.0111025162670064,0.00568776448104837,0.00100104654866451,0.00159257405469354,0.00059152750602903,0.0129681030167903,0.0134686262911225,21977,17171,21916,10.8798927341454,0.00291213541429676,0.00109205078036129,21977,1,1,1
"2017-08-01","Turkey",337,14,138,9,100,58,1,812,186,25,37,105,30,28,82,117,14,31,265,253,3,0,0,0,0,11,13,6,0,1,9,1,1,0,2,0,1,1,1,1,8,1,0.0136841677833272,0.000568481747675316,0.00560360579851383,0.000365452552076989,0.00406058391196654,0.00235513866894059,4.06058391196654e-05,0.0329719413651683,0.00755268607625777,0.00101514597799164,0.00150241604742762,0.00426361310756487,0.00121817517358996,0.00113696349535063,0.00332967880781256,0.00475088317700085,0.000568481747675316,0.00125878101270963,0.0107605473667113,0.0102732772972753,0.000121817517358996,0,0,0,0,0.00044666423031632,0.00052787590855565,0.000243635034717992,0,4.06058391196654e-05,0.000365452552076989,4.06058391196654e-05,4.06058391196654e-05,0,8.12116782393308e-05,0,4.06058391196654e-05,4.06058391196654e-05,4.06058391196654e-05,4.06058391196654e-05,0.000324846712957323,4.06058391196654e-05,724,59,39,0,230,51,23,40,16,347,401,0.0293986275226378,0.00239574450806026,0.00158362772566695,0,0.00933934299752304,0.00207089779510294,0.000933934299752304,0.00162423356478662,0.000649693425914647,0.0140902261745239,0.0162829414869858,24627,20092,24567,8.27473352148196,0.00341089048605189,0.000933934299752304,24627,1,1,1
"2017-09-01","Turkey",300,29,240,38,202,76,6,921,333,72,38,154,50,25,113,143,16,67,404,289,22,0,0,3,1,6,6,11,0,0,13,1,1,3,10,16,2,2,4,1,10,0,0.0100664384940608,0.000973089054425877,0.00805315079524864,0.0012750822092477,0.00677806858600094,0.0025501644184954,0.000201328769881216,0.0309039661767667,0.0111737467284075,0.00241594523857459,0.0012750822092477,0.00516743842695121,0.00167773974901013,0.000838869874505067,0.0037916918327629,0.00479833568216898,0.000536876719683243,0.00224817126367358,0.0135561371720019,0.00969733574927857,0.000738205489564459,0,0,0.000100664384940608,3.35547949802027e-05,0.000201328769881216,0.000201328769881216,0.000369102744782229,0,0,0.000436212334742635,3.35547949802027e-05,3.35547949802027e-05,0.000100664384940608,0.000335547949802027,0.000536876719683243,6.71095899604053e-05,6.71095899604053e-05,0.000134219179920811,3.35547949802027e-05,0.000335547949802027,0,1044,100,66,2,365,78,53,55,22,463,484,0.0350312059593316,0.00335547949802027,0.00221461646869338,6.71095899604053e-05,0.012247500167774,0.00261727400845581,0.00177840413395074,0.00184551372391115,0.000738205489564459,0.0155358700758338,0.0162405207704181,29802,23647,29690,9.19249020248796,0.00473122609220858,0.00050332192470304,29802,1,1,1
"2017-10-01","Turkey",498,26,237,24,278,64,9,954,424,69,60,194,48,47,139,255,19,38,302,352,9,1,2,1,4,8,21,9,0,0,13,4,0,2,16,4,6,3,3,2,17,1,0.0134769430612687,0.000703615501190734,0.00641372591470015,0.00064949123186837,0.00752327343580862,0.00173197661831565,0.000243559211950639,0.0258172764667677,0.0114743450963412,0.00186728729162156,0.00162372807967092,0.00525005412426932,0.00129898246373674,0.00127192032907556,0.00376163671790431,0.00690084433860143,0.000514180558562459,0.00102836111712492,0.00817276466767699,0.00952587140073609,0.000243559211950639,2.70621346611821e-05,5.41242693223641e-05,2.70621346611821e-05,0.000108248538644728,0.000216497077289457,0.000568304827884824,0.000243559211950639,0,0,0.000351807750595367,0.000108248538644728,0,5.41242693223641e-05,0.000432994154578913,0.000108248538644728,0.000162372807967092,8.11864039835462e-05,8.11864039835462e-05,5.41242693223641e-05,0.000460056289240095,2.70621346611821e-05,1347,190,79,12,483,139,38,60,28,547,627,0.0364526953886123,0.00514180558562459,0.00213790863823338,0.000324745615934185,0.0130710110413509,0.00376163671790431,0.00102836111712492,0.00162372807967092,0.000757739770513098,0.0148029876596666,0.0169679584325612,36952,29477,36826,8.96610254169692,0.00376163671790431,0.0010554232517861,36952,1,1,1
"2017-11-01","Turkey",385,36,266,20,309,91,16,990,452,55,49,105,104,65,141,141,10,24,268,275,10,0,3,0,2,10,17,27,4,0,15,6,1,5,8,19,5,1,4,2,4,1,0.0104146941867071,0.00097384153434144,0.00719560689263397,0.000541023074634133,0.00835880650309736,0.00246165498958531,0.000432818459707307,0.0267806421943896,0.0122271214867314,0.00148781345524387,0.00132550653285363,0.0028403711418292,0.00281331998809749,0.00175832499256093,0.00381421267617064,0.00381421267617064,0.000270511537317067,0.00064922768956096,0.00724970920009738,0.00743906727621933,0.000270511537317067,0,8.115346119512e-05,0,5.41023074634133e-05,0.000270511537317067,0.000459869613439013,0.00073038115075608,0.000108204614926827,0,0.0004057673059756,0.00016230692239024,2.70511537317067e-05,0.000135255768658533,0.000216409229853653,0.000513971920902426,0.000135255768658533,2.70511537317067e-05,0.000108204614926827,5.41023074634133e-05,0.000108204614926827,2.70511537317067e-05,1144,213,111,4,560,98,33,75,24,485,584,0.0309465198690724,0.00576189574485352,0.00300267806421944,0.000108204614926827,0.0151486460897557,0.00265101306570725,0.00089268807314632,0.002028836529878,0.00064922768956096,0.0131198095598777,0.0157978737793167,36967,30001,36823,7.98841853805008,0.00470690074931696,0.00110909730299997,36967,1,1,1
"2017-12-01","Turkey",356,23,178,13,254,61,10,843,531,86,55,112,121,45,247,111,20,50,212,196,24,0,2,0,1,9,15,10,1,3,9,1,1,2,8,13,7,1,1,1,3,2,0.0105905101889038,0.000684218354901086,0.00529525509445188,0.000386732113639744,0.00755615052803808,0.00181466607169418,0.000297486241261342,0.0250780901383311,0.0157965194109772,0.00255838167484754,0.00163617432693738,0.00333184590212703,0.00359958351926223,0.00133868808567604,0.00734791015915514,0.00330209727800089,0.000594972482522683,0.00148743120630671,0.00630670831474044,0.0058307303287223,0.00071396697902722,0,5.94972482522683e-05,0,2.97486241261342e-05,0.000267737617135208,0.000446229361892012,0.000297486241261342,2.97486241261342e-05,8.92458723784025e-05,0.000267737617135208,2.97486241261342e-05,2.97486241261342e-05,5.94972482522683e-05,0.000237988993009073,0.000386732113639744,0.000208240368882939,2.97486241261342e-05,2.97486241261342e-05,2.97486241261342e-05,8.92458723784025e-05,5.94972482522683e-05,1104,133,87,5,518,95,34,78,25,591,577,0.0328424810352521,0.00395656700877584,0.00258813029897367,0.000148743120630671,0.0154097872973375,0.00282611929198275,0.00101145322028856,0.00232039268183847,0.000743715603153354,0.0175814368585453,0.0171649561207794,33615,27020,33501,8.60745120706581,0.00449204224304626,0.000684218354901086,33615,1,1,1
"2018-01-01","Turkey",429,17,310,9,309,72,15,877,429,34,77,238,68,52,176,143,23,86,237,449,4,1,4,1,0,8,51,9,0,0,8,7,1,0,14,10,27,1,5,0,6,0,0.012579169598874,0.000498475252169833,0.0090898428336852,0.000263898662913441,0.00906052076002815,0.00211118930330753,0.000439831104855735,0.025715458597232,0.012579169598874,0.000996950504339667,0.00225779967159277,0.00697865353037767,0.00199390100867933,0.00152474783016655,0.00516068496364063,0.00419305653295801,0.000674407694112128,0.00252169833450622,0.00694933145672062,0.013165611072015,0.000117288294628196,2.9322073657049e-05,0.000117288294628196,2.9322073657049e-05,0,0.000234576589256392,0.0014954257565095,0.000263898662913441,0,0,0.000234576589256392,0.000205254515599343,2.9322073657049e-05,0,0.000410509031198686,0.00029322073657049,0.000791695988740324,2.9322073657049e-05,0.000146610368285245,0,0.000175932441942294,0,964,115,96,4,408,74,31,50,42,431,473,0.0282664790053953,0.00337203847056064,0.00281491907107671,0.000117288294628196,0.011963406052076,0.00216983345062163,0.00090898428336852,0.00146610368285245,0.00123152709359606,0.0126378137461881,0.0138693408397842,34104,27503,33947,9.7596822272552,0.0060989913206662,0.000996950504339667,34104,1,1,1
"2018-02-01","Turkey",513,23,265,4,367,72,9,716,387,63,27,143,49,52,113,142,20,65,317,351,4,0,4,0,0,6,35,17,2,3,9,2,2,1,11,19,8,2,0,3,6,0,0.0158045534366432,0.000708586216457685,0.00816414553744724,0.000123232385470902,0.0113065713669552,0.00221818293847623,0.000277272867309529,0.0220585969992914,0.0119227332943097,0.0019409100711667,0.000831818601928587,0.00440555778058474,0.00150959672201855,0.00160202101112172,0.00348131488955297,0.00437474968421701,0.000616161927354509,0.00200252626390215,0.00976616654856896,0.0108136418250716,0.000123232385470902,0,0.000123232385470902,0,0,0.000184848578206353,0.00107828337287039,0.000523737638251332,6.16161927354509e-05,9.24242891031763e-05,0.000277272867309529,6.16161927354509e-05,6.16161927354509e-05,3.08080963677254e-05,0.00033888906004498,0.000585353830986783,0.000246464770941804,6.16161927354509e-05,0,9.24242891031763e-05,0.000184848578206353,0,1111,146,83,2,533,79,25,56,24,474,432,0.034227795064543,0.00449798206968791,0.00255707199852121,6.16161927354509e-05,0.0164207153639977,0.00243383961305031,0.000770202409193136,0.00172525339659262,0.000739394312825411,0.0146030376783019,0.0133090976308574,32459,25890,32325,9.2973050210525,0.00499091161157152,0.00104747527650266,32459,1,1,1
"2018-03-01","Turkey",534,41,287,19,304,60,5,922,409,84,41,164,60,45,169,99,29,50,443,494,8,0,5,0,0,7,20,13,1,7,14,2,1,2,10,7,6,0,2,2,23,0,0.014146070094572,0.0010861214866619,0.00760285040663329,0.000503324591379904,0.00805319346207847,0.0015894460780418,0.000132453839836817,0.024424488065909,0.0108347240986516,0.00222522450925852,0.0010861214866619,0.00434448594664759,0.0015894460780418,0.00119208455853135,0.00447693978648441,0.00262258602876897,0.000768232271053538,0.00132453839836817,0.011735410209542,0.0130864393758775,0.000211926143738907,0,0.000132453839836817,0,0,0.000185435375771544,0.000529815359347267,0.000344379983575724,2.64907679673634e-05,0.000185435375771544,0.000370870751543087,5.29815359347267e-05,2.64907679673634e-05,5.29815359347267e-05,0.000264907679673634,0.000185435375771544,0.00015894460780418,0,5.29815359347267e-05,5.29815359347267e-05,0.000609287663249358,0,1253,140,81,6,560,122,36,93,19,485,583,0.0331929322631063,0.00370870751543087,0.00214575220535643,0.00015894460780418,0.0148348300617235,0.00323187369201833,0.000953667646825082,0.00246364142096479,0.000503324591379904,0.0128480224641712,0.0154441177249728,37749,30216,37619,9.11980226838668,0.00434448594664759,0.00119208455853135,37749,1,1,1
