"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","onlinekhabar.com","english.onlinekhabar.com","en.setopati.com","thehimalayantimes.com","nepalitimes.com"
"2021-08-01","Nepal",8,1,53,15,84,4,0,262,54,39,20,1,27,17,51,57,3,10,9,23,0,0,0,0,1,0,0,1,0,0,3,0,0,0,2,2,0,0,2,0,0,0,0.0029806259314456,0.0003725782414307,0.0197466467958271,0.00558867362146051,0.0312965722801788,0.0014903129657228,0,0.0976154992548435,0.0201192250372578,0.0145305514157973,0.00745156482861401,0.0003725782414307,0.0100596125186289,0.00633383010432191,0.0190014903129657,0.0212369597615499,0.0011177347242921,0.003725782414307,0.0033532041728763,0.00856929955290611,0,0,0,0,0.0003725782414307,0,0,0.0003725782414307,0,0,0.0011177347242921,0,0,0,0.000745156482861401,0.000745156482861401,0,0,0.000745156482861401,0,0,0,61,35,13,0,23,40,13,8,3,10,16,0.0227272727272727,0.0130402384500745,0.00484351713859911,0,0.00856929955290611,0.014903129657228,0.00484351713859911,0.0029806259314456,0.0011177347242921,0.003725782414307,0.00596125186289121,2684,1754,2673,5.6959298828154,0.0003725782414307,0.00707898658718331,2684,1,1,0,1,1
"2021-09-01","Nepal",9,2,89,16,85,4,0,146,32,60,6,8,13,11,43,25,4,7,6,13,0,0,1,1,2,0,3,0,3,0,1,1,0,0,5,3,0,0,2,1,1,0,0.00374687760199833,0.000832639467110741,0.037052456286428,0.00666111573688593,0.0353871773522065,0.00166527893422148,0,0.0607826810990841,0.0133222314737719,0.0249791840133222,0.00249791840133222,0.00333055786844296,0.00541215653621982,0.00457951706910908,0.0179017485428809,0.0104079933388843,0.00166527893422148,0.00291423813488759,0.00249791840133222,0.00541215653621982,0,0,0.000416319733555371,0.000416319733555371,0.000832639467110741,0,0.00124895920066611,0,0.00124895920066611,0,0.000416319733555371,0.000416319733555371,0,0,0.00208159866777685,0.00124895920066611,0,0,0.000832639467110741,0.000416319733555371,0.000416319733555371,0,58,42,9,0,32,67,7,1,3,20,17,0.0241465445462115,0.0174854288093256,0.00374687760199833,0,0.0133222314737719,0.0278934221482098,0.00291423813488759,0.000416319733555371,0.00124895920066611,0.00832639467110741,0.0070774354704413,2402,1586,2378,6.76060014736913,0.000832639467110741,0.0129059117402165,2402,1,1,0,1,1
"2021-10-01","Nepal",6,4,78,24,46,6,0,287,27,26,7,7,26,9,36,67,0,5,14,11,0,0,0,0,2,0,8,0,2,0,2,0,0,0,3,3,0,0,3,0,1,0,0.00263042525208242,0.00175361683472161,0.0341955282770715,0.0105217010083297,0.0201665935992986,0.00263042525208242,0,0.125822007891276,0.0118369136343709,0.0113985094256905,0.00306882946076282,0.00306882946076282,0.0113985094256905,0.00394563787812363,0.0157825515124945,0.029373081981587,0,0.00219202104340202,0.00613765892152565,0.00482244629548444,0,0,0,0,0.000876808417360807,0,0.00350723366944323,0,0.000876808417360807,0,0.000876808417360807,0,0,0,0.00131521262604121,0.00131521262604121,0,0,0.00131521262604121,0,0.000438404208680403,0,38,30,4,0,20,33,5,3,1,13,9,0.0166593599298553,0.0131521262604121,0.00175361683472161,0,0.00876808417360807,0.0144673388864533,0.00219202104340202,0.00131521262604121,0.000438404208680403,0.00569925471284524,0.00394563787812363,2281,1467,2257,5.44487609680923,0.00394563787812363,0.0109601052170101,2281,1,1,0,1,1
"2021-11-01","Nepal",9,4,183,11,67,4,1,135,25,18,7,10,17,8,81,49,0,4,1,10,0,0,0,1,0,1,2,0,2,0,2,0,0,2,0,3,1,0,0,0,0,0,0.00434153400868307,0.00192957067052581,0.0882778581765557,0.00530631934394597,0.0323203087313073,0.00192957067052581,0.000482392667631452,0.065123010130246,0.0120598166907863,0.00868306801736614,0.00337674867342016,0.00482392667631452,0.00820067534973468,0.00385914134105162,0.0390738060781476,0.0236372407139411,0,0.00192957067052581,0.000482392667631452,0.00482392667631452,0,0,0,0.000482392667631452,0,0.000482392667631452,0.000964785335262904,0,0.000964785335262904,0,0.000964785335262904,0,0,0.000964785335262904,0,0.00144717800289436,0.000482392667631452,0,0,0,0,0,31,28,1,0,5,20,3,1,3,15,5,0.014954172696575,0.0135069946936807,0.000482392667631452,0,0.00241196333815726,0.00964785335262904,0.00144717800289436,0.000482392667631452,0.00144717800289436,0.00723589001447178,0.00241196333815726,2073,1335,2059,5.6547715656326,0,0.00820067534973468,2073,1,1,0,1,1
"2021-12-01","Nepal",5,5,270,10,40,7,0,132,24,21,12,8,15,7,31,27,0,5,10,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,7,0,1,0,3,0,1,0,0.00231053604436229,0.00231053604436229,0.124768946395564,0.00462107208872458,0.0184842883548983,0.00323475046210721,0,0.0609981515711645,0.011090573012939,0.00970425138632163,0.0055452865064695,0.00369685767097967,0.00693160813308688,0.00323475046210721,0.0143253234750462,0.0124768946395564,0,0.00231053604436229,0.00462107208872458,0.00369685767097967,0,0,0,0,0,0,0.000462107208872458,0.000462107208872458,0,0,0.000462107208872458,0,0,0,0.00323475046210721,0,0.000462107208872458,0,0.00138632162661738,0,0.000462107208872458,0,40,43,8,0,10,23,2,1,1,19,7,0.0184842883548983,0.0198706099815157,0.00369685767097967,0,0.00462107208872458,0.0106284658040665,0.000924214417744917,0.000462107208872458,0.000462107208872458,0.00878003696857671,0.00323475046210721,2164,1394,2149,6.17120316802127,0.000462107208872458,0.00970425138632163,2164,1,1,0,1,1
"2022-01-01","Nepal",3,4,174,55,69,9,1,261,38,23,20,5,28,8,37,13,0,9,6,6,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00134108180599017,0.00178810907465355,0.0777827447474296,0.0245864997764864,0.0308448815377738,0.0040232454179705,0.000447027268663388,0.116674117121144,0.0169870362092088,0.0102816271792579,0.00894054537326777,0.00223513634331694,0.0125167635225749,0.00357621814930711,0.0165400089405454,0.00581135449262405,0,0.0040232454179705,0.00268216361198033,0.00268216361198033,0,0,0,0,0,0,0.000894054537326777,0.000894054537326777,0.000447027268663388,0,0.000447027268663388,0,0,0,0,0,0,0,0,0,0,0,43,38,12,0,23,27,5,3,2,25,10,0.0192221725525257,0.0169870362092088,0.00536432722396066,0,0.0102816271792579,0.0120697362539115,0.00223513634331694,0.00134108180599017,0.000894054537326777,0.0111756817165847,0.00447027268663388,2237,1316,2231,5.53654524231272,0.000447027268663388,0.00357621814930711,2237,1,1,0,1,1
"2022-02-01","Nepal",13,0,91,23,117,7,0,119,31,21,8,9,18,13,83,43,1,12,3,18,1,0,2,0,1,0,11,1,0,0,2,0,0,1,3,0,7,3,0,0,7,2,0.00580357142857143,0,0.040625,0.0102678571428571,0.0522321428571429,0.003125,0,0.053125,0.0138392857142857,0.009375,0.00357142857142857,0.00401785714285714,0.00803571428571428,0.00580357142857143,0.0370535714285714,0.0191964285714286,0.000446428571428571,0.00535714285714286,0.00133928571428571,0.00803571428571428,0.000446428571428571,0,0.000892857142857143,0,0.000446428571428571,0,0.00491071428571429,0.000446428571428571,0,0,0.000892857142857143,0,0,0.000446428571428571,0.00133928571428571,0,0.003125,0.00133928571428571,0,0,0.003125,0.000892857142857143,62,65,10,0,25,27,1,3,1,17,10,0.0276785714285714,0.0290178571428571,0.00446428571428571,0,0.0111607142857143,0.0120535714285714,0.000446428571428571,0.00133928571428571,0.000446428571428571,0.00758928571428571,0.00446428571428571,2240,1412,2199,6.57741392396232,0.0129464285714286,0.0107142857142857,2240,1,1,0,1,1
"2022-03-01","Nepal",7,3,177,39,159,2,0,119,44,29,11,8,27,17,29,43,0,5,2,12,2,0,0,2,2,2,12,27,5,0,5,0,1,1,0,6,8,0,2,1,5,0,0.00285481239804241,0.00122349102773246,0.0721859706362153,0.015905383360522,0.0648450244698206,0.000815660685154976,0,0.048531810766721,0.0179445350734095,0.0118270799347471,0.00448613376835237,0.0032626427406199,0.0110114192495922,0.00693311582381729,0.0118270799347471,0.017536704730832,0,0.00203915171288744,0.000815660685154976,0.00489396411092985,0.000815660685154976,0,0,0.000815660685154976,0.000815660685154976,0.000815660685154976,0.00489396411092985,0.0110114192495922,0.00203915171288744,0,0.00203915171288744,0,0.000407830342577488,0.000407830342577488,0,0.00244698205546493,0.0032626427406199,0,0.000815660685154976,0.000407830342577488,0.00203915171288744,0,45,42,3,0,20,29,5,1,2,22,21,0.0183523654159869,0.0171288743882545,0.00122349102773246,0,0.00815660685154975,0.0118270799347471,0.00203915171288744,0.000407830342577488,0.000815660685154976,0.00897226753670473,0.00856443719412724,2452,1556,2371,5.35833401658441,0.0122349102773246,0.0277324632952692,2452,1,1,1,1,1
"2022-04-01","Nepal",6,1,501,53,144,3,0,90,38,18,4,7,25,11,20,52,1,12,11,12,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0.00229797012638836,0.000382995021064726,0.191880505553428,0.0202987361164305,0.0551512830333206,0.00114898506319418,0,0.0344695518958254,0.0145538108004596,0.00689391037916507,0.0015319800842589,0.00268096514745308,0.00957487552661815,0.00421294523171199,0.00765990042129452,0.0199157410953658,0.000382995021064726,0.00459594025277671,0.00421294523171199,0.00459594025277671,0,0,0,0,0.000382995021064726,0,0.00114898506319418,0,0,0,0.000382995021064726,0,0,0,0,0.000382995021064726,0.000382995021064726,0,0,0,0.000765990042129452,0.000382995021064726,36,38,11,0,16,28,7,0,3,12,10,0.0137878207583301,0.0145538108004596,0.00421294523171199,0,0.00612792033703562,0.0107238605898123,0.00268096514745308,0,0.00114898506319418,0.00459594025277671,0.00382995021064726,2611,1466,2601,5.66573900885017,0.00229797012638836,0.00497893527384144,2611,1,1,0,1,1
"2022-05-01","Nepal",10,3,1218,107,69,5,0,165,43,33,10,14,15,12,28,16,1,5,10,54,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0.00284171639670361,0.000852514919011083,0.3461210571185,0.0304063654447286,0.0196078431372549,0.0014208581983518,0,0.0468883205456095,0.0122193805058255,0.00937766410912191,0.00284171639670361,0.00397840295538505,0.00426257459505541,0.00341005967604433,0.00795680591077011,0.00454674623472577,0.000284171639670361,0.0014208581983518,0.00284171639670361,0.0153452685421995,0,0,0,0,0.000568343279340722,0,0.000568343279340722,0,0,0,0.000284171639670361,0,0,0,0.000284171639670361,0,0,0,0,0,0.000568343279340722,0,37,40,5,1,21,62,1,0,1,15,17,0.0105143506678034,0.0113668655868144,0.0014208581983518,0.000284171639670361,0.00596760443307758,0.0176186416595624,0.000284171639670361,0,0.000284171639670361,0.00426257459505541,0.00483091787439614,3519,1517,3511,7.12645318880266,0.0014208581983518,0.00312588803637397,3519,1,1,0,1,1
"2022-06-01","Nepal",16,1,131,21,79,3,0,185,54,49,2,4,54,7,48,61,1,7,5,7,1,0,0,0,2,1,2,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0.00613496932515337,0.000383435582822086,0.0502300613496933,0.0080521472392638,0.0302914110429448,0.00115030674846626,0,0.0709355828220859,0.0207055214723926,0.0187883435582822,0.000766871165644172,0.00153374233128834,0.0207055214723926,0.0026840490797546,0.0184049079754601,0.0233895705521472,0.000383435582822086,0.0026840490797546,0.00191717791411043,0.0026840490797546,0.000383435582822086,0,0,0,0.000766871165644172,0.000383435582822086,0.000766871165644172,0,0,0,0.000383435582822086,0,0,0,0.000766871165644172,0.000383435582822086,0.000766871165644172,0,0,0,0,0,57,58,13,0,28,60,10,4,4,36,25,0.0218558282208589,0.022239263803681,0.00498466257668712,0,0.0107361963190184,0.0230061349693252,0.00383435582822086,0.00153374233128834,0.00153374233128834,0.0138036809815951,0.00958588957055215,2608,1641,2596,4.31346145458519,0.00306748466257669,0.00383435582822086,2608,1,1,0,1,1
"2022-07-01","Nepal",7,1,111,9,107,6,1,206,63,72,13,6,68,12,36,62,3,2,4,8,0,0,0,0,2,0,3,3,1,0,0,0,0,1,2,3,2,1,0,1,0,0,0.00271528316524438,0.000387897595034911,0.0430566330488751,0.0034910783553142,0.0415050426687355,0.00232738557020946,0.000387897595034911,0.0799069045771916,0.0244375484871994,0.0279286268425136,0.00504266873545384,0.00232738557020946,0.0263770364623739,0.00465477114041893,0.0139643134212568,0.0240496508921645,0.00116369278510473,0.000775795190069822,0.00155159038013964,0.00310318076027929,0,0,0,0,0.000775795190069822,0,0.00116369278510473,0.00116369278510473,0.000387897595034911,0,0,0,0,0.000387897595034911,0.000775795190069822,0.00116369278510473,0.000775795190069822,0.000387897595034911,0,0.000387897595034911,0,0,51,55,23,0,34,95,8,7,1,30,9,0.0197827773467804,0.0213343677269201,0.00892164468580295,0,0.013188518231187,0.0368502715283165,0.00310318076027929,0.00271528316524438,0.000387897595034911,0.0116369278510473,0.0034910783553142,2578,1557,2559,3.98895919774741,0.00310318076027929,0.00581846392552366,2578,1,1,0,1,1
"2022-08-01","Nepal",9,1,193,24,110,5,1,173,52,72,4,10,39,20,35,36,3,3,5,6,0,0,0,0,0,0,1,7,0,0,7,0,0,1,2,1,1,0,0,0,0,0,0.00356718192627824,0.000396353547364249,0.0764962346413,0.00951248513674197,0.0435988902100674,0.00198176773682124,0.000396353547364249,0.0685691636940151,0.0206103844629409,0.0285374554102259,0.001585414189457,0.00396353547364249,0.0154577883472057,0.00792707094728498,0.0138723741577487,0.014268727705113,0.00118906064209275,0.00118906064209275,0.00198176773682124,0.00237812128418549,0,0,0,0,0,0,0.000396353547364249,0.00277447483154974,0,0,0.00277447483154974,0,0,0.000396353547364249,0.000792707094728498,0.000396353547364249,0.000396353547364249,0,0,0,0,0,56,55,10,0,22,66,3,3,4,21,19,0.0221957986523979,0.0217994451050337,0.00396353547364249,0,0.00871977804201348,0.0261593341260404,0.00118906064209275,0.00118906064209275,0.001585414189457,0.00832342449464923,0.00753071739992073,2523,1510,2503,5.38638518584662,0.00198176773682124,0.00951248513674197,2523,1,1,0,1,1
"2022-09-01","Nepal",11,4,173,20,92,2,1,167,55,68,3,14,31,16,22,27,0,9,1,5,0,0,0,0,0,0,2,12,0,0,6,0,0,0,1,1,4,0,0,0,1,0,0.00479094076655052,0.00174216027874564,0.0753484320557491,0.00871080139372822,0.0400696864111498,0.000871080139372822,0.000435540069686411,0.0727351916376307,0.0239547038327526,0.029616724738676,0.00130662020905923,0.00609756097560976,0.0135017421602787,0.00696864111498258,0.00958188153310104,0.0117595818815331,0,0.0039198606271777,0.000435540069686411,0.00217770034843206,0,0,0,0,0,0,0.000871080139372822,0.00522648083623693,0,0,0.00261324041811847,0,0,0,0.000435540069686411,0.000435540069686411,0.00174216027874564,0,0,0,0.000435540069686411,0,37,38,8,1,35,53,4,3,2,14,12,0.0161149825783972,0.0165505226480836,0.00348432055749129,0.000435540069686411,0.0152439024390244,0.0230836236933798,0.00174216027874564,0.00130662020905923,0.000871080139372822,0.00609756097560976,0.00522648083623693,2296,1409,2269,5.43029191454303,0.00435540069686411,0.0126306620209059,2296,1,1,0,1,1
"2022-10-01","Nepal",3,2,376,37,41,8,0,141,18,10,3,3,7,9,5,27,0,6,8,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00155440414507772,0.00103626943005181,0.194818652849741,0.0191709844559586,0.0212435233160622,0.00414507772020725,0,0.0730569948186529,0.00932642487046632,0.00518134715025907,0.00155440414507772,0.00155440414507772,0.00362694300518135,0.00466321243523316,0.00259067357512953,0.0139896373056995,0,0.00310880829015544,0.00414507772020725,0.00103626943005181,0,0,0,0,0.000518134715025907,0,0,0,0,0,0.000518134715025907,0,0,0,0.000518134715025907,0,0,0,0,0,0,0,33,14,4,0,20,14,1,0,2,16,7,0.0170984455958549,0.00725388601036269,0.00207253886010363,0,0.0103626943005181,0.00725388601036269,0.000518134715025907,0,0.00103626943005181,0.00829015544041451,0.00362694300518135,1930,1122,1927,5.75251097570801,0.000518134715025907,0.00362694300518135,1930,1,1,0,1,1
"2022-11-01","Nepal",15,5,1019,118,47,5,0,115,29,17,3,14,14,15,17,19,1,5,8,24,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.00516884906960717,0.00172294968986906,0.351137146795314,0.0406616126809097,0.0161957270847691,0.00172294968986906,0,0.0396278428669883,0.00999310820124052,0.00585802894555479,0.00103376981392143,0.00482425913163336,0.00482425913163336,0.00516884906960717,0.00585802894555479,0.00654720882150241,0.000344589937973811,0.00172294968986906,0.00275671950379049,0.00827015851137147,0,0,0,0,0.000689179875947622,0,0.000344589937973811,0,0.000344589937973811,0,0,0,0,0.000344589937973811,0,0.000344589937973811,0,0,0,0,0,0,14,29,0,0,13,17,1,0,0,9,6,0.00482425913163336,0.00999310820124052,0,0,0.00447966919365955,0.00585802894555479,0.000344589937973811,0,0,0.0031013094417643,0.00206753962784287,2902,1336,2896,6.65242877091111,0.00137835975189524,0.00275671950379049,2902,1,1,0,1,1
"2022-12-01","Nepal",8,5,289,12,140,8,0,94,56,27,4,3,27,25,42,35,0,2,8,15,0,0,0,0,0,2,1,1,0,0,5,0,0,0,0,0,2,1,0,1,0,1,0.00303490136570561,0.00189681335356601,0.109635811836115,0.00455235204855842,0.0531107738998483,0.00303490136570561,0,0.035660091047041,0.0212443095599393,0.0102427921092564,0.00151745068285281,0.00113808801213961,0.0102427921092564,0.00948406676783005,0.0159332321699545,0.0132776934749621,0,0.000758725341426404,0.00303490136570561,0.00569044006069803,0,0,0,0,0,0.000758725341426404,0.000379362670713202,0.000379362670713202,0,0,0.00189681335356601,0,0,0,0,0,0.000758725341426404,0.000379362670713202,0,0.000379362670713202,0,0.000379362670713202,48,69,6,1,22,25,6,4,1,14,13,0.0182094081942337,0.0261760242792109,0.00227617602427921,0.000379362670713202,0.00834597875569044,0.00948406676783005,0.00227617602427921,0.00151745068285281,0.000379362670713202,0.00531107738998483,0.00493171471927162,2636,1656,2622,5.29182987521656,0.00151745068285281,0.00531107738998483,2636,1,1,1,1,1
"2023-01-01","Nepal",9,1,253,5,105,4,0,205,74,16,2,0,34,7,17,33,0,4,8,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0.00319602272727273,0.000355113636363636,0.08984375,0.00177556818181818,0.0372869318181818,0.00142045454545455,0,0.0727982954545455,0.0262784090909091,0.00568181818181818,0.000710227272727273,0,0.0120738636363636,0.00248579545454545,0.00603693181818182,0.01171875,0,0.00142045454545455,0.00284090909090909,0.000710227272727273,0,0,0.000355113636363636,0,0.000355113636363636,0,0.000355113636363636,0,0,0,0.000355113636363636,0,0,0,0.000355113636363636,0,0.00142045454545455,0,0,0,0.000355113636363636,0,52,16,14,0,42,26,7,1,0,16,6,0.0184659090909091,0.00568181818181818,0.00497159090909091,0,0.0149147727272727,0.00923295454545455,0.00248579545454545,0.000355113636363636,0,0.00568181818181818,0.00213068181818182,2816,1899,2806,4.16319580925413,0.00177556818181818,0.00248579545454545,2816,1,1,0,1,1
"2023-02-01","Nepal",20,1,154,7,123,2,0,63,91,41,1,1,31,7,36,67,1,1,0,10,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0.00791765637371338,0.000395882818685669,0.060965954077593,0.00277117973079968,0.0486935866983373,0.000791765637371338,0,0.0249406175771971,0.0360253365003959,0.0162311955661124,0.000395882818685669,0.000395882818685669,0.0122723673792557,0.00277117973079968,0.0142517814726841,0.0265241488519398,0.000395882818685669,0.000395882818685669,0,0.00395882818685669,0,0,0,0,0,0,0.000395882818685669,0.000395882818685669,0,0.000791765637371338,0,0,0,0,0.000395882818685669,0,0.000395882818685669,0,0,0,0,0,62,34,10,0,33,27,8,1,0,16,8,0.0245447347585115,0.0134600158353127,0.00395882818685669,0,0.0130641330166271,0.0106888361045131,0.00316706254948535,0.000395882818685669,0,0.0063341250989707,0.00316706254948535,2526,1708,2520,3.36647906971899,0.00118764845605701,0.00237529691211401,2526,1,1,1,1,1
"2023-03-01","Nepal",27,3,265,19,75,2,1,53,74,42,3,3,29,7,35,21,0,2,8,12,0,0,0,0,0,0,3,2,0,1,0,1,0,1,2,0,1,0,0,2,2,0,0.0104691740984878,0.00116324156649864,0.102753005040713,0.00736719658782474,0.0290810391624661,0.000775494377665762,0.000387747188832881,0.0205506010081427,0.0286932919736332,0.016285381930981,0.00116324156649864,0.00116324156649864,0.0112446684761535,0.00271423032183017,0.0135711516091508,0.0081426909654905,0,0.000775494377665762,0.00310197751066305,0.00465296626599457,0,0,0,0,0,0,0.00116324156649864,0.000775494377665762,0,0.000387747188832881,0,0.000387747188832881,0,0.000387747188832881,0.000775494377665762,0,0.000387747188832881,0,0,0.000775494377665762,0.000775494377665762,0,41,30,8,0,20,37,7,1,1,10,7,0.0158976347421481,0.0116324156649864,0.00310197751066305,0,0.00775494377665762,0.0143466459868166,0.00271423032183017,0.000387747188832881,0.000387747188832881,0.00387747188832881,0.00271423032183017,2579,1773,2564,4.5369155427694,0.0019387359441644,0.00581620783249321,2579,1,1,0,1,1
"2023-04-01","Nepal",13,1,148,12,62,1,0,115,81,27,1,2,37,5,26,16,0,5,7,15,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0.00548986486486487,0.000422297297297297,0.0625,0.00506756756756757,0.0261824324324324,0.000422297297297297,0,0.0485641891891892,0.0342060810810811,0.011402027027027,0.000422297297297297,0.000844594594594595,0.015625,0.00211148648648649,0.0109797297297297,0.00675675675675676,0,0.00211148648648649,0.00295608108108108,0.00633445945945946,0,0,0,0,0,0,0.000422297297297297,0.000422297297297297,0,0,0.00126689189189189,0,0,0,0,0.000422297297297297,0.000422297297297297,0,0,0,0,0,50,39,11,0,25,21,1,0,1,19,12,0.0211148648648649,0.0164695945945946,0.00464527027027027,0,0.0105574324324324,0.00886824324324324,0.000422297297297297,0,0.000422297297297297,0.00802364864864865,0.00506756756756757,2368,1661,2361,4.45156849008553,0.000844594594594595,0.00337837837837838,2368,1,1,0,1,1
"2023-05-01","Nepal",40,4,31,2,82,6,0,105,96,33,1,3,60,6,42,26,0,7,3,5,0,0,0,0,0,0,2,2,1,0,1,1,0,0,1,0,0,0,0,0,3,1,0.0147329650092081,0.00147329650092081,0.0114180478821363,0.000736648250460405,0.0302025782688766,0.00220994475138122,0,0.0386740331491713,0.0353591160220995,0.0121546961325967,0.000368324125230203,0.00110497237569061,0.0220994475138122,0.00220994475138122,0.0154696132596685,0.00957642725598527,0,0.00257826887661142,0.00110497237569061,0.00184162062615101,0,0,0,0,0,0,0.000736648250460405,0.000736648250460405,0.000368324125230203,0,0.000368324125230203,0.000368324125230203,0,0,0.000368324125230203,0,0,0,0,0,0.00110497237569061,0.000368324125230203,67,27,26,0,35,54,6,1,2,16,16,0.0246777163904236,0.00994475138121547,0.00957642725598527,0,0.0128913443830571,0.0198895027624309,0.00220994475138122,0.000368324125230203,0.000736648250460405,0.00589318600368324,0.00589318600368324,2715,1993,2703,3.41667017882224,0.00184162062615101,0.00405156537753223,2715,1,1,0,1,1
"2023-06-01","Nepal",14,7,37,15,62,4,1,128,94,44,3,2,52,11,35,20,0,7,4,13,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,1,0,0,0,0,0,0.00593220338983051,0.00296610169491525,0.0156779661016949,0.00635593220338983,0.026271186440678,0.00169491525423729,0.000423728813559322,0.0542372881355932,0.0398305084745763,0.0186440677966102,0.00127118644067797,0.000847457627118644,0.0220338983050847,0.00466101694915254,0.0148305084745763,0.00847457627118644,0,0.00296610169491525,0.00169491525423729,0.00550847457627119,0,0,0,0,0,0,0,0.00169491525423729,0,0,0.00169491525423729,0,0,0,0.00169491525423729,0,0.000423728813559322,0,0,0,0,0,63,35,31,0,37,54,3,4,2,19,11,0.0266949152542373,0.0148305084745763,0.013135593220339,0,0.0156779661016949,0.0228813559322034,0.00127118644067797,0.00169491525423729,0.000847457627118644,0.00805084745762712,0.00466101694915254,2360,1631,2347,3.65993287792177,0.00127118644067797,0.00720338983050847,2360,1,1,0,1,1
"2023-07-01","Nepal",20,5,24,11,68,3,0,143,73,30,0,2,40,7,26,41,0,3,4,8,0,0,0,0,1,0,1,4,1,0,2,0,0,0,3,0,0,1,0,0,0,0,0.00831255195344971,0.00207813798836243,0.00997506234413965,0.00457190357439734,0.028262676641729,0.00124688279301746,0,0.0594347464671654,0.0303408146300914,0.0124688279301746,0,0.000831255195344971,0.0166251039068994,0.0029093931837074,0.0108063175394846,0.0170407315045719,0,0.00124688279301746,0.00166251039068994,0.00332502078137988,0,0,0,0,0.000415627597672485,0,0.000415627597672485,0.00166251039068994,0.000415627597672485,0,0.000831255195344971,0,0,0,0.00124688279301746,0,0,0.000415627597672485,0,0,0,0,105,32,20,1,46,52,3,5,4,20,17,0.043640897755611,0.0133000831255195,0.00831255195344971,0.000415627597672485,0.0191188694929343,0.0216126350789692,0.00124688279301746,0.00207813798836243,0.00166251039068994,0.00831255195344971,0.00706566916043225,2406,1648,2393,3.71171966126029,0.00207813798836243,0.00623441396508728,2406,1,1,0,1,1
