"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","joint_security_force_exercise","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","joint_security_force_exerciseNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","liberianobserver.com","analystliberiaonline.com","frontpageafricaonline.com","inquirernewspaper.com","thenewsnewspaper.online"
"2022-05-01","Liberia",2,0,29,10,35,1,2,12,57,9,0,2,34,7,11,7,0,4,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00210084033613445,0,0.0304621848739496,0.0105042016806723,0.0367647058823529,0.00105042016806723,0.00210084033613445,0.0126050420168067,0.0598739495798319,0.00945378151260504,0,0.00210084033613445,0.0357142857142857,0.00735294117647059,0.0115546218487395,0.00735294117647059,0,0.00420168067226891,0,0.00315126050420168,0,0.00105042016806723,0,0,0,0,0,0,0,0,0.00105042016806723,0,0,0,0,0,0,0,7,28,11,2,19,7,3,0,0,5,7,0.00735294117647059,0.0294117647058824,0.0115546218487395,0.00210084033613445,0.0199579831932773,0.00735294117647059,0.00315126050420168,0,0,0.00525210084033613,0.00735294117647059,952,685,13,5.34272009962856,0.00105042016806723,0.00105042016806723,952,1,1,1,1,1
"2022-06-01","Liberia",4,0,54,10,34,0,7,8,44,18,0,3,30,13,7,13,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00413223140495868,0,0.0557851239669422,0.0103305785123967,0.0351239669421488,0,0.00723140495867769,0.00826446280991736,0.0454545454545455,0.0185950413223141,0,0.00309917355371901,0.0309917355371901,0.0134297520661157,0.00723140495867769,0.0134297520661157,0,0.00206611570247934,0.00309917355371901,0.00103305785123967,0,0,0,0,0,0,0,0,0.00103305785123967,0,0,0,0,0,0,0,0,0,6,35,4,0,22,9,1,0,1,4,1,0.00619834710743802,0.0361570247933884,0.00413223140495868,0,0.0227272727272727,0.00929752066115703,0.00103305785123967,0,0.00103305785123967,0.00413223140495868,0.00103305785123967,968,672,6,6.07655170018913,0,0.00103305785123967,968,1,1,1,1,1
"2022-07-01","Liberia",4,0,42,8,21,0,0,16,26,44,0,0,25,5,10,11,0,5,2,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0044296788482835,0,0.0465116279069767,0.008859357696567,0.0232558139534884,0,0,0.017718715393134,0.0287929125138427,0.0487264673311185,0,0,0.0276854928017719,0.00553709856035437,0.0110741971207087,0.0121816168327796,0,0.00553709856035437,0.00221483942414175,0.0132890365448505,0.00110741971207087,0,0,0,0,0,0,0,0.00110741971207087,0,0,0,0,0,0,0,0,0,5,19,4,4,29,15,1,1,0,5,1,0.00553709856035437,0.0210409745293466,0.0044296788482835,0.0044296788482835,0.0321151716500554,0.0166112956810631,0.00110741971207087,0.00110741971207087,0,0.00553709856035437,0.00110741971207087,903,619,10,4.90977979971023,0.00110741971207087,0.00110741971207087,903,1,1,1,1,1
"2022-08-01","Liberia",7,1,25,0,30,1,3,7,42,10,2,0,45,4,6,26,0,7,1,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0075839653304442,0.00108342361863489,0.0270855904658722,0,0.0325027085590466,0.00108342361863489,0.00325027085590466,0.0075839653304442,0.0455037919826652,0.0108342361863489,0.00216684723726977,0,0.0487540628385699,0.00433369447453954,0.00650054171180932,0.028169014084507,0,0.0075839653304442,0.00108342361863489,0.0108342361863489,0.00216684723726977,0,0,0,0,0.00108342361863489,0,0,0,0,0,0,0,0,0,0,0,0,7,28,4,0,15,5,0,0,2,1,4,0.0075839653304442,0.0303358613217768,0.00433369447453954,0,0.0162513542795233,0.00541711809317443,0,0,0.00216684723726977,0.00108342361863489,0.00433369447453954,923,677,10,6.69674449690977,0.00216684723726977,0.00108342361863489,923,1,1,1,1,1
"2022-09-01","Liberia",9,0,53,8,20,0,0,5,15,28,0,1,16,7,11,17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.00884955752212389,0,0.0521140609636185,0.00786627335299902,0.0196656833824975,0,0,0.00491642084562439,0.0147492625368732,0.0275319567354966,0,0.000983284169124877,0.015732546705998,0.00688298918387414,0.0108161258603736,0.0167158308751229,0,0.00196656833824975,0,0.000983284169124877,0,0,0,0,0,0,0,0,0,0,0.00196656833824975,0,0,0,0,0,0,0,2,28,5,1,16,9,1,0,0,1,1,0.00196656833824975,0.0275319567354966,0.00491642084562439,0.000983284169124877,0.015732546705998,0.00884955752212389,0.000983284169124877,0,0,0.000983284169124877,0.000983284169124877,1017,781,17,4.14723592689596,0,0.00196656833824975,1017,1,1,1,1,1
"2022-10-01","Liberia",4,0,29,2,25,0,0,7,45,6,0,1,22,11,10,12,0,6,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.00443458980044346,0,0.0321507760532151,0.00221729490022173,0.0277161862527716,0,0,0.00776053215077605,0.0498891352549889,0.00665188470066519,0,0.00110864745011086,0.024390243902439,0.0121951219512195,0.0110864745011086,0.0133037694013304,0,0.00665188470066519,0,0,0,0,0,0,0,0,0,0,0.00110864745011086,0,0.00221729490022173,0,0,0,0,0,0,0,14,23,6,1,18,2,2,0,2,2,0,0.0155210643015521,0.0254988913525499,0.00665188470066519,0.00110864745011086,0.0199556541019956,0.00221729490022173,0.00221729490022173,0,0.00221729490022173,0.00221729490022173,0,902,679,6,4.91310556997087,0.00110864745011086,0.00221729490022173,902,1,1,1,1,1
"2022-11-01","Liberia",3,0,36,14,37,0,2,7,35,4,1,0,22,5,6,10,2,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00323624595469256,0,0.0388349514563107,0.0151024811218986,0.0399137001078749,0,0.00215749730312837,0.0075512405609493,0.0377562028047465,0.00431499460625674,0.00107874865156419,0,0.0237324703344121,0.00539374325782093,0.00647249190938511,0.0107874865156419,0.00215749730312837,0.00970873786407767,0.00323624595469256,0,0,0,0,0,0,0,0,0,0.00107874865156419,0,0,0,0,0.00107874865156419,0,0,0,0,5,36,9,0,11,10,1,0,3,2,0,0.00539374325782093,0.0388349514563107,0.00970873786407767,0,0.011866235167206,0.0107874865156419,0.00107874865156419,0,0.00323624595469256,0.00215749730312837,0,927,683,8,3.96832452117436,0,0.00215749730312837,927,1,1,1,1,1
"2022-12-01","Liberia",2,0,40,7,32,0,3,2,32,4,0,2,24,8,20,8,0,7,2,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0.00222222222222222,0,0.0444444444444444,0.00777777777777778,0.0355555555555556,0,0.00333333333333333,0.00222222222222222,0.0355555555555556,0.00444444444444444,0,0.00222222222222222,0.0266666666666667,0.00888888888888889,0.0222222222222222,0.00888888888888889,0,0.00777777777777778,0.00222222222222222,0.00333333333333333,0,0.00111111111111111,0,0,0,0,0,0,0.00111111111111111,0,0,0.00111111111111111,0,0,0,0,0.00333333333333333,0.00111111111111111,7,32,16,1,22,7,3,0,3,5,5,0.00777777777777778,0.0355555555555556,0.0177777777777778,0.00111111111111111,0.0244444444444444,0.00777777777777778,0.00333333333333333,0,0.00333333333333333,0.00555555555555556,0.00555555555555556,900,642,7,4.49821082780562,0.00555555555555556,0.00222222222222222,900,1,1,1,1,1
"2023-01-01","Liberia",4,2,48,7,17,0,3,2,43,8,0,0,19,8,10,3,2,7,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00433839479392625,0.00216919739696312,0.052060737527115,0.00759219088937093,0.0184381778741865,0,0.00325379609544469,0.00216919739696312,0.0466377440347072,0.00867678958785249,0,0,0.0206073752711497,0.00867678958785249,0.0108459869848156,0.00325379609544469,0.00216919739696312,0.00759219088937093,0.00108459869848156,0.00867678958785249,0,0,0,0,0,0.00108459869848156,0,0,0,0,0,0.00108459869848156,0,0,0,0,0,0,7,18,8,4,28,6,2,0,0,3,0,0.00759219088937093,0.0195227765726681,0.00867678958785249,0.00433839479392625,0.0303687635574837,0.00650759219088937,0.00216919739696312,0,0,0.00325379609544469,0,922,688,8,4.43619419603994,0.00108459869848156,0.00108459869848156,922,1,1,1,1,1
"2023-02-01","Liberia",1,0,36,5,25,2,2,4,40,12,0,1,23,6,8,10,1,10,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102564102564103,0,0.0369230769230769,0.00512820512820513,0.0256410256410256,0.00205128205128205,0.00205128205128205,0.0041025641025641,0.041025641025641,0.0123076923076923,0,0.00102564102564103,0.0235897435897436,0.00615384615384615,0.00820512820512821,0.0102564102564103,0.00102564102564103,0.0102564102564103,0.00615384615384615,0.00923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,13,1,17,8,2,0,0,4,9,0.00512820512820513,0.0256410256410256,0.0133333333333333,0.00102564102564103,0.0174358974358974,0.00820512820512821,0.00205128205128205,0,0,0.0041025641025641,0.00923076923076923,975,725,4,4.3151220105585,0,0,975,1,1,1,1,1
"2023-03-01","Liberia",3,3,56,21,29,0,6,8,33,18,1,1,29,9,12,17,0,6,7,10,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.00272479564032698,0.00272479564032698,0.0508628519527702,0.0190735694822888,0.0263396911898274,0,0.00544959128065395,0.0072661217075386,0.0299727520435967,0.0163487738419619,0.000908265213442325,0.000908265213442325,0.0263396911898274,0.00817438692098093,0.0108991825613079,0.0154405086285195,0,0.00544959128065395,0.00635785649409628,0.00908265213442325,0,0,0,0,0,0.000908265213442325,0,0,0.000908265213442325,0,0.000908265213442325,0,0,0,0,0,0,0,2,40,8,5,28,7,1,2,0,0,0,0.00181653042688465,0.036330608537693,0.0072661217075386,0.00454132606721163,0.0254314259763851,0.00635785649409628,0.000908265213442325,0.00181653042688465,0,0,0,1101,783,19,5.12741349029884,0,0.00272479564032698,1101,1,1,1,1,1
"2023-04-01","Liberia",0,0,51,16,22,2,4,2,40,11,0,1,15,9,5,10,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053014553014553,0.0166320166320166,0.0228690228690229,0.00207900207900208,0.00415800415800416,0.00207900207900208,0.0415800415800416,0.0114345114345114,0,0.00103950103950104,0.0155925155925156,0.00935550935550936,0.0051975051975052,0.0103950103950104,0,0.00727650727650728,0,0.00311850311850312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,13,0,23,3,2,0,0,10,2,0.00727650727650728,0.0249480249480249,0.0135135135135135,0,0.0239085239085239,0.00311850311850312,0.00207900207900208,0,0,0.0103950103950104,0.00207900207900208,962,712,7,4.60246183495298,0,0,962,1,1,1,1,1
"2023-05-01","Liberia",4,0,55,16,31,1,2,6,32,6,1,1,18,8,15,9,1,12,0,12,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.0036697247706422,0,0.0504587155963303,0.0146788990825688,0.0284403669724771,0.000917431192660551,0.0018348623853211,0.0055045871559633,0.0293577981651376,0.0055045871559633,0.000917431192660551,0.000917431192660551,0.0165137614678899,0.0073394495412844,0.0137614678899083,0.00825688073394495,0.000917431192660551,0.0110091743119266,0,0.0110091743119266,0,0,0,0,0,0,0,0,0,0,0.0018348623853211,0.000917431192660551,0,0,0,0,0,0,14,23,18,6,37,4,2,1,2,7,5,0.0128440366972477,0.0211009174311927,0.0165137614678899,0.0055045871559633,0.0339449541284404,0.0036697247706422,0.0018348623853211,0.000917431192660551,0.0018348623853211,0.00642201834862385,0.00458715596330275,1090,783,6,3.63227738599189,0.000917431192660551,0.0018348623853211,1090,1,1,1,1,1
"2023-06-01","Liberia",8,1,57,5,35,2,6,10,52,8,1,4,34,6,10,20,0,6,3,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00723327305605787,0.000904159132007233,0.0515370705244123,0.00452079566003617,0.0316455696202532,0.00180831826401447,0.0054249547920434,0.00904159132007233,0.0470162748643761,0.00723327305605787,0.000904159132007233,0.00361663652802893,0.0307414104882459,0.0054249547920434,0.00904159132007233,0.0180831826401447,0,0.0054249547920434,0.0027124773960217,0.00452079566003617,0,0,0,0,0.000904159132007233,0.00180831826401447,0,0,0,0,0,0,0,0,0,0,0,0,12,45,11,1,21,9,4,0,2,1,3,0.0108499095840868,0.0406871609403255,0.00994575045207957,0.000904159132007233,0.0189873417721519,0.0081374321880651,0.00361663652802893,0,0.00180831826401447,0.000904159132007233,0.0027124773960217,1106,774,3,5.76221765500278,0.00180831826401447,0.000904159132007233,1106,1,1,1,1,1
"2023-07-01","Liberia",3,1,75,5,37,4,5,18,43,17,2,2,27,11,7,7,0,7,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284900284900285,0.000949667616334283,0.0712250712250712,0.00474833808167141,0.0351377018043685,0.00379867046533713,0.00474833808167141,0.0170940170940171,0.0408357075023742,0.0161443494776828,0.00189933523266857,0.00189933523266857,0.0256410256410256,0.0104463437796771,0.00664767331433998,0.00664767331433998,0,0.00664767331433998,0,0.00379867046533713,0,0,0,0,0.000949667616334283,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,1,3,17,6,0,0,2,1,2,0.00474833808167141,0.0322886989553656,0.000949667616334283,0.00284900284900285,0.0161443494776828,0.0056980056980057,0,0,0.00189933523266857,0.000949667616334283,0.00189933523266857,1053,740,5,5.26288510202091,0.000949667616334283,0,1053,1,1,1,1,1
"2023-08-01","Liberia",3,0,103,5,23,3,0,2,43,9,0,7,21,5,8,12,0,8,4,5,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0.00251256281407035,0,0.0862646566164154,0.00418760469011725,0.0192629815745394,0.00251256281407035,0,0.0016750418760469,0.0360134003350084,0.00753768844221105,0,0.00586264656616415,0.0175879396984925,0.00418760469011725,0.0067001675041876,0.0100502512562814,0,0.0067001675041876,0.0033500837520938,0.00418760469011725,0,0,0,0,0,0.000837520938023451,0.000837520938023451,0,0,0,0.0016750418760469,0.000837520938023451,0,0,0,0,0,0,13,45,3,2,23,10,1,0,2,3,5,0.0108877721943049,0.0376884422110553,0.00251256281407035,0.0016750418760469,0.0192629815745394,0.00837520938023451,0.000837520938023451,0,0.0016750418760469,0.00251256281407035,0.00418760469011725,1194,851,7,3.29918195052714,0.00251256281407035,0.0016750418760469,1194,1,1,1,1,1
"2023-09-01","Liberia",6,0,123,27,14,1,1,9,38,12,4,8,15,4,11,5,0,7,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00563380281690141,0,0.115492957746479,0.0253521126760563,0.0131455399061033,0.000938967136150235,0.000938967136150235,0.00845070422535211,0.0356807511737089,0.0112676056338028,0.00375586854460094,0.00751173708920188,0.0140845070422535,0.00375586854460094,0.0103286384976526,0.00469483568075117,0,0.00657276995305164,0.00657276995305164,0.000938967136150235,0,0,0,0,0,0,0,0,0,0,0.000938967136150235,0,0,0,0,0,0,0,17,26,4,2,26,2,3,1,1,3,3,0.015962441314554,0.0244131455399061,0.00375586854460094,0.00187793427230047,0.0244131455399061,0.00187793427230047,0.0028169014084507,0.000938967136150235,0.000938967136150235,0.0028169014084507,0.0028169014084507,1065,703,8,2.8700106977262,0,0.000938967136150235,1065,1,1,1,1,1
"2023-10-01","Liberia",7,1,277,66,18,0,1,18,32,5,1,5,16,7,7,7,0,7,3,14,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.00732217573221757,0.00104602510460251,0.289748953974895,0.0690376569037657,0.0188284518828452,0,0.00104602510460251,0.0188284518828452,0.0334728033472803,0.00523012552301255,0.00104602510460251,0.00523012552301255,0.0167364016736402,0.00732217573221757,0.00732217573221757,0.00732217573221757,0,0.00732217573221757,0.00313807531380753,0.0146443514644351,0,0,0,0,0,0,0,0,0,0,0.00209205020920502,0,0,0,0,0,0.00104602510460251,0,7,13,2,0,6,2,2,0,1,1,1,0.00732217573221757,0.0135983263598326,0.00209205020920502,0,0.00627615062761506,0.00209205020920502,0.00209205020920502,0,0.00104602510460251,0.00104602510460251,0.00104602510460251,956,446,3,3.30175156691015,0,0.00313807531380753,956,1,1,1,1,1
"2023-11-01","Liberia",4,0,200,30,17,1,1,2,23,9,1,5,14,2,12,11,0,15,7,10,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0.00379506641366224,0,0.189753320683112,0.0284629981024668,0.0161290322580645,0.00094876660341556,0.00094876660341556,0.00189753320683112,0.0218216318785579,0.00853889943074004,0.00094876660341556,0.0047438330170778,0.0132827324478178,0.00189753320683112,0.0113851992409867,0.0104364326375712,0,0.0142314990512334,0.00664136622390892,0.0094876660341556,0,0,0,0,0,0,0,0,0,0,0.00189753320683112,0,0.00094876660341556,0,0,0,0,0,12,18,2,0,12,2,1,0,1,5,1,0.0113851992409867,0.0170777988614801,0.00189753320683112,0,0.0113851992409867,0.00189753320683112,0.00094876660341556,0,0.00094876660341556,0.0047438330170778,0.00094876660341556,1054,650,7,2.70334245334597,0.00094876660341556,0.00284629981024668,1054,1,1,1,1,1
"2023-12-01","Liberia",3,1,30,6,17,0,3,34,63,8,4,2,46,3,12,8,0,4,2,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0031023784901758,0.00103412616339193,0.031023784901758,0.0062047569803516,0.0175801447776629,0,0.0031023784901758,0.0351602895553257,0.0651499482936918,0.00827300930713547,0.00413650465356774,0.00206825232678387,0.047569803516029,0.0031023784901758,0.0124095139607032,0.00827300930713547,0,0.00413650465356774,0.00206825232678387,0.0134436401240951,0,0,0,0,0.00103412616339193,0,0,0,0,0,0,0,0,0,0,0,0.00103412616339193,0,5,24,6,0,18,12,0,0,1,1,2,0.00517063081695967,0.0248190279214064,0.0062047569803516,0,0.0186142709410548,0.0124095139607032,0,0,0.00103412616339193,0.00103412616339193,0.00206825232678387,967,689,4,5.61959845240101,0.00103412616339193,0.00103412616339193,967,1,1,1,1,1
"2024-01-01","Liberia",2,0,36,6,14,0,4,18,49,14,0,0,32,9,10,15,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00189035916824197,0,0.0340264650283554,0.0056710775047259,0.0132325141776938,0,0.00378071833648393,0.0170132325141777,0.0463137996219282,0.0132325141776938,0,0,0.0302457466918715,0.00850661625708885,0.00945179584120983,0.0141776937618147,0.000945179584120983,0.00189035916824197,0,0.000945179584120983,0,0,0,0.000945179584120983,0,0.000945179584120983,0,0,0,0,0,0.000945179584120983,0,0,0,0,0,0,4,16,8,2,18,3,6,0,3,2,0,0.00378071833648393,0.0151228733459357,0.00756143667296786,0.00189035916824197,0.0170132325141777,0.00283553875236295,0.0056710775047259,0,0.00283553875236295,0.00189035916824197,0,1058,825,5,5.39827216306594,0.000945179584120983,0.00189035916824197,1058,1,1,1,1,1
"2024-02-01","Liberia",1,0,12,5,36,2,2,13,55,18,1,3,47,9,29,29,0,8,2,9,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0.000897666068222621,0,0.0107719928186715,0.00448833034111311,0.0323159784560144,0.00179533213644524,0.00179533213644524,0.0116696588868941,0.0493716337522442,0.0161579892280072,0.000897666068222621,0.00269299820466786,0.0421903052064632,0.00807899461400359,0.026032315978456,0.026032315978456,0,0.00718132854578097,0.00179533213644524,0.00807899461400359,0,0,0,0,0,0.000897666068222621,0,0.000897666068222621,0.00359066427289048,0,0.000897666068222621,0,0,0,0,0,0,0,9,32,14,4,24,11,4,2,1,3,7,0.00807899461400359,0.0287253141831239,0.0125673249551167,0.00359066427289048,0.0215439856373429,0.00987432675044883,0.00359066427289048,0.00179533213644524,0.000897666068222621,0.00269299820466786,0.00628366247755835,1114,785,23,6.39337759998864,0,0.00628366247755835,1114,1,1,1,1,1
"2024-03-01","Liberia",4,0,14,5,52,5,1,7,64,5,0,1,40,6,14,10,0,8,15,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.00523560209424084,0,0.0183246073298429,0.00654450261780105,0.0680628272251309,0.00654450261780105,0.00130890052356021,0.00916230366492147,0.0837696335078534,0.00654450261780105,0,0.00130890052356021,0.0523560209424084,0.00785340314136126,0.0183246073298429,0.0130890052356021,0,0.0104712041884817,0.0196335078534031,0.00523560209424084,0,0,0,0,0,0,0,0,0,0,0.00392670157068063,0,0,0,0,0,0,0,13,43,9,2,21,13,4,1,1,4,2,0.0170157068062827,0.056282722513089,0.0117801047120419,0.00261780104712042,0.0274869109947644,0.0170157068062827,0.00523560209424084,0.00130890052356021,0.00130890052356021,0.00523560209424084,0.00261780104712042,764,444,5,7.50900340670936,0,0.00392670157068063,764,0,1,1,1,0
"2024-04-01","Liberia",3,1,29,4,47,4,2,15,29,17,1,3,33,13,10,22,1,12,5,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.00352941176470588,0.00117647058823529,0.0341176470588235,0.00470588235294118,0.0552941176470588,0.00470588235294118,0.00235294117647059,0.0176470588235294,0.0341176470588235,0.02,0.00117647058823529,0.00352941176470588,0.0388235294117647,0.0152941176470588,0.0117647058823529,0.0258823529411765,0.00117647058823529,0.0141176470588235,0.00588235294117647,0.00470588235294118,0,0,0,0,0,0,0,0,0.00117647058823529,0,0.00117647058823529,0,0,0,0,0,0,0,10,54,27,1,32,14,3,0,7,2,8,0.0117647058823529,0.0635294117647059,0.0317647058823529,0.00117647058823529,0.0376470588235294,0.0164705882352941,0.00352941176470588,0,0.00823529411764706,0.00235294117647059,0.00941176470588235,850,497,10,6.35392484132397,0,0.00235294117647059,850,1,1,1,1,0
"2024-05-01","Liberia",2,2,10,1,44,2,2,3,25,11,3,0,30,9,22,22,0,7,1,8,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.00197433366238894,0.00197433366238894,0.00987166831194472,0.000987166831194472,0.0434353405725568,0.00197433366238894,0.00197433366238894,0.00296150049358342,0.0246791707798618,0.0108588351431392,0.00296150049358342,0,0.0296150049358342,0.00888450148075025,0.0217176702862784,0.0217176702862784,0,0.0069101678183613,0.000987166831194472,0.00789733464955577,0,0,0,0,0,0,0,0,0.000987166831194472,0,0.00197433366238894,0,0,0,0,0,0,0,9,87,12,2,17,10,3,2,7,3,6,0.00888450148075025,0.0858835143139191,0.0118460019743337,0.00197433366238894,0.016781836130306,0.00987166831194472,0.00296150049358342,0.00197433366238894,0.0069101678183613,0.00296150049358342,0.00592300098716683,1013,689,12,5.1842495291291,0,0.00296150049358342,1013,1,1,1,1,0
"2024-06-01","Liberia",3,5,13,3,40,3,3,9,38,11,0,0,49,8,15,41,0,11,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00317460317460317,0.00529100529100529,0.0137566137566138,0.00317460317460317,0.0423280423280423,0.00317460317460317,0.00317460317460317,0.00952380952380952,0.0402116402116402,0.0116402116402116,0,0,0.0518518518518519,0.00846560846560847,0.0158730158730159,0.0433862433862434,0,0.0116402116402116,0.00105820105820106,0.00423280423280423,0,0,0,0,0,0,0,0,0,0,0.00105820105820106,0,0,0,0,0,0,0,18,94,13,0,22,12,9,1,1,7,8,0.019047619047619,0.0994708994708995,0.0137566137566138,0,0.0232804232804233,0.0126984126984127,0.00952380952380952,0.00105820105820106,0.00105820105820106,0.00740740740740741,0.00846560846560847,945,555,6,8.05977814410314,0,0.00105820105820106,945,1,1,1,1,0
"2024-07-01","Liberia",8,1,15,0,64,8,4,9,49,13,0,1,52,13,20,25,0,10,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0.00788954635108481,0.000986193293885602,0.014792899408284,0,0.0631163708086785,0.00788954635108481,0.00394477317554241,0.00887573964497041,0.0483234714003945,0.0128205128205128,0,0.000986193293885602,0.0512820512820513,0.0128205128205128,0.019723865877712,0.02465483234714,0,0.00986193293885602,0,0.00788954635108481,0,0,0,0,0,0,0,0,0,0,0.0029585798816568,0,0,0.000986193293885602,0,0,0,0,9,84,13,0,19,12,2,0,3,6,3,0.00887573964497041,0.0828402366863905,0.0128205128205128,0,0.0187376725838264,0.0118343195266272,0.0019723865877712,0,0.0029585798816568,0.00591715976331361,0.0029585798816568,1014,629,8,8.26686867695883,0,0.00394477317554241,1014,1,1,1,1,0
