"","date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","telegraf.al","diaspora_activation","diplomatic_mediation","diaspora_activationNorm","diplomatic_mediationNorm","bd-pratidin.com","kalerkantho.com","jugantor.com","dailyjanakantha.com","jawapos.com","kompas.com","mediaindonesia.com","hariansib.com","diapazon.kz","kaztag.kz","prishtinainsight.com","botasot.info","koha.mk","slobodenpecat.mk","skopjediem.com","novamakedonija.com.mk","jang.com.pk","dailytimes.com.pk","pakobserver.net","tribune.com.pk","rs.n1info.com","insajder.net","thediliweekly.com"
"21",2013-09-01,"Albania",2,0,41,1,25,3,0,7,37,21,0,2,26,0,8,19,0,3,2,7,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0.00122100122100122,0,0.025030525030525,0.00061050061050061,0.0152625152625153,0.00183150183150183,0,0.00427350427350427,0.0225885225885226,0.0128205128205128,0,0.00122100122100122,0.0158730158730159,0,0.00488400488400488,0.0115995115995116,0,0.00183150183150183,0.00122100122100122,0.00427350427350427,0,0,0,0,0,0,0,0,0.00366300366300366,0,0,0,0,0.00061050061050061,0,0,0,0,0,0,28,7,12,0,36,9,5,1,1,26,32,0.0170940170940171,0.00427350427350427,0.00732600732600733,0,0.021978021978022,0.00549450549450549,0.00305250305250305,0.00061050061050061,0.00061050061050061,0.0158730158730159,0.0195360195360195,1638,1304,1631,6.63822955828457,0.00122100122100122,0.00305250305250305,1638,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2013-10-01,"Albania",14,0,41,5,30,0,0,18,27,32,0,2,21,4,7,19,1,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00709219858156028,0,0.0207700101317123,0.00253292806484296,0.0151975683890578,0,0,0.00911854103343465,0.013677811550152,0.0162107396149949,0,0.00101317122593718,0.0106382978723404,0.00202634245187437,0.00354609929078014,0.00962512664640324,0.00050658561296859,0.00101317122593718,0.00151975683890578,0.00405268490374873,0,0,0,0,0,0,0,0,0,0,0,0,0.00050658561296859,0,0,0,0,0,0,0,32,11,15,0,48,30,7,2,3,17,23,0.0162107396149949,0.00557244174265451,0.00759878419452888,0,0.0243161094224924,0.0151975683890578,0.00354609929078014,0.00101317122593718,0.00151975683890578,0.00861195542046606,0.0116514690982776,1974,1575,1973,5.92704134777364,0.00050658561296859,0,1974,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2013-11-01,"Albania",11,2,41,13,32,2,1,13,57,18,2,4,42,3,60,15,2,1,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0053921568627451,0.00098039215686274,0.0200980392156863,0.00637254901960784,0.0156862745098039,0.00098039215686274,0.00049019607843137,0.00637254901960784,0.0279411764705882,0.00882352941176471,0.00098039215686274,0.00196078431372549,0.0205882352941176,0.00147058823529412,0.0294117647058824,0.00735294117647059,0.00098039215686274,0.00049019607843137,0.00245098039215686,0.00245098039215686,0,0,0,0,0,0,0,0,0.00049019607843137,0,0,0,0,0,0,0,0,0,0,0,51,12,19,0,52,10,6,0,6,22,19,0.025,0.00588235294117647,0.00931372549019608,0,0.0254901960784314,0.00490196078431373,0.00294117647058824,0,0.00294117647058824,0.0107843137254902,0.00931372549019608,2040,1569,2039,7.89048808258359,0,0.00098039215686274,2040,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2013-12-01,"Albania",8,3,17,1,15,0,0,15,65,28,0,3,53,2,19,12,1,1,8,14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00408788962698007,0.00153295861011753,0.00868676545733265,0.0005109862033725,0.00766479305058763,0,0,0.00766479305058763,0.0332141032192131,0.0143076136944302,0,0.00153295861011753,0.027082268778743,0.00102197240674502,0.00970873786407767,0.00613183444047011,0.0005109862033725,0.0005109862033725,0.00408788962698007,0.00715380684721512,0,0,0,0,0.0005109862033725,0,0,0,0.0005109862033725,0,0,0,0.0005109862033725,0,0,0,0,0,0,0,58,13,30,0,62,41,6,0,1,27,27,0.0296371997956055,0.00664282064384262,0.0153295861011753,0,0.0316811446090956,0.0209504343382729,0.00306591722023505,0,0.0005109862033725,0.0137966274910577,0.0137966274910577,1957,1490,1954,8.40525368337399,0.00255493101686254,0,1957,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2014-01-01,"Albania",5,0,19,0,24,1,0,24,62,23,3,6,27,0,7,9,0,1,8,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00266666666666667,0,0.0101333333333333,0,0.0128,0.00053333333333333,0,0.0128,0.0330666666666667,0.0122666666666667,0.0016,0.0032,0.0144,0,0.00373333333333333,0.0048,0,0.00053333333333333,0.00426666666666667,0.00746666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.00053333333333333,0,0,0,0,0,0,0,64,20,15,0,44,25,4,2,4,23,46,0.0341333333333333,0.0106666666666667,0.008,0,0.0234666666666667,0.0133333333333333,0.00213333333333333,0.00106666666666667,0.00213333333333333,0.0122666666666667,0.0245333333333333,1875,1426,1874,6.90814029821602,0.00053333333333333,0,1875,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2014-02-01,"Albania",16,1,22,1,25,0,2,16,48,31,1,3,35,0,68,13,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797209765819631,0.00049825610363727,0.0109616342800199,0.00049825610363727,0.0124564025909317,0,0.00099651220727453,0.00797209765819631,0.0239162929745889,0.0154459392127554,0.00049825610363727,0.00149476831091181,0.0174389636273044,0,0.0338814150473343,0.0064773293472845,0,0.00049825610363727,0.00348779272546089,0.00199302441454908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12,12,0,45,32,5,2,4,30,24,0.0338814150473343,0.00597907324364723,0.00597907324364723,0,0.0224215246636771,0.0159441953163926,0.00249128051818635,0.00099651220727453,0.00199302441454908,0.0149476831091181,0.0119581464872945,2007,1513,2007,7.26752646861505,0,0,2007,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2014-03-01,"Albania",17,0,6,0,20,3,0,13,58,20,1,5,32,3,17,5,2,1,5,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00838677849037987,0,0.0029600394671929,0,0.00986679822397632,0.00148001973359645,0,0.00641341884558461,0.0286137148495313,0.00986679822397632,0.00049333991119881,0.00246669955599408,0.0157868771583621,0.00148001973359645,0.00838677849037987,0.00246669955599408,0.00098667982239763,0.00049333991119881,0.00246669955599408,0.00690675875678342,0,0,0,0,0.00148001973359645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049333991119881,0,60,15,15,0,53,44,7,0,2,29,33,0.029600394671929,0.00740009866798224,0.00740009866798224,0,0.0261470152935372,0.0217069560927479,0.00345337937839171,0,0.00098667982239763,0.0143068574247657,0.0162802170695609,2027,1582,2023,7.52487888801845,0.00246669955599408,0,2027,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2014-04-01,"Albania",7,1,16,4,20,2,1,18,86,34,0,2,46,2,23,6,0,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003239241092087,0.000462748727441,0.00740397963905599,0.001850994909764,0.00925497454881999,0.00092549745488199,0.000462748727441,0.00832947709393799,0.039796390559926,0.015733456732994,0,0.00092549745488199,0.021286441462286,0.00092549745488199,0.010643220731143,0.002776492364646,0,0.002313743637205,0.003239241092087,0.00555298472929199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000462748727441,0,0,0,0,0,0,44,6,16,2,70,43,4,1,8,25,26,0.020360944007404,0.002776492364646,0.00740397963905599,0.00092549745488199,0.03239241092087,0.019898195279963,0.001850994909764,0.000462748727441,0.003701989819528,0.011568718186025,0.012031466913466,2161,1674,2160,7.56421107963717,0,0.000462748727441,2161,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2014-05-01,"Albania",9,2,28,4,18,3,0,26,53,19,1,4,31,6,96,16,0,6,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.00345224395857307,0.00076716532412734,0.0107403145377829,0.0015343306482547,0.00690448791714614,0.00115074798619102,0,0.00997314921365554,0.0203298810893748,0.00728807057920982,0.00038358266206367,0.0015343306482547,0.0118910625239739,0.00230149597238205,0.0368239355581128,0.0061373225930188,0,0.00230149597238205,0.0030686612965094,0.00498657460682777,0,0,0,0,0,0,0,0,0,0,0,0,0.00038358266206367,0,0,0,0,0,0.00076716532412734,0,53,10,19,0,79,47,8,4,5,32,32,0.0203298810893748,0.00383582662063675,0.00728807057920982,0,0.0303030303030303,0.0180283851169927,0.0030686612965094,0.0015343306482547,0.00191791331031837,0.0122746451860376,0.0122746451860376,2607,2013,2604,6.7431430329393,0.00115074798619102,0,2607,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2014-06-01,"Albania",6,1,52,5,32,1,0,6,50,26,0,19,31,1,31,11,5,4,10,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00260416666666667,0.00043402777777777,0.0225694444444444,0.00217013888888889,0.0138888888888889,0.00043402777777777,0,0.00260416666666667,0.0217013888888889,0.0112847222222222,0,0.00824652777777778,0.0134548611111111,0.00043402777777777,0.0134548611111111,0.00477430555555556,0.00217013888888889,0.00173611111111111,0.00434027777777778,0.00520833333333333,0,0,0,0,0,0,0,0,0.00043402777777777,0,0,0,0.00043402777777777,0,0,0,0,0,0,0,44,8,13,0,43,44,2,10,2,23,35,0.0190972222222222,0.00347222222222222,0.00564236111111111,0,0.0186631944444444,0.0190972222222222,0.00086805555555555,0.00434027777777778,0.00086805555555555,0.00998263888888889,0.0151909722222222,2304,1811,2302,8.7016314834349,0.00086805555555555,0,2304,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2014-07-01,"Albania",8,0,50,7,21,2,0,12,74,66,0,5,45,4,48,6,1,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322971336293904,0,0.020185708518369,0.00282599919257166,0.00847799757771498,0.00080742834073476,0,0.00484457004440856,0.0298748486071861,0.0266451352442471,0,0.0020185708518369,0.0181671376665321,0.00161485668146952,0.0193782801776342,0.00242228502220428,0.00040371417036738,0.00161485668146952,0.00322971336293904,0.00484457004440856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,17,27,2,75,60,10,0,2,27,37,0.020185708518369,0.00686314089624546,0.0109002825999193,0.00080742834073476,0.0302785627775535,0.0242228502220428,0.0040371417036738,0,0.00080742834073476,0.0109002825999193,0.0149374243035931,2477,1855,2477,7.02905658523248,0,0.00040371417036738,2477,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2014-08-01,"Albania",9,0,17,3,15,3,3,23,66,30,1,6,36,10,24,26,1,0,5,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.00420364315740308,0,0.00794021485287249,0.00140121438580103,0.00700607192900514,0.00140121438580103,0.00140121438580103,0.0107426436244745,0.0308267164876226,0.0140121438580103,0.00046707146193367,0.00280242877160206,0.0168145726296123,0.00467071461933676,0.0112097150864082,0.0121438580102756,0.00046707146193367,0,0.00233535730966838,0.00747314339093881,0,0,0,0,0,0,0,0,0.00046707146193367,0,0,0,0,0,0,0,0,0,0.00046707146193367,0,52,9,19,0,57,22,4,1,3,27,37,0.0242877160205511,0.00420364315740308,0.00887435777673984,0,0.0266230733302195,0.0102755721625409,0.0018682858477347,0.00046707146193367,0.00140121438580103,0.0126109294722092,0.017281644091546,2141,1656,2139,7.5437772789569,0.00093414292386735,0,2141,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2014-09-01,"Albania",30,0,40,2,33,3,0,6,87,29,0,3,42,4,12,29,2,2,7,19,0,0,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0.0115919629057187,0,0.0154559505409583,0.00077279752704791,0.0127511591962906,0.00115919629057187,0,0.00231839258114374,0.0336166924265842,0.0112055641421947,0,0.00115919629057187,0.0162287480680062,0.00154559505409583,0.00463678516228748,0.0112055641421947,0.00077279752704791,0.00077279752704791,0.0027047913446677,0.00734157650695518,0,0,0,0,0,0.00038639876352395,0,0,0.00193199381761978,0,0,0,0.00038639876352395,0,0,0,0,0,0,0,64,17,26,0,79,40,4,1,6,32,35,0.0247295208655332,0.00656877897990726,0.0100463678516229,0,0.0305255023183926,0.0154559505409583,0.00154559505409583,0.00038639876352395,0.00231839258114374,0.0123647604327666,0.0135239567233385,2588,1978,2581,8.37509706617081,0.00038639876352395,0.00347758887171561,2588,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2014-10-01,"Albania",25,2,44,2,30,5,1,15,94,36,0,5,45,5,29,14,7,2,6,23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00886524822695036,0.00070921985815602,0.0156028368794326,0.00070921985815602,0.0106382978723404,0.00177304964539007,0.00035460992907801,0.00531914893617021,0.0333333333333333,0.0127659574468085,0,0.00177304964539007,0.0159574468085106,0.00177304964539007,0.0102836879432624,0.0049645390070922,0.0024822695035461,0.00070921985815602,0.00212765957446809,0.00815602836879433,0,0.00035460992907801,0,0,0,0,0,0,0,0,0,0,0.00035460992907801,0,0,0,0,0,0,0,80,15,22,1,80,42,7,3,1,10,26,0.0283687943262411,0.00531914893617021,0.00780141843971631,0.00035460992907801,0.0283687943262411,0.0148936170212766,0.0024822695035461,0.00106382978723404,0.00035460992907801,0.00354609929078014,0.00921985815602837,2820,2190,2818,9.08556735283821,0.00035460992907801,0.00035460992907801,2820,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2014-11-01,"Albania",8,0,38,3,34,6,0,26,59,41,0,5,34,4,75,10,2,6,7,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0031104199066874,0,0.0147744945567652,0.00116640746500778,0.0132192846034215,0.00233281493001555,0,0.0101088646967341,0.0229393468118196,0.0159409020217729,0,0.00194401244167963,0.0132192846034215,0.0015552099533437,0.0291601866251944,0.00388802488335925,0.00077760497667185,0.00233281493001555,0.00272161741835148,0.00233281493001555,0,0.00038880248833592,0,0,0,0,0,0,0,0,0.00038880248833592,0,0,0,0,0,0,0,0,0,56,11,28,0,73,68,5,2,7,31,30,0.0217729393468118,0.00427682737169518,0.0108864696734059,0,0.0283825816485226,0.0264385692068429,0.00194401244167963,0.00077760497667185,0.00272161741835148,0.0120528771384137,0.0116640746500778,2572,1937,2570,6.94105468470476,0.00038880248833592,0.00038880248833592,2572,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2014-12-01,"Albania",11,1,54,3,29,3,0,26,52,41,0,5,39,0,21,12,0,4,2,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5,0,0.00495049504950495,0.00045004500450045,0.0243024302430243,0.00135013501350135,0.0130513051305131,0.00135013501350135,0,0.0117011701170117,0.0234023402340234,0.0184518451845185,0,0.00225022502250225,0.0175517551755176,0,0.00945094509450945,0.0054005400540054,0,0.0018001800180018,0.0009000900090009,0.00135013501350135,0,0,0,0,0,0,0,0,0.0009000900090009,0,0,0,0.00045004500450045,0,0,0,0,0,0.00225022502250225,0,51,9,16,0,55,41,10,2,1,18,27,0.022952295229523,0.00405040504050405,0.0072007200720072,0,0.0247524752475248,0.0184518451845185,0.0045004500450045,0.0009000900090009,0.00045004500450045,0.0081008100810081,0.0121512151215122,2222,1716,2214,6.8181978639138,0.0027002700270027,0.00135013501350135,2222,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2015-01-01,"Albania",11,0,37,5,15,1,2,13,52,26,0,6,26,2,33,10,0,3,16,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00544554455445545,0,0.0183168316831683,0.00247524752475248,0.00742574257425743,0.00049504950495049,0.00099009900990099,0.00643564356435644,0.0257425742574257,0.0128712871287129,0,0.00297029702970297,0.0128712871287129,0.00099009900990099,0.0163366336633663,0.00495049504950495,0,0.00148514851485149,0.00792079207920792,0.00693069306930693,0,0,0,0,0,0,0,0,0,0,0,0,0.00049504950495049,0,0,0,0,0,0.00049504950495049,0,59,8,17,0,60,31,5,1,7,22,29,0.0292079207920792,0.00396039603960396,0.00841584158415842,0,0.0297029702970297,0.0153465346534653,0.00247524752475248,0.00049504950495049,0.00346534653465347,0.0108910891089109,0.0143564356435644,2020,1545,2018,7.510274995068,0.00099009900990099,0,2020,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2015-02-01,"Albania",18,0,55,3,23,3,1,136,50,30,9,1,46,3,40,17,1,5,3,44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00636042402826855,0,0.019434628975265,0.00106007067137809,0.00812720848056537,0.00106007067137809,0.00035335689045936,0.0480565371024735,0.0176678445229682,0.0106007067137809,0.00318021201413428,0.00035335689045936,0.0162544169611307,0.00106007067137809,0.0141342756183746,0.00600706713780919,0.00035335689045936,0.00176678445229682,0.00106007067137809,0.015547703180212,0,0,0,0,0,0,0,0,0,0,0,0,0.00035335689045936,0,0,0,0,0,0,0,92,13,21,1,73,37,8,3,7,12,63,0.0325088339222615,0.00459363957597173,0.00742049469964664,0.00035335689045936,0.0257950530035336,0.0130742049469965,0.00282685512367491,0.00106007067137809,0.00247349823321555,0.00424028268551237,0.0222614840989399,2830,2058,2829,6.97645130984264,0.00035335689045936,0,2830,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2015-03-01,"Albania",30,3,81,8,51,4,4,18,111,34,0,5,29,3,86,31,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0094488188976378,0.00094488188976378,0.025511811023622,0.00251968503937008,0.0160629921259843,0.00125984251968504,0.00125984251968504,0.00566929133858268,0.0349606299212598,0.0107086614173228,0,0.0015748031496063,0.00913385826771653,0.00094488188976378,0.0270866141732283,0.00976377952755906,0,0.00094488188976378,0.00094488188976378,0.00377952755905512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031496062992126,0,96,17,24,3,137,28,9,2,9,19,40,0.0302362204724409,0.00535433070866142,0.00755905511811024,0.00094488188976378,0.0431496062992126,0.00881889763779528,0.00283464566929134,0.00062992125984252,0.00283464566929134,0.00598425196850394,0.0125984251968504,3175,2323,3174,7.97601605617939,0.00031496062992126,0,3175,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2015-04-01,"Albania",15,1,189,8,55,3,2,25,82,41,0,2,28,3,13,16,0,10,13,21,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,1,0,0,1,0,0.00496031746031746,0.00033068783068783,0.0625,0.00264550264550265,0.0181878306878307,0.00099206349206349,0.00066137566137566,0.00826719576719577,0.0271164021164021,0.0135582010582011,0,0.00066137566137566,0.00925925925925926,0.00099206349206349,0.0042989417989418,0.00529100529100529,0,0.00330687830687831,0.0042989417989418,0.00694444444444444,0,0,0,0,0.00033068783068783,0,0,0,0.00099206349206349,0,0,0,0.00066137566137566,0,0,0.00033068783068783,0,0,0.00033068783068783,0,100,16,23,10,80,44,9,3,10,21,40,0.0330687830687831,0.00529100529100529,0.00760582010582011,0.00330687830687831,0.0264550264550265,0.0145502645502645,0.00297619047619048,0.00099206349206349,0.00330687830687831,0.00694444444444444,0.0132275132275132,3024,2190,3016,6.91160598900448,0.00165343915343915,0.00099206349206349,3024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2015-05-01,"Albania",14,4,219,15,53,4,14,20,82,20,0,4,51,1,21,17,2,7,18,30,0,0,0,1,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.00376344086021505,0.0010752688172043,0.0588709677419355,0.00403225806451613,0.014247311827957,0.0010752688172043,0.00376344086021505,0.00537634408602151,0.0220430107526882,0.00537634408602151,0,0.0010752688172043,0.0137096774193548,0.00026881720430107,0.00564516129032258,0.00456989247311828,0.00053763440860215,0.00188172043010753,0.00483870967741936,0.00806451612903226,0,0,0,0.00026881720430107,0.00080645161290322,0,0,0,0.00026881720430107,0,0,0.00026881720430107,0,0.00026881720430107,0,0,0,0,0,0,110,34,34,5,93,35,8,4,9,31,44,0.0295698924731183,0.00913978494623656,0.00913978494623656,0.00134408602150538,0.025,0.00940860215053763,0.0021505376344086,0.0010752688172043,0.00241935483870968,0.00833333333333333,0.0118279569892473,3720,2789,3713,7.81073664498658,0.00161290322580645,0.00080645161290322,3720,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2015-06-01,"Albania",47,2,474,45,30,4,2,34,94,32,0,14,82,2,15,7,2,19,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117411941044217,0.00049962528103922,0.118411191606295,0.0112415688233825,0.00749437921558831,0.00099925056207844,0.00049962528103922,0.00849362977766675,0.0234823882088434,0.00799400449662753,0,0.00349737696727454,0.020484636522608,0.00049962528103922,0.00374718960779415,0.00174868848363727,0.00049962528103922,0.0047464401698726,0.00449662752935299,0.0119910067449413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,19,49,1,95,34,10,9,3,38,50,0.0322258306270297,0.0047464401698726,0.0122408193854609,0.00024981264051961,0.023732200849363,0.00849362977766675,0.0024981264051961,0.00224831376467649,0.00074943792155883,0.00949288033974519,0.0124906320259805,4003,2694,4003,9.23324576093805,0,0,4003,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2015-07-01,"Albania",30,1,84,12,47,2,2,70,81,67,1,2,45,2,6,20,3,3,23,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.00791347929306252,0.00026378264310208,0.022157742020575,0.00316539171722501,0.0123977842257979,0.00052756528620416,0.00052756528620416,0.0184647850171459,0.0213663940912688,0.0176734370878396,0.00026378264310208,0.00052756528620416,0.0118702189395938,0.00052756528620416,0.0015826958586125,0.00527565286204168,0.00079134792930625,0.00079134792930625,0.00606700079134793,0.00501187021893959,0,0,0,0,0,0,0.00026378264310208,0,0,0,0,0,0,0.00026378264310208,0,0,0,0,0.00026378264310208,0,201,25,31,1,98,79,4,5,6,48,98,0.0530203112635189,0.0065945660775521,0.0081772619361646,0.00026378264310208,0.0258506990240042,0.0208388288050646,0.00105513057240834,0.00131891321551042,0.0015826958586125,0.0126615668689,0.0258506990240042,3791,2733,3788,6.99088576137908,0.00052756528620416,0.00026378264310208,3791,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
