"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","telegraf.al"
2020-11-01,"Albania",12,3,129,16,40,5,2,258,72,41,21,5,40,7,35,15,1,9,13,21,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0024140012070006,0.000603500301750151,0.0259505129752565,0.0032186682760008,0.00804667069000201,0.00100583383625025,0.000402333534500101,0.051901025950513,0.0144840072420036,0.00824783745725206,0.00422450211225106,0.00100583383625025,0.00804667069000201,0.00140816737075035,0.00704083685375176,0.00301750150875075,0.00020116676725005,0.00181050090525045,0.00261516797425065,0.00422450211225106,0.00020116676725005,0,0,0,0.00020116676725005,0,0,0.00020116676725005,0,0,0,0,0,0,0,0,0,0.00020116676725005,0,0,155,21,19,1,62,41,6,4,10,28,52,0.0311808489237578,0.00422450211225106,0.00382216857775096,0.00020116676725005,0.0124723395695031,0.00824783745725206,0.0012070006035003,0.000804667069000201,0.0020116676725005,0.00563266948300141,0.0104606718970026,4971,3867,4967,5.02954062260112,0.00100583383625025,0.000402333534500101,4971,1
2020-12-01,"Albania",30,4,81,11,25,14,5,186,80,54,11,6,55,5,359,50,2,12,18,50,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0.00527055516514406,0.000702740688685875,0.014230498945889,0.00193253689388616,0.00439212930428672,0.00245959241040056,0.000878425860857344,0.0326774420238932,0.0140548137737175,0.00948699929725931,0.00193253689388616,0.00105411103302881,0.00966268446943078,0.000878425860857344,0.0630709768095573,0.00878425860857344,0.000351370344342937,0.00210822206605762,0.00316233309908644,0.00878425860857344,0,0,0,0,0.000351370344342937,0,0,0,0,0,0.000175685172171469,0,0,0,0,0.000351370344342937,0.000175685172171469,0,0,0,141,34,28,0,72,35,7,4,16,79,81,0.0247716092761771,0.00597329585382994,0.00491918482080112,0,0.0126493323963457,0.00614898102600141,0.00122979620520028,0.000702740688685875,0.0028109627547435,0.013879128601546,0.014230498945889,5692,4195,5685,7.78957822001614,0.00122979620520028,0.000527055516514406,5692,1
2021-01-01,"Albania",18,2,148,14,50,8,6,311,94,37,8,9,61,1,29,29,2,8,11,23,0,0,0,17,1,0,0,0,1,1,0,0,1,0,0,0,1,1,3,0,0.00328048113723346,0.000364497904137051,0.0269728449061418,0.00255148532895936,0.00911244760342628,0.0014579916165482,0.00109349371241115,0.0566794240933115,0.0171314014944414,0.00674321122653545,0.0014579916165482,0.00164024056861673,0.0111171860761801,0.000182248952068526,0.00528521960998724,0.00528521960998724,0.000364497904137051,0.0014579916165482,0.00200473847275378,0.00419172589757609,0,0,0,0.00309823218516494,0.000182248952068526,0,0,0,0.000182248952068526,0.000182248952068526,0,0,0.000182248952068526,0,0,0,0.000182248952068526,0.000182248952068526,0.000546746856205577,0,141,26,37,2,107,40,5,3,10,44,90,0.0256971022416621,0.00473847275378167,0.00674321122653545,0.000364497904137051,0.0195006378713322,0.00728995808274102,0.000911244760342628,0.000546746856205577,0.00182248952068526,0.00801895389101513,0.0164024056861673,5487,4189,5461,6.16770554166597,0.00382722799343904,0.00109349371241115,5487,1
2021-02-01,"Albania",28,1,211,12,57,10,0,233,101,45,19,5,75,5,16,29,1,8,7,21,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0.00481430536451169,0.000171939477303989,0.0362792297111417,0.00206327372764787,0.00980055020632737,0.00171939477303989,0,0.0400618982118294,0.0173658872077029,0.0077372764786795,0.00326685006877579,0.000859697386519945,0.0128954607977992,0.000859697386519945,0.00275103163686382,0.00498624484181568,0.000171939477303989,0.00137551581843191,0.00120357634112792,0.00361072902338377,0,0,0,0.000515818431911967,0,0,0,0,0.000171939477303989,0,0,0,0.000343878954607978,0,0,0.000171939477303989,0,0.000171939477303989,0,0,126,22,30,0,74,44,3,8,9,43,74,0.0216643741403026,0.00378266850068776,0.00515818431911967,0,0.0127235213204952,0.00756533700137552,0.000515818431911967,0.00137551581843191,0.0015474552957359,0.00739339752407153,0.0127235213204952,5816,4579,5808,5.55647302968137,0.00137551581843191,0.000687757909215956,5816,1
2021-03-01,"Albania",12,1,414,25,47,6,1,210,78,34,8,12,81,3,17,27,0,18,5,63,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.00179856115107914,0.000149880095923261,0.0620503597122302,0.00374700239808153,0.00704436450839328,0.000899280575539568,0.000149880095923261,0.0314748201438849,0.0116906474820144,0.00509592326139089,0.00119904076738609,0.00179856115107914,0.0121402877697842,0.000449640287769784,0.00254796163069544,0.00404676258992806,0,0.00269784172661871,0.000749400479616307,0.00944244604316547,0.000149880095923261,0,0,0.000299760191846523,0.000299760191846523,0,0,0,0,0,0,0.000149880095923261,0.000149880095923261,0,0,0,0,0,0,0,111,32,25,1,67,32,2,4,16,49,77,0.016636690647482,0.00479616306954436,0.00374700239808153,0.000149880095923261,0.0100419664268585,0.00479616306954436,0.000299760191846523,0.000599520383693046,0.00239808153477218,0.00734412470023981,0.0115407673860911,6672,5255,6665,5.74283562720372,0.000599520383693046,0.00104916067146283,6672,1
2021-04-01,"Albania",26,1,985,82,44,5,0,120,105,28,11,18,86,7,48,16,3,33,25,75,0,0,0,3,2,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0.00367491166077738,0.000141342756183746,0.139222614840989,0.0115901060070671,0.00621908127208481,0.000706713780918728,0,0.0169611307420495,0.0148409893992933,0.00395759717314488,0.0015547703180212,0.00254416961130742,0.0121554770318021,0.000989399293286219,0.00678445229681979,0.00226148409893993,0.000424028268551237,0.0046643109540636,0.00353356890459364,0.0106007067137809,0,0,0,0.000424028268551237,0.000282685512367491,0,0,0,0,0.000282685512367491,0,0.000141342756183746,0.000141342756183746,0,0,0,0,0.000141342756183746,0.000141342756183746,0,96,23,38,0,58,17,8,5,18,39,83,0.0135689045936396,0.00325088339222615,0.00537102473498233,0,0.00819787985865724,0.00240282685512367,0.00113074204946996,0.000706713780918728,0.00254416961130742,0.00551236749116608,0.0117314487632509,7075,5046,7064,6.72751066545702,0.00141342756183746,0.000706713780918728,7075,1
2021-05-01,"Albania",12,2,336,110,40,11,2,145,120,28,4,8,77,3,27,37,0,20,19,27,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0.00201308505284348,0.000335514175473914,0.0563663814796175,0.0184532796510653,0.00671028350947828,0.00184532796510653,0.000335514175473914,0.0243247777218587,0.0201308505284348,0.00469719845663479,0.000671028350947827,0.00134205670189565,0.0129172957557457,0.000503271263210871,0.00452944136889784,0.0062070122462674,0,0.00335514175473914,0.00318738466700218,0.00452944136889784,0.000167757087736957,0,0,0,0,0,0.000167757087736957,0,0.000167757087736957,0.000167757087736957,0.000335514175473914,0,0,0,0,0,0,0,0,0,188,16,41,1,88,26,2,5,15,90,90,0.0315383324945479,0.00268411340379131,0.00687804059721523,0.000167757087736957,0.0147626237208522,0.00436168428116088,0.000335514175473914,0.000838785438684784,0.00251635631605435,0.0150981378963261,0.0150981378963261,5961,4441,5955,6.47634351255496,0.000838785438684784,0.000503271263210871,5961,1
2021-06-01,"Albania",17,5,172,18,50,10,1,138,90,47,12,9,72,9,40,49,6,15,28,17,0,0,0,1,0,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0.0031569173630455,0.000928505106778087,0.0319405756731662,0.00334261838440111,0.00928505106778087,0.00185701021355617,0.000185701021355617,0.0256267409470752,0.0167130919220056,0.00872794800371402,0.00222841225626741,0.00167130919220056,0.0133704735376045,0.00167130919220056,0.0074280408542247,0.00909935004642526,0.0011142061281337,0.00278551532033426,0.00519962859795729,0.0031569173630455,0,0,0,0.000185701021355617,0,0.000371402042711235,0,0.000557103064066852,0,0,0,0,0,0.000371402042711235,0,0,0,0,0,0,207,14,33,1,95,42,9,10,12,87,88,0.0384401114206128,0.00259981429897864,0.00612813370473538,0.000185701021355617,0.0176415970287837,0.00779944289693593,0.00167130919220056,0.00185701021355617,0.00222841225626741,0.0161559888579387,0.0163416898792943,5385,4063,5377,7.19553769100773,0.00148560817084494,0.000928505106778087,5385,1
2021-07-01,"Albania",59,1,90,17,36,12,2,213,135,32,5,2,143,5,29,29,5,14,6,21,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0.012497352255878,0.000211819529760644,0.019063757678458,0.00360093200593095,0.00762550307138318,0.00254183435712773,0.000423639059521288,0.0451175598390172,0.0285956365176869,0.00677822495234061,0.00105909764880322,0.000423639059521288,0.0302901927557721,0.00105909764880322,0.00614276636305867,0.00614276636305867,0.00105909764880322,0.00296547341664901,0.00127091717856386,0.00444821012497352,0,0,0,0,0.000211819529760644,0,0,0.000211819529760644,0,0,0,0,0.000423639059521288,0,0,0.000211819529760644,0,0,0,0,241,19,54,0,92,28,6,7,9,47,89,0.0510485066723152,0.00402457106545224,0.0114382546070748,0,0.0194873967379792,0.00593094683329803,0.00127091717856386,0.00148273670832451,0.0019063757678458,0.00995551789875026,0.0188519381486973,4721,3428,4716,8.91930231881833,0.000635458589281932,0.000423639059521288,4721,1
2021-08-01,"Albania",11,1,21,0,7,2,0,339,48,13,4,13,34,0,13,31,1,4,6,19,0,1,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0.00286831812255541,0.000260756192959583,0.00547588005215124,0,0.00182529335071708,0.000521512385919166,0,0.0883963494132986,0.01251629726206,0.00338983050847458,0.00104302477183833,0.00338983050847458,0.00886571056062582,0,0.00338983050847458,0.00808344198174707,0.000260756192959583,0.00104302477183833,0.0015645371577575,0.00495436766623207,0,0.000260756192959583,0,0,0.000521512385919166,0,0,0.000260756192959583,0,0.000260756192959583,0,0,0.000521512385919166,0,0,0,0,0,0,0,181,4,11,0,54,22,3,9,10,39,86,0.0471968709256845,0.00104302477183833,0.00286831812255541,0,0.0140808344198175,0.00573663624511082,0.000782268578878748,0.00234680573663625,0.00260756192959583,0.0101694915254237,0.0224250325945241,3835,2885,3828,5.9063791418955,0.00130378096479791,0.000521512385919166,3835,1
2021-09-01,"Albania",19,3,79,8,47,5,1,185,70,32,10,4,70,2,12,45,3,14,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040016849199663,0.0006318449873631,0.0166385846672283,0.0016849199663016,0.0098989048020219,0.0010530749789385,0.0002106149957877,0.0389637742207245,0.014743049705139,0.0067396798652064,0.002106149957877,0.0008424599831508,0.014743049705139,0.0004212299915754,0.0025273799494524,0.0094776748104465,0.0006318449873631,0.0029486099410278,0.0029486099410278,0.0035804549283909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,17,18,0,68,14,10,3,9,65,78,0.0345408593091828,0.0035804549283909,0.0037910699241786,0,0.0143218197135636,0.0029486099410278,0.002106149957877,0.0006318449873631,0.0018955349620893,0.0136899747262005,0.0164279696714406,4748,3720,4748,6.59134693291431,0,0.0002106149957877,4748,1
2021-10-01,"Albania",30,1,68,14,68,5,3,131,112,47,2,7,105,2,67,49,2,9,10,24,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00636672325976231,0.000212224108658744,0.0144312393887946,0.00297113752122241,0.0144312393887946,0.00106112054329372,0.000636672325976231,0.0278013582342954,0.0237691001697793,0.00997453310696095,0.000424448217317487,0.00148556876061121,0.0222835314091681,0.000424448217317487,0.0142190152801358,0.0103989813242784,0.000424448217317487,0.00191001697792869,0.00212224108658744,0.00509337860780985,0,0,0,0.000848896434634975,0,0.00106112054329372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,19,37,1,98,31,10,11,11,68,76,0.0388370118845501,0.00403225806451613,0.00785229202037351,0.000212224108658744,0.0207979626485569,0.00657894736842105,0.00212224108658744,0.00233446519524618,0.00233446519524618,0.0144312393887946,0.0161290322580645,4712,3515,4703,7.86288648191605,0.00148556876061121,0.00106112054329372,4712,1
2021-11-01,"Albania",21,1,92,14,62,3,6,124,110,54,1,4,79,2,36,26,2,15,11,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.00472972972972973,0.000225225225225225,0.0207207207207207,0.00315315315315315,0.013963963963964,0.000675675675675676,0.00135135135135135,0.0279279279279279,0.0247747747747748,0.0121621621621622,0.000225225225225225,0.000900900900900901,0.0177927927927928,0.00045045045045045,0.00810810810810811,0.00585585585585586,0.00045045045045045,0.00337837837837838,0.00247747747747748,0.00315315315315315,0,0,0,0,0,0,0,0,0,0,0,0,0.000225225225225225,0.000225225225225225,0,0,0,0,0,0,168,17,36,0,81,35,8,8,10,59,59,0.0378378378378378,0.00382882882882883,0.00810810810810811,0,0.0182432432432432,0.00788288288288288,0.0018018018018018,0.0018018018018018,0.00225225225225225,0.0132882882882883,0.0132882882882883,4440,3364,4438,7.12500741008165,0.00045045045045045,0.000225225225225225,4440,1
2021-12-01,"Albania",54,3,132,14,38,7,4,115,126,35,2,13,132,2,92,48,1,25,8,33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.010546875,0.0005859375,0.02578125,0.002734375,0.007421875,0.0013671875,0.00078125,0.0224609375,0.024609375,0.0068359375,0.000390625,0.0025390625,0.02578125,0.000390625,0.01796875,0.009375,0.0001953125,0.0048828125,0.0015625,0.0064453125,0,0,0,0.0001953125,0,0,0,0,0.0001953125,0,0,0,0,0,0,0.0001953125,0,0,0,0,197,15,85,2,90,27,7,4,10,42,50,0.0384765625,0.0029296875,0.0166015625,0.000390625,0.017578125,0.0052734375,0.0013671875,0.00078125,0.001953125,0.008203125,0.009765625,5120,3859,5117,9.24175325288946,0.0005859375,0.0001953125,5120,1
2022-01-01,"Albania",22,3,192,20,36,5,1,128,120,17,6,20,83,2,197,29,6,22,18,79,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.00479094076655052,0.000653310104529617,0.0418118466898955,0.00435540069686411,0.0078397212543554,0.00108885017421603,0.000217770034843206,0.0278745644599303,0.0261324041811847,0.00370209059233449,0.00130662020905923,0.00435540069686411,0.0180749128919861,0.000435540069686411,0.0429006968641115,0.00631533101045296,0.00130662020905923,0.00479094076655052,0.0039198606271777,0.0172038327526132,0,0,0,0.000217770034843206,0.000217770034843206,0,0,0,0,0,0,0,0,0,0.000217770034843206,0,0,0,0.000217770034843206,0,175,8,42,0,83,25,4,7,10,46,70,0.038109756097561,0.00174216027874564,0.00914634146341463,0,0.0180749128919861,0.00544425087108014,0.000871080139372822,0.00152439024390244,0.00217770034843206,0.0100174216027875,0.0152439024390244,4592,3207,4588,10.1108189356383,0.00130662020905923,0.000217770034843206,4592,1
2022-02-01,"Albania",19,0,167,4,37,8,0,73,134,30,1,11,80,4,28,14,0,15,5,14,0,0,0,5,6,0,1,0,0,0,1,1,0,1,0,0,0,0,10,0,0.00648907103825137,0,0.0570355191256831,0.00136612021857923,0.0126366120218579,0.00273224043715847,0,0.024931693989071,0.0457650273224044,0.0102459016393443,0.000341530054644809,0.0037568306010929,0.0273224043715847,0.00136612021857923,0.00956284153005465,0.00478142076502732,0,0.00512295081967213,0.00170765027322404,0.00478142076502732,0,0,0,0.00170765027322404,0.00204918032786885,0,0.000341530054644809,0,0,0,0.000341530054644809,0.000341530054644809,0,0.000341530054644809,0,0,0,0,0.00341530054644809,0,165,6,62,1,79,15,4,2,6,42,40,0.0563524590163934,0.00204918032786885,0.0211748633879781,0.000341530054644809,0.0269808743169399,0.00512295081967213,0.00136612021857923,0.000683060109289617,0.00204918032786885,0.014344262295082,0.0136612021857923,2928,1969,2902,9.25508216084368,0.00922131147540984,0,2928,1
2022-03-01,"Albania",42,0,179,15,36,3,1,98,70,32,5,4,63,3,220,44,2,12,4,34,0,0,0,6,2,0,0,0,1,0,0,0,0,0,1,1,0,0,8,0,0.0129589632829374,0,0.0552298673248997,0.00462820117247763,0.0111076828139463,0.000925640234495526,0.000308546744831842,0.0302375809935205,0.0215982721382289,0.00987349583461894,0.00154273372415921,0.00123418697932737,0.019438444924406,0.000925640234495526,0.0678802838630053,0.013576056772601,0.000617093489663684,0.0037025609379821,0.00123418697932737,0.0104905893242826,0,0,0,0.00185128046899105,0.000617093489663684,0,0,0,0.000308546744831842,0,0,0,0,0,0.000308546744831842,0.000308546744831842,0,0,0.00246837395865474,0,162,10,27,0,56,26,3,5,7,18,60,0.0499845726627584,0.00308546744831842,0.00833076211045974,0,0.0172786177105832,0.00802221536562789,0.000925640234495526,0.00154273372415921,0.00215982721382289,0.00555384140697316,0.0185128046899105,3241,2065,3222,9.4756955136399,0.00709657513113237,0.000308546744831842,3241,1
2022-04-01,"Albania",37,1,183,11,50,4,0,121,85,27,0,5,84,1,15,32,5,19,15,18,1,0,1,1,4,0,0,0,1,0,0,0,0,2,0,0,0,0,8,0,0.00901120311738919,0.000243546030199708,0.0445689235265465,0.00267900633219679,0.0121773015099854,0.000974184120798831,0,0.0294690696541646,0.0207014125669752,0.00657574281539211,0,0.00121773015099854,0.0204578665367755,0.000243546030199708,0.00365319045299562,0.00779347296639065,0.00121773015099854,0.00462737457379445,0.00365319045299562,0.00438382854359474,0.000243546030199708,0,0.000243546030199708,0.000243546030199708,0.000974184120798831,0,0,0,0.000243546030199708,0,0,0,0,0.000487092060399416,0,0,0,0,0.00194836824159766,0,195,17,33,0,81,44,3,5,4,25,101,0.047491475888943,0.00414028251339503,0.00803701899659036,0,0.0197272284461763,0.0107160253287871,0.000730638090599123,0.00121773015099854,0.000974184120798831,0.00608865075499269,0.0245981490501705,4106,2968,4088,8.29125599553837,0.00438382854359474,0.000730638090599123,4106,1
2022-05-01,"Albania",27,4,259,16,74,14,1,107,113,37,2,11,81,3,31,24,4,13,15,33,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.00604297224709042,0.000895255147717099,0.0579677708146822,0.0035810205908684,0.0165622202327663,0.00313339301700985,0.000223813786929275,0.0239480752014324,0.0252909579230081,0.00828111011638317,0.00044762757385855,0.00246195165622202,0.0181289167412713,0.000671441360787825,0.00693822739480752,0.0053715308863026,0.000895255147717099,0.00290957923008057,0.00335720680393912,0.00738585496866607,0.00044762757385855,0,0,0.00134288272157565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111906893464637,0,157,10,32,1,76,25,3,7,3,61,105,0.0351387645478961,0.00223813786929275,0.00716204118173679,0.000223813786929275,0.0170098478066249,0.00559534467323187,0.000671441360787825,0.00156669650850492,0.000671441360787825,0.0136526410026858,0.0235004476275739,4468,3209,4455,8.68075135760811,0.00290957923008057,0,4468,1
2022-06-01,"Albania",10,3,119,6,47,5,0,72,45,27,0,10,52,2,71,11,1,6,5,10,0,0,0,1,3,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0.00329380764163373,0.000988142292490119,0.0391963109354414,0.00197628458498024,0.0154808959156785,0.00164690382081686,0,0.0237154150197628,0.0148221343873518,0.00889328063241107,0,0.00329380764163373,0.0171277997364954,0.000658761528326746,0.0233860342555995,0.0036231884057971,0.000329380764163373,0.00197628458498024,0.00164690382081686,0.00329380764163373,0,0,0,0.000329380764163373,0.000988142292490119,0,0,0,0.000329380764163373,0,0,0,0,0,0.000658761528326746,0,0,0,0.000329380764163373,0,97,7,25,1,45,24,4,4,3,26,49,0.0319499341238472,0.00230566534914361,0.00823451910408432,0.000329380764163373,0.0148221343873518,0.00790513833992095,0.00131752305665349,0.00131752305665349,0.000988142292490119,0.00856389986824769,0.0161396574440053,3036,2295,3028,7.06279859535118,0.00230566534914361,0.000988142292490119,3036,1
2022-07-01,"Albania",22,3,33,3,49,7,1,133,91,48,1,1,108,1,128,33,3,10,20,18,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.00534369686665047,0.000728685936361428,0.00801554529997571,0.000728685936361428,0.0119018702939033,0.00170026718484333,0.000242895312120476,0.0323050765120233,0.0221034734029633,0.0116589749817829,0.000242895312120476,0.000242895312120476,0.0262326937090114,0.000242895312120476,0.0310905999514209,0.00801554529997571,0.000728685936361428,0.00242895312120476,0.00485790624240952,0.00437211561816857,0,0.000242895312120476,0,0,0.000242895312120476,0,0,0,0,0,0,0,0,0.000242895312120476,0,0.000242895312120476,0,0.000242895312120476,0.000242895312120476,0,137,13,49,0,75,36,8,4,2,39,75,0.0332766577605052,0.00315763905756619,0.0119018702939033,0,0.0182171484090357,0.00874423123633714,0.00194316249696381,0.000971581248481904,0.000485790624240952,0.00947291717269857,0.0182171484090357,4117,3060,4111,8.4581682689671,0.00170026718484333,0,4117,1
2022-08-01,"Albania",36,3,23,2,20,5,0,121,57,23,0,4,68,1,60,13,10,6,15,50,3,0,0,1,1,0,0,34,2,1,0,0,0,7,1,0,0,0,0,0,0.00954907161803713,0.000795755968169761,0.00610079575596817,0.000530503978779841,0.00530503978779841,0.0013262599469496,0,0.0320954907161804,0.0151193633952255,0.00610079575596817,0,0.00106100795755968,0.0180371352785146,0.00026525198938992,0.0159151193633952,0.00344827586206897,0.0026525198938992,0.00159151193633952,0.00397877984084881,0.013262599469496,0.000795755968169761,0,0,0.00026525198938992,0.00026525198938992,0,0,0.00901856763925729,0.000530503978779841,0.00026525198938992,0,0,0,0.00185676392572944,0.00026525198938992,0,0,0,0,0,163,5,45,0,60,11,8,8,4,102,95,0.043236074270557,0.0013262599469496,0.0119363395225464,0,0.0159151193633952,0.00291777188328912,0.00212201591511936,0.00212201591511936,0.00106100795755968,0.0270557029177719,0.0251989389920424,3770,2797,3720,9.15556400794475,0.0135278514588859,0.000795755968169761,3770,1
2022-09-01,"Albania",23,10,70,4,65,7,2,81,116,41,0,7,126,4,98,32,5,24,16,38,0,0,0,2,5,0,0,8,1,0,0,4,1,0,0,6,0,0,1,0,0.0053451080641413,0.00232396002788752,0.0162677201952126,0.000929584011155008,0.0151057401812689,0.00162677201952126,0.000464792005577504,0.0188240762258889,0.0269579363234952,0.00952823611433883,0,0.00162677201952126,0.0292818963513828,0.000929584011155008,0.0227748082732977,0.00743667208924007,0.00116198001394376,0.00557750406693005,0.00371833604462003,0.00883104810597258,0,0,0,0.000464792005577504,0.00116198001394376,0,0,0.00185916802231002,0.000232396002788752,0,0,0.000929584011155008,0.000232396002788752,0,0,0.00139437601673251,0,0,0.000232396002788752,0,157,10,53,0,84,32,5,5,11,45,76,0.0364861724378341,0.00232396002788752,0.0123169881478039,0,0.0195212642342552,0.00743667208924007,0.00116198001394376,0.00116198001394376,0.00255635603067627,0.0104578201254938,0.0176620962119452,4303,3174,4272,10.4270648249281,0.00813386009760632,0,4303,1
2022-10-01,"Albania",18,0,210,12,80,7,1,49,148,73,1,6,98,2,167,16,3,25,9,22,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,3,0,0,1,0,0.00384615384615385,0,0.0448717948717949,0.00256410256410256,0.0170940170940171,0.0014957264957265,0.000213675213675214,0.0104700854700855,0.0316239316239316,0.0155982905982906,0.000213675213675214,0.00128205128205128,0.0209401709401709,0.000427350427350427,0.0356837606837607,0.00341880341880342,0.000641025641025641,0.00534188034188034,0.00192307692307692,0.0047008547008547,0,0,0,0,0.000427350427350427,0.000213675213675214,0,0,0,0,0,0,0.000213675213675214,0.000213675213675214,0.000213675213675214,0.000641025641025641,0,0,0.000213675213675214,0,225,23,62,0,115,53,8,15,15,54,104,0.0480769230769231,0.00491452991452991,0.0132478632478632,0,0.0245726495726496,0.0113247863247863,0.00170940170940171,0.00320512820512821,0.00320512820512821,0.0115384615384615,0.0222222222222222,4680,3166,4667,8.1228765224282,0.00256410256410256,0.000854700854700855,4680,1
2022-11-01,"Albania",14,0,179,5,42,9,4,133,92,26,1,13,63,5,259,24,3,22,12,34,0,0,0,1,2,0,0,2,0,0,0,0,0,3,0,0,0,0,2,0,0.00314253647586981,0,0.0401795735129068,0.00112233445566779,0.00942760942760943,0.00202020202020202,0.000897867564534231,0.0298540965207632,0.0206509539842873,0.0058361391694725,0.000224466891133558,0.00291806958473625,0.0141414141414141,0.00112233445566779,0.0581369248035915,0.00538720538720539,0.000673400673400673,0.00493827160493827,0.00269360269360269,0.00763187429854096,0,0,0,0.000224466891133558,0.000448933782267116,0,0,0.000448933782267116,0,0,0,0,0,0.000673400673400673,0,0,0,0,0.000448933782267116,0,196,13,55,0,117,33,5,7,12,31,95,0.0439955106621773,0.00291806958473625,0.0123456790123457,0,0.0262626262626263,0.00740740740740741,0.00112233445566779,0.0015712682379349,0.00269360269360269,0.00695847362514029,0.021324354657688,4455,3018,4445,8.27097256065491,0.00202020202020202,0.000897867564534231,4455,1
2022-12-01,"Albania",30,5,128,14,29,8,0,69,138,30,0,14,150,0,108,22,4,13,9,120,0,0,0,2,3,3,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0.00754716981132075,0.00125786163522013,0.0322012578616352,0.00352201257861635,0.00729559748427673,0.0020125786163522,0,0.0173584905660377,0.0347169811320755,0.00754716981132075,0,0.00352201257861635,0.0377358490566038,0,0.0271698113207547,0.00553459119496855,0.0010062893081761,0.00327044025157233,0.00226415094339623,0.030188679245283,0,0,0,0.00050314465408805,0.000754716981132075,0.000754716981132075,0,0.0020125786163522,0,0,0,0,0,0,0,0,0,0,0.000754716981132075,0,146,19,40,0,94,19,4,10,11,55,123,0.0367295597484277,0.00477987421383648,0.010062893081761,0,0.0236477987421384,0.00477987421383648,0.0010062893081761,0.00251572327044025,0.00276729559748428,0.0138364779874214,0.0309433962264151,3975,2679,3956,12.6446461677741,0.00553459119496855,0.00150943396226415,3975,1
