"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","investment","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","investmentNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","lanacion.com.py"
"2017-11-01","Paraguay",9.42395437262357,0,36.1197718631179,0,17.8479087452471,1,0,48.93536121673,67.0874524714829,9,3.42395437262357,1,32.1197718631179,6.42395437262357,51.3593155893536,12.6958174904943,0,7.84790874524715,4.42395437262357,7.42395437262357,0,0,0,0,0,0,0,0,0,0,0,1,0.00364704116587599,0,0.0139782398851075,0,0.00690708542772722,0.000386996904024768,0,0.0189378332882082,0.0259626364053726,0.00348297213622291,0.00132505974172739,0.000386996904024768,0.0124302522690085,0.00248605045380169,0.0198758961259108,0.00491324206288479,0,0.00303711638747955,0.00171205664575216,0.00287304735782646,0,0,0,0,0,0,0,0,0,0,0,0.000386996904024768,46.3916349809886,25.5437262357414,10.2718631178707,0,54.5114068441065,26.6958174904943,0,0,4.42395437262357,25.6958174904943,40.6634980988593,0.0179534191102897,0.00988534297048818,0.00397517922518217,0,0.0210957456827037,0.0103311987192315,0,0,0.00171205664575216,0.00994420181520677,0.0157366478710756,2584,2066.63688212928,14.2718631178707,4.67974578655466,0.000386996904024768,0,2584,1
"2017-12-01","Paraguay",9,1.69473684210526,97.3684210526316,11.3894736842105,14.7789473684211,2,0,27.3368421052632,69.7263157894737,10.3894736842105,1.69473684210526,3.38947368421053,32.7789473684211,5.38947368421053,16.8631578947368,15.1684210526316,0,0,3.69473684210526,12.4736842105263,0,0,0,0,0,0,0,1,1,0,0,0,0.00390455531453362,0.000735243749286448,0.0422422650987556,0.00494120333371389,0.00641169083228679,0.000867678958785249,0,0.0118598013471858,0.030250028542071,0.00450736385432127,0.000735243749286448,0.0014704874985729,0.014220801461354,0.00233816645735815,0.00731590364196826,0.00658065989268181,0,0,0.0016029227080717,0.00541157666400274,0,0,0,0,0,0,0,0.000433839479392625,0.000433839479392625,0,0,0,44.4210526315789,6.69473684210526,11.0842105263158,0,39.3368421052632,18.0842105263158,6.69473684210526,0,1.69473684210526,19.8631578947368,19.9473684210526,0.0192716063477566,0.00290444114624957,0.00480876812421509,0,0.0170658750998972,0.00784564447996347,0.00290444114624957,0,0.000735243749286448,0.00861742208014614,0.00865395593104236,2305,1829.12631578947,5.69473684210526,4.47986551339834,0.000433839479392625,0.000433839479392625,2305,1
"2018-01-01","Paraguay",5,0,27,1,16.2809364548495,2,0,77.0903010033445,82.247491638796,12,1,0,35.8428093645485,0,39.9665551839465,27.4046822742475,0,1,7.2809364548495,19.123745819398,0,0,0,0,0,0,0,0,0,0,0,0,0.00191204588910134,0,0.0103250478011472,0.000382409177820268,0.00622597952384302,0.000764818355640535,0,0.0294800386246059,0.0314521956553713,0.00458891013384321,0.000382409177820268,0,0.0137066192598656,0,0.0152835775082013,0.0104798020169206,0,0.000382409177820268,0.00278429692346061,0.00731309591563977,0,0,0,0,0,0,0,0,0,0,0,0,90.494983277592,19.2809364548495,11.561872909699,0,48.9665551839465,16.561872909699,4,1,10.561872909699,19.8428093645485,28.4046822742475,0.0346061121520428,0.00737320705730382,0.00442136631346042,0,0.0187252601085837,0.00633341220256176,0.00152963671128107,0.000382409177820268,0.00403895713564015,0.0075880724147413,0.0108622111947409,2615,2044.92976588629,9.2809364548495,4.42533946858226,0,0,2615,1
"2018-02-01","Paraguay",3.87371134020619,0,42.4948453608247,2,28.4948453608247,0,1,37.9896907216495,69.8634020618557,7.87371134020619,0,1,19.8737113402062,3,34.1159793814433,12.6211340206186,0,0,7.74742268041237,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00170723285156729,0,0.0187284466112053,0.000881445570736007,0.0125583276160532,0,0.000440722785368004,0.0167429223101144,0.0307903931519857,0.00347012399303931,0,0.000440722785368004,0.00875879741745535,0.00132216835610401,0.0150356894585471,0.00556242134006988,0,0,0.00341446570313458,0.000440722785368004,0,0,0,0,0,0,0,0,0,0,0,0,48.8634020618557,29.4948453608247,12.7474226804124,1,38.8634020618557,9.74742268041237,3.87371134020619,5.87371134020619,2.87371134020619,23.2422680412371,20.4948453608247,0.0215352146592577,0.0129990504014212,0.0056180796299746,0.000440722785368004,0.0171279868055776,0.00429591127387059,0.00170723285156729,0.0025886784223033,0.00126651006619929,0.0102433971094038,0.00903254533310919,2269,1816.85051546392,13.7474226804124,3.94505000162116,0.000440722785368004,0,2269,1
"2018-03-01","Paraguay",4.91858678955453,1.91858678955453,65.615975422427,1.91858678955453,22.8371735791091,4,3,29.2672811059908,65.0230414746544,36.3486943164363,0,6.83717357910906,23.6743471582181,8.67434715821813,43.778801843318,19.6743471582181,2.91858678955453,2.91858678955453,3.91858678955453,5.83717357910906,0,0,0,0,0,0,0,0,0,0,0,0,0.0019318879770442,0.000753569045386697,0.0257721820198064,0.000753569045386697,0.00896982465793757,0.00157109190887667,0.0011783189316575,0.0114953971351103,0.0255392935878454,0.0142767848846961,0,0.0026854570224309,0.00929864381705347,0.00340704915876596,0.017195130339088,0.0077275519081768,0.00114634202260586,0.00114634202260586,0.00153911499982503,0.00229268404521173,0,0,0,0,0,0,0,0,0,0,0,0,41.0230414746544,19.4301075268817,7.91858678955453,1.91858678955453,30.1858678955453,24.5929339477727,4.91858678955453,1.91858678955453,4.91858678955453,8.75576036866359,28.3486943164363,0.0161127421345854,0.00763162118102189,0.0031102069087017,0.000753569045386697,0.0118561932032778,0.009659439885221,0.0019318879770442,0.000753569045386697,0.0019318879770442,0.00343902606781759,0.0111346010669428,2546,2045.58371735791,18.5115207373272,4.65754384676701,0.000392772977219167,0,2546,1
"2018-04-01","Paraguay",6.99494949494949,0,197.939393939394,19.9915824915825,19.9915824915825,1,1,24.9882154882155,48.9882154882155,18.9915824915825,1,5.996632996633,34.986531986532,4.996632996633,25.986531986532,20.9882154882155,1,2,2,12.989898989899,0,0,0,0,0,0,0,0,0,0,0,2,0.00279686105355837,0,0.0791440999357833,0.00799343562238404,0.00799343562238404,0.00039984006397441,0.00039984006397441,0.00999128967941443,0.0195874512148003,0.00759359555840963,0.00039984006397441,0.0023976941210048,0.0139890171877377,0.00199785405703039,0.010390456611968,0.00839192942351679,0.00039984006397441,0.00079968012794882,0.00079968012794882,0.00519388204314234,0,0,0,0,0,0,0,0,0,0,0,0.00079968012794882,51.969696969697,11,14.989898989899,0,53.9747474747475,13.9949494949495,2.9983164983165,2.9983164983165,2.9983164983165,13.993265993266,15.9915824915825,0.0207795669610943,0.00439824070371851,0.00599356217109116,0,0.0215812664833057,0.00559574150137925,0.0011988470605024,0.0011988470605024,0.0011988470605024,0.00559506836995841,0.0063940753664864,2501,1903.24242424242,4,4.36499053083788,0,0.00079968012794882,2501,1
"2018-05-01","Paraguay",8.52980132450331,1.52980132450331,38.8278145695364,11.0596026490066,23.2384105960265,2,2,29.887417218543,57.887417218543,18.6490066225166,1.52980132450331,2,39.8278145695364,1,27.2980132450331,28.1788079470199,1,3.05960264900662,4.52980132450331,4.05960264900662,0,5.05960264900662,0,0,0,0,0,1,0,0,0,0,0.00297724304520185,0.000533962067889463,0.0135524658183373,0.00386024525270737,0.00811113807889232,0.000698080279232112,0.000698080279232112,0.0104319082787236,0.0202050321879731,0.00650925187522393,0.000533962067889463,0.000698080279232112,0.0139015059579534,0.000349040139616056,0.0095281023542873,0.00983553506004184,0.000349040139616056,0.00106792413577893,0.00158108248673763,0.00141696427539498,0,0.00176600441501104,0,0,0,0,0,0.000349040139616056,0,0,0,0,71.4834437086093,13.6490066225166,15.2384105960265,0,53.9470198675497,33.3576158940397,8.05960264900662,5.05960264900662,1.52980132450331,18.2384105960265,31.3576158940397,0.0249505911722894,0.00476405117714365,0.00531881696196387,0,0.0188296753464397,0.0116431469089144,0.0028131248338592,0.00176600441501104,0.000533962067889463,0.00636593738081204,0.0109450666296823,2865,2348.81456953642,7.58940397350993,4.5276551730635,0.00211504455462709,0,2865,1
"2018-06-01","Paraguay",4.59429477020602,2.59429477020602,29.9714738510301,0,22.188589540412,4.59429477020602,0,51.1315372424723,69.4572107765452,38.2686212361331,0,5.59429477020602,33.0800316957211,4.29714738510301,17.0800316957211,28.5657686212361,0,1.29714738510301,5.89144215530903,9.18858954041204,0,1.29714738510301,0,0,0,0,0,1.29714738510301,0,0,0,1,0.00137348124669836,0.000775573922333639,0.00896008186876834,0,0.00663336010176743,0.00137348124669836,0,0.0152859603116509,0.0207644875266204,0.0114405444652117,0,0.00167243490888072,0.00988939662054442,0.0012846479477139,0.00510613802562663,0.00853984114237254,0,0.000387786961166819,0.00176126820786518,0.00274696249339672,0,0.000387786961166819,0,0,0,0,0,0.000387786961166819,0,0,0,0.000298953662182362,45.9429477020602,31.2686212361331,17.0800316957211,0,66.1315372424723,48.5657686212361,5.89144215530903,3.59429477020602,4,18.0800316957211,49.3486529318542,0.0137348124669836,0.00934786882993516,0.00510613802562663,0,0.0197702652443863,0.0145189143860198,0.00176126820786518,0.001074527584516,0.00119581464872945,0.00540509168780899,0.0147529605177442,3345,2764.67908082409,13.891442155309,3.90898595208265,0.000775573922333639,0.000298953662182362,3345,1
"2018-07-01","Paraguay",19.2478184991274,0,13.1239092495637,9.1239092495637,18.2478184991274,4.1239092495637,1,56.9912739965096,154.858638743455,26.2478184991274,1,10.2478184991274,44.2478184991274,2,23.3717277486911,10,0,3,7.1239092495637,17.2478184991274,0,0,0,0,1,1,0,0,0,0,0,0,0.00399913120696601,0,0.00272676277780256,0.00189568029286593,0.00379136058573185,0.000856827186695138,0.000207770621234157,0.0118411124031809,0.0321750755752037,0.00545352555560511,0.000207770621234157,0.00212919561585859,0.00919339673781995,0.000415541242468315,0.00485595839366115,0.00207770621234157,0,0.000623311863702472,0.00148013905039761,0.00358358996449769,0,0,0,0,0.000207770621234157,0.000207770621234157,0,0,0,0,0,0,103.734729493892,11.1239092495637,14.1239092495637,0,124.858638743455,31.1239092495637,8.1239092495637,12.2478184991274,5.1239092495637,26.3717277486911,81.4869109947644,0.0215530291905032,0.00231122153533424,0.00293453339903671,0,0.025941956938179,0.00646663396001739,0.00168790967163177,0.00254473685832691,0.0010645978079293,0.00547927025736362,0.0169305861198347,4813,4021.84816753927,29.3717277486911,4.23229063261374,0.000207770621234157,0.000207770621234157,4813,1
"2018-08-01","Paraguay",13.4877419354839,3.24387096774194,17.2438709677419,1,32.4632258064516,3,5.24387096774194,42.7316129032258,179.877419354839,56.7070967741935,0,14.7316129032258,98.6825806451613,12,145.34064516129,58.1948387096774,10.4877419354839,3,12.4877419354839,21.2438709677419,0,1,0,1,0,1,0,3,0,0,0,0,0.00262970207359795,0.000632456807904452,0.00336203372348254,0.000194969779684149,0.00632934798332065,0.000584909339052447,0.00102239636727275,0.00833137315329027,0.0350706608217662,0.0110561701645922,0,0.0028722193221341,0.0192401210070504,0.00233963735620979,0.0283370335662488,0.0113462348819804,0.0020447927345455,0.000584909339052447,0.0024347322939138,0.00414191284221913,0,0.000194969779684149,0,0.000194969779684149,0,0.000194969779684149,0,0.000584909339052447,0,0,0,0,98.6335483870968,27.9754838709677,31.2193548387097,1,89.1948387096774,48.7070967741935,19.9754838709677,6,3,53.7070967741935,60.1948387096774,0.0192305611984981,0.00545437392688004,0.0060868307347845,0.000194969779684149,0.017390298052189,0.00949641192711904,0.00389461568940685,0.00116981867810489,0.000584909339052447,0.0104712608255398,0.0117361744413487,5129,4061.90709677419,20.2438709677419,5.58523963052671,0.000389939559368298,0.000779879118736596,5129,1
"2018-09-01","Paraguay",26.4710144927536,3,35.4130434782609,2.82367149758454,18.7657004830918,2,1.82367149758454,81.7101449275362,148.12077294686,37.5893719806763,1,5.64734299516908,88.1787439613527,5.64734299516908,50.1787439613527,57.06038647343,1,5.64734299516908,5,15.2946859903382,0,4.82367149758454,0,0,0,2,0,2.82367149758454,0,0,0,0,0.00568902095266573,0.000644745325596389,0.00761079808258347,0.000606849666362463,0.00403303255600511,0.00042983021706426,0.000391934557830333,0.0175607446652775,0.0318333919937374,0.00807852395888165,0.00021491510853213,0.00121369933272493,0.018950944328681,0.00121369933272493,0.0107841702044601,0.0122631391518225,0.00021491510853213,0.00121369933272493,0.00107457554266065,0.00328705909957837,0,0.00103667988342672,0,0,0,0.00042983021706426,0,0.000606849666362463,0,0,0,0,73.1207729468599,30.9420289855072,35.707729468599,1.82367149758454,154.417874396135,45.5893719806763,8.29468599033816,8.64734299516908,5.82367149758454,44.3550724637681,64.0024154589372,0.0157147588538276,0.0066499095176246,0.00767413055417989,0.000391934557830333,0.0331867342351462,0.00979784482713869,0.00178265333985346,0.00185844465832132,0.00125159499195885,0.00953257521250121,0.013755086064676,4653,3683.02415458937,10.6473429951691,5.84066963915998,0.00185844465832132,0.00021491510853213,4653,1
"2018-10-01","Paraguay",12,0,43.778429073857,2,13.4630715123095,2.73153575615475,0,98.8991793669402,143.241500586166,33.6576787807737,0,5.73153575615475,63.3153575615475,8.19460726846424,50.3892145369285,16.4630715123095,2,2,7,20.926143024619,0,1,0,0,0,0,0,1,0,0,0,1,0.00255699978691668,0,0.00932845281778329,0.000426166631152781,0.00286875591568496,0.000582044695536916,0,0.0210737650472918,0.0305223738730378,0.00717188978921239,0,0.00122129464226609,0.0134914463161192,0.00174613408661075,0.0107371009028188,0.00350800586241413,0.000426166631152781,0.000426166631152781,0.00149158320903473,0.00445901193791157,0,0.00021308331557639,0,0,0,0,0,0.00021308331557639,0,0,0,0.00021308331557639,58.0468933177022,33.3892145369285,34.3892145369285,0,119.630715123095,50.5838218053927,8.73153575615475,12.926143024619,3,48.1207502930832,53.5099648300117,0.012368824487045,0.00711468453802013,0.00732776785359652,0,0.0254913094232037,0.0107785684648184,0.00186054458899526,0.00275434541330045,0.000639249946729171,0.0102537290204737,0.0114020807223549,4693,3811.7327080891,2,4.47696759940654,0.000426166631152781,0.00021308331557639,4693,1
"2018-11-01","Paraguay",18.9079754601227,0,18.9539877300613,0,29.3849693251534,2,3,79.7699386503068,162.585889570552,30.4769938650307,1,0,59.8159509202454,6,81.1088957055215,52.8159509202454,0,7,14.430981595092,8.47699386503067,0,0,0,0,0,1,0,4,3.47699386503067,0,0,0,0.0041301824945659,0,0.00414023323068181,0,0.00641873510815932,0.000436871996505024,0.000655307994757536,0.0174246261796214,0.0355146110901162,0.00665727257864366,0.000218435998252512,0,0.0130659569506871,0.00131061598951507,0.0177171026005945,0.0115369049629195,0,0.00152905198776758,0.00315224587048755,0.0018516806170884,0,0,0,0,0,0.000218435998252512,0,0.000873743993010048,0.000759500625825835,0,0,0,39.9539877300613,32.861963190184,22.9079754601227,4.47699386503067,153.493865030675,32.4769938650307,12.9539877300613,7.47699386503067,1,39.3389570552147,54.2469325153374,0.00872738919398457,0.00717823573398516,0.00500392648757595,0.000977936624078348,0.0335285856336118,0.00709414457514868,0.00282961724116674,0.00163324461883588,0.000218435998252512,0.00859304435456853,0.0118494828561244,4578,3675.80674846626,8.47699386503067,5.49888369840732,0.0018516806170884,0,4578,1
"2018-12-01","Paraguay",41.3217665615142,0,24.1072555205047,5.55362776025237,30.2145110410095,3,5.55362776025237,80.5362776025237,207.965299684543,37.6608832807571,0,16.1072555205047,107.982649842271,8.55362776025236,51.4290220820189,41.3217665615142,0,9.55362776025236,17.6608832807571,24.1072555205047,0,0,0,0,0,0,0,1,0,0,0,0,0.00711340446918819,0,0.0041499837356696,0.000956038519582091,0.00520132743002401,0.000516440006885867,0.000956038519582091,0.0138640519198698,0.0358005336003688,0.00648319560694734,0,0.00277281038397396,0.0185888534760322,0.00147247852646796,0.00885333483939042,0.00711340446918819,0,0.00164462519542991,0.00304026222770823,0.0041499837356696,0,0,0,0,0,0,0,0.000172146668961956,0,0,0,0,78.8753943217666,41.3217665615142,34.6608832807571,0,179.179810725552,52.2145110410095,12.1072555205047,11.1072555205047,1,28.1072555205047,68.9826498422713,0.0135781363955529,0.00711340446918819,0.00596675560006147,0,0.0308452075616375,0.00898855414718703,0.00208422370812614,0.00191207703916418,0.000172146668961956,0.00483857041151743,0.011875133386516,5809,4714.35015772871,9,6.08756752677997,0.000172146668961956,0,5809,1
"2019-01-01","Paraguay",16.3085106382979,1,20.4627659574468,0,20.3085106382979,5,0,135.93085106383,88.2340425531915,18,0,10.1542553191489,22.1542553191489,5,40.9255319148936,18.3085106382979,4.15425531914894,6.15425531914894,8.15425531914894,23.1542553191489,0,0,0,2,0,0,0,0,1,1,0,0,0.00343409362777382,0.000210570646451885,0.00430885785585319,0,0.00427637621358136,0.00105285323225942,0,0.0286230471812655,0.0185794993794886,0.00379027163613392,0,0.00213818810679068,0.0046650358642133,0.00105285323225942,0.00861771571170638,0.00385523492067759,0.000874764228079372,0.00129590552098314,0.00171704681388691,0.00487560651066518,0,0,0,0.000421141292903769,0,0,0,0,0.000210570646451885,0.000210570646451885,0,0,100.005319148936,16.1542553191489,20.3085106382979,1,91.3882978723404,32.3085106382979,14.3085106382979,10.3085106382979,3,42.4627659574468,53.0797872340425,0.0210581847018185,0.00340161198550199,0.00427637621358136,0.000210570646451885,0.0192436929611161,0.00680322397100397,0.00301295233487005,0.00217066974906251,0.000631711939355654,0.00894141207779465,0.0111770451114008,4749,3952.57978723404,15.1542553191489,3.05759268607989,0.000210570646451885,0.000631711939355654,4749,1
"2019-02-01","Paraguay",7.91750841750842,0,35.5050505050505,1,16.7525252525253,7,0,75.7626262626263,117.927609427609,4,2.91750841750842,1,51.4225589225589,13.7525252525253,34.3400673400673,29.5875420875421,3.91750841750842,4,8.83501683501683,18.7525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0.0022505708975294,0,0.0100923963914299,0.000284252416145537,0.00476194577956943,0.00198976691301876,0,0.0215357095686829,0.0335212079100652,0.00113700966458215,0.00082930881680171,0.000284252416145537,0.0146169866181236,0.00390918853113282,0.00976124711201459,0.00841033032619161,0.00111356123294725,0.00113700966458215,0.00251137488204003,0.0053304506118605,0,0,0,0,0,0,0,0,0,0,0,0,107.020202020202,11.8350168350168,15.8350168350168,2.91750841750842,112.515151515152,19.7525252525253,7.91750841750842,8.83501683501683,0,37.5050505050505,73.5976430976431,0.0304207510006259,0.00336413213047664,0.00450114179505879,0.00082930881680171,0.031982703671163,0.00561470302800604,0.0022505708975294,0.00251137488204003,0,0.010660901223721,0.020920307873122,3518,2741.30134680135,5,4.88732279854797,0,0,3518,1
"2019-03-01","Paraguay",47.1896551724138,0,67.1896551724138,4,112.379310344828,1,0,196.568965517241,90,61.1896551724138,2,3,39,1,126.379310344828,17,1,4,4,18,0,0,0,0,0,0,0,0,0,0,0,1,0.00925287356321839,0,0.0131744421906694,0.000784313725490196,0.0220351588911427,0.000196078431372549,0,0.0385429344151454,0.0176470588235294,0.0119979716024341,0.000392156862745098,0.000588235294117647,0.00764705882352941,0.000196078431372549,0.0247802569303584,0.00333333333333333,0.000196078431372549,0.000784313725490196,0.000784313725490196,0.00352941176470588,0,0,0,0,0,0,0,0,0,0,0,0.000196078431372549,39,24,22,0,88,35,2,2,2,29,35,0.00764705882352941,0.00470588235294118,0.00431372549019608,0,0.0172549019607843,0.00686274509803922,0.000392156862745098,0.000392156862745098,0.000392156862745098,0.00568627450980392,0.00686274509803922,5100,4073.10344827586,5,3.75255631621523,0.000196078431372549,0,5100,1
"2019-04-01","Paraguay",14.9153439153439,0,32.7460317460317,2,24.8306878306878,1,1,91.4074074074074,90.7460317460318,27.9153439153439,0,4,47.7460317460317,5,41.7460317460317,15.9153439153439,2,2,4,14.9153439153439,0,0,0,3,2,0,7.91534391534392,0,0,0,0,0,0.00488067536496856,0,0.010715324524225,0.000654450261780105,0.00812522507548685,0.000327225130890052,0.000327225130890052,0.0299108008532092,0.0296943821158481,0.00913460206653924,0,0.00130890052356021,0.0156237014875758,0.00163612565445026,0.0136603507022355,0.00520790049585861,0.000654450261780105,0.000654450261780105,0.00130890052356021,0.00488067536496856,0,0,0,0.000981675392670157,0.000654450261780105,0,0.00259009944873819,0,0,0,0,0,42.9153439153439,15.9153439153439,34.7460317460317,7.91534391534392,65.6613756613757,18,9.91534391534391,7.91534391534392,1,28.9153439153439,32.8306878306878,0.01404297902989,0.00520790049585861,0.0113697747860052,0.00259009944873819,0.0214860522452145,0.00589005235602094,0.0032445497105183,0.00259009944873819,0.000327225130890052,0.00946182719742929,0.0107430261226073,3056,2467.62433862434,5,5.04816191715722,0.00259009944873819,0.00422622510318845,3056,1
"2019-05-01","Paraguay",13.8056426332288,1,56.2225705329154,4,22.6112852664577,3,6,164.862068965517,136.028213166144,39.8056426332288,1,2,82.0282131661442,8,42.4169278996865,30.8056426332288,0,5,11,16.8056426332288,0,0,0,0,0,0,7.80564263322884,1,0,2,0,1,0.00274520632993216,0.000198846689202625,0.0111796720089313,0.000795386756810499,0.0044961792138512,0.000596540067607874,0.00119308013521575,0.0327822765888879,0.0270487598262367,0.00791522024920041,0.000198846689202625,0.00039769337840525,0.0163110386092949,0.001590773513621,0.00843446567899911,0.00612560004637678,0,0.000994233446013124,0.00218731358122887,0.00334174639754004,0,0,0,0,0,0,0.00155212619471641,0.000198846689202625,0,0.00039769337840525,0,0.000198846689202625,58.6112852664577,22.8056426332288,44.0282131661442,9.80564263322884,120.445141065831,40,11.8056426332288,8.80564263322884,2,28.8056426332288,64.2225705329154,0.0116546600251457,0.00453482653275578,0.00875486441959519,0.00194981957312166,0.0239501175314835,0.00795386756810499,0.00234751295152691,0.00175097288391904,0.00039769337840525,0.00572790666797153,0.0127704455225523,5029,4072.91222570533,10,5.27743789110296,0.00175097288391904,0.000596540067607874,5029,1
"2019-06-01","Paraguay",15.6937799043062,6.69377990430622,49.7751196172249,1,24,14.3875598086124,3,117.937799043062,202.244019138756,37.6937799043062,1,35.7751196172249,68.0813397129187,6,83.5502392344498,41.7751196172249,3,3,43.7751196172249,44.4688995215311,0,0,0,0,0,0,0,2,0,1,0,0,0.00270956144756668,0.00115569404425176,0.00859377065214518,0.000172651933701657,0.00414364640883978,0.00248404002220519,0.000517955801104972,0.0203621890613022,0.0349178209839012,0.00650790398900315,0.000172651933701657,0.00617664358032198,0.0117543749504349,0.00103591160220994,0.0144251103650638,0.00721255518253192,0.000517955801104972,0.000517955801104972,0.00755785904993523,0.00767764149197705,0,0,0,0,0,0,0,0.000345303867403315,0,0.000172651933701657,0,0,120.019138755981,66.4688995215311,21.3875598086124,6.69377990430622,104.468899521531,87.4688995215311,27.0813397129187,2,3,60.7751196172249,35.6937799043062,0.0207215363874276,0.0114759840334135,0.00369260355811679,0.00115569404425176,0.0180367575140765,0.0151016746411483,0.0046756456686669,0.000345303867403315,0.000517955801104972,0.0104929419228634,0.00616260012159983,5792,4547.25358851675,9,3.99223358403748,0.000345303867403315,0.000172651933701657,5792,1
"2019-07-01","Paraguay",37.2312925170068,1,18.0462585034014,2,33.0925170068027,8.09251700680272,6.04625850340136,26.0462585034014,232.572789115646,81.3700680272109,1,24.2312925170068,44.1387755102041,5.04625850340136,149.295238095238,62.3238095238095,0,2,21.1850340136054,12.0925170068027,0,0,0,0,0,0,0,0,0,0,0,0,0.00614580596186973,0.000165070980521624,0.00297891358590316,0.000330141961043249,0.00546261423024145,0.00133583971720085,0.000998061819643671,0.00429948143007616,0.0383910183419687,0.013431836914363,0.000165070980521624,0.00399988321508861,0.00728603095249324,0.000832990839122047,0.0246443113395903,0.0102878523479382,0,0.000330141961043249,0.00349703433700981,0.00199612363928734,0,0,0,0,0,0,0,0,0,0,0,0,108.740136054422,41.1850340136054,33.1387755102041,0,146.878911564626,177.295238095238,9.04625850340136,11.0925170068027,8.09251700680272,36.2312925170068,56.3238095238095,0.0179498408805582,0.0067984539474423,0.00547025016675538,0,0.0242454459499217,0.0292662987941958,0.00149327476120854,0.00183105265876572,0.00133583971720085,0.0059807349813481,0.00929742646480844,6058,4733.39591836735,6,4.87187087786153,0,0,6058,1
"2019-08-01","Paraguay",32.8492935635793,1,45.4191522762951,3,48.8492935635793,3,6,134.547880690738,247.956043956044,42.4191522762951,0,12.5698587127159,69.4191522762951,30.8492935635793,111.68759811617,64.1287284144427,4.56985871271586,10.5698587127159,27.2794348508634,32.8492935635793,0,0,0,0,0,0,0,0,0,1,0,0,0.00553018410161267,0.000168350168350168,0.00764632193203622,0.000505050505050505,0.00822378679521537,0.000505050505050505,0.00101010101010101,0.0226511583654441,0.0417434417434417,0.00714127142698571,0,0.00211613783042354,0.0116867259724403,0.00519348376491234,0.0188026259454831,0.0107960822246537,0.000769336483622198,0.00177943749372321,0.00459249744964031,0.00553018410161267,0,0,0,0,0,0,0,0,0,0.000168350168350168,0,0,73.989010989011,32.8492935635793,11,0,138.978021978022,53.4191522762951,12.1397174254317,2,2,41.8492935635793,105.978021978022,0.0124560624560625,0.00553018410161267,0.00185185185185185,0,0.0233969733969734,0.00899312327883756,0.0020437234722949,0.000336700336700337,0.000336700336700337,0.00704533561676419,0.0178414178414178,5940,4609.25274725275,12.5698587127159,6.01697468536238,0,0.000168350168350168,5940,1
"2019-09-01","Paraguay",22.2824536376605,4.09415121255349,29.188302425107,0,40.376604850214,5,4.09415121255349,245.671897289586,186.071326676177,54.564907275321,0,23.376604850214,44.4707560627675,22.2824536376605,111.694721825963,48.564907275321,8.18830242510699,13.188302425107,10.0941512125535,40.564907275321,0,0,0,0,0,0,0,2,0,0,0,0,0.00384180235132077,0.00070588814009543,0.00503246593536327,0,0.00696148359486448,0.000862068965517241,0.00070588814009543,0.0423572236706183,0.0320812632200305,0.00940774263367603,0,0.00403044911210586,0.00766737173495991,0.00384180235132077,0.0192577106596488,0.00837325987505534,0.00141177628019086,0.0022738452457081,0.00174037089871612,0.00699394953022775,0,0,0,0,0,0,0,0.000344827586206897,0,0,0,0,131.977175463623,39.4707560627675,32.564907275321,0,172.16547788873,72.753209700428,14.188302425107,12.188302425107,4,61.753209700428,60.6590584878745,0.0227546854247627,0.00680530276944267,0.00561463918540017,0,0.0296837030842639,0.0125436568449014,0.00244625903881155,0.00210143145260465,0.000689655172413793,0.0106471051207634,0.0104584583599784,5800,4355.54636233952,24.188302425107,4.79145562114677,0,0.000344827586206897,5800,1
