"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","trade_agreement_exchange","trade_financial_sanction","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","georgiatoday.ge"
"2019-04-01","Georgia",12,2,7,1,11,0,0,35,10,5,1,2,3,0,25,6,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.013172338090011,0.0021953896816685,0.00768386388583974,0.00109769484083425,0.0120746432491767,0,0,0.0384193194291987,0.0109769484083425,0.00548847420417124,0.00109769484083425,0.0021953896816685,0.00329308452250274,0,0.0274423710208562,0.00658616904500549,0,0.00109769484083425,0.00548847420417124,0.00658616904500549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329308452250274,0,0,0,0,0,17,5,1,0,22,7,1,0,0,7,18,0.0186608122941822,0.00548847420417124,0.00109769484083425,0,0.0241492864983535,0.00768386388583974,0.00109769484083425,0,0,0.00768386388583974,0.0197585071350165,911,690,908,12.2690337771869,0.00548847420417124,0,911,1
"2019-05-01","Georgia",8,0,19,4,13,1,0,29,17,23,0,0,4,3,11,5,0,1,2,5,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0.00746268656716418,0,0.0177238805970149,0.00373134328358209,0.0121268656716418,0.000932835820895522,0,0.0270522388059701,0.0158582089552239,0.021455223880597,0,0,0.00373134328358209,0.00279850746268657,0.0102611940298507,0.00466417910447761,0,0.000932835820895522,0.00186567164179104,0.00466417910447761,0,0,0,0,0,0.000932835820895522,0,0,0,0.00186567164179104,0.000932835820895522,0,0,0,0,0,0,0,0,19,9,3,1,21,12,2,3,4,21,16,0.0177238805970149,0.0083955223880597,0.00279850746268657,0.000932835820895522,0.019589552238806,0.0111940298507463,0.00186567164179104,0.00279850746268657,0.00373134328358209,0.019589552238806,0.0149253731343284,1072,803,1068,11.6377545291664,0.00373134328358209,0.00186567164179104,1072,1
"2019-06-01","Georgia",12,4,31,5,7,3,0,26,24,10,0,9,3,3,100,22,3,8,1,18,3,0,1,0,4,7,0,0,0,2,0,0,0,4,5,0,0,0,3,0.00979591836734694,0.00326530612244898,0.0253061224489796,0.00408163265306122,0.00571428571428571,0.00244897959183673,0,0.0212244897959184,0.0195918367346939,0.00816326530612245,0,0.0073469387755102,0.00244897959183673,0.00244897959183673,0.0816326530612245,0.0179591836734694,0.00244897959183673,0.00653061224489796,0.000816326530612245,0.0146938775510204,0.00244897959183673,0,0.000816326530612245,0,0.00326530612244898,0.00571428571428571,0,0,0,0.00163265306122449,0,0,0,0.00326530612244898,0.00408163265306122,0,0,0,0.00244897959183673,27,3,7,0,23,6,2,2,0,17,15,0.0220408163265306,0.00244897959183673,0.00571428571428571,0,0.0187755102040816,0.00489795918367347,0.00163265306122449,0.00163265306122449,0,0.0138775510204082,0.0122448979591837,1225,811,1196,17.277210314522,0.0236734693877551,0.000816326530612245,1225,1
"2019-07-01","Georgia",16,1,7,1,5,1,4,21,29,12,0,1,4,2,44,5,1,7,3,8,0,0,1,0,5,7,0,0,0,3,0,0,0,1,0,0,0,0,16,0.015180265654649,0.00094876660341556,0.00664136622390892,0.00094876660341556,0.0047438330170778,0.00094876660341556,0.00379506641366224,0.0199240986717268,0.0275142314990512,0.0113851992409867,0,0.00094876660341556,0.00379506641366224,0.00189753320683112,0.0417457305502846,0.0047438330170778,0.00094876660341556,0.00664136622390892,0.00284629981024668,0.00759013282732448,0,0,0.00094876660341556,0,0.0047438330170778,0.00664136622390892,0,0,0,0.00284629981024668,0,0,0,0.00094876660341556,0,0,0,0,0.015180265654649,24,10,4,0,11,7,1,0,0,10,9,0.0227703984819734,0.0094876660341556,0.00379506641366224,0,0.0104364326375712,0.00664136622390892,0.00094876660341556,0,0,0.0094876660341556,0.00853889943074004,1054,799,1021,14.2964966941998,0.0332068311195446,0,1054,1
"2019-08-01","Georgia",7,1,12,2,9,0,0,29,20,1,0,4,13,2,5,5,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.008274231678487,0.00118203309692671,0.0141843971631206,0.00236406619385343,0.0106382978723404,0,0,0.0342789598108747,0.0236406619385343,0.00118203309692671,0,0.00472813238770686,0.0153664302600473,0.00236406619385343,0.00591016548463357,0.00591016548463357,0,0.00354609929078014,0.00709219858156028,0.00472813238770686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118203309692671,0.00118203309692671,0,0,0.00118203309692671,20,7,11,0,26,3,3,0,0,6,7,0.0236406619385343,0.008274231678487,0.0130023640661939,0,0.0307328605200946,0.00354609929078014,0.00354609929078014,0,0,0.00709219858156028,0.008274231678487,846,656,843,12.0258401457268,0.00709219858156028,0,846,1
"2019-09-01","Georgia",2,0,10,3,14,0,0,28,16,1,4,3,6,2,19,19,0,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0.00202020202020202,0,0.0101010101010101,0.00303030303030303,0.0141414141414141,0,0,0.0282828282828283,0.0161616161616162,0.00101010101010101,0.00404040404040404,0.00303030303030303,0.00606060606060606,0.00202020202020202,0.0191919191919192,0.0191919191919192,0,0,0.00202020202020202,0.00202020202020202,0.00101010101010101,0,0,0,0,0,0.00101010101010101,0,0.00101010101010101,0,0,0,0,0.00101010101010101,0,0,0.00101010101010101,0.00101010101010101,0,15,4,4,1,15,2,0,1,1,14,13,0.0151515151515152,0.00404040404040404,0.00404040404040404,0.00101010101010101,0.0151515151515152,0.00202020202020202,0,0.00101010101010101,0.00101010101010101,0.0141414141414141,0.0131313131313131,990,766,984,11.0452541838643,0.0101010101010101,0,990,1
"2019-10-01","Georgia",5,2,1,2,6,0,0,24,20,6,0,2,3,3,7,3,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.00554938956714761,0.00221975582685905,0.00110987791342952,0.00221975582685905,0.00665926748057714,0,0,0.0266370699223085,0.0221975582685905,0.00665926748057714,0,0.00221975582685905,0.00332963374028857,0.00332963374028857,0.00776914539400666,0.00332963374028857,0,0.00110987791342952,0.00332963374028857,0,0,0,0,0,0,0.00110987791342952,0.00110987791342952,0,0.00110987791342952,0,0,0,0,0,0,0,0,0,0,29,5,2,0,24,3,3,0,3,16,15,0.0321864594894562,0.00554938956714761,0.00221975582685905,0,0.0266370699223085,0.00332963374028857,0.00332963374028857,0,0.00332963374028857,0.0177580466148724,0.0166481687014428,901,699,898,11.2658686022712,0.00776914539400666,0.00110987791342952,901,1
"2019-11-01","Georgia",21,2,14,7,11,1,1,15,18,11,0,9,6,3,80,9,0,6,8,11,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0.0229759299781182,0.00218818380743982,0.0153172866520788,0.00765864332603939,0.012035010940919,0.00109409190371991,0.00109409190371991,0.0164113785557987,0.0196936542669584,0.012035010940919,0,0.00984682713347921,0.00656455142231947,0.00328227571115974,0.087527352297593,0.00984682713347921,0,0.00656455142231947,0.0087527352297593,0.012035010940919,0,0,0,0,0,0,0,0,0,0.00218818380743982,0,0,0,0.00656455142231947,0,0.00109409190371991,0,0,0,16,9,2,0,14,4,1,0,2,11,11,0.0175054704595186,0.00984682713347921,0.00218818380743982,0,0.0153172866520788,0.00437636761487965,0.00109409190371991,0,0.00218818380743982,0.012035010940919,0.012035010940919,914,596,905,17.7179009271116,0.0087527352297593,0.00218818380743982,914,1
"2019-12-01","Georgia",11,2,7,5,9,2,0,21,14,7,1,2,2,7,24,7,0,1,0,15,0,0,0,0,3,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0.0115789473684211,0.00210526315789474,0.00736842105263158,0.00526315789473684,0.00947368421052632,0.00210526315789474,0,0.0221052631578947,0.0147368421052632,0.00736842105263158,0.00105263157894737,0.00210526315789474,0.00210526315789474,0.00736842105263158,0.0252631578947368,0.00736842105263158,0,0.00105263157894737,0,0.0157894736842105,0,0,0,0,0.00315789473684211,0.00105263157894737,0,0,0,0,0,0.00105263157894737,0,0.00210526315789474,0,0,0,0,0.00105263157894737,28,3,2,0,24,2,0,0,2,8,13,0.0294736842105263,0.00315789473684211,0.00210526315789474,0,0.0252631578947368,0.00210526315789474,0,0,0.00210526315789474,0.00842105263157895,0.0136842105263158,950,716,942,13.9451097129359,0.00736842105263158,0.00210526315789474,950,1
"2020-01-01","Georgia",6,0,11,4,6,3,0,28,14,2,0,0,3,0,6,14,0,1,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0085348506401138,0,0.015647226173542,0.00568990042674253,0.0085348506401138,0.0042674253200569,0,0.0398293029871977,0.0199146514935989,0.00284495021337127,0,0,0.0042674253200569,0,0.0085348506401138,0.0199146514935989,0,0.00142247510668563,0.00284495021337127,0.0085348506401138,0,0,0,0,0.00142247510668563,0.00142247510668563,0,0,0,0,0,0,0,0,0.00142247510668563,0,0,0,0,18,4,1,0,9,1,1,0,1,13,4,0.0256045519203414,0.00568990042674253,0.00142247510668563,0,0.0128022759601707,0.00142247510668563,0.00142247510668563,0,0.00142247510668563,0.0184921763869132,0.00568990042674253,703,536,700,11.7693823944906,0.00711237553342817,0,703,1
"2020-02-01","Georgia",7,0,6,0,13,2,0,67,15,4,0,3,7,2,10,4,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,13,0,0,0.00887198986058302,0,0.00760456273764259,0,0.0164765525982256,0.00253485424588086,0,0.0849176172370089,0.0190114068441065,0.00506970849176172,0,0.00380228136882129,0.00887198986058302,0.00253485424588086,0.0126742712294043,0.00506970849176172,0,0,0,0.00380228136882129,0,0,0,0,0.00126742712294043,0,0.00126742712294043,0,0,0,0,0,0.00126742712294043,0,0,0,0.0164765525982256,0,0,25,6,1,0,14,6,0,0,0,16,10,0.0316856780735108,0.00760456273764259,0.00126742712294043,0,0.017743979721166,0.00760456273764259,0,0,0,0.0202788339670469,0.0126742712294043,789,563,773,11.7950646545241,0.0190114068441065,0,789,1
"2020-03-01","Georgia",2,1,12,4,11,0,0,269,8,3,56,5,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00148257968865827,0.000741289844329133,0.00889547813194959,0.00296515937731653,0.00815418828762046,0,0,0.199406968124537,0.00593031875463306,0.0022238695329874,0.0415122312824314,0.00370644922164566,0.00296515937731653,0,0.000741289844329133,0.000741289844329133,0.000741289844329133,0,0,0.000741289844329133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000741289844329133,0,0,0,0,15,8,0,0,7,10,0,3,0,9,11,0.011119347664937,0.00593031875463306,0,0,0.00518902891030393,0.00741289844329133,0,0.0022238695329874,0,0.00667160859896219,0.00815418828762046,1349,903,1348,9.54369527486596,0.000741289844329133,0,1349,1
"2020-04-01","Georgia",4,0,3,1,3,1,0,216,10,3,38,3,0,2,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00313234142521535,0,0.00234925606891151,0.000783085356303837,0.00234925606891151,0.000783085356303837,0,0.169146436961629,0.00783085356303837,0.00234925606891151,0.0297572435395458,0.00234925606891151,0,0.00156617071260767,0.00313234142521535,0,0,0.000783085356303837,0.00156617071260767,0.000783085356303837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000783085356303837,0,0,0,15,8,0,0,9,10,0,0,0,11,6,0.0117462803445576,0.0062646828504307,0,0,0.00704776820673453,0.00783085356303837,0,0,0,0.00861393891934221,0.00469851213782302,1277,904,1276,9.94757988771681,0.000783085356303837,0,1277,1
"2020-05-01","Georgia",5,0,3,0,10,0,1,114,24,4,28,2,8,1,5,7,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0.00452488687782805,0,0.00271493212669683,0,0.00904977375565611,0,0.000904977375565611,0.10316742081448,0.0217194570135747,0.00361990950226244,0.0253393665158371,0.00180995475113122,0.00723981900452489,0.000904977375565611,0.00452488687782805,0.00633484162895928,0,0,0.000904977375565611,0.00271493212669683,0,0,0,0,0,0,0,0,0,0,0,0.00180995475113122,0,0,0.00180995475113122,0,0,0,0,26,5,4,1,27,22,0,0,1,7,5,0.0235294117647059,0.00452488687782805,0.00361990950226244,0.000904977375565611,0.0244343891402715,0.0199095022624434,0,0,0.000904977375565611,0.00633484162895928,0.00452488687782805,1105,784,1101,10.0213315788416,0.00542986425339366,0,1105,1
"2020-06-01","Georgia",6,0,9,7,0,3,0,106,13,11,3,3,2,1,9,3,0,0,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0062111801242236,0,0.0093167701863354,0.0072463768115942,0,0.0031055900621118,0,0.109730848861284,0.0134575569358178,0.0113871635610766,0.0031055900621118,0.0031055900621118,0.0020703933747412,0.0010351966873706,0.0093167701863354,0.0031055900621118,0,0,0.005175983436853,0.005175983436853,0,0,0,0,0.0010351966873706,0,0,0,0,0,0,0,0,0.0010351966873706,0,0,0,0,0,29,4,4,0,29,5,3,1,0,8,13,0.0300207039337474,0.0041407867494824,0.0041407867494824,0,0.0300207039337474,0.005175983436853,0.0031055900621118,0.0010351966873706,0,0.0082815734989648,0.0134575569358178,966,670,964,11.5888659400145,0.0010351966873706,0.0020703933747412,966,1
"2020-07-01","Georgia",5,1,16,0,9,1,0,96,25,7,5,3,4,1,1,2,0,2,0,10,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.00429553264604811,0.000859106529209622,0.013745704467354,0,0.0077319587628866,0.000859106529209622,0,0.0824742268041237,0.0214776632302405,0.00601374570446735,0.00429553264604811,0.00257731958762887,0.00343642611683849,0.000859106529209622,0.000859106529209622,0.00171821305841924,0,0.00171821305841924,0,0.00859106529209622,0.000859106529209622,0,0,0,0,0,0,0,0,0,0,0.00171821305841924,0,0,0,0,0,0,0,35,4,3,0,30,11,0,1,0,17,15,0.0300687285223368,0.00343642611683849,0.00257731958762887,0,0.0257731958762887,0.00945017182130584,0,0.000859106529209622,0,0.0146048109965636,0.0128865979381443,1164,837,1161,11.3909625178274,0.00257731958762887,0.000859106529209622,1164,1
"2020-08-01","Georgia",3,1,19,3,5,1,0,118,27,7,9,1,2,2,6,4,1,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.00251466890192791,0.000838222967309304,0.0159262363788768,0.00251466890192791,0.00419111483654652,0.000838222967309304,0,0.0989103101424979,0.0226320201173512,0.00586756077116513,0.00754400670578374,0.000838222967309304,0.00167644593461861,0.00167644593461861,0.00502933780385583,0.00335289186923722,0.000838222967309304,0,0.00167644593461861,0.00419111483654652,0,0,0,0,0,0.000838222967309304,0,0,0,0,0,0,0,0.000838222967309304,0,0,0.000838222967309304,0,0,35,1,8,0,18,7,3,1,1,15,19,0.0293378038558256,0.000838222967309304,0.00670578373847443,0,0.0150880134115675,0.00586756077116513,0.00251466890192791,0.000838222967309304,0.000838222967309304,0.0125733445096396,0.0159262363788768,1193,858,1190,10.6939498461692,0.00586756077116513,0.00167644593461861,1193,1
"2020-09-01","Georgia",7,2,28,3,10,0,0,273,15,7,12,0,3,5,5,1,0,2,3,8,1,0,0,1,0,0,0,0,0,0,1,2,2,1,0,0,2,0,0,0.00519287833827893,0.00148367952522255,0.0207715133531157,0.00222551928783383,0.00741839762611276,0,0,0.202522255192878,0.0111275964391691,0.00519287833827893,0.00890207715133531,0,0.00222551928783383,0.00370919881305638,0.00370919881305638,0.000741839762611276,0,0.00148367952522255,0.00222551928783383,0.00593471810089021,0.000741839762611276,0,0,0.000741839762611276,0,0,0,0,0,0,0.000741839762611276,0.00148367952522255,0.00148367952522255,0.000741839762611276,0,0,0.00148367952522255,0,0,31,3,0,0,19,16,7,3,2,7,21,0.0229970326409496,0.00222551928783383,0,0,0.0140949554896142,0.0118694362017804,0.00519287833827893,0.00222551928783383,0.00148367952522255,0.00519287833827893,0.0155786350148368,1348,841,1338,10.995160168385,0.00890207715133531,0.000741839762611276,1348,1
"2020-10-01","Georgia",9,0,100,8,5,1,1,257,21,2,9,2,6,0,9,2,2,0,2,32,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.00626304801670146,0,0.069589422407794,0.00556715379262352,0.0034794711203897,0.00069589422407794,0.00069589422407794,0.178844815588031,0.0146137787056367,0.00139178844815588,0.00626304801670146,0.00139178844815588,0.00417536534446764,0,0.00626304801670146,0.00139178844815588,0.00139178844815588,0,0.00139178844815588,0.0222686151704941,0,0.00069589422407794,0,0,0,0.00069589422407794,0,0,0,0.00069589422407794,0,0,0,0.00069589422407794,0,0,0,0,0,22,5,1,2,16,7,1,1,1,15,23,0.0153096729297147,0.0034794711203897,0.00069589422407794,0.00139178844815588,0.011134307585247,0.00487125956854558,0.00069589422407794,0.00069589422407794,0.00069589422407794,0.0104384133611691,0.0160055671537926,1437,854,1433,12.0159328860566,0.00417536534446764,0,1437,1
"2020-11-01","Georgia",12,1,220,39,25,3,0,186,13,4,21,6,9,2,70,4,3,1,0,15,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,3,1,0,0,0.00652173913043478,0.000543478260869565,0.119565217391304,0.021195652173913,0.0135869565217391,0.0016304347826087,0,0.101086956521739,0.00706521739130435,0.00217391304347826,0.0114130434782609,0.00326086956521739,0.00489130434782609,0.00108695652173913,0.0380434782608696,0.00217391304347826,0.0016304347826087,0.000543478260869565,0,0.00815217391304348,0,0,0,0,0,0.000543478260869565,0.000543478260869565,0,0,0,0,0,0.00108695652173913,0.000543478260869565,0,0.0016304347826087,0.000543478260869565,0,0,21,11,1,0,14,14,0,0,1,9,13,0.0114130434782609,0.00597826086956522,0.000543478260869565,0,0.00760869565217391,0.00760869565217391,0,0,0.000543478260869565,0.00489130434782609,0.00706521739130435,1840,1016,1833,12.4175921071798,0.00489130434782609,0,1840,1
"2020-12-01","Georgia",11,0,94,28,13,1,0,142,18,13,13,1,10,3,5,6,0,6,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0.00720366732154551,0,0.0615586116568435,0.0183366077275704,0.00851342501637197,0.000654878847413229,0,0.0929927963326785,0.0117878192534381,0.00851342501637197,0.00851342501637197,0.000654878847413229,0.00654878847413229,0.00196463654223969,0.00327439423706614,0.00392927308447937,0,0.00392927308447937,0,0.00654878847413229,0,0,0,0,0,0,0,0,0,0,0.000654878847413229,0,0,0,0.00130975769482646,0,0,0,0,35,5,3,0,6,15,1,1,1,11,11,0.022920759659463,0.00327439423706614,0.00196463654223969,0,0.00392927308447937,0.00982318271119843,0.000654878847413229,0.000654878847413229,0.000654878847413229,0.00720366732154551,0.00720366732154551,1527,1005,1524,11.4924391617941,0.00327439423706614,0,1527,1
"2021-01-01","Georgia",2,0,163,15,13,5,0,139,25,3,10,0,8,2,19,10,1,3,3,10,0,0,0,1,1,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0.00128122998078155,0,0.104420243433696,0.00960922485586163,0.00832799487508008,0.00320307495195388,0,0.0890454836643177,0.0160153747597694,0.00192184497117233,0.00640614990390775,0,0.0051249199231262,0.00128122998078155,0.0121716848174247,0.00640614990390775,0.000640614990390775,0.00192184497117233,0.00192184497117233,0.00640614990390775,0,0,0,0.000640614990390775,0.000640614990390775,0.000640614990390775,0,0,0,0.000640614990390775,0,0.000640614990390775,0,0.00128122998078155,0,0,0.000640614990390775,0,0,24,10,4,0,10,9,1,0,1,14,9,0.0153747597693786,0.00640614990390775,0.0025624599615631,0,0.00640614990390775,0.00576553491351698,0.000640614990390775,0,0.000640614990390775,0.00896860986547085,0.00576553491351698,1561,891,1553,11.1783925508262,0.0051249199231262,0,1561,1
"2021-02-01","Georgia",32,0,16,4,15,4,0,88,41,9,5,4,18,2,37,38,10,6,1,10,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0216070222822417,0,0.0108035111411209,0.00270087778528022,0.0101282916948008,0.00270087778528022,0,0.0594193112761648,0.0276839972991222,0.00607697501688049,0.00337609723160027,0.00270087778528022,0.012153950033761,0.00135043889264011,0.024983119513842,0.0256583389601621,0.00675219446320054,0.00405131667792032,0.000675219446320054,0.00675219446320054,0,0,0,0,0.000675219446320054,0.00202565833896016,0,0,0,0.000675219446320054,0,0,0,0,0.000675219446320054,0,0,0,0,21,14,1,0,22,13,0,1,2,8,14,0.0141796083727211,0.00945307224848076,0.000675219446320054,0,0.0148548278190412,0.0087778528021607,0,0.000675219446320054,0.00135043889264011,0.00540175557056043,0.00945307224848076,1481,1043,1475,14.7075165851054,0.00945307224848076,0,1481,1
"2021-03-01","Georgia",19,0,23,6,57,0,2,103,32,46,10,0,6,5,24,11,0,4,11,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.010314875135722,0,0.0124864277958741,0.00325732899022801,0.0309446254071661,0,0.001085776330076,0.0559174809989142,0.0173724212812161,0.0249728555917481,0.00542888165038002,0,0.00325732899022801,0.00271444082519001,0.0130293159609121,0.00597176981541802,0,0.00217155266015201,0.00597176981541802,0.00922909880564604,0,0,0,0,0,0.000542888165038002,0,0,0,0,0,0,0,0.000542888165038002,0.000542888165038002,0,0,0,0.000542888165038002,30,22,2,0,23,17,2,1,0,21,23,0.0162866449511401,0.011943539630836,0.001085776330076,0,0.0124864277958741,0.00922909880564604,0.001085776330076,0.000542888165038002,0,0.011400651465798,0.0124864277958741,1842,1311,1838,12.3467035015249,0.00217155266015201,0.000542888165038002,1842,1
"2021-04-01","Georgia",8,0,32,6,45,2,0,89,22,30,11,5,1,9,34,8,0,4,2,14,2,0,0,0,5,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0.00445930880713489,0,0.0178372352285396,0.00334448160535117,0.0250836120401338,0.00111482720178372,0,0.0496098104793757,0.012263099219621,0.0167224080267559,0.00613154960981048,0.00278706800445931,0.000557413600891862,0.00501672240802676,0.0189520624303233,0.00445930880713489,0,0.00222965440356745,0.00111482720178372,0.00780379041248606,0.00111482720178372,0,0,0,0.00278706800445931,0.00167224080267559,0,0,0,0,0,0,0,0.000557413600891862,0.000557413600891862,0,0,0,0,24,19,3,1,39,16,1,0,1,18,25,0.0133779264214047,0.0105908584169454,0.00167224080267559,0.000557413600891862,0.0217391304347826,0.00891861761426979,0.000557413600891862,0,0.000557413600891862,0.0100334448160535,0.0139353400222965,1794,1300,1787,12.6577788705935,0.00780379041248606,0,1794,1
"2021-05-01","Georgia",4,0,20,1,20,0,0,96,26,16,5,5,8,6,21,7,0,3,2,16,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.00303490136570561,0,0.0151745068285281,0.000758725341426404,0.0151745068285281,0,0,0.0728376327769348,0.0197268588770865,0.0121396054628225,0.00379362670713202,0.00379362670713202,0.00606980273141123,0.00455235204855842,0.0159332321699545,0.00531107738998483,0,0.00227617602427921,0.00151745068285281,0.0121396054628225,0,0.000758725341426404,0,0.000758725341426404,0,0,0,0,0,0.000758725341426404,0,0,0,0,0.000758725341426404,0,0,0,0,10,26,0,0,11,2,0,1,1,7,13,0.00758725341426404,0.0197268588770865,0,0,0.00834597875569044,0.00151745068285281,0,0.000758725341426404,0.000758725341426404,0.00531107738998483,0.00986342943854325,1318,989,1317,12.6976220819902,0.00606980273141123,0,1318,1
"2021-06-01","Georgia",10,0,16,3,26,2,1,76,16,11,9,5,6,4,9,4,0,2,1,15,0,0,0,0,0,1,0,0,0,0,2,0,0,6,5,0,0,0,0,0.00744601638123604,0,0.0119136262099777,0.00223380491437081,0.0193596425912137,0.00148920327624721,0.000744601638123604,0.0565897244973939,0.0119136262099777,0.00819061801935964,0.00670141474311243,0.00372300819061802,0.00446760982874162,0.00297840655249442,0.00670141474311243,0.00297840655249442,0,0.00148920327624721,0.000744601638123604,0.0111690245718541,0,0,0,0,0,0.000744601638123604,0,0,0,0,0.00148920327624721,0,0,0.00446760982874162,0.00372300819061802,0,0,0,0,15,13,2,0,25,5,1,1,2,14,17,0.0111690245718541,0.00967982129560685,0.00148920327624721,0,0.0186150409530901,0.00372300819061802,0.000744601638123604,0.000744601638123604,0.00148920327624721,0.0104244229337305,0.0126582278481013,1343,1027,1329,12.2782941857069,0.0156366344005957,0.00148920327624721,1343,1
"2021-07-01","Georgia",33,9,31,5,15,2,0,103,19,7,5,5,5,2,62,6,0,2,14,52,0,1,0,0,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0.0197960407918416,0.00539892021595681,0.0185962807438512,0.002999400119976,0.00899820035992801,0.0011997600479904,0,0.0617876424715057,0.0113977204559088,0.00419916016796641,0.002999400119976,0.002999400119976,0.002999400119976,0.0011997600479904,0.0371925614877025,0.00359928014397121,0,0.0011997600479904,0.00839832033593281,0.0311937612477504,0,0.000599880023995201,0,0,0.000599880023995201,0.000599880023995201,0,0,0,0,0,0.000599880023995201,0,0.0017996400719856,0,0,0.000599880023995201,0,0,31,11,5,0,21,12,1,1,1,18,24,0.0185962807438512,0.00659868026394721,0.002999400119976,0,0.0125974805038992,0.00719856028794241,0.000599880023995201,0.000599880023995201,0.000599880023995201,0.0107978404319136,0.0143971205758848,1667,1161,1659,15.3403708669556,0.00599880023995201,0,1667,1
"2021-08-01","Georgia",6,0,30,4,6,0,0,111,7,6,8,2,2,2,7,1,0,0,3,4,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0.00491400491400491,0,0.0245700245700246,0.00327600327600328,0.00491400491400491,0,0,0.0909090909090909,0.00573300573300573,0.00491400491400491,0.00655200655200655,0.00163800163800164,0.00163800163800164,0.00163800163800164,0.00573300573300573,0.000819000819000819,0,0,0.00245700245700246,0.00327600327600328,0,0,0,0,0,0.00163800163800164,0,0,0,0,0,0.00163800163800164,0,0.000819000819000819,0,0,0,0,0,14,5,4,0,18,14,0,0,0,11,5,0.0114660114660115,0.0040950040950041,0.00327600327600328,0,0.0147420147420147,0.0114660114660115,0,0,0,0.00900900900900901,0.0040950040950041,1221,950,1216,10.4902586505995,0.0040950040950041,0,1221,1
