"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","azatutyun.am","X168.am","golosarmenii.am"
"2022-06-01","Armenia",19,6,48,4,74,0,0,63,74,15,1,17,26,7,35,12,2,4,20,31,0,0,1,1,0,1,3,2,0,0,2,0,0,0,10,0,4,0,1,0,3,1,0.00344327654947445,0.00108735048930772,0.00869880391446176,0.000724900326205147,0.0134106560347952,0,0,0.0114171801377311,0.0134106560347952,0.0027183762232693,0.000181225081551287,0.00308082638637187,0.00471185212033345,0.00126857557085901,0.00634287785429503,0.00217470097861544,0.000362450163102573,0.000724900326205147,0.00362450163102573,0.00561797752808989,0,0,0.000181225081551287,0.000181225081551287,0,0.000181225081551287,0.00054367524465386,0.000362450163102573,0,0,0.000362450163102573,0,0,0,0.00181225081551287,0,0.000724900326205147,0,0.000181225081551287,0,0.00054367524465386,0.000181225081551287,53,41,8,0,71,26,5,2,5,26,60,0.00960492932221819,0.00743022834360275,0.00144980065241029,0,0.0128669807901414,0.00471185212033345,0.000906125407756433,0.000362450163102573,0.000906125407756433,0.00471185212033345,0.0108735048930772,5518,4785,5489,13.8344531870663,0.00598042769119246,0.000724900326205147,5518,1,1,1
"2022-07-01","Armenia",8,1,33,8,64,2,0,86,48,17,2,12,12,2,33,19,1,4,13,25,0,1,1,0,0,2,0,2,0,0,2,0,0,0,10,1,1,1,0,0,2,0,0.00152584398245279,0.000190730497806599,0.00629410642761778,0.00152584398245279,0.0122067518596224,0.000381460995613199,0,0.0164028228113675,0.00915506389471677,0.00324241846271219,0.000381460995613199,0.00228876597367919,0.00228876597367919,0.000381460995613199,0.00629410642761778,0.00362387945832539,0.000190730497806599,0.000762921991226397,0.00247949647148579,0.00476826244516498,0,0.000190730497806599,0.000190730497806599,0,0,0.000381460995613199,0,0.000381460995613199,0,0,0.000381460995613199,0,0,0,0.00190730497806599,0.000190730497806599,0.000190730497806599,0.000190730497806599,0,0,0.000381460995613199,0,30,37,11,1,55,29,5,1,9,26,42,0.00572191493419798,0.00705702841884417,0.00209803547587259,0.000190730497806599,0.010490177379363,0.00553118443639138,0.000953652489032996,0.000190730497806599,0.00171657448025939,0.00495899294297158,0.00801068090787717,5243,4621,5220,12.3885144713808,0.00534045393858478,0.000572191493419798,5243,1,1,1
"2022-08-01","Armenia",15,0,33,1,51,0,0,146,40,12,1,18,22,10,7,3,0,4,25,36,0,0,2,1,0,1,4,1,0,0,2,1,1,1,2,0,12,0,3,0,1,0,0.00288961664419187,0,0.00635715661722212,0.000192641109612791,0.00982469659025236,0,0,0.0281256020034675,0.00770564438451165,0.0023116933153535,0.000192641109612791,0.00346753997303024,0.00423810441148141,0.00192641109612791,0.00134848776728954,0.000577923328838374,0,0.000770564438451166,0.00481602774031978,0.00693507994606049,0,0,0.000385282219225583,0.000192641109612791,0,0.000192641109612791,0.000770564438451166,0.000192641109612791,0,0,0.000385282219225583,0.000192641109612791,0.000192641109612791,0.000192641109612791,0.000385282219225583,0,0.0023116933153535,0,0.000577923328838374,0,0.000192641109612791,0,51,39,14,0,60,19,3,5,6,26,77,0.00982469659025236,0.00751300327489886,0.00269697553457908,0,0.0115584665767675,0.00366018108264304,0.000577923328838374,0.000963205548063957,0.00115584665767675,0.00500866884993258,0.0148333654401849,5191,4480,5159,11.7357756297711,0.00789828549412445,0.000770564438451166,5191,1,1,1
"2022-09-01","Armenia",11,3,65,1,139,2,0,82,60,10,3,23,16,3,29,15,2,17,96,126,4,0,2,3,5,10,16,1,0,0,2,2,0,0,6,2,7,1,1,0,3,0,0.00170966739198011,0.000466272925085483,0.0101025800435188,0.000155424308361828,0.0216039788622941,0.000310848616723656,0,0.0127447932856699,0.00932545850170967,0.00155424308361828,0.000466272925085483,0.00357475909232204,0.00248678893378924,0.000466272925085483,0.00450730494249301,0.00233136462542742,0.000310848616723656,0.00264221324215107,0.0149207336027355,0.0195834628535903,0.000621697233447311,0,0.000310848616723656,0.000466272925085483,0.000777121541809139,0.00155424308361828,0.00248678893378924,0.000155424308361828,0,0,0.000310848616723656,0.000310848616723656,0,0,0.000932545850170967,0.000310848616723656,0.00108797015853279,0.000155424308361828,0.000155424308361828,0,0.000466272925085483,0,31,45,8,0,40,18,3,2,2,25,63,0.00481815355921666,0.00699409387628225,0.00124339446689462,0,0.00621697233447311,0.0027976375505129,0.000466272925085483,0.000310848616723656,0.000310848616723656,0.00388560770904569,0.00979173142679515,6434,5505,6369,15.2246316696462,0.0158532794529064,0.00170966739198011,6434,1,1,1
"2022-10-01","Armenia",16,8,53,2,120,0,0,50,48,18,1,15,19,3,12,7,1,2,28,34,2,0,2,0,0,5,8,6,0,1,4,2,0,0,10,1,4,0,0,1,3,0,0.00267335004177109,0.00133667502088555,0.00885547201336675,0.000334168755221387,0.0200501253132832,0,0,0.00835421888053467,0.00802005012531328,0.00300751879699248,0.000167084377610693,0.0025062656641604,0.00317460317460317,0.00050125313283208,0.00200501253132832,0.00116959064327485,0.000167084377610693,0.000334168755221387,0.00467836257309942,0.00568086883876358,0.000334168755221387,0,0.000334168755221387,0,0,0.000835421888053467,0.00133667502088555,0.00100250626566416,0,0.000167084377610693,0.000668337510442774,0.000334168755221387,0,0,0.00167084377610693,0.000167084377610693,0.000668337510442774,0,0,0.000167084377610693,0.00050125313283208,0,53,46,9,0,49,18,1,2,2,7,48,0.00885547201336675,0.0076858813700919,0.00150375939849624,0,0.00818713450292398,0.00300751879699248,0.000167084377610693,0.000334168755221387,0.000334168755221387,0.00116959064327485,0.00802005012531328,5985,5331,5936,12.2831826083337,0.00985797827903091,0.00050125313283208,5985,1,1,1
"2022-11-01","Armenia",6,1,36,2,80,0,0,45,55,20,0,11,29,6,15,9,1,6,22,55,1,0,1,0,2,1,5,7,0,0,2,2,0,0,8,4,4,0,0,0,2,0,0.00104365976691599,0.000173943294485998,0.00626195860149591,0.000347886588971995,0.0139154635588798,0,0,0.00782744825186989,0.00956688119672987,0.00347886588971995,0,0.00191337623934597,0.00504435554009393,0.00104365976691599,0.00260914941728996,0.00156548965037398,0.000173943294485998,0.00104365976691599,0.00382675247869195,0.00956688119672987,0.000173943294485998,0,0.000173943294485998,0,0.000347886588971995,0.000173943294485998,0.000869716472429988,0.00121760306140198,0,0,0.000347886588971995,0.000347886588971995,0,0,0.00139154635588798,0.00069577317794399,0.00069577317794399,0,0,0,0.000347886588971995,0,57,38,12,0,50,25,0,0,3,31,51,0.00991476778570186,0.00660984519046791,0.00208731953383197,0,0.00869716472429988,0.00434858236214994,0,0,0.000521829883457993,0.00539224212906592,0.00887110801878588,5749,5111,5710,12.0082501528618,0.00834927813532788,0.000869716472429988,5749,1,1,1
"2022-12-01","Armenia",5,8,29,1,72,0,0,38,57,30,3,10,14,13,34,10,0,8,7,25,0,0,0,0,2,0,7,3,1,0,1,0,0,0,5,3,22,0,1,0,3,0,0.000927988121752042,0.00148478099480327,0.00538233110616184,0.000185597624350408,0.0133630289532294,0,0,0.00705270972531552,0.0105790645879733,0.00556792873051225,0.000556792873051225,0.00185597624350408,0.00259836674090572,0.00241276911655531,0.00631031922791388,0.00185597624350408,0,0.00148478099480327,0.00129918337045286,0.00463994060876021,0,0,0,0,0.000371195248700817,0,0.00129918337045286,0.000556792873051225,0.000185597624350408,0,0.000185597624350408,0,0,0,0.000927988121752042,0.000556792873051225,0.00408314773570898,0,0.000185597624350408,0,0.000556792873051225,0,29,58,7,0,24,27,4,1,7,12,33,0.00538233110616184,0.0107646622123237,0.00129918337045286,0,0.0044543429844098,0.00501113585746102,0.000742390497401633,0.000185597624350408,0.00129918337045286,0.0022271714922049,0.00612472160356347,5388,4836,5340,12.781992055058,0.00946547884187082,0.000371195248700817,5388,1,1,1
"2023-01-01","Armenia",14,1,20,2,36,3,0,86,60,7,0,4,26,6,9,20,1,3,11,15,2,0,1,2,0,0,11,0,0,0,0,3,0,0,7,4,6,0,0,0,2,0,0.00234113712374582,0.000167224080267559,0.00334448160535117,0.000334448160535117,0.00602006688963211,0.000501672240802676,0,0.01438127090301,0.0100334448160535,0.00117056856187291,0,0.000668896321070234,0.00434782608695652,0.00100334448160535,0.00150501672240803,0.00334448160535117,0.000167224080267559,0.000501672240802676,0.00183946488294314,0.00250836120401338,0.000334448160535117,0,0.000167224080267559,0.000334448160535117,0,0,0.00183946488294314,0,0,0,0,0.000501672240802676,0,0,0.00117056856187291,0.000668896321070234,0.00100334448160535,0,0,0,0.000334448160535117,0,40,31,8,1,39,10,2,1,2,12,28,0.00668896321070234,0.00518394648829431,0.00133779264214047,0.000167224080267559,0.00652173913043478,0.00167224080267559,0.000334448160535117,0.000167224080267559,0.000334448160535117,0.0020066889632107,0.00468227424749164,5980,5504,5942,11.1921682053737,0.00735785953177258,0.000334448160535117,5980,1,1,1
"2023-02-01","Armenia",9,6,27,3,65,0,0,54,76,13,1,13,22,5,15,13,0,5,6,17,0,0,0,0,0,3,1,2,1,0,2,1,0,0,5,2,5,0,0,0,4,0,0.00193798449612403,0.00129198966408269,0.00581395348837209,0.000645994832041344,0.0139965546942291,0,0,0.0116279069767442,0.016365202411714,0.00279931093884582,0.000215331610680448,0.00279931093884582,0.00473729543496985,0.00107665805340224,0.00322997416020672,0.00279931093884582,0,0.00107665805340224,0.00129198966408269,0.00366063738156761,0,0,0,0,0,0.000645994832041344,0.000215331610680448,0.000430663221360896,0.000215331610680448,0,0.000430663221360896,0.000215331610680448,0,0,0.00107665805340224,0.000430663221360896,0.00107665805340224,0,0,0,0.000861326442721792,0,51,52,17,0,72,22,5,1,2,10,35,0.0109819121447028,0.0111972437553833,0.00366063738156761,0,0.0155038759689922,0.00473729543496985,0.00107665805340224,0.000215331610680448,0.000430663221360896,0.00215331610680448,0.00753660637381568,4644,4052,4618,12.884309250432,0.00732127476313523,0.000430663221360896,4644,1,1,1
"2023-03-01","Armenia",12,1,32,1,43,4,0,66,47,11,0,9,30,2,15,5,2,12,19,27,0,0,0,0,0,4,15,1,1,1,2,0,0,0,8,5,15,1,0,0,6,0,0.00220994475138122,0.000184162062615101,0.00589318600368324,0.000184162062615101,0.00791896869244935,0.000736648250460405,0,0.0121546961325967,0.00865561694290976,0.00202578268876611,0,0.00165745856353591,0.00552486187845304,0.000368324125230203,0.00276243093922652,0.000920810313075506,0.000368324125230203,0.00220994475138122,0.00349907918968692,0.00497237569060773,0,0,0,0,0,0.000736648250460405,0.00276243093922652,0.000184162062615101,0.000184162062615101,0.000184162062615101,0.000368324125230203,0,0,0,0.00147329650092081,0.000920810313075506,0.00276243093922652,0.000184162062615101,0,0,0.00110497237569061,0,32,35,9,0,47,13,3,1,1,17,56,0.00589318600368324,0.00644567219152855,0.00165745856353591,0,0.00865561694290976,0.00239410681399632,0.000552486187845304,0.000184162062615101,0.000184162062615101,0.00313075506445672,0.0103130755064457,5430,4902,5371,12.7288227212523,0.0121546961325967,0.000736648250460405,5430,1,1,1
"2023-04-01","Armenia",12,0,26,2,44,2,0,41,47,9,0,22,34,8,12,9,0,10,14,38,3,0,0,1,0,1,6,0,0,0,3,0,0,0,3,0,7,0,0,0,3,0,0.00200836820083682,0,0.00435146443514644,0.000334728033472803,0.00736401673640167,0.000334728033472803,0,0.00686192468619247,0.00786610878661088,0.00150627615062762,0,0.00368200836820084,0.00569037656903766,0.00133891213389121,0.00200836820083682,0.00150627615062762,0,0.00167364016736402,0.00234309623430962,0.00635983263598326,0.000502092050209205,0,0,0.000167364016736402,0,0.000167364016736402,0.00100418410041841,0,0,0,0.000502092050209205,0,0,0,0.000502092050209205,0,0.00117154811715481,0,0,0,0.000502092050209205,0,36,40,20,1,74,16,2,1,2,17,51,0.00602510460251046,0.00669456066945607,0.00334728033472803,0.000167364016736402,0.0123849372384937,0.00267782426778243,0.000334728033472803,0.000167364016736402,0.000334728033472803,0.00284518828451883,0.00853556485355648,5975,5418,5948,12.1677636427803,0.00719665271966527,0,5975,1,1,1
"2023-05-01","Armenia",14,6,44,0,49,3,1,55,44,5,2,14,20,6,9,3,0,4,16,40,0,0,1,3,0,0,2,1,2,0,2,0,0,1,7,2,3,0,0,1,4,0,0.00225442834138486,0.000966183574879227,0.007085346215781,0,0.00789049919484702,0.000483091787439614,0.000161030595813205,0.00885668276972625,0.007085346215781,0.000805152979066023,0.000322061191626409,0.00225442834138486,0.00322061191626409,0.000966183574879227,0.00144927536231884,0.000483091787439614,0,0.000644122383252818,0.00257648953301127,0.00644122383252818,0,0,0.000161030595813205,0.000483091787439614,0,0,0.000322061191626409,0.000161030595813205,0.000322061191626409,0,0.000322061191626409,0,0,0.000161030595813205,0.00112721417069243,0.000322061191626409,0.000483091787439614,0,0,0.000161030595813205,0.000644122383252818,0,40,25,14,0,60,14,1,0,5,13,43,0.00644122383252818,0.00402576489533011,0.00225442834138486,0,0.00966183574879227,0.00225442834138486,0.000161030595813205,0,0.000805152979066023,0.00209339774557166,0.00692431561996779,6210,5682,6181,11.6848250936894,0.00805152979066022,0.000322061191626409,6210,1,1,1
"2023-06-01","Armenia",7,4,26,3,47,1,0,56,44,9,2,12,16,3,14,4,0,5,18,39,0,0,1,0,0,1,4,1,0,0,2,0,0,0,13,1,0,0,0,1,6,0,0.00124245651402201,0.00070997515086972,0.00461483848065318,0.00053248136315229,0.00834220802271921,0.00017749378771743,0,0.00993965211217607,0.00780972665956692,0.00159744408945687,0.00035498757543486,0.00212992545260916,0.00283990060347888,0.00053248136315229,0.00248491302804402,0.00070997515086972,0,0.000887468938587149,0.00319488817891374,0.00692225772097977,0,0,0.00017749378771743,0,0,0.00017749378771743,0.00070997515086972,0.00017749378771743,0,0,0.00035498757543486,0,0,0,0.00230741924032659,0.00017749378771743,0,0,0,0.00017749378771743,0.00106496272630458,0,65,40,16,0,65,10,7,0,3,16,54,0.0115370962016329,0.0070997515086972,0.00283990060347888,0,0.0115370962016329,0.0017749378771743,0.00124245651402201,0,0.00053248136315229,0.00283990060347888,0.00958466453674121,5634,5067,5604,11.4499992715961,0.0053248136315229,0.000887468938587149,5634,1,1,1
"2023-07-01","Armenia",10,7,41,1,66,2,1,62,61,13,4,10,26,5,29,15,1,6,11,42,2,0,0,4,0,1,6,4,1,0,1,1,0,0,4,3,1,0,1,0,2,0,0.00194250194250194,0.00135975135975136,0.00796425796425796,0.000194250194250194,0.0128205128205128,0.000388500388500389,0.000194250194250194,0.012043512043512,0.0118492618492618,0.00252525252525253,0.000777000777000777,0.00194250194250194,0.00505050505050505,0.000971250971250971,0.00563325563325563,0.00291375291375291,0.000194250194250194,0.00116550116550117,0.00213675213675214,0.00815850815850816,0.000388500388500389,0,0,0.000777000777000777,0,0.000194250194250194,0.00116550116550117,0.000777000777000777,0.000194250194250194,0,0.000194250194250194,0.000194250194250194,0,0,0.000777000777000777,0.000582750582750583,0.000194250194250194,0,0.000194250194250194,0,0.000388500388500389,0,46,40,12,0,63,20,4,0,5,14,48,0.00893550893550894,0.00777000777000777,0.00233100233100233,0,0.0122377622377622,0.00388500388500389,0.000777000777000777,0,0.000971250971250971,0.00271950271950272,0.00932400932400932,5148,4511,5117,13.6993824681965,0.00815850815850816,0.000388500388500389,5148,1,1,1
"2023-08-01","Armenia",12,5,90,2,50,3,0,71,53,2,1,12,30,9,30,11,0,7,12,68,0,0,0,0,1,0,3,1,0,0,1,0,1,0,6,0,9,0,0,2,3,0,0.00224005973492626,0.000933358222885944,0.016800448011947,0.000373343289154377,0.00933358222885944,0.000560014933731566,0,0.0132536867649804,0.009893597162591,0.000373343289154377,0.000186671644577189,0.00224005973492626,0.00560014933731566,0.0016800448011947,0.00560014933731566,0.00205338809034908,0,0.00130670151204032,0.00224005973492626,0.0126936718312488,0,0,0,0,0.000186671644577189,0,0.000560014933731566,0.000186671644577189,0,0,0.000186671644577189,0,0.000186671644577189,0,0.00112002986746313,0,0.0016800448011947,0,0,0.000373343289154377,0.000560014933731566,0,56,46,14,0,65,10,6,3,3,20,68,0.0104536120963226,0.00858689565055068,0.00261340302408064,0,0.0121336568975173,0.00186671644577189,0.00112002986746313,0.000560014933731566,0.000560014933731566,0.00373343289154377,0.0126936718312488,5357,4621,5330,13.0967251421532,0.00616016427104723,0.000373343289154377,5357,1,1,1
"2023-09-01","Armenia",64,3,172,14,114,3,0,118,54,16,0,38,21,11,87,16,2,17,51,108,1,0,0,0,0,3,27,1,6,0,1,5,0,0,10,8,15,1,0,0,5,0,0.00779442211667276,0.000365363536719035,0.020947509438558,0.00170502983802217,0.0138838143953233,0.000365363536719035,0,0.0143709657776154,0.00657654366094264,0.00194860552916819,0,0.00462793813177445,0.00255754475703325,0.00133966630130313,0.010595542564852,0.00194860552916819,0.000243575691146024,0.0020703933747412,0.0062111801242236,0.0131530873218853,0.000121787845573012,0,0,0,0,0.000365363536719035,0.00328827183047132,0.000121787845573012,0.000730727073438071,0,0.000121787845573012,0.000608939227865059,0,0,0.00121787845573012,0.000974302764584095,0.00182681768359518,0.000121787845573012,0,0,0.000608939227865059,0,96,56,13,0,64,11,5,3,8,30,72,0.0116916331750091,0.00682011935208866,0.00158324199244915,0,0.00779442211667276,0.00133966630130313,0.000608939227865059,0.000365363536719035,0.000974302764584095,0.00365363536719035,0.00876872488125685,8211,6961,8128,15.8768321610491,0.0146145414687614,0.000365363536719035,8211,1,1,1
"2023-10-01","Armenia",33,6,42,1,103,2,0,51,77,18,1,18,26,6,18,5,1,7,19,33,2,0,2,2,3,3,5,3,4,0,7,0,3,0,6,6,15,0,1,0,0,0,0.00545725152968414,0.000992227550851662,0.00694559285596163,0.000165371258475277,0.0170332396229535,0.000330742516950554,0,0.00843393418223913,0.0127335869025963,0.00297668265255499,0.000165371258475277,0.00297668265255499,0.0042996527203572,0.000992227550851662,0.00297668265255499,0.000826856292376385,0.000165371258475277,0.00115759880932694,0.00314205391103026,0.00545725152968414,0.000330742516950554,0,0.000330742516950554,0.000330742516950554,0.000496113775425831,0.000496113775425831,0.000826856292376385,0.000496113775425831,0.000661485033901108,0,0.00115759880932694,0,0.000496113775425831,0,0.000992227550851662,0.000992227550851662,0.00248056887712916,0,0.000165371258475277,0,0,0,40,47,15,1,63,21,3,2,1,26,41,0.00661485033901108,0.00777244914833802,0.00248056887712916,0.000165371258475277,0.0104183892839425,0.00347279642798082,0.000496113775425831,0.000330742516950554,0.000165371258475277,0.0042996527203572,0.00678022159748636,6047,5346,5985,13.5700970731631,0.0142219282288738,0.000992227550851662,6047,1,1,1
"2023-11-01","Armenia",11,0,39,0,77,2,0,59,85,9,2,19,38,12,12,3,0,2,12,18,5,0,0,0,0,1,5,1,2,0,3,0,1,0,6,1,1,1,0,0,0,0,0.00193219743544704,0,0.00685051818022132,0,0.0135253820481293,0.000351308624626735,0,0.0103636044264887,0.0149306165466362,0.00158088881082031,0.000351308624626735,0.00333743193395398,0.00667486386790796,0.00210785174776041,0.00210785174776041,0.000526962936940102,0,0.000351308624626735,0.00210785174776041,0.00316177762164061,0.000878271561566836,0,0,0,0,0.000175654312313367,0.000878271561566836,0.000175654312313367,0.000351308624626735,0,0.000526962936940102,0,0.000175654312313367,0,0.0010539258738802,0.000175654312313367,0.000175654312313367,0.000175654312313367,0,0,0,0,56,49,14,0,84,20,5,0,9,11,46,0.00983664148954857,0.008607061303355,0.00245916037238714,0,0.0147549622343229,0.00351308624626735,0.000878271561566836,0,0.00158088881082031,0.00193219743544704,0.0080800983664149,5693,5034,5666,11.5509218859778,0.00667486386790796,0.000526962936940102,5693,1,1,1
"2023-12-01","Armenia",21,9,50,5,112,2,1,41,72,15,1,18,33,4,23,17,0,5,11,17,2,0,0,0,1,4,6,2,1,1,2,0,1,1,7,1,4,0,0,0,5,0,0.00345281157513976,0.00147977638934561,0.00822097994080894,0.000822097994080894,0.018414995067412,0.000328839197632358,0.000164419598816179,0.00674120355146333,0.0118382111147649,0.00246629398224268,0.000164419598816179,0.00295955277869122,0.0054258467609339,0.000657678395264716,0.00378165077277211,0.00279513317987504,0,0.000822097994080894,0.00180861558697797,0.00279513317987504,0.000328839197632358,0,0,0,0.000164419598816179,0.000657678395264716,0.000986517592897073,0.000328839197632358,0.000164419598816179,0.000164419598816179,0.000328839197632358,0,0.000164419598816179,0.000164419598816179,0.00115093719171325,0.000164419598816179,0.000657678395264716,0,0,0,0.000822097994080894,0,43,48,13,0,56,26,1,1,7,31,40,0.00707004274909569,0.00789214074317659,0.00213745478461033,0,0.00920749753370602,0.00427490956922065,0.000164419598816179,0.000164419598816179,0.00115093719171325,0.00509700756330155,0.00657678395264716,6082,5394,6044,13.312313235603,0.00920749753370602,0.000493258796448537,6082,1,1,1
"2024-01-01","Armenia",18,6,18,1,47,1,0,54,57,25,1,10,28,8,23,13,2,6,16,26,4,0,0,0,0,3,2,2,0,0,1,0,0,0,4,1,2,1,0,0,0,0,0.00331552772149567,0.00110517590716522,0.00331552772149567,0.000184195984527537,0.00865721127279425,0.000184195984527537,0,0.00994658316448701,0.0104991711180696,0.00460489961318843,0.000184195984527537,0.00184195984527537,0.00515748756677104,0.0014735678762203,0.00423650764413336,0.00239454779885798,0.000368391969055075,0.00110517590716522,0.0029471357524406,0.00478909559771597,0.000736783938110149,0,0,0,0,0.000552587953582612,0.000368391969055075,0.000368391969055075,0,0,0.000184195984527537,0,0,0,0.000736783938110149,0.000184195984527537,0.000368391969055075,0.000184195984527537,0,0,0,0,55,31,9,0,53,22,3,1,6,13,57,0.0101307791490146,0.00571007552035366,0.00165776386074784,0,0.00976238717995948,0.00405231165960582,0.000552587953582612,0.000184195984527537,0.00110517590716522,0.00239454779885798,0.0104991711180696,5429,4845,5409,13.4423618409615,0.00571007552035366,0,5429,1,1,1
"2024-02-01","Armenia",35,6,45,4,71,2,0,59,68,29,2,9,36,7,26,11,0,7,30,37,1,0,0,0,2,3,2,0,1,0,3,0,0,1,5,7,2,0,0,0,4,0,0.00584014683797764,0.0010011680293676,0.00750876022025697,0.00066744535291173,0.0118471550141832,0.000333722676455865,0,0.00984481895544802,0.0113465709994994,0.00483897880861005,0.000333722676455865,0.00150175204405139,0.00600700817620557,0.00116802936759553,0.00433839479392625,0.00183547472050726,0,0.00116802936759553,0.00500584014683798,0.00617386951443351,0.000166861338227933,0,0,0,0.000333722676455865,0.000500584014683798,0.000333722676455865,0,0.000166861338227933,0,0.000500584014683798,0,0,0.000166861338227933,0.000834306691139663,0.00116802936759553,0.000333722676455865,0,0,0,0.00066744535291173,0,60,48,15,0,62,25,3,0,5,15,54,0.010011680293676,0.00800934423494076,0.00250292007341899,0,0.0103454029701318,0.00417153345569831,0.000500584014683798,0,0.000834306691139663,0.00250292007341899,0.00901051226430836,5993,5251,5962,13.6850533864448,0.00650759219088937,0,5993,1,1,1
"2024-03-01","Armenia",25,8,58,4,78,3,0,57,66,20,0,19,41,17,24,4,2,15,31,44,2,0,2,0,0,3,4,2,0,0,3,0,0,1,6,2,2,0,0,0,6,0,0.00426548370585224,0.00136495478587272,0.00989592219757721,0.000682477392936359,0.013308309162259,0.000511858044702269,0,0.00972530284934311,0.0112608769834499,0.00341238696468179,0,0.00324176761644771,0.00699539327759768,0.00290052891997953,0.00409486435761815,0.000682477392936359,0.00034123869646818,0.00255929022351135,0.00528919979525678,0.00750725132229995,0.00034123869646818,0,0.00034123869646818,0,0,0.000511858044702269,0.000682477392936359,0.00034123869646818,0,0,0.000511858044702269,0,0,0.00017061934823409,0.00102371608940454,0.00034123869646818,0.00034123869646818,0,0,0,0.00102371608940454,0,68,60,7,0,71,16,2,6,7,21,69,0.0116021156799181,0.0102371608940454,0.00119433543763863,0,0.0121139737246204,0.00272990957174544,0.00034123869646818,0.00102371608940454,0.00119433543763863,0.00358300631291588,0.0117727350281522,5861,5043,5828,15.0223444288355,0.00614229653642723,0.00119433543763863,5861,1,1,1
"2024-04-01","Armenia",55,13,27,0,107,5,0,71,90,36,2,27,38,10,104,12,6,11,30,90,0,1,1,0,1,0,3,1,0,0,0,0,0,0,12,3,17,1,0,0,4,0,0.00897373144069179,0.00212106379507261,0.00440528634361234,0,0.0174579866209822,0.000815793767335618,0,0.0115842714961658,0.0146842878120411,0.00587371512481645,0.000326317506934247,0.00440528634361234,0.00620003263175069,0.00163158753467124,0.0169685103605808,0.00195790504160548,0.000978952520802741,0.00179474628813836,0.0048947626040137,0.0146842878120411,0,0.000163158753467124,0.000163158753467124,0,0.000163158753467124,0,0.000489476260401371,0.000163158753467124,0,0,0,0,0,0,0.00195790504160548,0.000489476260401371,0.0027736988089411,0.000163158753467124,0,0,0.000652635013868494,0,89,42,11,0,45,19,1,3,14,27,75,0.014521129058574,0.00685266764561919,0.00179474628813836,0,0.00734214390602056,0.00310001631587535,0.000163158753467124,0.000489476260401371,0.00228422254853973,0.00440528634361234,0.0122369065100343,6129,5103,6085,19.7260116030742,0.00848425518029042,0.000489476260401371,6129,1,1,1
