"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","dailyguidenetwork.com","graphic.com.gh"
"2017-05-01","Ghana",14,4,71,6,57,3,3,65,100,17,8,11,89,28,41,36,2,8,12,19,0,0,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0.00335088559119196,0.000957395883197702,0.0169937769267592,0.00143609382479655,0.0136428913355673,0.000718046912398277,0.000718046912398277,0.0155576831019627,0.0239348970799426,0.00406893250359023,0.0019147917663954,0.00263283867879368,0.0213020584011489,0.00670177118238392,0.00981330780277645,0.00861656294877932,0.000478697941598851,0.0019147917663954,0.00287218764959311,0.00454763044518909,0,0,0,0.000239348970799426,0.000239348970799426,0,0,0.000478697941598851,0.000239348970799426,0,0,0,0.000239348970799426,0,0,0.000239348970799426,0,0,0,95,119,32,3,109,36,13,6,8,37,32,0.0227381522259454,0.0284825275251316,0.00765916706558162,0.000718046912398277,0.0260890378171374,0.00861656294877932,0.00311153662039253,0.00143609382479655,0.0019147917663954,0.00885591191957875,0.00765916706558162,4178,3198,65,6.67559853631749,0,0.00167544279559598,4178,1,1
"2017-06-01","Ghana",15,9,51,1,33,0,0,62,105,21,0,7,66,24,13,21,3,14,12,17,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,3,0,0,0,0.00404639870515241,0.00242783922309145,0.0137577555975182,0.000269759913676828,0.00890207715133531,0,0,0.0167251146479633,0.0283247909360669,0.00566495818721338,0,0.00188831939573779,0.0178041543026706,0.00647423792824386,0.00350687887779876,0.00566495818721338,0.000809279741030483,0.00377663879147559,0.00323711896412193,0.00458591853250607,0,0,0,0,0,0.000269759913676828,0,0.00215807930941462,0,0,0,0.000269759913676828,0,0,0,0.000809279741030483,0,0,0,114,90,43,2,132,29,8,4,5,29,26,0.0307526301591583,0.0242783922309145,0.0115996762881036,0.000539519827353655,0.0356083086053412,0.007823037496628,0.00215807930941462,0.00107903965470731,0.00134879956838414,0.007823037496628,0.00701375775559752,3707,2847,49,7.27344824588048,0,0.00350687887779876,3707,1,1
"2017-07-01","Ghana",9,1,43,5,44,0,5,91,82,39,0,7,61,31,26,38,13,12,12,11,1,0,1,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0.00224327018943171,0.000249252243270189,0.0107178464606181,0.00124626121635095,0.0109670987038883,0,0.00124626121635095,0.0226819541375872,0.0204386839481555,0.00972083748753739,0,0.00174476570289133,0.0152043868394816,0.00772681954137587,0.00648055832502493,0.0094715852442672,0.00324027916251246,0.00299102691924227,0.00299102691924227,0.00274177467597208,0.000249252243270189,0,0.000249252243270189,0,0,0,0,0.00249252243270189,0,0,0,0.000997008973080758,0,0,0,0,0,0,0,89,117,35,3,103,43,11,12,10,33,15,0.0221834496510469,0.0291625124626122,0.00872382851445663,0.000747756729810568,0.0256729810568295,0.0107178464606181,0.00274177467597208,0.00299102691924227,0.00249252243270189,0.00822532402791625,0.00373878364905284,4012,3104,43,6.31960980169804,0.000498504486540379,0.00348953140578265,4012,1,1
"2017-08-01","Ghana",10,0,35,3,50,0,1,48,74,19,4,16,80,19,22,34,5,13,10,25,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0.00237925291458482,0,0.00832738520104687,0.000713775874375446,0.0118962645729241,0,0.000237925291458482,0.0114204139900071,0.0176064715679277,0.00452058053771116,0.000951701165833928,0.00380680466333571,0.0190340233166786,0.00452058053771116,0.00523435641208661,0.00808945990958839,0.00118962645729241,0.00309302878896027,0.00237925291458482,0.00594813228646205,0,0,0,0,0,0,0,0.000475850582916964,0,0,0,0.000475850582916964,0,0,0,0,0,0.000237925291458482,0.000237925291458482,91,117,43,2,117,48,18,7,12,16,22,0.0216512015227219,0.0278372591006424,0.0102307875327147,0.000475850582916964,0.0278372591006424,0.0114204139900071,0.00428265524625268,0.00166547704020937,0.00285510349750178,0.00380680466333571,0.00523435641208661,4203,3343,31,5.71675964821274,0.000237925291458482,0.00118962645729241,4203,1,1
"2017-09-01","Ghana",13,12,46,7,55,2,3,24,93,28,12,8,71,27,36,21,1,15,6,8,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0,1,0,0,0,0.00305307656176609,0.00281822451855331,0.0108031939877877,0.00164396430248943,0.0129168623767027,0.000469704086425552,0.000704556129638328,0.00563644903710662,0.0218412400187882,0.00657585720995773,0.00281822451855331,0.00187881634570221,0.0166744950681071,0.00634100516674495,0.00845467355565993,0.0049318929074683,0.000234852043212776,0.00352278064819164,0.00140911225927666,0.00187881634570221,0,0,0,0,0,0,0.000234852043212776,0.00117426021606388,0,0,0,0.000469704086425552,0,0,0,0.000234852043212776,0,0,0,84,104,42,2,124,33,10,7,6,14,27,0.0197275716298732,0.0244246124941287,0.00986378581493659,0.000469704086425552,0.0291216533583842,0.00775011742602161,0.00234852043212776,0.00164396430248943,0.00140911225927666,0.00328792860497886,0.00634100516674495,4258,3419,31,6.39507023843481,0.000469704086425552,0.00164396430248943,4258,1,1
"2017-10-01","Ghana",22,10,39,2,35,1,4,123,56,19,3,4,46,30,23,20,3,13,10,10,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.00605726872246696,0.00275330396475771,0.0107378854625551,0.000550660792951542,0.00963656387665198,0.000275330396475771,0.00110132158590308,0.0338656387665198,0.0154185022026432,0.00523127753303965,0.000825991189427313,0.00110132158590308,0.0126651982378855,0.00825991189427313,0.00633259911894273,0.00550660792951542,0.000825991189427313,0.00357929515418502,0.00275330396475771,0.00275330396475771,0,0,0,0.000275330396475771,0,0,0,0.000275330396475771,0,0,0,0.000550660792951542,0,0,0,0,0,0,0,92,76,42,3,89,32,10,2,10,6,12,0.0253303964757709,0.0209251101321586,0.0115638766519824,0.000825991189427313,0.0245044052863436,0.00881057268722467,0.00275330396475771,0.000550660792951542,0.00275330396475771,0.00165198237885463,0.00330396475770925,3632,2866,34,6.49798244858721,0,0.00110132158590308,3632,1,1
"2017-11-01","Ghana",17,6,45,4,71,1,8,34,89,32,4,13,71,26,25,34,2,12,3,11,1,1,0,0,1,1,1,4,0,0,0,2,1,0,0,1,1,1,0,0.00379041248606466,0.00133779264214047,0.0100334448160535,0.000891861761426979,0.0158305462653289,0.000222965440356745,0.00178372352285396,0.00758082497212932,0.0198439241917503,0.00713489409141583,0.000891861761426979,0.00289855072463768,0.0158305462653289,0.00579710144927536,0.00557413600891862,0.00758082497212932,0.000445930880713489,0.00267558528428094,0.000668896321070234,0.00245261984392419,0.000222965440356745,0.000222965440356745,0,0,0.000222965440356745,0.000222965440356745,0.000222965440356745,0.000891861761426979,0,0,0,0.000445930880713489,0.000222965440356745,0,0,0.000222965440356745,0.000222965440356745,0.000222965440356745,0,117,137,27,5,105,71,8,6,9,13,18,0.0260869565217391,0.030546265328874,0.00602006688963211,0.00111482720178372,0.0234113712374582,0.0158305462653289,0.00178372352285396,0.00133779264214047,0.0020066889632107,0.00289855072463768,0.0040133779264214,4485,3557,32,6.18030177306906,0.000445930880713489,0.00289855072463768,4485,1,1
"2017-12-01","Ghana",10,3,39,2,18,0,2,59,85,16,5,9,83,18,13,26,2,8,11,9,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0.00338753387533875,0.00101626016260163,0.0132113821138211,0.000677506775067751,0.00609756097560976,0,0.000677506775067751,0.0199864498644986,0.0287940379403794,0.00542005420054201,0.00169376693766938,0.00304878048780488,0.0281165311653117,0.00609756097560976,0.00440379403794038,0.00880758807588076,0.000677506775067751,0.002710027100271,0.00372628726287263,0.00304878048780488,0,0.000338753387533875,0,0,0,0,0,0.000338753387533875,0,0,0,0.000677506775067751,0,0,0,0.000677506775067751,0,0,0,89,73,29,3,83,35,6,1,4,19,22,0.0301490514905149,0.0247289972899729,0.00982384823848238,0.00101626016260163,0.0281165311653117,0.0118563685636856,0.00203252032520325,0.000338753387533875,0.0013550135501355,0.00643631436314363,0.00745257452574526,2952,2271,19,7.29818717492718,0.000338753387533875,0.00169376693766938,2952,1,1
"2018-01-01","Ghana",15,3,36,4,17,4,3,39,98,19,1,9,71,22,13,25,4,13,14,15,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0.00458715596330275,0.000917431192660551,0.0110091743119266,0.00122324159021407,0.00519877675840979,0.00122324159021407,0.000917431192660551,0.0119266055045872,0.0299694189602446,0.00581039755351682,0.000305810397553517,0.00275229357798165,0.0217125382262997,0.00672782874617737,0.00397553516819572,0.00764525993883792,0.00122324159021407,0.00397553516819572,0.00428134556574924,0.00458715596330275,0,0,0,0,0,0,0,0.00152905198776758,0,0,0,0.000305810397553517,0,0,0,0,0,0,0,120,63,27,1,120,28,15,2,9,22,43,0.036697247706422,0.0192660550458716,0.00825688073394495,0.000305810397553517,0.036697247706422,0.00856269113149847,0.00458715596330275,0.000611620795107034,0.00275229357798165,0.00672782874617737,0.0131498470948012,3270,2485,14,7.91085232403743,0,0.0018348623853211,3270,1,1
"2018-02-01","Ghana",11,2,59,4,34,4,2,35,99,19,2,6,68,7,18,28,0,16,7,17,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.00383810188415911,0.000697836706210747,0.020586182833217,0.00139567341242149,0.0118632240055827,0.00139567341242149,0.000697836706210747,0.0122121423586881,0.034542916957432,0.00662944870900209,0.000697836706210747,0.00209351011863224,0.0237264480111654,0.00244242847173761,0.00628053035589672,0.00976971388695045,0,0.00558269364968597,0.00244242847173761,0.00593161200279135,0.000348918353105373,0,0,0,0,0,0,0.000348918353105373,0,0,0,0.000348918353105373,0,0,0,0,0,0,0,84,66,25,3,105,34,12,2,5,18,20,0.0293091416608514,0.0230286113049546,0.00872295882763433,0.00104675505931612,0.0366364270760642,0.0118632240055827,0.00418702023726448,0.000697836706210747,0.00174459176552687,0.00628053035589672,0.00697836706210747,2866,2141,23,8.50397585144967,0.00104675505931612,0,2866,1,1
"2018-03-01","Ghana",12,1,56,4,35,10,1,46,94,30,7,16,48,25,40,24,7,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00331491712707182,0.000276243093922652,0.0154696132596685,0.00110497237569061,0.00966850828729282,0.00276243093922652,0.000276243093922652,0.012707182320442,0.0259668508287293,0.00828729281767956,0.00193370165745856,0.00441988950276243,0.0132596685082873,0.0069060773480663,0.0110497237569061,0.00662983425414365,0.00193370165745856,0.00165745856353591,0.00220994475138122,0.00276243093922652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276243093922652,0,0,0,117,89,35,2,124,45,8,7,5,38,20,0.0323204419889503,0.024585635359116,0.00966850828729282,0.000552486187845304,0.0342541436464088,0.0124309392265193,0.00220994475138122,0.00193370165745856,0.00138121546961326,0.0104972375690608,0.00552486187845304,3620,2726,32,6.0833053866937,0,0.000276243093922652,3620,1,1
"2018-04-01","Ghana",12,3,123,14,50,1,10,35,83,32,3,16,63,20,30,26,2,8,7,19,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0.00304182509505703,0.000760456273764259,0.0311787072243346,0.00354879594423321,0.0126742712294043,0.000253485424588086,0.00253485424588086,0.00887198986058302,0.0210392902408112,0.00811153358681876,0.000760456273764259,0.00405576679340938,0.0159695817490494,0.00506970849176172,0.00760456273764259,0.00659062103929024,0.000506970849176172,0.00202788339670469,0.0017743979721166,0.00481622306717364,0,0,0,0,0,0,0,0.000506970849176172,0,0,0,0.000253485424588086,0,0,0,0.000253485424588086,0,0,0,149,76,49,7,154,43,12,9,7,47,16,0.0377693282636248,0.0192648922686946,0.0124207858048162,0.0017743979721166,0.0390367553865653,0.0108998732572877,0.00304182509505703,0.00228136882129278,0.0017743979721166,0.0119138149556401,0.00405576679340938,3945,2929,36,6.50479667837356,0,0.00101394169835234,3945,1,1
"2018-05-01","Ghana",19,2,68,4,27,2,5,41,105,18,2,11,71,21,35,37,1,19,4,32,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,3,1,1,0,0.00469251667078291,0.000493949123240306,0.0167942701901704,0.000987898246480612,0.00666831316374413,0.000493949123240306,0.00123487280810077,0.0101259570264263,0.0259323289701161,0.00444554210916276,0.000493949123240306,0.00271672017782168,0.0175351938750309,0.00518646579402322,0.00864410965670536,0.00913805877994567,0.000246974561620153,0.00469251667078291,0.000987898246480612,0.0079031859718449,0,0,0,0,0,0,0,0.00148184736972092,0,0,0,0.000740923684860459,0,0,0,0.000740923684860459,0.000246974561620153,0.000246974561620153,0,133,83,38,6,132,39,17,6,12,30,23,0.0328476166954804,0.0204988886144727,0.00938503334156582,0.00148184736972092,0.0326006421338602,0.00963200790318597,0.0041985675475426,0.00148184736972092,0.00296369473944184,0.00740923684860459,0.00568041491726352,4049,3113,36,7.53120125631465,0.000246974561620153,0.00321066930106199,4049,1,1
"2018-06-01","Ghana",7,6,50,10,25,2,14,40,101,23,4,7,100,17,18,58,1,8,7,8,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0.00220403022670025,0.00188916876574307,0.0157430730478589,0.00314861460957179,0.00787153652392947,0.000629722921914358,0.0044080604534005,0.0125944584382872,0.0318010075566751,0.00724181360201511,0.00125944584382872,0.00220403022670025,0.0314861460957179,0.00535264483627204,0.00566750629722922,0.0182619647355164,0.000314861460957179,0.00251889168765743,0.00220403022670025,0.00251889168765743,0.000314861460957179,0,0,0.000314861460957179,0,0,0,0,0.000314861460957179,0,0,0.000629722921914358,0,0,0,0.000314861460957179,0,0,0,64,79,41,9,93,48,19,2,6,17,15,0.0201511335012594,0.0248740554156171,0.0129093198992443,0.00283375314861461,0.0292821158690176,0.0151133501259446,0.0059823677581864,0.000629722921914358,0.00188916876574307,0.00535264483627204,0.00472292191435768,3176,2421,33,9.64076266412358,0.000629722921914358,0.00125944584382872,3176,1,1
"2018-07-01","Ghana",4,0,58,10,32,1,4,24,100,21,5,5,67,16,10,24,1,6,4,14,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.00129996750081248,0,0.018849528761781,0.0032499187520312,0.0103997400064998,0.00032499187520312,0.00129996750081248,0.00779980500487488,0.032499187520312,0.00682482937926552,0.0016249593760156,0.0016249593760156,0.021774455638609,0.00519987000324992,0.0032499187520312,0.00779980500487488,0.00032499187520312,0.00194995125121872,0.00129996750081248,0.00454988625284368,0,0,0.00032499187520312,0.00032499187520312,0,0,0,0.00032499187520312,0,0,0,0.00064998375040624,0,0,0,0,0,0,0,78,70,44,2,97,56,10,3,12,24,23,0.0253493662658434,0.0227494312642184,0.0142996425089373,0.00064998375040624,0.0315242118947026,0.0181995450113747,0.0032499187520312,0.00097497562560936,0.00389990250243744,0.00779980500487488,0.00747481312967176,3077,2357,30,6.60249989143865,0.00064998375040624,0.00097497562560936,3077,1,1
"2018-08-01","Ghana",7,0,63,7,22,1,0,26,52,13,1,4,44,9,18,41,2,4,3,13,0,0,0,0,0,1,0,4,0,0,0,2,0,0,1,0,0,0,0,0.002234280242579,0,0.020108522183211,0.002234280242579,0.00702202361953399,0.000319182891797,0,0.00829875518672199,0.016597510373444,0.004149377593361,0.000319182891797,0.001276731567188,0.014044047239068,0.002872646026173,0.00574529205234599,0.013086498563677,0.000638365783593999,0.001276731567188,0.000957548675390999,0.004149377593361,0,0,0,0,0,0.000319182891797,0,0.001276731567188,0,0,0,0.000638365783593999,0,0,0.000319182891797,0,0,0,0,89,72,29,4,95,38,13,3,7,20,20,0.028407277369933,0.022981168209384,0.00925630386211299,0.001276731567188,0.030322374720715,0.012128949888286,0.004149377593361,0.000957548675390999,0.002234280242579,0.00638365783593999,0.00638365783593999,3133,2480,39,4.955360869999,0.000957548675390999,0.001595914458985,3133,1,1
"2018-09-01","Ghana",4,1,53,5,34,0,1,52,43,5,1,1,23,9,20,9,1,6,3,12,2,0,0,0,3,1,0,14,0,0,0,3,1,0,0,6,0,3,0,0.00137551581843191,0.000343878954607978,0.0182255845942228,0.00171939477303989,0.0116918844566713,0,0.000343878954607978,0.0178817056396149,0.0147867950481431,0.00171939477303989,0.000343878954607978,0.000343878954607978,0.00790921595598349,0.0030949105914718,0.00687757909215956,0.0030949105914718,0.000343878954607978,0.00206327372764787,0.00103163686382393,0.00412654745529574,0.000687757909215956,0,0,0,0.00103163686382393,0.000343878954607978,0,0.00481430536451169,0,0,0,0.00103163686382393,0.000343878954607978,0,0,0.00206327372764787,0,0.00103163686382393,0,67,72,25,6,72,22,6,4,4,21,15,0.0230398899587345,0.0247592847317744,0.00859697386519945,0.00206327372764787,0.0247592847317744,0.00756533700137552,0.00206327372764787,0.00137551581843191,0.00137551581843191,0.00722145804676754,0.00515818431911967,2908,2363,85,4.01456777086209,0.00171939477303989,0.0106602475928473,2908,1,1
"2018-10-01","Ghana",12,4,45,4,29,2,6,33,66,19,4,12,43,12,36,27,1,9,7,27,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,6,0,0,0,0.00337268128161889,0.00112422709387296,0.0126475548060708,0.00112422709387296,0.00815064643057898,0.000562113546936481,0.00168634064080944,0.00927487352445194,0.0185497470489039,0.00534007869589657,0.00112422709387296,0.00337268128161889,0.0120854412591343,0.00337268128161889,0.0101180438448567,0.0075885328836425,0.000281056773468241,0.00252951096121417,0.00196739741427768,0.0075885328836425,0,0,0,0,0,0,0.000281056773468241,0.0014052838673412,0,0,0,0,0,0,0,0.00168634064080944,0,0,0,65,98,36,2,75,39,8,3,12,14,18,0.0182686902754356,0.0275435637998876,0.0101180438448567,0.000562113546936481,0.021079258010118,0.0109612141652614,0.00224845418774592,0.000843170320404722,0.00337268128161889,0.00393479482855537,0.00505902192242833,3558,2869,32,6.45302052768749,0,0.00337268128161889,3558,1,1
"2018-11-01","Ghana",13,2,77,6,46,1,2,23,59,30,2,11,40,17,38,17,5,9,6,11,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,1,0,3,0,0.00388523610280932,0.000597728631201434,0.0230125523012552,0.0017931858936043,0.013747758517633,0.000298864315600717,0.000597728631201434,0.0068738792588165,0.0176329946204423,0.00896592946802152,0.000597728631201434,0.00328750747160789,0.0119545726240287,0.00508069336521219,0.0113568439928273,0.00508069336521219,0.00149432157800359,0.00268977884040646,0.0017931858936043,0.00328750747160789,0,0,0,0,0,0,0,0.00119545726240287,0,0,0,0.000597728631201434,0,0,0,0.000298864315600717,0,0.000896592946802152,0,60,89,29,4,59,45,12,5,3,14,23,0.017931858936043,0.0265989240884638,0.0086670651524208,0.00119545726240287,0.0176329946204423,0.0134488942020323,0.00358637178720861,0.00149432157800359,0.000896592946802152,0.00418410041841004,0.0068738792588165,3346,2653,39,5.53973416180928,0.000298864315600717,0.00268977884040646,3346,1,1
"2018-12-01","Ghana",5,2,77,3,26,0,0,19,52,18,0,6,39,28,21,6,5,8,8,5,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0.00203915171288744,0.000815660685154976,0.0314029363784666,0.00122349102773246,0.0106035889070147,0,0,0.00774877650897227,0.0212071778140294,0.00734094616639478,0,0.00244698205546493,0.015905383360522,0.0114192495921697,0.00856443719412724,0.00244698205546493,0.00203915171288744,0.0032626427406199,0.0032626427406199,0.00203915171288744,0,0,0,0,0,0,0,0,0,0,0,0.00163132137030995,0,0.000815660685154976,0,0.000407830342577488,0,0,0,62,58,22,6,47,25,6,0,5,13,21,0.0252854812398042,0.0236541598694943,0.00897226753670473,0.00244698205546493,0.0191680261011419,0.0101957585644372,0.00244698205546493,0,0.00203915171288744,0.00530179445350734,0.00856443719412724,2452,1921,32,5.68267513410683,0.000815660685154976,0.00203915171288744,2452,1,1
"2019-01-01","Ghana",13,4,65,15,36,2,1,22,71,14,5,7,28,14,5,13,3,8,30,33,0,1,0,0,3,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0.00431034482758621,0.0013262599469496,0.021551724137931,0.00497347480106101,0.0119363395225464,0.000663129973474801,0.000331564986737401,0.00729442970822281,0.0235411140583554,0.00464190981432361,0.001657824933687,0.0023209549071618,0.00928381962864721,0.00464190981432361,0.001657824933687,0.00431034482758621,0.000994694960212202,0.0026525198938992,0.00994694960212202,0.0109416445623342,0,0.000331564986737401,0,0,0.000994694960212202,0.000663129973474801,0,0.000994694960212202,0,0,0,0.000331564986737401,0,0,0,0.000331564986737401,0,0,0,131,51,37,3,104,26,13,3,4,38,17,0.0434350132625995,0.0169098143236074,0.0122679045092838,0.000994694960212202,0.0344827586206897,0.00862068965517241,0.00431034482758621,0.000994694960212202,0.0013262599469496,0.0125994694960212,0.00563660477453581,3016,2264,51,7.02435358041748,0.000994694960212202,0.0026525198938992,3016,1,1
"2019-02-01","Ghana",10,1,156,17,33,2,1,21,111,20,1,6,36,11,25,16,2,9,13,35,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0.0029171528588098,0.00029171528588098,0.0455075845974329,0.00495915985997666,0.00962660443407235,0.00058343057176196,0.00029171528588098,0.00612602100350058,0.0323803967327888,0.0058343057176196,0.00029171528588098,0.00175029171528588,0.0105017502917153,0.00320886814469078,0.0072928821470245,0.00466744457409568,0.00058343057176196,0.00262543757292882,0.00379229871645274,0.0102100350058343,0,0,0.00029171528588098,0,0.00029171528588098,0,0,0.00029171528588098,0,0,0,0,0,0,0,0.00058343057176196,0,0,0,77,89,37,4,123,35,13,4,10,11,25,0.0224620770128355,0.0259626604434072,0.0107934655775963,0.00116686114352392,0.0358809801633606,0.0102100350058343,0.00379229871645274,0.00116686114352392,0.0029171528588098,0.00320886814469078,0.0072928821470245,3428,2541,30,6.87129293715856,0.00029171528588098,0.00116686114352392,3428,1,1
"2019-03-01","Ghana",15,4,50,6,50,1,3,47,92,41,3,5,62,24,27,20,5,10,11,25,0,0,0,0,0,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0.00415052573325955,0.00110680686220255,0.0138350857775318,0.00166021029330382,0.0138350857775318,0.000276701715550636,0.000830105146651909,0.0130049806308799,0.0254565578306586,0.0113447703375761,0.000830105146651909,0.00138350857775318,0.0171555063641395,0.00664084117321527,0.00747094631986718,0.00553403431101273,0.00138350857775318,0.00276701715550636,0.003043718871057,0.00691754288876591,0,0,0,0,0,0.000553403431101273,0,0.000553403431101273,0,0,0,0.00110680686220255,0,0,0,0,0,0,0,102,87,30,7,111,44,6,3,8,23,30,0.0282235749861649,0.0240730492529054,0.00830105146651909,0.00193691200885445,0.0307138904261206,0.012174875484228,0.00166021029330382,0.000830105146651909,0.00221361372440509,0.00636413945766464,0.00830105146651909,3614,2753,25,7.23110772802211,0.000553403431101273,0.00166021029330382,3614,1,1
"2019-04-01","Ghana",11,2,43,7,36,3,3,54,66,29,7,7,40,19,23,21,0,9,4,14,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0.00311526479750779,0.000566411781365052,0.0121778532993486,0.00198244123477768,0.0101954120645709,0.000849617672047579,0.000849617672047579,0.0152931180968564,0.0186915887850467,0.00821297082979326,0.00198244123477768,0.00198244123477768,0.011328235627301,0.005380911922968,0.0065137354856981,0.00594732370433305,0,0.00254885301614274,0.0011328235627301,0.00396488246955537,0,0,0,0,0.000283205890682526,0,0,0.000849617672047579,0,0,0,0.000566411781365052,0,0,0,0.000849617672047579,0,0,0,119,87,21,5,93,59,13,0,8,14,35,0.0337015009912206,0.0246389124893798,0.00594732370433305,0.00141602945341263,0.0263381478334749,0.016709147550269,0.00368167657887284,0,0.00226564712546021,0.00396488246955537,0.00991220617388842,3531,2740,41,5.31594748895908,0.000283205890682526,0.00226564712546021,3531,1,1
"2019-05-01","Ghana",24,9,48,17,58,3,1,40,65,30,3,8,36,22,31,13,1,11,12,14,0,0,0,1,1,2,0,4,0,0,0,1,0,0,0,0,0,1,0,0.00682982356289129,0.00256118383608423,0.0136596471257826,0.00483779169038133,0.016505406943654,0.000853727945361412,0.000284575981787137,0.0113830392714855,0.0184974388161639,0.00853727945361412,0.000853727945361412,0.0022766078542971,0.0102447353443369,0.00626067159931702,0.00882185543540125,0.00369948776323278,0.000284575981787137,0.00313033579965851,0.00341491178144565,0.00398406374501992,0,0,0,0.000284575981787137,0.000284575981787137,0.000569151963574274,0,0.00113830392714855,0,0,0,0.000284575981787137,0,0,0,0,0,0.000284575981787137,0,101,106,28,2,88,41,12,3,5,23,30,0.0287421741605009,0.0301650540694365,0.00796812749003984,0.000569151963574274,0.0250426863972681,0.0116676152532726,0.00341491178144565,0.000853727945361412,0.00142287990893569,0.00654524758110415,0.00853727945361412,3514,2691,52,6.484228616537,0.000569151963574274,0.0022766078542971,3514,1,1
"2019-06-01","Ghana",20,5,60,9,25,0,1,32,61,10,2,10,35,19,13,11,2,18,2,33,0,0,3,0,0,1,0,3,0,0,0,1,0,0,0,3,0,1,0,0.00703482237073514,0.00175870559268378,0.0211044671122054,0.00316567006683081,0.00879352796341892,0,0.000351741118536757,0.0112557157931762,0.0214562082307422,0.00351741118536757,0.000703482237073514,0.00351741118536757,0.0123109391487865,0.00668308125219838,0.00457263454097784,0.00386915230390433,0.000703482237073514,0.00633134013366162,0.000703482237073514,0.011607456911713,0,0,0.00105522335561027,0,0,0.000351741118536757,0,0.00105522335561027,0,0,0,0.000351741118536757,0,0,0,0.00105522335561027,0,0.000351741118536757,0,109,83,28,6,78,36,6,2,1,16,36,0.0383397819205065,0.0291945128385508,0.00984875131902919,0.00211044671122054,0.027435807245867,0.0126626802673232,0.00211044671122054,0.000703482237073514,0.000351741118536757,0.00562785789658811,0.0126626802673232,2843,2138,47,7.49047913167721,0.000351741118536757,0.00386915230390433,2843,1,1
