"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","malaymail.com","nst.com.my","thestar.com.my","utusan.com.my","thesun.my"
"2012-11-01","Malaysia",10,9,116,12,36,5,7,48,92,34,0,2,61,34,77,19,4,12,4,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1,0,0,0,0,0,0,0.00424808836023789,0.0038232795242141,0.0492778249787596,0.00509770603228547,0.0152931180968564,0.00212404418011895,0.00297366185216653,0.0203908241291419,0.0390824129141886,0.0144435004248088,0,0.000849617672047579,0.0259133389974511,0.0144435004248088,0.0327102803738318,0.008071367884452,0.00169923534409516,0.00509770603228547,0.00169923534409516,0.00552251486830926,0,0,0,0,0,0,0,0,0,0,0.000424808836023789,0,0.000424808836023789,0,0.00297366185216653,0.000424808836023789,0,0,0,0,0,0,31,16,15,0,57,25,6,7,4,8,13,0.0131690739167375,0.00679694137638063,0.00637213254035684,0,0.024214103653356,0.0106202209005947,0.00254885301614274,0.00297366185216653,0.00169923534409516,0.00339847068819031,0.00552251486830926,2354,1620,2344,8.60894184024141,0,0.00722175021240442,2354,0,0,0,0,1
"2012-12-01","Malaysia",4,2,105,15,29,2,10,33,90,17,1,7,65,23,59,12,4,13,0,15,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0.00199501246882793,0.000997506234413965,0.0523690773067332,0.00748129675810474,0.0144638403990025,0.000997506234413965,0.00498753117206983,0.0164588528678304,0.0448877805486284,0.0084788029925187,0.000498753117206983,0.00349127182044888,0.0324189526184539,0.0114713216957606,0.029426433915212,0.00598503740648379,0.00199501246882793,0.00648379052369077,0,0.00748129675810474,0,0,0,0,0,0,0,0,0,0,0.00498753117206983,0,0,0,0.00149625935162095,0,0,0,0,0,0.00149625935162095,0,25,8,18,2,73,17,7,0,1,7,27,0.0124688279301746,0.00399002493765586,0.00897755610972569,0.000997506234413965,0.0364089775561097,0.0084788029925187,0.00349127182044888,0,0.000498753117206983,0.00349127182044888,0.0134663341645885,2005,1373,1989,8.46645670565951,0,0.00997506234413965,2005,0,0,0,0,0
"2013-01-01","Malaysia",10,9,117,49,30,12,17,33,108,27,2,18,54,23,73,17,0,13,4,17,0,1,0,0,0,0,1,0,0,0,4,0,1,0,3,0,0,0,0,0,1,0,0.00407830342577488,0.00367047308319739,0.0477161500815661,0.0199836867862969,0.0122349102773246,0.00489396411092985,0.00693311582381729,0.0134584013050571,0.0440456769983687,0.0110114192495922,0.000815660685154976,0.00734094616639478,0.0220228384991843,0.00938009787928222,0.0297716150081566,0.00693311582381729,0,0.00530179445350734,0.00163132137030995,0.00693311582381729,0,0.000407830342577488,0,0,0,0,0.000407830342577488,0,0,0,0.00163132137030995,0,0.000407830342577488,0,0.00122349102773246,0,0,0,0,0,0.000407830342577488,0,22,11,19,4,72,14,2,3,6,17,21,0.00897226753670473,0.00448613376835237,0.00774877650897227,0.00163132137030995,0.0293637846655791,0.00570962479608483,0.000815660685154976,0.00122349102773246,0.00244698205546493,0.00693311582381729,0.00856443719412724,2452,1696,2441,8.89241097338038,0.000815660685154976,0.00570962479608483,2452,0,0,0,0,0
"2013-02-01","Malaysia",17,3,170,35,33,10,9,23,75,12,0,12,33,18,25,13,1,23,3,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0.00842418235877106,0.00148662041625372,0.0842418235877106,0.0173439048562934,0.0163528245787909,0.00495540138751239,0.00445986124876115,0.0113974231912785,0.0371655104063429,0.00594648166501487,0,0.00594648166501487,0.0163528245787909,0.0089197224975223,0.012388503468781,0.0064420218037661,0.000495540138751239,0.0113974231912785,0.00148662041625372,0.00941526263627354,0,0,0,0,0,0,0,0,0,0,0.000991080277502478,0,0,0,0.00247770069375619,0,0,0,0,0,0,0,20,20,9,3,53,10,0,2,10,9,10,0.00991080277502478,0.00991080277502478,0.00445986124876115,0.00148662041625372,0.0262636273538157,0.00495540138751239,0,0.000991080277502478,0.00495540138751239,0.00445986124876115,0.00495540138751239,2018,1368,2011,8.5923701498152,0,0.00495540138751239,2018,0,0,0,0,0
"2013-03-01","Malaysia",30,12,220,48,44,7,18,13,121,11,3,31,56,26,31,16,9,16,84,83,0,0,1,0,0,0,1,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0.0117279124315872,0.00469116497263487,0.0860046911649726,0.0187646598905395,0.0172009382329945,0.00273651290070367,0.00703674745895231,0.00508209538702111,0.0473025801407349,0.00430023455824863,0.00117279124315872,0.0121188428459734,0.0218921032056294,0.0101641907740422,0.0121188428459734,0.00625488663017983,0.00351837372947615,0.00625488663017983,0.0328381548084441,0.0324472243940579,0,0,0.000390930414386239,0,0,0,0.000390930414386239,0,0,0,0.00117279124315872,0,0,0,0.00234558248631744,0,0,0,0,0,0,0,16,10,9,3,49,9,0,1,4,6,12,0.00625488663017983,0.00390930414386239,0.00351837372947615,0.00117279124315872,0.0191555903049257,0.00351837372947615,0,0.000390930414386239,0.00156372165754496,0.00234558248631744,0.00469116497263487,2558,1621,2547,13.644907175219,0.00156372165754496,0.00625488663017983,2558,0,0,0,0,0
"2013-04-01","Malaysia",20,10,706,68,35,6,9,8,82,17,1,6,60,9,41,33,0,35,6,46,1,0,2,0,0,0,0,0,0,0,1,0,1,0,8,0,0,2,0,0,0,0,0.00691085003455425,0.00345542501727713,0.243953006219765,0.0234968901174845,0.0120939875604699,0.00207325501036628,0.00310988251554941,0.0027643400138217,0.0283344851416724,0.00587422252937111,0.000345542501727712,0.00207325501036628,0.0207325501036628,0.00310988251554941,0.0141672425708362,0.0114029025570145,0,0.0120939875604699,0.00207325501036628,0.0158949550794748,0.000345542501727712,0,0.000691085003455425,0,0,0,0,0,0,0,0.000345542501727712,0,0.000345542501727712,0,0.0027643400138217,0,0,0.000691085003455425,0,0,0,0,11,16,8,0,24,3,2,0,4,4,13,0.00380096751900484,0.0055286800276434,0.0027643400138217,0,0.0082930200414651,0.00103662750518314,0.000691085003455425,0,0.00138217000691085,0.00138217000691085,0.00449205252246026,2894,1649,2879,8.34725318935114,0.000691085003455425,0.00691085003455425,2894,0,0,0,0,0
"2013-05-01","Malaysia",56,11,396,156,38,16,4,29,122,24,3,11,75,35,137,37,7,30,6,27,0,0,1,0,0,0,3,0,0,0,4,0,1,0,9,0,0,0,0,1,3,0,0.018457481872116,0.0036255767963085,0.130520764667106,0.0514172709294661,0.012524719841793,0.005273566249176,0.001318391562294,0.00955833882663151,0.040210942649967,0.00791034937376401,0.000988793671720501,0.0036255767963085,0.0247198417930125,0.0115359261700725,0.0451549110085695,0.0121951219512195,0.0023071852340145,0.00988793671720501,0.001977587343441,0.00889914304548451,0,0,0.0003295978905735,0,0,0,0.000988793671720501,0,0,0,0.001318391562294,0,0.0003295978905735,0,0.0029663810151615,0,0,0,0,0.0003295978905735,0.000988793671720501,0,20,2,11,0,39,15,1,1,4,11,12,0.00659195781147001,0.000659195781147001,0.0036255767963085,0,0.0128543177323665,0.00494396835860251,0.0003295978905735,0.0003295978905735,0.001318391562294,0.0036255767963085,0.003955174686882,3034,1762,3012,10.5491900795423,0,0.00823994726433751,3034,0,0,0,0,0
"2013-06-01","Malaysia",31,16,137,79,48,4,8,100,121,44,4,10,53,36,82,30,2,19,9,18,0,1,1,0,0,0,1,0,0,0,0,0,0,1,11,0,0,0,0,0,0,1,0.0111230714029422,0.00574094007893793,0.049156799425906,0.028345891639756,0.0172228202368138,0.00143523501973448,0.00287047003946896,0.035880875493362,0.0434158593469681,0.0157875852170793,0.00143523501973448,0.0035880875493362,0.0190168640114819,0.0129171151776103,0.0294223179045569,0.0107642626480086,0.000717617509867241,0.00681736634373879,0.00322927879440258,0.00645855758880517,0,0.00035880875493362,0.00035880875493362,0,0,0,0.00035880875493362,0,0,0,0,0,0,0.00035880875493362,0.00394689630426982,0,0,0,0,0,0,0.00035880875493362,23,17,5,4,83,34,3,7,6,13,9,0.00825260136347327,0.00609974883387155,0.0017940437746681,0.00143523501973448,0.0297811266594905,0.0121994976677431,0.00107642626480086,0.00251166128453534,0.00215285252960172,0.00466451381413706,0.00322927879440258,2787,1790,2771,9.24285943292677,0.00035880875493362,0.00645855758880517,2787,1,0,0,0,1
"2013-07-01","Malaysia",13,17,177,85,25,12,18,45,171,126,1,13,96,48,36,19,4,22,14,15,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0.00346297282898242,0.00452850293020778,0.0471497069792222,0.0226425146510389,0.0066595631326585,0.00319659030367608,0.00479488545551412,0.0119872136387853,0.0455514118273841,0.0335641981885988,0.00026638252530634,0.00346297282898242,0.0255727224294086,0.0127863612147043,0.00958977091102824,0.00506126798082046,0.00106553010122536,0.00586041555673948,0.00372935535428876,0.0039957378795951,0,0,0.00026638252530634,0,0,0,0.00026638252530634,0,0,0,0.00026638252530634,0,0,0,0.0026638252530634,0.00026638252530634,0,0,0,0,0,0,57,28,20,14,155,79,2,4,10,19,35,0.0151838039424614,0.00745871070857752,0.0053276505061268,0.00372935535428876,0.0412892914224827,0.0210442194992009,0.00053276505061268,0.00106553010122536,0.0026638252530634,0.00506126798082046,0.0093233883857219,3754,2483,3740,8.73724251252644,0,0.0053276505061268,3754,1,0,0,0,0
"2013-08-01","Malaysia",15,24,162,52,51,13,13,89,143,38,1,17,57,41,22,10,3,16,19,15,0,0,1,0,0,0,0,1,0,0,1,0,1,0,9,0,0,0,0,0,9,0,0.00440658049353702,0.00705052878965922,0.0475910693301998,0.0152761457109283,0.0149823736780259,0.00381903642773208,0.00381903642773208,0.0261457109283196,0.0420094007050529,0.0111633372502938,0.000293772032902468,0.00499412455934195,0.0167450058754407,0.0120446533490012,0.00646298472385429,0.00293772032902468,0.000881316098707403,0.00470035252643948,0.00558166862514689,0.00440658049353702,0,0,0.000293772032902468,0,0,0,0,0.000293772032902468,0,0,0.000293772032902468,0,0.000293772032902468,0,0.00264394829612221,0,0,0,0,0,0.00264394829612221,0,69,18,14,6,98,48,2,13,6,42,40,0.0202702702702703,0.00528789659224442,0.00411280846063455,0.00176263219741481,0.0287896592244418,0.0141010575793184,0.000587544065804935,0.00381903642773208,0.00176263219741481,0.0123384253819036,0.0117508813160987,3404,2317,3382,8.0767844578444,0.000293772032902468,0.00675675675675676,3404,1,0,0,0,0
"2013-09-01","Malaysia",44,7,175,47,37,11,9,43,113,84,1,11,73,34,36,23,2,12,7,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.0124751913807769,0.00198468953785086,0.0496172384462716,0.0133257726112844,0.010490501842926,0.00311879784519422,0.00255174369152254,0.012191664303941,0.0320385596824497,0.0238162744542104,0.000283527076835838,0.00311879784519422,0.0206974766090162,0.00963992061241849,0.0102069747660902,0.00652112276722427,0.000567054153671676,0.00340232492203005,0.00198468953785086,0.00368585199886589,0,0,0,0,0,0,0.000283527076835838,0,0,0,0,0,0,0,0.0022682166146867,0,0,0,0,0,0,0,89,26,21,4,107,62,1,3,9,26,19,0.0252339098383896,0.00737170399773178,0.00595406861355259,0.00113410830734335,0.0303373972214346,0.0175786787638219,0.000283527076835838,0.000850581230507513,0.00255174369152254,0.00737170399773178,0.00538701445988092,3527,2447,3518,6.96691516131212,0.000283527076835838,0.00425290615253757,3527,1,0,0,0,1
"2013-10-01","Malaysia",18,27,216,31,57,9,9,84,122,123,2,4,81,35,46,33,2,27,7,15,0,0,2,0,2,0,1,3,0,0,2,2,0,0,11,0,0,0,1,0,1,0,0.00450337753314986,0.00675506629972479,0.0540405303977983,0.00775581686264699,0.0142606955216412,0.00225168876657493,0.00225168876657493,0.021015761821366,0.0305228921691268,0.0307730798098574,0.000500375281461096,0.00100075056292219,0.0202651988991744,0.00875656742556918,0.0115086314736052,0.00825619214410808,0.000500375281461096,0.00675506629972479,0.00175131348511384,0.00375281461095822,0,0,0.000500375281461096,0,0.000500375281461096,0,0.000250187640730548,0.000750562922191644,0,0,0.000500375281461096,0.000500375281461096,0,0,0.00275206404803603,0,0,0,0.000250187640730548,0,0.000250187640730548,0,44,32,28,7,110,98,10,3,11,27,20,0.0110082561921441,0.00800600450337753,0.00700525394045534,0.00175131348511384,0.0275206404803603,0.0245183887915937,0.00250187640730548,0.000750562922191644,0.00275206404803603,0.00675506629972479,0.00500375281461096,3997,2745,3972,7.69334228077801,0,0.00975731798849137,3997,1,0,0,0,1
"2013-11-01","Malaysia",18,7,136,45,35,7,15,56,108,77,1,13,70,51,42,53,4,24,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0.00538277511961723,0.0020933014354067,0.0406698564593301,0.0134569377990431,0.0104665071770335,0.0020933014354067,0.00448564593301435,0.0167464114832536,0.0322966507177034,0.0230263157894737,0.000299043062200957,0.00388755980861244,0.020933014354067,0.0152511961722488,0.0125598086124402,0.0158492822966507,0.00119617224880383,0.00717703349282297,0.00239234449760766,0.00448564593301435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299043062200957,0.0020933014354067,0,0,0,0,0,0,0,68,19,37,8,118,73,5,5,3,29,28,0.0203349282296651,0.00568181818181818,0.0110645933014354,0.00239234449760766,0.0352870813397129,0.0218301435406699,0.00149521531100478,0.00149521531100478,0.000897129186602871,0.00867224880382775,0.00837320574162679,3344,2267,3336,8.77162982454847,0,0.00299043062200957,3344,1,0,0,0,1
"2013-12-01","Malaysia",23,23,86,14,44,15,11,182,100,52,0,10,69,42,87,25,4,19,6,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.00689241833982619,0.00689241833982619,0.0257716511836979,0.00419538507641594,0.0131854959544501,0.00449505543901708,0.00329637398861253,0.0545400059934073,0.0299670362601139,0.0155828588552592,0,0.00299670362601139,0.0206772550194786,0.0125861552292478,0.0260713215462991,0.00749175906502847,0.00119868145040456,0.00569373688942164,0.00179802217560683,0.00509439616421936,0,0,0,0,0,0,0.000599340725202278,0,0,0,0,0,0,0,0.000299670362601139,0,0,0,0,0,0.000299670362601139,0,43,26,17,5,65,56,1,6,2,18,26,0.012885825591849,0.00779142942762961,0.00509439616421936,0.00149835181300569,0.019478573569074,0.0167815403056638,0.000299670362601139,0.00179802217560683,0.000599340725202278,0.0053940665268205,0.00779142942762961,3337,2316,3333,8.80072988387315,0.000599340725202278,0.00239736290080911,3337,1,0,0,0,1
"2014-01-01","Malaysia",36,30,92,20,55,19,28,134,197,76,5,45,93,46,118,46,26,30,5,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,2,1,0.00816882232811436,0.0068073519400953,0.0208758792829589,0.0045382346267302,0.0124801452235081,0.00431132289539369,0.00635352847742228,0.0304061719990924,0.0447016110732925,0.0172452915815748,0.00113455865668255,0.010211027910143,0.0211027910142954,0.0104379396414795,0.0267755842977082,0.0104379396414795,0.00589970501474926,0.0068073519400953,0.00113455865668255,0.0117994100294985,0,0,0,0,0,0,0,0,0,0,0.00022691173133651,0,0,0,0.00068073519400953,0.00022691173133651,0,0,0,0,0.00045382346267302,0.00022691173133651,98,38,29,4,147,65,3,28,22,33,52,0.022237349670978,0.00862264579078738,0.00658044020875879,0.00090764692534604,0.033356024506467,0.0147492625368732,0.00068073519400953,0.00635352847742228,0.00499205808940322,0.00748808713410483,0.0117994100294985,4407,2863,4399,11.8195318366496,0,0.00249602904470161,4407,1,0,0,0,1
"2014-02-01","Malaysia",13,31,221,47,61,15,23,125,201,39,12,8,98,52,46,63,4,27,15,28,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,2,0,0.00315763905756619,0.00752975467573476,0.0536798639786252,0.0114160796696624,0.014816614039349,0.00364342968180714,0.00558659217877095,0.0303619140150595,0.0488219577362157,0.00947291717269857,0.00291474374544571,0.00194316249696381,0.0238037405878067,0.0126305562302648,0.0111731843575419,0.01530240466359,0.000971581248481904,0.00655817342725285,0.00364342968180714,0.00680106873937333,0.000242895312120476,0,0,0,0,0,0,0,0,0,0.000728685936361428,0,0,0,0.000971581248481904,0,0,0,0,0,0.000485790624240952,0,59,54,14,8,121,19,8,10,10,26,36,0.0143308234151081,0.0131163468545057,0.00340053436968667,0.00194316249696381,0.0293903327665776,0.00461501093028905,0.00194316249696381,0.00242895312120476,0.00242895312120476,0.00631527811513238,0.00874423123633714,4117,2742,4107,9.66917043983854,0.000485790624240952,0.00291474374544571,4117,1,0,0,0,1
"2014-03-01","Malaysia",12,20,274,27,47,10,23,223,183,20,12,35,43,39,62,28,3,25,6,26,0,1,4,0,1,0,4,1,0,0,8,0,0,1,7,47,0,0,0,0,1,0,0.0018882769472856,0.003147128245476,0.0431156569630212,0.0042486231313926,0.00739575137686861,0.001573564122738,0.0036191974822974,0.0350904799370574,0.0287962234461054,0.003147128245476,0.0018882769472856,0.00550747442958301,0.00676632572777341,0.00613690007867821,0.00975609756097561,0.0044059795436664,0.0004720692368214,0.003933910306845,0.000944138473642801,0.0040912667191188,0,0.0001573564122738,0.000629425649095201,0,0.0001573564122738,0,0.000629425649095201,0.0001573564122738,0,0,0.0012588512981904,0,0,0.0001573564122738,0.0011014948859166,0.00739575137686861,0,0,0,0,0.0001573564122738,0,43,37,23,8,222,36,4,9,14,19,30,0.00676632572777341,0.00582218725413061,0.0036191974822974,0.0012588512981904,0.0349331235247836,0.00566483084185681,0.000629425649095201,0.0014162077104642,0.0022029897718332,0.0029897718332022,0.004720692368214,6355,4878,6280,5.66357258615032,0.0025177025963808,0.0497246262785209,6355,1,0,0,0,1
"2014-04-01","Malaysia",27,12,115,17,71,10,20,105,127,84,11,27,49,41,45,20,3,25,5,19,0,4,0,0,0,0,4,1,0,0,7,0,0,0,5,17,0,0,0,0,5,0,0.00538384845463609,0.00239282153539382,0.0229312063808574,0.00338983050847458,0.0141575274177468,0.00199401794616152,0.00398803589232303,0.0209371884346959,0.0253240279162512,0.0167497507477567,0.00219341974077767,0.00538384845463609,0.00977068793619143,0.00817547357926221,0.00897308075772682,0.00398803589232303,0.000598205383848455,0.00498504486540379,0.000997008973080758,0.00378863409770688,0,0.000797607178464606,0,0,0,0,0.000797607178464606,0.000199401794616152,0,0,0.00139581256231306,0,0,0,0.000997008973080758,0.00338983050847458,0,0,0,0,0.000997008973080758,0,70,59,27,7,157,63,3,5,4,11,58,0.0139581256231306,0.0117647058823529,0.00538384845463609,0.00139581256231306,0.0313060817547358,0.0125623130608175,0.000598205383848455,0.000997008973080758,0.000797607178464606,0.00219341974077767,0.0115653040877368,5015,3795,4972,6.31286265716613,0.00259222333000997,0.0259222333000997,5015,1,0,0,0,1
"2014-05-01","Malaysia",42,13,418,72,57,11,15,75,177,64,7,22,61,44,109,50,3,55,12,63,0,0,0,0,0,0,7,4,0,0,2,0,0,0,6,11,0,0,0,3,2,0,0.00821596244131455,0.00254303599374022,0.0817683881064163,0.0140845070422535,0.011150234741784,0.00215179968701095,0.00293427230046948,0.0146713615023474,0.0346244131455399,0.0125195618153365,0.00136932707355243,0.00430359937402191,0.0119327073552426,0.00860719874804382,0.0213223787167449,0.00978090766823161,0.000586854460093897,0.0107589984350548,0.00234741784037559,0.0123239436619718,0,0,0,0,0,0,0.00136932707355243,0.000782472613458529,0,0,0.000391236306729264,0,0,0,0.00117370892018779,0.00215179968701095,0,0,0,0.000586854460093897,0.000391236306729264,0,64,42,15,3,90,50,6,7,8,24,58,0.0125195618153365,0.00821596244131455,0.00293427230046948,0.000586854460093897,0.0176056338028169,0.00978090766823161,0.00117370892018779,0.00136932707355243,0.00156494522691706,0.00469483568075117,0.0113458528951487,5112,3443,5077,8.65298991250145,0.000391236306729264,0.0140845070422535,5112,1,1,0,0,1
"2014-06-01","Malaysia",41,18,75,18,35,20,36,158,223,132,3,18,66,54,55,94,12,17,13,28,1,0,1,0,0,0,2,2,0,0,3,2,0,0,4,1,0,0,0,0,0,0,0.00765639589169001,0.00336134453781513,0.0140056022408964,0.00336134453781513,0.0065359477124183,0.00373482726423903,0.00672268907563025,0.0295051353874883,0.0416433239962652,0.0246498599439776,0.000560224089635854,0.00336134453781513,0.0123249299719888,0.0100840336134454,0.0102707749766573,0.0175536881419234,0.00224089635854342,0.00317460317460317,0.00242763772175537,0.00522875816993464,0.000186741363211951,0,0.000186741363211951,0,0,0,0.000373482726423903,0.000373482726423903,0,0,0.000560224089635854,0.000373482726423903,0,0,0.000746965452847806,0.000186741363211951,0,0,0,0,0,0,99,76,34,5,190,106,12,30,12,42,68,0.0184873949579832,0.0141923436041083,0.00634920634920635,0.000933706816059757,0.0354808590102708,0.0197945845004669,0.00224089635854342,0.00560224089635854,0.00224089635854342,0.00784313725490196,0.0126984126984127,5355,3677,5339,9.12696407114963,0,0.0106442577030812,5355,1,1,0,0,1
"2014-07-01","Malaysia",20,15,46,6,92,13,18,337,189,56,20,37,51,65,35,48,3,39,50,55,2,0,0,1,0,5,13,0,0,0,4,0,0,0,1,16,1,0,0,0,16,0,0.00324728040266277,0.00243546030199708,0.00746874492612437,0.000974184120798831,0.0149374898522487,0.0021107322617308,0.00292255236239649,0.0547166747848677,0.0306867998051632,0.00909238512745576,0.00324728040266277,0.00600746874492612,0.00828056502679006,0.010553661308654,0.00568274070465985,0.00779347296639065,0.000487092060399416,0.0063321967851924,0.00811820100665693,0.00893002110732262,0.000324728040266277,0,0,0.000162364020133139,0,0.000811820100665692,0.0021107322617308,0,0,0,0.000649456080532554,0,0,0,0.000162364020133139,0.00259782432213022,0.000162364020133139,0,0,0,0.00259782432213022,0,130,89,19,5,185,73,9,12,7,38,54,0.021107322617308,0.0144503977918493,0.00308491638252963,0.000811820100665692,0.0300373437246306,0.0118525734697191,0.00146127618119825,0.00194836824159766,0.00113654814093197,0.00616983276505926,0.00876765708718948,6159,4417,6100,7.21786514755717,0.0108783893489203,0.00779347296639065,6159,1,1,0,0,1
"2014-08-01","Malaysia",35,21,136,28,73,30,44,124,223,42,18,14,75,40,66,89,4,23,15,41,0,0,1,0,0,0,0,0,0,0,3,0,1,0,2,5,0,1,1,3,1,0,0.00624331073849447,0.00374598644309668,0.0242597217267214,0.00499464859079558,0.0130217623974313,0.00535140920442383,0.00784873349982162,0.0221191580449518,0.0397788084195505,0.00749197288619336,0.0032108455226543,0.00249732429539779,0.0133785230110596,0.00713521227256511,0.0117731002497324,0.0158758473064574,0.000713521227256511,0.00410274705672494,0.00267570460221192,0.00731359257937924,0,0,0.000178380306814128,0,0,0,0,0,0,0,0.000535140920442383,0,0.000178380306814128,0,0.000356760613628255,0.000891901534070639,0,0.000178380306814128,0.000178380306814128,0.000535140920442383,0.000178380306814128,0,119,65,26,29,169,49,10,3,10,34,63,0.0212272565108812,0.0115947199429183,0.00463788797716732,0.0051730288976097,0.0301462718515876,0.00874063503389226,0.00178380306814128,0.000535140920442383,0.00178380306814128,0.00606493043168034,0.01123795932929,5606,4043,5588,8.63554977031331,0.00178380306814128,0.00856225472707813,5606,1,1,0,0,1
"2014-09-01","Malaysia",82,14,183,22,61,17,21,105,318,129,9,27,108,62,52,37,7,47,14,28,0,1,1,0,0,2,2,4,0,1,1,0,0,0,6,4,0,0,0,0,0,0,0.0134338138925295,0.00229357798165138,0.0299803407601573,0.00360419397116645,0.00999344692005242,0.00278505897771953,0.00344036697247706,0.0172018348623853,0.0520969855832241,0.0211336828309305,0.00147444298820446,0.00442332896461337,0.0176933158584535,0.0101572739187418,0.00851900393184797,0.00606159895150721,0.00114678899082569,0.00769986893840105,0.00229357798165138,0.00458715596330275,0,0.000163826998689384,0.000163826998689384,0,0,0.000327653997378768,0.000327653997378768,0.000655307994757536,0,0.000163826998689384,0.000163826998689384,0,0,0,0.000982961992136304,0.000655307994757536,0,0,0,0,0,0,193,67,45,13,231,70,5,11,7,40,49,0.0316186107470511,0.0109764089121887,0.00737221494102228,0.00212975098296199,0.0378440366972477,0.0114678899082569,0.00081913499344692,0.00180209698558322,0.00114678899082569,0.00655307994757536,0.00802752293577982,6104,4201,6082,8.41061484176336,0.00294888597640891,0.00753604193971166,6104,1,1,0,0,1
"2014-10-01","Malaysia",53,25,53,6,47,16,21,227,272,124,6,27,110,57,80,35,1,38,28,46,0,0,2,1,0,1,1,0,2,0,3,0,0,0,20,0,1,0,1,0,0,0,0.00846239821171962,0.00399169726967907,0.00846239821171962,0.000958007344722976,0.00750439086699665,0.0025546862525946,0.00335302570653042,0.0362446112086859,0.0434296662941083,0.0197988184576082,0.000958007344722976,0.00431103305125339,0.0175634679865879,0.00910106977486827,0.012773431262973,0.00558837617755069,0.000159667890787163,0.00606737984991218,0.00447070094204056,0.00734472297620948,0,0,0.000319335781574325,0.000159667890787163,0,0.000159667890787163,0.000159667890787163,0,0.000319335781574325,0,0.000479003672361488,0,0,0,0.00319335781574325,0,0.000159667890787163,0,0.000159667890787163,0,0,0,147,85,49,11,221,154,8,16,19,54,64,0.0234711799457129,0.0135717707169088,0.00782372664857097,0.00175634679865879,0.035286603863963,0.0245888551812231,0.0012773431262973,0.0025546862525946,0.00303368992495609,0.00862206610250679,0.0102187450103784,6263,4317,6231,8.00646101495206,0.000798339453935814,0.00926073766565544,6263,1,1,0,0,1
