"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","elcomercio.com","metroecuador.com.ec"
"2017-11-01","Ecuador",12,5,59,0,47,4,0,172,231,56,1,11,113,18,31,33,0,9,12,10,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,2,0,0.00217076700434153,0.000904486251808972,0.0106729377713459,0,0.00850217076700434,0.000723589001447178,0,0.0311143270622287,0.0417872648335745,0.0101302460202605,0.000180897250361794,0.00198986975397974,0.0204413892908828,0.0032561505065123,0.00560781476121563,0.00596960926193922,0,0.00162807525325615,0.00217076700434153,0.00180897250361794,0,0,0,0,0,0,0,0,0.000361794500723589,0,0,0.000180897250361794,0.000180897250361794,0.000180897250361794,0,0,0.000361794500723589,0,87,34,20,0,72,76,5,2,2,42,62,0.0157380607814761,0.00615050651230101,0.00361794500723589,0,0.0130246020260492,0.0137481910274964,0.000904486251808972,0.000361794500723589,0.000361794500723589,0.00759768451519537,0.0112156295224313,5528,4424,26,8.54955715064322,0.000723589001447178,0.000542691751085384,5528,1,1
"2017-12-01","Ecuador",11,5,78,1,31,4,0,182,212,35,1,7,106,9,19,43,3,7,10,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00226244343891403,0.00102838338132456,0.0160427807486631,0.000205676676264912,0.00637597696421226,0.000822706705059646,0,0.0374331550802139,0.0436034553681613,0.0071986836692719,0.000205676676264912,0.00143973673385438,0.0218017276840806,0.0018510900863842,0.00390785684903332,0.0088440970793912,0.000617030028794735,0.00143973673385438,0.00205676676264912,0.00164541341011929,0,0.000205676676264912,0,0,0,0.000205676676264912,0,0,0,0,0,0.000205676676264912,0,0,0,0,0,0,71,26,18,0,63,47,8,6,5,51,54,0.0146030440148087,0.0053475935828877,0.00370218017276841,0,0.0129576306046894,0.00966680378445084,0.00164541341011929,0.00123406005758947,0.00102838338132456,0.0104895104895105,0.0111065405183052,4862,3846,12,8.81363410408897,0.000411353352529823,0.000205676676264912,4862,1,1
"2018-01-01","Ecuador",8,1,135,4,96,2,0,193,181,28,6,13,73,18,20,45,1,3,22,56,0,0,2,0,2,1,0,0,1,0,0,2,0,2,0,0,0,0,0.00144717800289436,0.000180897250361794,0.0244211287988423,0.000723589001447178,0.0173661360347323,0.000361794500723589,0,0.0349131693198263,0.0327424023154848,0.00506512301013025,0.00108538350217077,0.00235166425470333,0.013205499276411,0.0032561505065123,0.00361794500723589,0.00814037626628075,0.000180897250361794,0.000542691751085384,0.00397973950795948,0.0101302460202605,0,0,0.000361794500723589,0,0.000361794500723589,0.000180897250361794,0,0,0.000180897250361794,0,0,0.000361794500723589,0,0.000361794500723589,0,0,0,0,69,26,15,0,67,40,2,5,6,47,68,0.0124819102749638,0.00470332850940666,0.00271345875542692,0,0.0121201157742402,0.00723589001447178,0.000361794500723589,0.000904486251808972,0.00108538350217077,0.00850217076700434,0.012301013024602,5528,4354,23,8.49264188742099,0.000180897250361794,0.00162807525325615,5528,1,1
"2018-02-01","Ecuador",18,2,210,11,67,1,0,204,193,48,0,17,47,8,29,15,1,7,26,27,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.00331430675750322,0.000368256306389247,0.0386669121708709,0.00202540968514086,0.0123365862640398,0.000184128153194623,0,0.0375621432517032,0.0355367335665623,0.00883815135334193,0,0.0031301786043086,0.0086540232001473,0.00147302522555699,0.00533971644264408,0.00276192229791935,0.000184128153194623,0.00128889707236236,0.00478733198306021,0.00497146013625483,0,0,0,0,0,0,0,0,0,0.000184128153194623,0,0.000184128153194623,0.000184128153194623,0,0,0,0,0,76,54,14,0,51,27,3,2,4,55,72,0.0139937396427914,0.00994292027250967,0.00257779414472473,0,0.0093905358129258,0.00497146013625483,0.00055238445958387,0.000368256306389247,0.000736512612778494,0.0101270484257043,0.0132572270300129,5431,4190,39,8.20953547423483,0.000184128153194623,0.000368256306389247,5431,1,1
"2018-03-01","Ecuador",33,18,89,9,83,3,1,144,180,65,5,8,71,18,52,57,6,12,33,63,0,0,4,0,1,0,0,2,0,0,1,1,1,0,1,0,0,0,0.00555462043427033,0.00302979296414745,0.0149806429893957,0.00151489648207372,0.0139707120013466,0.000504965494024575,0.000168321831341525,0.0242383437131796,0.0302979296414745,0.0109409190371991,0.000841609156707625,0.0013465746507322,0.0119508500252483,0.00302979296414745,0.0087527352297593,0.00959434438646693,0.00100993098804915,0.0020198619760983,0.00555462043427033,0.0106042753745161,0,0,0.0006732873253661,0,0.000168321831341525,0,0,0.00033664366268305,0,0,0.000168321831341525,0.000168321831341525,0.000168321831341525,0,0.000168321831341525,0,0,0,107,53,15,0,54,43,10,3,3,89,58,0.0180104359535432,0.00892105706110083,0.00252482747012287,0,0.00908937889244235,0.00723783874768557,0.00168321831341525,0.000504965494024575,0.000504965494024575,0.0149806429893957,0.00976266621780845,5941,4629,27,9.4504210823052,0.0006732873253661,0.00117825281939067,5941,1,1
"2018-04-01","Ecuador",55,4,23,6,78,7,0,149,160,31,4,21,77,13,66,34,6,10,40,47,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,2,0,0.0101289134438306,0.000736648250460405,0.00423572744014733,0.00110497237569061,0.0143646408839779,0.00128913443830571,0,0.0274401473296501,0.0294659300184162,0.00570902394106814,0.000736648250460405,0.00386740331491713,0.0141804788213628,0.00239410681399632,0.0121546961325967,0.00626151012891344,0.00110497237569061,0.00184162062615101,0.00736648250460405,0.00865561694290976,0,0,0,0,0,0,0,0,0.000184162062615101,0.000184162062615101,0,0.000552486187845304,0,0,0,0,0.000368324125230203,0,128,44,9,0,52,29,4,8,9,58,79,0.023572744014733,0.00810313075506446,0.00165745856353591,0,0.00957642725598527,0.00534069981583794,0.000736648250460405,0.00147329650092081,0.00165745856353591,0.0106813996316759,0.014548802946593,5430,4253,6,10.1226705622495,0.000184162062615101,0.00110497237569061,5430,1,1
"2018-05-01","Ecuador",20,2,62,6,64,2,1,181,154,69,1,36,48,18,56,40,3,4,22,27,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0.00363901018922853,0.000363901018922853,0.0112809315866084,0.00109170305676856,0.0116448326055313,0.000363901018922853,0.000181950509461427,0.0329330422125182,0.0280203784570597,0.0125545851528384,0.000181950509461427,0.00655021834061135,0.00873362445414847,0.00327510917030568,0.0101892285298399,0.00727802037845706,0.000545851528384279,0.000727802037845706,0.00400291120815138,0.00491266375545852,0,0,0,0,0,0.000181950509461427,0,0,0.000181950509461427,0,0.000181950509461427,0,0,0,0,0.000363901018922853,0,0,113,31,14,0,81,68,3,2,6,85,80,0.0205604075691412,0.00564046579330422,0.00254730713245997,0,0.0147379912663755,0.012372634643377,0.000545851528384279,0.000363901018922853,0.00109170305676856,0.0154657933042213,0.0145560407569141,5496,4251,23,8.8431892883724,0.000727802037845706,0.000181950509461427,5496,1,1
"2018-06-01","Ecuador",32,4,65,4,39,4,1,145,177,32,2,10,56,11,49,35,1,9,42,23,0,0,0,2,0,0,0,0,2,0,0,4,2,0,1,0,0,0,0.00638340315180531,0.000797925393975663,0.0129662876521045,0.000797925393975663,0.00777977259126272,0.000797925393975663,0.000199481348493916,0.0289247955316178,0.0353081986834231,0.00638340315180531,0.000398962696987832,0.00199481348493916,0.0111709555156593,0.00219429483343307,0.00977458607620187,0.00698184719728705,0.000199481348493916,0.00179533213644524,0.00837821663674446,0.00458807101536006,0,0,0,0.000398962696987832,0,0,0,0,0.000398962696987832,0,0,0.000797925393975663,0.000398962696987832,0,0.000199481348493916,0,0,0,71,36,11,1,59,51,8,4,7,47,66,0.014163175743068,0.00718132854578097,0.00219429483343307,0.000199481348493916,0.011769399561141,0.0101735487731897,0.00159585078795133,0.000797925393975663,0.00139636943945741,0.00937562337921404,0.0131657690005984,5013,3970,24,8.98978795839561,0.000797925393975663,0.00139636943945741,5013,1,1
"2018-07-01","Ecuador",33,0,43,3,52,6,2,178,212,33,1,5,57,10,49,26,1,8,17,22,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0.005859375,0,0.00763494318181818,0.000532670454545455,0.00923295454545455,0.00106534090909091,0.000355113636363636,0.0316051136363636,0.0376420454545455,0.005859375,0.000177556818181818,0.000887784090909091,0.0101207386363636,0.00177556818181818,0.00870028409090909,0.00461647727272727,0.000177556818181818,0.00142045454545455,0.00301846590909091,0.00390625,0,0,0,0,0,0,0,0,0,0,0,0.000532670454545455,0.000177556818181818,0,0,0,0.000177556818181818,0,108,42,18,0,94,40,6,3,2,59,78,0.0191761363636364,0.00745738636363636,0.00319602272727273,0,0.0166903409090909,0.00710227272727273,0.00106534090909091,0.000532670454545455,0.000355113636363636,0.0104758522727273,0.0138494318181818,5632,4484,15,8.2437681420247,0.000355113636363636,0.000532670454545455,5632,1,1
"2018-08-01","Ecuador",27,4,61,1,51,4,0,165,137,84,14,19,36,18,39,68,5,4,11,26,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.00451958486776029,0.000669568128557081,0.0102109139604955,0.00016739203213927,0.00853699363910278,0.000669568128557081,0,0.0276196853029796,0.02293270840308,0.0140609306996987,0.00234348844994978,0.00318044861064613,0.00602611315701373,0.00301305657850686,0.00652828925343154,0.0113826581854704,0.000836960160696351,0.000669568128557081,0.00184131235353197,0.00435219283562102,0,0,0,0,0,0.00016739203213927,0,0,0,0,0.00016739203213927,0.00016739203213927,0,0,0,0,0,0,94,25,12,0,97,52,3,4,5,49,84,0.0157348510210914,0.00418480080348175,0.00200870438567124,0,0.0162370271175092,0.00870438567124205,0.00050217609641781,0.000669568128557081,0.000836960160696351,0.00820220957482424,0.0140609306996987,5974,4816,9,8.6045041889289,0.00016739203213927,0.00033478406427854,5974,1,1
"2018-09-01","Ecuador",22,2,70,1,41,7,0,238,228,50,3,15,80,9,53,33,2,6,20,26,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.00376004101862929,0.000341821910784481,0.0119637668774568,0.000170910955392241,0.00700734917108187,0.00119637668774568,0,0.0406768073833533,0.0389676978294309,0.00854554776961203,0.000512732866176722,0.00256366433088361,0.0136728764313793,0.00153819859853017,0.00905828063578875,0.00564006152794394,0.000341821910784481,0.00102546573235344,0.00341821910784481,0.00444368484019826,0,0,0.000341821910784481,0.000170910955392241,0,0.000170910955392241,0,0,0,0,0,0.000170910955392241,0,0,0,0,0.000170910955392241,0,103,29,15,1,103,35,3,10,1,62,106,0.0176038284054008,0.00495641770637498,0.00256366433088361,0.000170910955392241,0.0176038284054008,0.00598188343872842,0.000512732866176722,0.00170910955392241,0.000170910955392241,0.0105964792343189,0.0181165612715775,5851,4566,22,8.79481652020359,0.000512732866176722,0.000512732866176722,5851,1,1
"2018-10-01","Ecuador",44,6,82,2,46,4,0,205,261,18,7,21,48,11,41,59,6,10,19,22,0,1,0,0,1,0,0,0,3,0,0,1,2,0,0,0,0,0,0.00712666018788468,0.000971817298347911,0.0132815030774214,0.000323939099449304,0.00745059928733398,0.000647878198898607,0,0.0332037576935536,0.0422740524781341,0.00291545189504373,0.00113378684807256,0.00340136054421769,0.00777453838678328,0.00178166504697117,0.00664075153871072,0.00955620343375445,0.000971817298347911,0.00161969549724652,0.00307742144476838,0.00356333009394234,0,0.000161969549724652,0,0,0.000161969549724652,0,0,0,0.000485908649173955,0,0,0.000161969549724652,0.000323939099449304,0,0,0,0,0,112,23,17,1,91,49,5,7,5,68,77,0.018140589569161,0.00372529964366699,0.00275348234531908,0.000161969549724652,0.0147392290249433,0.00793650793650794,0.000809847748623259,0.00113378684807256,0.000809847748623259,0.0110139293812763,0.0124716553287982,6174,4864,22,9.27457376692264,0.000323939099449304,0.000971817298347911,6174,1,1
"2018-11-01","Ecuador",20,1,114,4,48,3,2,112,168,31,2,8,68,14,70,66,2,2,16,15,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0.00377429703717683,0.000188714851858841,0.0215134931119079,0.000754859407435365,0.00905831288922438,0.000566144555576524,0.000377429703717683,0.0211360634081902,0.0317040951122853,0.00585016040762408,0.000377429703717683,0.00150971881487073,0.0128326099264012,0.00264200792602378,0.0132100396301189,0.0124551802226835,0.000377429703717683,0.000377429703717683,0.00301943762974146,0.00283072277788262,0,0,0,0,0,0.000943574259294206,0,0,0.000377429703717683,0,0,0.000188714851858841,0,0,0,0,0,0,93,44,14,1,84,37,3,5,3,53,94,0.0175504812228722,0.00830345348178902,0.00264200792602378,0.000188714851858841,0.0158520475561427,0.00698244951877713,0.000566144555576524,0.000943574259294206,0.000566144555576524,0.0100018871485186,0.0177391960747311,5299,4170,24,8.28891523790816,0.000943574259294206,0.000566144555576524,5299,1,1
"2018-12-01","Ecuador",20,2,197,4,48,3,0,165,111,62,3,7,48,17,35,44,1,7,18,16,0,1,1,0,0,1,0,0,12,0,0,2,1,0,1,4,0,0,0.00382043935052531,0.000382043935052531,0.0376313276026743,0.000764087870105062,0.00916905444126074,0.000573065902578797,0,0.0315186246418338,0.0212034383954155,0.0118433619866285,0.000573065902578797,0.00133715377268386,0.00916905444126074,0.00324737344794651,0.00668576886341929,0.00840496657115568,0.000191021967526266,0.00133715377268386,0.00343839541547278,0.00305635148042025,0,0.000191021967526266,0.000191021967526266,0,0,0.000191021967526266,0,0,0.00229226361031519,0,0,0.000382043935052531,0.000191021967526266,0,0.000191021967526266,0.000764087870105062,0,0,99,24,11,0,66,32,3,4,3,54,81,0.0189111747851003,0.00458452722063037,0.00210124164278892,0,0.0126074498567335,0.0061127029608405,0.000573065902578797,0.000764087870105062,0.000573065902578797,0.0103151862464183,0.0154727793696275,5235,4094,39,7.97082327048292,0.000191021967526266,0.00420248328557784,5235,1,1
"2019-01-01","Ecuador",16,3,154,8,33,4,0,189,192,55,4,13,71,8,68,25,3,7,42,29,0,6,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0.0029789610873208,0.000558555203872649,0.0286725004654627,0.0014894805436604,0.00614410724259914,0.000744740271830199,0,0.0351889778439769,0.0357475330478496,0.0102401787376652,0.000744740271830199,0.00242040588344815,0.013219139824986,0.0014894805436604,0.0126605846211134,0.00465462669893874,0.000558555203872649,0.00130329547570285,0.00781977285421709,0.00539936697076894,0,0.0011171104077453,0,0,0,0,0,0,0.0003723701359151,0,0,0.00018618506795755,0,0,0,0,0,0,111,20,14,1,106,50,7,2,2,72,79,0.020666542543288,0.003723701359151,0.0026065909514057,0.00018618506795755,0.0197356172035003,0.00930925339787749,0.00130329547570285,0.0003723701359151,0.0003723701359151,0.0134053248929436,0.0147086203686464,5371,4058,28,8.88673610072169,0.00018618506795755,0.0014894805436604,5371,1,1
"2019-02-01","Ecuador",21,3,147,5,44,2,0,222,137,28,4,16,63,3,27,37,1,3,21,28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.00450837269214255,0.00064405324173465,0.0315586088449979,0.00107342206955775,0.0094461142121082,0.0004293688278231,0,0.0476599398883641,0.0294117647058824,0.0060111635895234,0.0008587376556462,0.0034349506225848,0.0135251180764277,0.00064405324173465,0.00579647917561185,0.00794332331472735,0.00021468441391155,0.00064405324173465,0.00450837269214255,0.0060111635895234,0,0,0,0,0,0,0,0,0,0,0,0.0004293688278231,0,0,0.00021468441391155,0,0,0,92,20,10,0,79,27,2,4,0,58,65,0.0197509660798626,0.004293688278231,0.0021468441391155,0,0.0169600686990125,0.00579647917561185,0.0004293688278231,0.0008587376556462,0,0.0124516960068699,0.0139544869042508,4658,3542,18,8.76004059551055,0.0004293688278231,0.00021468441391155,4658,1,1
"2019-03-01","Ecuador",11,1,411,43,51,2,0,270,158,28,0,21,52,9,46,21,2,3,11,21,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.00209883609998092,0.000190803281816447,0.0784201488265598,0.00820454111810723,0.00973096737263881,0.000381606563632894,0,0.0515168860904408,0.0301469185269987,0.00534249189086052,0,0.00400686891814539,0.00992177065445526,0.00171722953634803,0.00877695096355657,0.00400686891814539,0.000381606563632894,0.000572409845449342,0.00209883609998092,0.00400686891814539,0,0,0,0,0,0,0,0,0.000190803281816447,0,0.000190803281816447,0.000190803281816447,0,0,0,0,0,0,87,20,10,1,97,19,5,5,5,53,69,0.0165998855180309,0.00381606563632894,0.00190803281816447,0.000190803281816447,0.0185079183361954,0.0036252623545125,0.000954016409082236,0.000954016409082236,0.000954016409082236,0.0101125739362717,0.0131654264453349,5241,3762,14,7.95891209403946,0.000190803281816447,0.000381606563632894,5241,1,1
"2019-04-01","Ecuador",103,9,74,14,39,4,1,152,215,28,2,12,77,19,55,23,11,11,17,21,0,0,0,6,1,0,0,1,2,2,0,0,3,2,1,0,0,1,0.0198191264190879,0.00173176832788147,0.0142389840292476,0.00269386184337118,0.0075043294208197,0.000769674812391764,0.000192418703097941,0.0292476428708871,0.0413700211660573,0.00538772368674235,0.000384837406195882,0.00230902443717529,0.0148162401385415,0.00365595535886088,0.0105830286703868,0.00442563017125265,0.00211660573407735,0.00211660573407735,0.003271117952665,0.00404079276505676,0,0,0,0.00115451221858765,0.000192418703097941,0,0,0.000192418703097941,0.000384837406195882,0.000384837406195882,0,0,0.000577256109293823,0.000384837406195882,0.000192418703097941,0,0,0.000192418703097941,93,31,8,0,77,26,1,6,6,76,88,0.0178949393881085,0.00596497979603617,0.00153934962478353,0,0.0148162401385415,0.00500288628054647,0.000192418703097941,0.00115451221858765,0.00115451221858765,0.0146238214354435,0.0169328458726188,5197,3973,47,10.3344601407804,0.00134693092168559,0.00230902443717529,5197,1,1
"2019-05-01","Ecuador",39,4,61,7,51,9,2,189,219,30,11,36,64,13,66,42,10,4,16,21,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,0.00731295705981624,0.000750046877929871,0.0114382148884305,0.00131258203637727,0.00956309769360585,0.00168760547534221,0.000375023438964935,0.0354397149821864,0.0410650665666604,0.00562535158447403,0.00206262891430714,0.00675042190136884,0.0120007500468779,0.00243765235327208,0.0123757734858429,0.00787549221826364,0.00187511719482468,0.000750046877929871,0.00300018751171948,0.00393774610913182,0,0,0,0,0,0,0,0,0.000375023438964935,0,0,0,0,0,0.000375023438964935,0,0.000750046877929871,0,107,38,11,0,100,45,9,8,0,91,72,0.020063753984624,0.00712544534033377,0.00206262891430714,0,0.0187511719482468,0.00843802737671105,0.00168760547534221,0.00150009375585974,0,0.0170635664729046,0.0135008438027377,5333,4027,21,10.0767639784592,0.000375023438964935,0.00112507031689481,5333,1,1
"2019-06-01","Ecuador",20,3,17,3,25,3,0,146,177,49,1,9,76,11,60,45,13,5,21,18,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0.00408663669799755,0.000612995504699632,0.00347364119329792,0.000612995504699632,0.00510829587249693,0.000612995504699632,0,0.0298324478953821,0.0361667347772783,0.010012259910094,0.000204331834899877,0.0018389865140989,0.0155292194523907,0.00224765018389865,0.0122599100939926,0.00919493257049448,0.00265631385369841,0.00102165917449939,0.00429096853289743,0.00367797302819779,0,0,0,0,0,0.000204331834899877,0,0,0,0.000612995504699632,0,0.000204331834899877,0,0,0,0,0.000204331834899877,0,62,35,21,1,82,49,12,5,2,56,82,0.0126685737637924,0.00715161422149571,0.00429096853289743,0.000204331834899877,0.0167552104617899,0.010012259910094,0.00245198201879853,0.00102165917449939,0.000408663669799755,0.0114425827543931,0.0167552104617899,4894,3868,8,9.20210308827119,0.000612995504699632,0.000612995504699632,4894,1,1
"2019-07-01","Ecuador",20,0,33,9,43,6,2,114,209,48,13,13,83,16,49,22,3,8,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0.00404694455685957,0,0.00667745851881829,0.00182112505058681,0.00870093079724808,0.00121408336705787,0.000404694455685957,0.0230675839740996,0.0422905706191825,0.00971266693646297,0.00263051396195872,0.00263051396195872,0.0167948199109672,0.00323755564548766,0.00991501416430595,0.00445163901254553,0.000607041683528936,0.00161877782274383,0.00607041683528936,0.00687980574666127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000202347227842979,0.000404694455685957,0,0.000404694455685957,0,82,51,16,0,82,53,4,10,4,80,99,0.0165924726831242,0.0103197086199919,0.00323755564548766,0,0.0165924726831242,0.0107244030756779,0.000809388911371914,0.00202347227842979,0.000809388911371914,0.0161877782274383,0.0200323755564549,4942,3793,23,9.34429152900229,0,0.00101173613921489,4942,1,1
"2019-08-01","Ecuador",20,3,47,3,45,2,0,184,188,47,1,21,58,12,43,22,2,2,30,22,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0.00461361014994233,0.000692041522491349,0.0108419838523645,0.000692041522491349,0.0103806228373702,0.000461361014994233,0,0.0424452133794694,0.0433679354094579,0.0108419838523645,0.000230680507497116,0.00484429065743945,0.0133794694348328,0.0027681660899654,0.00991926182237601,0.00507497116493656,0.000461361014994233,0.000461361014994233,0.0069204152249135,0.00507497116493656,0,0,0,0,0,0,0,0,0,0,0,0.000692041522491349,0.000230680507497116,0,0.000230680507497116,0,0.000230680507497116,0,85,19,11,0,93,34,1,2,5,47,106,0.0196078431372549,0.00438292964244521,0.00253748558246828,0,0.0214532871972318,0.00784313725490196,0.000230680507497116,0.000461361014994233,0.00115340253748558,0.0108419838523645,0.0244521337946943,4335,3245,8,9.1846205612602,0.000461361014994233,0.000922722029988466,4335,1,1
"2019-09-01","Ecuador",31,2,56,5,48,6,0,143,147,101,1,14,75,26,64,19,5,5,16,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0,0.00762232603884927,0.00049176297024834,0.0137693631669535,0.00122940742562085,0.0118023112859602,0.00147528891074502,0,0.0351610523727563,0.036144578313253,0.0248340299975412,0.00024588148512417,0.00344234079173838,0.0184411113843128,0.00639291861322842,0.0157364150479469,0.00467174821735923,0.00122940742562085,0.00122940742562085,0.00393410376198672,0.00688468158347676,0,0,0,0,0,0,0,0,0.00024588148512417,0,0,0,0,0,0.00049176297024834,0,0.00122940742562085,0,106,22,14,0,89,69,2,7,1,52,80,0.026063437423162,0.00540939267273174,0.00344234079173838,0,0.0218834521760511,0.0169658224735677,0.00049176297024834,0.00172117039586919,0.00024588148512417,0.0127858372264568,0.0196705188099336,4067,2911,13,9.89612339707794,0,0.00196705188099336,4067,1,1
"2019-10-01","Ecuador",123,3,51,9,204,23,0,84,195,121,113,34,65,26,505,37,9,9,50,139,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,6,0,0.0208298052497883,0.000508044030482642,0.00863674851820491,0.00152413209144793,0.0345469940728196,0.00389500423370025,0,0.014225232853514,0.0330228619813717,0.0204911092294666,0.0191363251481795,0.00575783234546994,0.0110076206604572,0.0044030482641829,0.0855207451312447,0.00626587637595258,0.00152413209144793,0.00152413209144793,0.00846740050804403,0.0235393734123624,0,0,0,0,0,0.000169348010160881,0,0,0,0,0,0,0,0.000169348010160881,0.000338696020321761,0.000169348010160881,0.00101608806096528,0,59,35,6,1,44,74,2,8,5,32,71,0.00999153259949196,0.00592718035563082,0.00101608806096528,0.000169348010160881,0.00745131244707875,0.0125317527519052,0.000338696020321761,0.00135478408128704,0.000846740050804403,0.00541913632514818,0.0120237087214225,5905,3827,18,15.0766104110718,0.000169348010160881,0.00169348010160881,5905,1,1
"2019-11-01","Ecuador",23,5,50,6,41,6,0,90,193,72,6,13,64,13,58,28,4,8,19,17,0,0,0,0,0,0,0,0,3,3,1,1,0,0,2,3,1,0,0.00569871159563925,0.0012388503468781,0.012388503468781,0.00148662041625372,0.0101585728444004,0.00148662041625372,0,0.0222993062438057,0.0478196233894945,0.0178394449950446,0.00148662041625372,0.00322101090188305,0.0158572844400396,0.00322101090188305,0.0143706640237859,0.00693756194251734,0.000991080277502478,0.00198216055500496,0.00470763131813677,0.00421209117938553,0,0,0,0,0,0,0,0,0.000743310208126858,0.000743310208126858,0.000247770069375619,0.000247770069375619,0,0,0.000495540138751239,0.000743310208126858,0.000247770069375619,0,54,28,9,0,56,68,5,4,3,48,64,0.0133795837462834,0.00693756194251734,0.00222993062438057,0,0.0138751238850347,0.0168483647175421,0.0012388503468781,0.000991080277502478,0.000743310208126858,0.0118929633300297,0.0158572844400396,4036,3043,35,10.0977210066289,0.000991080277502478,0.00247770069375619,4036,1,1
"2019-12-01","Ecuador",10,2,31,2,23,3,0,174,111,65,0,13,44,9,39,11,1,3,17,24,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0.0027122321670735,0.0005424464334147,0.00840791971792785,0.0005424464334147,0.00623813398426905,0.00081366965012205,0,0.0471928397070789,0.0301057770545159,0.0176295090859778,0,0.00352590181719555,0.0119338215351234,0.00244100895036615,0.0105777054515867,0.00298345538378085,0.00027122321670735,0.00081366965012205,0.00461079468402495,0.0065093572009764,0,0,0,0.00027122321670735,0,0,0,0,0.00027122321670735,0,0,0.0005424464334147,0,0,0.00027122321670735,0,0.0005424464334147,0,55,32,5,0,51,68,1,4,1,42,53,0.0149172769189043,0.00867914293463521,0.00135611608353675,0,0.0138323840520749,0.0184431787360998,0.00027122321670735,0.0010848928668294,0.00027122321670735,0.0113913751017087,0.0143748304854896,3687,2836,11,8.56853277362622,0.0010848928668294,0.00081366965012205,3687,1,1
