"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","kyivpost.com","kyivindependent.com"
"2021-09-01","Ukraine",77,15,159,38,175,21,2,471,198,150,58,33,102,14,45,61,8,44,84,169,3,0,5,0,2,7,16,2,1,1,27,22,8,30,10,18,28,0,0,0,27,0,0.00934806361539395,0.00182105135364817,0.0193031443486706,0.0046133300959087,0.0212455991258954,0.00254947189510744,0.00024280684715309,0.0571810125045526,0.0240378778681559,0.0182105135364817,0.0070413985674396,0.00400631297802598,0.0123831492048076,0.00169964793007163,0.00546315406094452,0.00740560883816924,0.000971227388612359,0.00534175063736797,0.0101978875804298,0.0205171785844361,0.000364210270729635,0,0.000607017117882724,0,0.00024280684715309,0.000849823965035814,0.00194245477722472,0.00024280684715309,0.000121403423576545,0.000121403423576545,0.00327789243656671,0.00267087531868399,0.000971227388612359,0.00364210270729635,0.00121403423576545,0.00218526162437781,0.00339929586014326,0,0,0,0.00327789243656671,0,69,117,41,0,148,195,24,9,11,49,81,0.0083768362267816,0.0142042005584557,0.00497754036663834,0,0.0179677066893286,0.0236736675974262,0.00291368216583708,0.0010926308121889,0.00133543765934199,0.0059487677552507,0.00983367730970013,8237,5676,8030,5.58708344578369,0.0299866456234066,0.000971227388612359,8237,1,0
"2021-10-01","Ukraine",78,9,204,19,172,6,1,537,248,121,87,38,137,20,51,87,9,32,46,203,4,0,0,0,1,12,17,5,2,3,7,1,5,4,16,33,60,9,0,0,30,0,0.00844155844155844,0.000974025974025974,0.0220779220779221,0.00205627705627706,0.0186147186147186,0.000649350649350649,0.000108225108225108,0.0581168831168831,0.0268398268398268,0.0130952380952381,0.00941558441558442,0.00411255411255411,0.0148268398268398,0.00216450216450216,0.00551948051948052,0.00941558441558442,0.000974025974025974,0.00346320346320346,0.00497835497835498,0.021969696969697,0.000432900432900433,0,0,0,0.000108225108225108,0.0012987012987013,0.00183982683982684,0.000541125541125541,0.000216450216450216,0.000324675324675325,0.000757575757575758,0.000108225108225108,0.000541125541125541,0.000432900432900433,0.00173160173160173,0.00357142857142857,0.00649350649350649,0.000974025974025974,0,0,0.00324675324675325,0,127,103,84,0,219,131,21,18,12,50,85,0.0137445887445887,0.0111471861471861,0.00909090909090909,0,0.0237012987012987,0.0141774891774892,0.00227272727272727,0.00194805194805195,0.0012987012987013,0.00541125541125541,0.0091991341991342,9240,6450,9031,5.66857949772457,0.0262987012987013,0.000541125541125541,9240,1,0
"2021-11-01","Ukraine",74,25,128,30,188,27,0,462,196,114,44,167,83,18,49,133,10,99,58,130,14,0,1,0,1,9,58,3,0,7,10,8,1,1,6,29,127,13,1,0,18,0,0.00782654680063458,0.00264410364886304,0.0135378106821787,0.00317292437863564,0.01988365943945,0.00285563194077208,0,0.0488630354309889,0.0207297726070862,0.0120571126388154,0.00465362242199894,0.0176626123744051,0.00877842411422528,0.00190375462718139,0.00518244315177155,0.0140666314119513,0.00105764145954521,0.0104706504494976,0.00613432046536224,0.0137493389740878,0.0014806980433633,0,0.000105764145954521,0,0.000105764145954521,0.000951877313590693,0.00613432046536224,0.000317292437863564,0,0.00074034902168165,0.00105764145954521,0.000846113167636171,0.000105764145954521,0.000105764145954521,0.000634584875727129,0.00306716023268112,0.0134320465362242,0.00137493389740878,0.000105764145954521,0,0.00190375462718139,0,122,99,71,0,184,167,50,19,12,44,78,0.0129032258064516,0.0104706504494976,0.00750925436277102,0,0.0194606028556319,0.0176626123744051,0.00528820729772607,0.00200951877313591,0.00126916975145426,0.00465362242199894,0.00824960338445267,9455,6678,9148,4.5207827054246,0.0378635642517187,0.00074034902168165,9455,1,1
"2021-12-01","Ukraine",55,11,93,0,441,9,1,386,187,112,47,137,79,12,23,38,5,223,28,101,14,0,0,0,1,18,137,17,1,4,18,7,1,0,5,101,88,9,0,0,132,0,0.00589054300096391,0.00117810860019278,0.00996037271072079,0,0.047231444789547,0.000963907036521367,0.000107100781835707,0.0413409017885831,0.0200278462032773,0.0119952875655992,0.00503373674627825,0.0146728071114919,0.00846096176502088,0.00128520938202849,0.00246331798222127,0.00406982970975688,0.000535503909178537,0.0238834743493627,0.00299882189139981,0.0108171789654064,0.0014994109456999,0,0,0,0.000107100781835707,0.00192781407304273,0.0146728071114919,0.00182071329120703,0.000107100781835707,0.00042840312734283,0.00192781407304273,0.000749705472849952,0.000107100781835707,0,0.000535503909178537,0.0108171789654064,0.00942486880154225,0.000963907036521367,0,0,0.0141373032023134,0,109,84,50,0,138,153,8,8,13,38,52,0.0116739852200921,0.00899646567419942,0.00535503909178537,0,0.0147799078933276,0.0163864196208632,0.000856806254685659,0.000856806254685659,0.0013923101638642,0.00406982970975688,0.00556924065545678,9337,6786,8784,3.47394909390483,0.0696155081932098,0.00117810860019278,9337,1,1
"2022-01-01","Ukraine",44,11,24,4,369,21,0,278,123,62,25,222,58,4,39,53,10,182,29,56,25,0,2,4,6,15,175,21,2,2,6,31,2,3,7,90,77,41,0,0,146,0,0.00548354935194417,0.00137088733798604,0.00299102691924227,0.000498504486540379,0.0459870388833499,0.00261714855433699,0,0.0346460618145563,0.0153290129611166,0.00772681954137587,0.00311565304087737,0.027666999002991,0.00722831505483549,0.000498504486540379,0.00486041874376869,0.00660518444666002,0.00124626121635095,0.0226819541375872,0.00361415752741775,0.0069790628115653,0.00311565304087737,0,0.000249252243270189,0.000498504486540379,0.000747756729810568,0.00186939182452642,0.0218095712861416,0.00261714855433699,0.000249252243270189,0.000249252243270189,0.000747756729810568,0.00386340977068794,0.000249252243270189,0.000373878364905284,0.000872382851445663,0.0112163509471585,0.00959621136590229,0.00510967098703888,0,0,0.0181954137587238,0,52,78,32,1,105,68,3,6,14,30,34,0.00648055832502493,0.00972083748753739,0.00398803589232303,0.000124626121635095,0.0130857427716849,0.00847457627118644,0.000373878364905284,0.000747756729810568,0.00174476570289133,0.00373878364905284,0.00423728813559322,8024,6050,7369,2.64955327728264,0.100074775672981,0.00336490528414756,8024,1,1
"2022-02-01","Ukraine",61,49,88,6,718,16,0,276,121,120,155,591,61,52,141,69,9,427,187,583,30,0,11,19,45,86,398,47,2,7,36,64,52,5,32,119,323,76,8,0,646,0,0.00336904893405501,0.00270628520932288,0.00486026731470231,0.000331381862366066,0.0396553628631393,0.000883684966309511,0,0.0152435656688391,0.00668286755771567,0.00662763724732133,0.00856069811112339,0.0326411134430575,0.00336904893405501,0.00287197614050591,0.00778747376560256,0.00381089141720976,0.0004970727935491,0.0235833425383851,0.0103280680437424,0.0321992709599028,0.00165690931183033,0,0.000607533414337789,0.00104937589749254,0.0024853639677455,0.00474980669391362,0.0219816635369491,0.00259582458853419,0.000110460620788689,0.000386612172760411,0.0019882911741964,0.00353473986523804,0.00287197614050591,0.000276151551971722,0.00176736993261902,0.00657240693692699,0.0178393902573732,0.00419750358997018,0.000441842483154755,0,0.0356787805147465,0,37,86,47,0,91,77,6,8,14,24,110,0.00204352148459074,0.00474980669391362,0.00259582458853419,0,0.00502595824588534,0.00425273390036452,0.000331381862366066,0.000441842483154755,0.000773224345520822,0.00132552744946427,0.00607533414337789,18106,13943,16100,1.37824561930008,0.130233071909864,0.00712471004087043,18106,0,1
"2022-03-01","Ukraine",123,166,139,9,1052,14,1,499,342,275,97,453,74,180,294,100,20,401,908,1611,98,3,15,39,13,149,554,57,86,29,132,5,125,6,121,242,563,88,17,4,939,6,0.00385217663639211,0.0051988725336674,0.00435327278421547,0.000281866583150642,0.0329470717193862,0.000438459129345443,3.13185092389602e-05,0.0156279361102412,0.0107109301597244,0.00861259004071406,0.00303789539617914,0.014187284685249,0.00231756968368306,0.00563733166301284,0.00920764171625431,0.00313185092389602,0.000626370184779205,0.0125587222048231,0.0284372063889759,0.0504541183839649,0.0030692139054181,9.39555277168807e-05,0.000469777638584403,0.00122142186031945,0.000407140620106483,0.00466645787660507,0.017350454118384,0.00178515502662073,0.00269339179455058,0.000908236767929847,0.00413404321954275,0.000156592546194801,0.00391481365487003,0.000187911055433761,0.00378953961791419,0.00757907923582837,0.0176323207015346,0.0027560288130285,0.000532414657062324,0.000125274036955841,0.0294080801753837,0.000187911055433761,58,161,16,0,60,181,7,6,18,107,265,0.00181647353585969,0.0050422799874726,0.000501096147823364,0,0.00187911055433761,0.0056686501722518,0.000219229564672722,0.000187911055433761,0.000563733166301284,0.00335108048856874,0.00829940494832446,31930,24362,28639,2.61611490608892,0.112276855621672,0.0103037895396179,31930,0,1
"2022-04-01","Ukraine",118,44,197,7,466,17,0,358,224,129,91,353,70,60,107,85,15,296,798,1262,105,0,13,7,12,147,302,35,34,18,56,4,41,7,65,174,486,46,5,1,487,9,0.0060546975216789,0.00225768382164298,0.010108266201447,0.000359176971625019,0.023910924111037,0.000872286931089332,0,0.0183693365488224,0.0114936630920006,0.00661911847708964,0.00466930063112525,0.0181127815690903,0.00359176971625019,0.00307865975678588,0.00549027656626815,0.00436143465544666,0.00076966493919647,0.0151880548001437,0.0409461747652522,0.0647544768843963,0.00538765457437529,0,0.000667042947303607,0.000359176971625019,0.000615731951357176,0.0075427164041254,0.0154959207758223,0.0017958848581251,0.00174457386217866,0.000923597927035764,0.00287341577300015,0.000205243983785725,0.00210375083380368,0.000359176971625019,0.00333521473651804,0.00892811329467905,0.0249371440299656,0.00236030581353584,0.000256554979732157,5.13109959464313e-05,0.0249884550259121,0.000461798963517882,52,82,25,0,45,90,7,5,6,90,172,0.00266817178921443,0.00420750166760737,0.00128277489866078,0,0.00230899481758941,0.00461798963517882,0.000359176971625019,0.000256554979732157,0.000307865975678588,0.00461798963517882,0.00882549130278619,19489,14293,17435,1.71186530006156,0.11775873569706,0.00492585561085741,19489,0,1
"2022-05-01","Ukraine",91,26,64,3,417,10,1,307,310,191,85,360,77,53,69,73,25,119,608,1113,68,3,4,2,13,89,214,14,10,18,61,7,20,7,61,101,361,33,10,1,382,4,0.00513630975898854,0.00146751707399673,0.00361234972060733,0.000169328893153468,0.0235367161483321,0.000564429643844895,5.64429643844895e-05,0.0173279900660383,0.0174973189591917,0.0107806061974375,0.00479765197268161,0.0203194671784162,0.00434610825760569,0.00299147711237794,0.00389456454252977,0.00412033640006773,0.00141107410961224,0.00671671276175425,0.0343173223457696,0.0628210193599368,0.00383812157814528,0.000169328893153468,0.000225771857537958,0.000112885928768979,0.000733758536998363,0.00502342383021956,0.0120787943782807,0.000790201501382853,0.000564429643844895,0.00101597335892081,0.00344302082745386,0.000395100750691426,0.00112885928768979,0.000395100750691426,0.00344302082745386,0.00570073940283344,0.0203759101428007,0.00186261782468815,0.000564429643844895,5.64429643844895e-05,0.021561212394875,0.000225771857537958,56,128,26,0,63,140,11,5,7,51,166,0.00316080600553141,0.00722469944121465,0.00146751707399673,0,0.00355590675622284,0.00790201501382853,0.000620872608229384,0.000282214821922447,0.000395100750691426,0.00287859118360896,0.00936953208782525,17717,13148,16234,2.5123908065866,0.0977592143139358,0.00423322232883671,17717,0,1
"2022-06-01","Ukraine",59,34,85,0,277,10,1,246,174,93,20,298,67,36,56,40,25,119,536,991,62,7,17,7,21,116,498,46,15,20,110,8,39,12,83,235,479,30,15,23,430,16,0.00416872747827316,0.00240231752985233,0.00600579382463082,0,0.0195718222285028,0.000706563979368332,7.06563979368332e-05,0.017381473892461,0.012294213241009,0.00657104500812549,0.00141312795873666,0.0210556065851763,0.00473397866176782,0.00254363032572599,0.00395675828446266,0.00282625591747333,0.00176640994842083,0.00840811135448315,0.0378718292941426,0.0700204903554017,0.00438069667208366,0.000494594785557832,0.00120115876492616,0.000494594785557832,0.0014837843566735,0.00819614216067265,0.0351868861725429,0.00325019430509433,0.0010598459690525,0.00141312795873666,0.00777220377305165,0.000565251183494665,0.00275559951953649,0.000847876775241998,0.00586448102875715,0.0166042535151558,0.0338444146117431,0.002119691938105,0.0010598459690525,0.00162509715254716,0.0303822511128383,0.00113050236698933,53,101,25,0,62,90,5,6,6,65,170,0.00374478909065216,0.00713629619162015,0.00176640994842083,0,0.00438069667208366,0.00635907581431499,0.000353281989684166,0.000423938387620999,0.000423938387620999,0.00459266586589416,0.0120115876492616,14153,10474,11864,1.93509568475366,0.193527873948986,0.0105278032925881,14153,0,1
"2022-07-01","Ukraine",94,35,46,4,315,9,0,256,203,138,27,226,103,38,55,155,12,80,694,1178,79,12,18,14,19,124,457,69,21,21,140,14,48,11,43,203,536,22,19,60,396,22,0.00703750842254997,0.00262034888073669,0.0034438871003968,0.000299468443512765,0.0235831399266302,0.000673803997903721,0,0.0191659803848169,0.0151980235082728,0.0103316613011904,0.00202141199371116,0.0169199670584712,0.00771131242045369,0.00284495021337127,0.00411769109830052,0.0116044021861196,0.000898405330538295,0.0059893688702553,0.0519577749494647,0.0881934566145093,0.00591450175937711,0.000898405330538295,0.00134760799580744,0.00104813955229468,0.00142247510668563,0.00928352174889571,0.0342142696713334,0.00516583065059519,0.00157220932844202,0.00157220932844202,0.0104813955229468,0.00104813955229468,0.00359362132215318,0.000823538219660103,0.00321928576776222,0.0151980235082728,0.0401287714307105,0.00164707643932021,0.00142247510668563,0.00449202665269147,0.0296473759077637,0.00164707643932021,89,178,35,0,78,114,16,5,10,111,210,0.00666317286815902,0.013326345736318,0.00262034888073669,0,0.00583963464849891,0.0085348506401138,0.00119787377405106,0.000374335554390956,0.000748671108781912,0.00831024930747922,0.0157220932844202,13357,8955,11009,2.580574739225,0.206857827356442,0.0114546679643633,13357,0,1
"2022-08-01","Ukraine",83,19,39,8,227,7,0,308,176,105,43,187,68,52,43,38,19,115,487,1092,70,2,35,10,8,200,396,31,12,34,140,22,38,15,47,191,474,41,19,11,214,9,0.00692937051260644,0.00158624144264485,0.00325596927700785,0.0006678911337452,0.01895141092002,0.00058440474202705,0,0.0257138086491902,0.0146936049423944,0.00876607113040574,0.00358991484388045,0.015611955251294,0.0056770746368342,0.0043412923693438,0.00358991484388045,0.0031724828852897,0.00158624144264485,0.00960093504758724,0.040657872766739,0.0911671397562197,0.0058440474202705,0.0001669727834363,0.00292202371013525,0.000834863917181499,0.0006678911337452,0.01669727834363,0.0330606111203874,0.00258807814326265,0.0010018367006178,0.0028385373184171,0.011688094840541,0.0018367006177993,0.0031724828852897,0.00125229587577225,0.00392386041075305,0.0159459008181666,0.0395725496744031,0.00342294206044415,0.00158624144264485,0.000918350308899649,0.0178660878276841,0.000751377525463349,49,72,29,0,81,96,4,10,10,69,210,0.00409083319418935,0.0060110202037068,0.00242110535982635,0,0.00676239772917015,0.00801469360494239,0.0003339455668726,0.000834863917181499,0.000834863917181499,0.00576056102855235,0.0175321422608115,11978,8304,9959,2.07006596665675,0.206795792285857,0.0109367173150776,11978,0,1
"2022-09-01","Ukraine",101,23,188,41,314,9,0,247,159,174,13,293,79,27,76,41,12,161,415,1013,98,2,109,23,36,165,651,45,21,20,128,23,34,95,49,294,520,21,16,12,327,16,0.00760656725410453,0.00173218858261786,0.0141587588492243,0.00308781442988402,0.0236481397800874,0.000677812923633077,0,0.0186021991263745,0.0119746949841844,0.0131043831902395,0.000979063111914445,0.0220665762916102,0.00594969121855701,0.00203343877089923,0.00572375357734599,0.00308781442988402,0.000903750564844103,0.012125320078325,0.0312547070341919,0.0762916101822564,0.00738062961289351,0.000150625094140684,0.00820906763066727,0.00173218858261786,0.00271125169453231,0.0124265702666064,0.0490284681427926,0.00338906461816539,0.00158156348847718,0.00150625094140684,0.00964000602500377,0.00173218858261786,0.00256062660039163,0.00715469197168248,0.00369031480644675,0.0221418888386805,0.0391625244765778,0.00158156348847718,0.00120500075312547,0.000903750564844103,0.0246272028920018,0.00120500075312547,69,112,36,0,80,100,9,3,8,84,193,0.00519656574785359,0.00843500527187829,0.00271125169453231,0,0.00602500376562735,0.00753125470703419,0.000677812923633077,0.000225937641211026,0.000602500376562735,0.00632625395390872,0.014535321584576,13278,9292,10573,2.05511706594176,0.242732339207712,0.0214640759150474,13278,0,1
"2022-10-01","Ukraine",85,14,86,11,287,17,0,320,130,112,87,296,92,40,83,76,5,126,438,1199,119,5,28,23,24,142,676,41,19,24,122,25,45,10,63,343,528,66,17,11,296,7,0.00618856934838005,0.0010192937750273,0.00626137604659629,0.000800873680378595,0.0208955223880597,0.00123771386967601,0,0.0232981434291955,0.00946487076811067,0.00815435020021842,0.00633418274481252,0.0215507826720058,0.0066982162358937,0.00291226792864944,0.00604295595194758,0.00553330906443393,0.000364033491081179,0.00917364397524572,0.0318893338187113,0.0872952311612668,0.00866399708773207,0.000364033491081179,0.0020385875500546,0.00167455405897343,0.00174736075718966,0.0103385511467055,0.0492173279941755,0.00298507462686567,0.00138332726610848,0.00174736075718966,0.00888241718238078,0.0018201674554059,0.00327630141973062,0.000728066982162359,0.00458682198762286,0.0249726974881689,0.0384419366581726,0.00480524208227157,0.00123771386967601,0.000800873680378595,0.0215507826720058,0.000509646887513651,68,79,40,1,67,66,9,7,11,99,241,0.00495085547870404,0.00575172915908264,0.00291226792864944,7.28066982162359e-05,0.0048780487804878,0.00480524208227157,0.000655260283946123,0.000509646887513651,0.000800873680378595,0.00720786312340735,0.0175464142701129,13735,9636,11101,1.81690060434939,0.23269020749909,0.00931925737167819,13735,0,1
"2022-11-01","Ukraine",78,8,69,3,371,12,0,223,177,75,35,270,68,35,70,49,28,79,394,910,115,10,18,26,10,113,516,70,21,31,106,19,26,17,60,282,485,42,15,26,265,10,0.0062872803482186,0.000644849266483959,0.00556182492342415,0.000241818474931485,0.0299048847331936,0.000967273899725939,0,0.0179751733032404,0.0142672900209576,0.00604546187328712,0.00282121554086732,0.0217636627438336,0.00548121876511366,0.00282121554086732,0.00564243108173464,0.00394970175721425,0.00225697243269386,0.0063678865065291,0.031758826374335,0.0733516040625504,0.00926970820570692,0.000806061583104949,0.00145091084958891,0.00209576011607287,0.000806061583104949,0.00910849588908593,0.0415927776882154,0.00564243108173464,0.00169272932452039,0.00249879090762534,0.00854425278091246,0.0015315170078994,0.00209576011607287,0.00137030469127841,0.00483636949862969,0.0227309366435596,0.03909398678059,0.00338545864904079,0.00120909237465742,0.00209576011607287,0.0213606319522812,0.000806061583104949,55,115,36,0,75,77,9,8,10,65,176,0.00443333870707722,0.00926970820570692,0.00290182169917782,0,0.00604546187328712,0.00620667418990811,0.000725455424794454,0.000644849266483959,0.000806061583104949,0.00523940029018217,0.0141866838626471,12406,8912,10123,2.15680196360807,0.211026922456876,0.0209576011607287,12406,0,1
"2022-12-01","Ukraine",78,35,24,0,255,13,1,171,200,155,36,153,92,30,55,29,10,110,423,992,101,8,14,18,6,91,387,52,9,22,59,16,34,11,53,194,410,58,13,5,264,11,0.00667808219178082,0.00299657534246575,0.00205479452054795,0,0.0218321917808219,0.00111301369863014,8.56164383561644e-05,0.0146404109589041,0.0171232876712329,0.0132705479452055,0.00308219178082192,0.0130993150684932,0.00787671232876712,0.00256849315068493,0.00470890410958904,0.00248287671232877,0.000856164383561644,0.00941780821917808,0.0362157534246575,0.0849315068493151,0.0086472602739726,0.000684931506849315,0.0011986301369863,0.00154109589041096,0.000513698630136986,0.00779109589041096,0.0331335616438356,0.00445205479452055,0.000770547945205479,0.00188356164383562,0.0050513698630137,0.00136986301369863,0.00291095890410959,0.000941780821917808,0.00453767123287671,0.0166095890410959,0.0351027397260274,0.00496575342465753,0.00111301369863014,0.000428082191780822,0.0226027397260274,0.000941780821917808,76,82,54,1,89,72,7,10,10,75,182,0.00650684931506849,0.00702054794520548,0.00462328767123288,8.56164383561644e-05,0.00761986301369863,0.00616438356164384,0.000599315068493151,0.000856164383561644,0.000856164383561644,0.00642123287671233,0.0155821917808219,11680,8278,9844,2.73243975459343,0.186558219178082,0.0103595890410959,11680,0,1
"2023-01-01","Ukraine",74,16,59,1,298,7,3,234,204,87,15,223,200,27,38,170,12,112,543,852,117,7,23,10,4,87,365,25,16,18,57,29,19,7,52,177,494,62,14,4,176,20,0.00600942017216177,0.00129933409127822,0.00479129446158844,8.12083807048887e-05,0.0242000974500568,0.000568458664934221,0.000243625142114666,0.019002761084944,0.0165665096637973,0.00706512912132532,0.00121812571057333,0.0181094688971902,0.0162416761409778,0.002192626279032,0.00308591846678577,0.0138054247198311,0.000974500568458665,0.00909533863894754,0.0440961507227546,0.0691895403605652,0.00950138054247198,0.000568458664934221,0.00186779275621244,0.000812083807048887,0.000324833522819555,0.00706512912132532,0.0296410589572844,0.00203020951762222,0.00129933409127822,0.001461750852688,0.00462887770017866,0.00235504304044177,0.00154295923339289,0.000568458664934221,0.00422283579665422,0.0143738833847653,0.040116940068215,0.0050349196037031,0.00113691732986844,0.000324833522819555,0.0142926750040604,0.00162416761409777,62,74,61,0,78,72,6,5,8,98,170,0.0050349196037031,0.00600942017216177,0.00495371122299821,0,0.00633425369498132,0.00584700341075199,0.000487250284229332,0.000406041903524444,0.00064966704563911,0.0079584213090791,0.0138054247198311,12314,8711,10531,3.31081388539313,0.176790644794543,0.00966379730388176,12314,0,1
"2023-02-01","Ukraine",86,18,38,5,347,27,1,220,203,95,33,190,183,42,59,85,22,167,313,704,156,6,26,19,12,92,569,94,23,31,73,24,39,16,56,218,398,45,7,14,305,13,0.00694668820678514,0.00145395799676898,0.00306946688206785,0.000403877221324717,0.0280290791599354,0.00218093699515347,8.07754442649435e-05,0.0177705977382876,0.0163974151857835,0.00767366720516963,0.00266558966074313,0.0153473344103393,0.0147819063004847,0.00339256865912763,0.00476575121163166,0.00686591276252019,0.00177705977382876,0.0134894991922456,0.0252827140549273,0.0568659127625202,0.0126009693053312,0.000484652665589661,0.00210016155088853,0.00153473344103393,0.000969305331179321,0.0074313408723748,0.0459612277867528,0.00759289176090468,0.0018578352180937,0.00250403877221325,0.00589660743134087,0.00193861066235864,0.00315024232633279,0.0012924071082391,0.00452342487883683,0.0176090468497577,0.0321486268174475,0.00363489499192246,0.000565428109854604,0.00113085621970921,0.0246365105008078,0.00105008077544426,66,80,55,0,83,67,10,4,5,50,107,0.00533117932148627,0.00646203554119548,0.00444264943457189,0,0.00670436187399031,0.00541195476575121,0.000807754442649435,0.000323101777059774,0.000403877221324717,0.00403877221324717,0.00864297253634895,12380,9197,10144,3.2769949510623,0.206946688206785,0.0378029079159935,12380,0,1
"2023-03-01","Ukraine",132,25,51,2,415,11,4,169,318,81,42,185,147,37,56,46,14,89,442,855,99,7,16,17,11,124,436,135,14,47,96,12,16,13,52,193,424,42,7,20,183,11,0.0105845561703151,0.00200465078983241,0.00408948761125812,0.000160372063186593,0.033277203111218,0.000882046347526261,0.000320744126373186,0.0135514393392671,0.0254991580466683,0.00649506855905701,0.00336781332691845,0.0148344158447598,0.0117873466442146,0.00296688316895197,0.0044904177692246,0.00368855745329164,0.00112260444230615,0.00713655681180338,0.035442225964237,0.0685590570122685,0.00793841712773635,0.000561302221153075,0.00128297650549274,0.00136316253708604,0.000882046347526261,0.00994306791756876,0.0349611097746773,0.010825114265095,0.00112260444230615,0.00376874348488493,0.00769785903295646,0.000962232379119557,0.00128297650549274,0.00104241841071285,0.00416967364285141,0.0154759040975062,0.0339988773955577,0.00336781332691845,0.000561302221153075,0.00160372063186593,0.0146740437815733,0.000882046347526261,83,145,70,1,112,93,16,6,14,49,156,0.00665544062224361,0.011626974581028,0.00561302221153075,8.01860315932964e-05,0.0089808355384492,0.00745730093817657,0.00128297650549274,0.000481116189559779,0.00112260444230615,0.00392911554807153,0.0125090209285542,12471,8787,10496,3.64978955289939,0.183545826317056,0.0456258519765857,12471,0,1
"2023-04-01","Ukraine",107,32,38,1,324,7,2,245,231,98,24,181,90,39,44,50,14,61,494,712,84,6,17,22,16,119,402,74,8,55,75,16,38,8,56,228,372,36,18,11,176,8,0.00916017464258197,0.00273949148189367,0.00325314613474874,8.56091088091773e-05,0.0277373512541734,0.000599263761664241,0.000171218217618355,0.0209742316582484,0.01977570413492,0.00838969266329937,0.00205461861142025,0.0154952486944611,0.00770481979282596,0.00333875524355791,0.0037668007876038,0.00428045544045886,0.00119852752332848,0.00522215563735982,0.0422908997517336,0.0609536854721342,0.00719116513997089,0.000513654652855064,0.00145535484975601,0.0018834003938019,0.00136974574094684,0.0101874839482921,0.0344148617412893,0.00633507405187912,0.000684872870473418,0.00470850098450475,0.0064206831606883,0.00136974574094684,0.00325314613474874,0.000684872870473418,0.00479411009331393,0.0195188768084924,0.031846588477014,0.00308192791713038,0.00154096395856519,0.00094170019690095,0.0150672031504152,0.000684872870473418,73,132,54,3,97,142,10,5,13,87,146,0.00624946494306994,0.0113004023628114,0.00462289187569557,0.000256827326427532,0.0083040835544902,0.0121564934509032,0.000856091088091773,0.000428045544045886,0.0011129184145193,0.00744799246639842,0.0124989298861399,11681,8253,9836,3.21261106758316,0.168992380789316,0.0420340724253061,11681,0,1
