"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","bd.pratidin.com","kalerkantho.com","jugantor.com","dailyjanakantha.com"
"2016-10-01","Bangladesh",158,5,203,24,50,19,1,211,140,23,13,27,98,25,282,25,5,11,228,183,1,1,0,1,2,4,7,26,1,0,28,0,0,0,5,7,1,0,0,0,3,0,0.0106118611055141,0.000335818389415004,0.0136342266102492,0.00161192826919202,0.00335818389415004,0.00127610987977702,6.71636778830009e-05,0.0141715360333132,0.00940291490362012,0.00154476459130902,0.000873127812479011,0.00181341930284102,0.00658204043253409,0.00167909194707502,0.0189401571630062,0.00167909194707502,0.000335818389415004,0.00073880045671301,0.0153133185573242,0.0122909530525892,6.71636778830009e-05,6.71636778830009e-05,0,6.71636778830009e-05,0.000134327355766002,0.000268654711532004,0.000470145745181006,0.00174625562495802,6.71636778830009e-05,0,0.00188058298072402,0,0,0,0.000335818389415004,0.000470145745181006,6.71636778830009e-05,0,0,0,0.000201491033649003,0,639,55,101,2,230,40,19,8,15,411,230,0.0429175901672376,0.00369400228356505,0.00678353146618309,0.000134327355766002,0.0154476459130902,0.00268654711532003,0.00127610987977702,0.000537309423064007,0.00100745516824501,0.0276042716099134,0.0154476459130902,14889,11563,14802,19.5266315415551,0.00080596413459601,0.00685069514406609,14889,1,1,1,1
"2016-11-01","Bangladesh",178,11,303,24,53,25,2,185,152,28,3,35,112,19,381,39,6,12,178,197,2,1,0,0,2,0,7,0,0,0,4,1,0,0,2,5,1,1,0,1,2,0,0.0121014344958869,0.000747841457610986,0.0205996328778299,0.00163165408933306,0.00360323611394384,0.00169963967638861,0.000135971174111088,0.0125773336052757,0.0103338092324427,0.00190359643755524,0.000203956761166633,0.00237949554694405,0.00761438575022095,0.00129172615405534,0.0259025086681623,0.00265143789516622,0.000407913522333265,0.000815827044666531,0.0121014344958869,0.0133931606499422,0.000135971174111088,6.79855870555442e-05,0,0,0.000135971174111088,0,0.00047589910938881,0,0,0,0.000271942348222177,6.79855870555442e-05,0,0,0.000135971174111088,0.000339927935277721,6.79855870555442e-05,6.79855870555442e-05,0,6.79855870555442e-05,0.000135971174111088,0,549,46,83,1,362,27,16,9,7,346,226,0.0373240872934938,0.00312733700455503,0.00564280372561017,6.79855870555442e-05,0.024610782514107,0.00183561085049969,0.00108776939288871,0.000611870283499898,0.00047589910938881,0.0235230131212183,0.015364742674553,14709,11241,14680,20.4644206289148,0.000407913522333265,0.00197158202461078,14709,1,1,1,1
"2016-12-01","Bangladesh",134,8,529,42,62,10,1,232,117,39,3,24,69,16,255,28,6,9,203,211,1,1,0,0,0,4,7,6,0,0,6,1,1,0,3,11,3,4,3,0,3,0,0.00931655426545227,0.000556212194952374,0.0367795313912258,0.00292011402349997,0.0043106445108809,0.000695265243690468,6.95265243690468e-05,0.0161301536536189,0.00813460335117847,0.00271153445039282,0.00020857957310714,0.00166863658485712,0.00479733018146423,0.00111242438990475,0.0177292637141069,0.00194674268233331,0.000417159146214281,0.000625738719321421,0.0141138844469165,0.0146700966418689,6.95265243690468e-05,6.95265243690468e-05,0,0,0,0.000278106097476187,0.000486685670583328,0.000417159146214281,0,0,0.000417159146214281,6.95265243690468e-05,6.95265243690468e-05,0,0.00020857957310714,0.000764791768059515,0.00020857957310714,0.000278106097476187,0.00020857957310714,0,0.00020857957310714,0,450,49,47,3,165,55,17,9,7,337,201,0.0312869359660711,0.00340679969408329,0.0032677466453452,0.00020857957310714,0.0114718765208927,0.00382395884029757,0.0011819509142738,0.000625738719321421,0.000486685670583328,0.0234304387123688,0.0139748313981784,14383,11117,14329,19.2465202563909,0.00229437530417854,0.0020857957310714,14383,1,1,1,1
"2017-01-01","Bangladesh",198,10,179,9,65,24,4,269,176,25,8,31,108,31,345,36,8,8,213,208,0,0,0,0,0,2,7,2,0,0,1,1,0,0,1,6,2,1,0,0,1,0,0.0129301900346111,0.000653039900737935,0.011689414223209,0.000587735910664142,0.00424475935479658,0.00156729576177104,0.000261215960295174,0.0175667733298505,0.0114935022529877,0.00163259975184484,0.000522431920590348,0.0020244236922876,0.0070528309279697,0.0020244236922876,0.0225298765754588,0.00235094364265657,0.000522431920590348,0.000522431920590348,0.013909749885718,0.0135832299353491,0,0,0,0,0,0.000130607980147587,0.000457127930516555,0.000130607980147587,0,0,6.53039900737935e-05,6.53039900737935e-05,0,0,6.53039900737935e-05,0.000391823940442761,0.000130607980147587,6.53039900737935e-05,0,0,6.53039900737935e-05,0,536,32,76,1,287,54,19,15,7,363,203,0.0350029386795533,0.00208972768236139,0.00496310324560831,6.53039900737935e-05,0.0187422451511787,0.00352641546398485,0.00124077581140208,0.000979559851106903,0.000457127930516555,0.023705348396787,0.0132567099849801,15313,11897,15289,20.5703208933289,0.000326519950368968,0.00182851172206622,15313,1,1,1,1
"2017-02-01","Bangladesh",177,4,286,21,39,9,2,197,163,17,2,19,106,32,383,30,2,9,223,181,0,0,0,0,0,0,3,2,1,0,4,2,0,0,4,5,1,1,0,0,0,0,0.012684534900387,0.000286656155940949,0.0204959151497778,0.00150494481868998,0.00279489752042425,0.000644976350867135,0.000143328077970474,0.0141178156800917,0.0116812383545937,0.00121828866274903,0.000143328077970474,0.00136161674071951,0.00759638813243514,0.00229324924752759,0.0274473269313459,0.00214992116955712,0.000143328077970474,0.000644976350867135,0.0159810806937079,0.0129711910563279,0,0,0,0,0,0,0.000214992116955712,0.000143328077970474,7.16640389852372e-05,0,0.000286656155940949,0.000143328077970474,0,0,0.000286656155940949,0.000358320194926186,7.16640389852372e-05,7.16640389852372e-05,0,0,0,0,513,36,64,2,250,52,16,9,1,312,224,0.0367636519994267,0.00257990540346854,0.00458649849505518,0.000143328077970474,0.0179160097463093,0.00372653002723233,0.0011466246237638,0.000644976350867135,7.16640389852372e-05,0.022359180163394,0.0160527447326931,13954,10709,13931,20.0045686437315,0.000573312311881898,0.00150494481868998,13954,1,1,1,1
"2017-03-01","Bangladesh",195,11,417,29,52,26,4,271,181,30,2,42,134,32,351,26,23,12,300,290,0,0,1,1,0,1,1,4,0,0,4,1,0,0,0,3,5,2,1,1,2,0,0.0119867223998033,0.000676174084091468,0.0256331448241947,0.00178264076715023,0.00319645930661421,0.00159822965330711,0.00024588148512417,0.0166584706171625,0.0111261372018687,0.00184411113843128,0.000122940742562085,0.00258175559380379,0.0082370297516597,0.00196705188099336,0.0215761003196459,0.00159822965330711,0.00141381853946398,0.00073764445537251,0.0184411113843128,0.0178264076715023,0,0,6.14703712810425e-05,6.14703712810425e-05,0,6.14703712810425e-05,6.14703712810425e-05,0.00024588148512417,0,0,0.00024588148512417,6.14703712810425e-05,0,0,0,0.000184411113843128,0.000307351856405213,0.000122940742562085,6.14703712810425e-05,6.14703712810425e-05,0.000122940742562085,0,614,61,57,0,281,54,13,18,5,438,242,0.0377428079665601,0.0037496926481436,0.00350381116301942,0,0.017273174329973,0.0033194000491763,0.000799114826653553,0.00110646668305877,0.000307351856405213,0.0269240226210966,0.0148758298500123,16268,12183,16241,21.6784899408785,0.000553233341529383,0.00159822965330711,16268,1,1,1,1
"2017-04-01","Bangladesh",178,3,190,24,44,10,1,293,137,14,2,20,96,24,225,40,13,10,233,217,1,0,1,0,0,2,14,4,0,0,5,3,0,0,1,13,6,0,0,0,0,0,0.0143606292860024,0.000242033077853973,0.0153287615974183,0.00193626462283179,0.00354981847519161,0.000806776926179911,8.06776926179911e-05,0.0236385639370714,0.0110528438886648,0.00112948769665188,0.000161355385235982,0.00161355385235982,0.00774505849132715,0.00193626462283179,0.018152480839048,0.00322710770471964,0.00104881000403388,0.000806776926179911,0.0187979023799919,0.0175070592981041,8.06776926179911e-05,0,8.06776926179911e-05,0,0,0.000161355385235982,0.00112948769665188,0.000322710770471965,0,0,0.000403388463089956,0.000242033077853973,0,0,8.06776926179911e-05,0.00104881000403388,0.000484066155707947,0,0,0,0,0,414,46,55,1,199,50,15,9,6,290,157,0.0334005647438483,0.00371117386042759,0.00443727309398951,8.06776926179911e-05,0.0160548608309802,0.00403388463089956,0.00121016538926987,0.00072609923356192,0.000484066155707947,0.0233965308592174,0.0126663977410246,12395,9492,12345,20.9201019536598,0.00201694231544978,0.00322710770471964,12395,1,1,1,1
"2017-05-01","Bangladesh",137,6,201,12,42,20,2,317,180,35,5,36,98,22,276,38,11,5,220,216,1,0,0,0,0,0,5,2,0,2,2,1,0,1,5,20,5,4,1,1,1,0,0.0105481983369264,0.000461964890668309,0.0154758238373884,0.000923929781336618,0.00323375423467816,0.00153988296889436,0.000153988296889436,0.0244071450569757,0.0138589467200493,0.00269479519556514,0.000384970742223591,0.00277178934400986,0.00754542654758238,0.0016938712657838,0.0212503849707422,0.00292577764089929,0.0008469356328919,0.000384970742223591,0.016938712657838,0.0166307360640591,7.69941484447182e-05,0,0,0,0,0,0.000384970742223591,0.000153988296889436,0,0.000153988296889436,0.000153988296889436,7.69941484447182e-05,0,7.69941484447182e-05,0.000384970742223591,0.00153988296889436,0.000384970742223591,0.000307976593778873,7.69941484447182e-05,7.69941484447182e-05,7.69941484447182e-05,0,468,35,39,2,204,78,19,14,4,349,185,0.0360332614721281,0.00269479519556514,0.00300277178934401,0.000153988296889436,0.0157068062827225,0.00600554357868802,0.00146288882044965,0.00107791807822605,0.000307976593778873,0.0268709578072067,0.0142439174622729,12988,9821,12937,21.273563786206,0.00115491222667077,0.0033877425315676,12988,1,1,1,1
"2017-06-01","Bangladesh",145,6,162,6,27,12,0,318,122,30,6,18,85,18,137,34,7,16,270,170,3,1,0,0,0,1,7,5,1,0,2,2,0,0,2,8,4,2,2,0,1,0,0.0115354017501989,0.000477326968973747,0.0128878281622912,0.000477326968973747,0.00214797136038186,0.000954653937947494,0,0.0252983293556086,0.00970564836913286,0.00238663484486874,0.000477326968973747,0.00143198090692124,0.00676213206046142,0.00143198090692124,0.0108989657915672,0.00270485282418457,0.000556881463802705,0.00127287191726333,0.0214797136038186,0.0135242641209228,0.000238663484486874,7.95544948289578e-05,0,0,0,7.95544948289578e-05,0.000556881463802705,0.000397772474144789,7.95544948289578e-05,0,0.000159108989657916,0.000159108989657916,0,0,0.000159108989657916,0.000636435958631663,0.000318217979315831,0.000159108989657916,0.000159108989657916,0,7.95544948289578e-05,0,330,32,68,0,182,75,15,11,11,395,144,0.0262529832935561,0.00254574383452665,0.00540970564836913,0,0.0144789180588703,0.00596658711217184,0.00119331742243437,0.000875099443118536,0.000875099443118536,0.0314240254574383,0.0114558472553699,12570,9830,12529,20.3093222339528,0.00135242641209228,0.00262529832935561,12570,1,1,1,1
"2017-07-01","Bangladesh",218,5,212,17,55,11,5,536,199,41,2,38,117,39,208,34,8,8,221,224,1,1,0,0,0,3,16,1,0,0,3,2,0,1,5,13,13,5,1,0,2,2,0.0142325520663315,0.000326434680420448,0.013840830449827,0.00110987791342952,0.00359078148462493,0.000718156296924985,0.000326434680420448,0.034993797741072,0.0129921002807338,0.00267676437944767,0.000130573872168179,0.0024809035711954,0.00763857152183848,0.00254619050727949,0.0135796827054906,0.00221975582685905,0.000522295488672717,0.000522295488672717,0.0144284128745838,0.0146242736828361,6.52869360840896e-05,6.52869360840896e-05,0,0,0,0.000195860808252269,0.00104459097734543,6.52869360840896e-05,0,0,0.000195860808252269,0.000130573872168179,0,6.52869360840896e-05,0.000326434680420448,0.000848730169093165,0.000848730169093165,0.000326434680420448,6.52869360840896e-05,0,0.000130573872168179,0.000130573872168179,547,35,58,4,262,60,8,11,5,434,213,0.035711954037997,0.00228504276294314,0.0037866422928772,0.000261147744336358,0.0171051772540315,0.00391721616504537,0.000522295488672717,0.000718156296924985,0.000326434680420448,0.0283345302604949,0.0139061173859111,15317,11612,15248,20.7381113875512,0.00110987791342952,0.004374224717634,15317,1,1,1,1
"2017-08-01","Bangladesh",188,7,137,11,86,15,3,715,148,45,6,35,112,41,226,58,6,14,218,204,2,1,0,0,1,2,15,4,2,0,5,2,1,0,2,6,7,3,0,2,5,0,0.0119600483491316,0.000445320949169794,0.00871556714803741,0.000699790062981106,0.00547108594694319,0.000954259176792417,0.000190851835358483,0.0454863540937719,0.00941535721101851,0.00286277753037725,0.000381703670716967,0.00222660474584897,0.00712513518671671,0.00260830841656594,0.0143775049303391,0.00368980215026401,0.000381703670716967,0.000890641898339589,0.0138685667027165,0.0129779248043769,0.000127234556905656,6.36172784528278e-05,0,0,6.36172784528278e-05,0.000127234556905656,0.000954259176792417,0.000254469113811311,0.000127234556905656,0,0.000318086392264139,0.000127234556905656,6.36172784528278e-05,0,0.000127234556905656,0.000381703670716967,0.000445320949169794,0.000190851835358483,0,0.000127234556905656,0.000318086392264139,0,515,47,64,2,235,45,14,12,7,399,163,0.0327628984032063,0.00299001208728291,0.00407150582098098,0.000127234556905656,0.0149500604364145,0.00286277753037725,0.000890641898339589,0.000763407341433933,0.000445320949169794,0.0253832941026783,0.0103696163878109,15719,12077,15659,20.5000432669241,0.000954259176792417,0.00349895031490553,15719,1,1,1,1
"2017-09-01","Bangladesh",153,8,107,7,84,9,1,371,125,40,6,43,69,54,266,8,10,19,263,240,3,2,2,2,0,2,13,1,6,0,4,0,0,0,4,4,4,0,1,0,2,0,0.0112915129151292,0.000590405904059041,0.00789667896678967,0.000516605166051661,0.00619926199261993,0.000664206642066421,7.38007380073801e-05,0.027380073800738,0.00922509225092251,0.0029520295202952,0.00044280442804428,0.00317343173431734,0.00509225092250922,0.00398523985239852,0.0196309963099631,0.000590405904059041,0.000738007380073801,0.00140221402214022,0.019409594095941,0.0177121771217712,0.00022140221402214,0.00014760147601476,0.00014760147601476,0.00014760147601476,0,0.00014760147601476,0.000959409594095941,7.38007380073801e-05,0.00044280442804428,0,0.00029520295202952,0,0,0,0.00029520295202952,0.00029520295202952,0.00029520295202952,0,7.38007380073801e-05,0,0.00014760147601476,0,363,37,34,2,130,32,12,7,12,327,141,0.026789667896679,0.00273062730627306,0.00250922509225092,0.00014760147601476,0.00959409594095941,0.00236162361623616,0.000885608856088561,0.000516605166051661,0.000885608856088561,0.0241328413284133,0.0104059040590406,13550,10655,13500,21.5906203910034,0.00140221402214022,0.00361623616236162,13550,1,1,1,1
"2017-10-01","Bangladesh",213,8,167,12,70,19,1,275,185,26,6,30,94,30,255,40,6,8,198,190,1,1,2,0,2,4,3,5,0,1,5,0,2,1,3,6,1,1,2,1,1,0,0.0168047337278107,0.000631163708086785,0.0131755424063116,0.000946745562130178,0.00552268244575937,0.00149901380670611,7.88954635108481e-05,0.0216962524654832,0.0145956607495069,0.00205128205128205,0.000473372781065089,0.00236686390532544,0.00741617357001972,0.00236686390532544,0.0201183431952663,0.00315581854043392,0.000473372781065089,0.000631163708086785,0.0156213017751479,0.0149901380670611,7.88954635108481e-05,7.88954635108481e-05,0.000157790927021696,0,0.000157790927021696,0.000315581854043392,0.000236686390532544,0.000394477317554241,0,7.88954635108481e-05,0.000394477317554241,0,0.000157790927021696,7.88954635108481e-05,0.000236686390532544,0.000473372781065089,7.88954635108481e-05,7.88954635108481e-05,0.000157790927021696,7.88954635108481e-05,7.88954635108481e-05,0,474,39,64,1,191,29,14,12,8,311,163,0.037396449704142,0.00307692307692308,0.00504930966469428,7.88954635108481e-05,0.015069033530572,0.0022879684418146,0.00110453648915187,0.000946745562130178,0.000631163708086785,0.0245364891518738,0.0128599605522682,12675,9665,12633,21.5086069412214,0.00173570019723866,0.00260355029585799,12675,1,1,1,1
"2017-11-01","Bangladesh",169,6,244,17,111,14,1,179,164,25,4,24,92,40,253,64,8,12,188,218,3,0,0,2,0,2,5,4,0,0,7,0,1,2,4,13,4,1,1,1,4,0,0.013001000076929,0.000461573967228248,0.0187706746672821,0.0013077929071467,0.00853911839372259,0.00107700592353258,7.69289945380414e-05,0.0137702900223094,0.0126163551042388,0.00192322486345103,0.000307715978152166,0.00184629586891299,0.00707746749749981,0.00307715978152166,0.0194630356181245,0.00492345565043465,0.000615431956304331,0.000923147934456497,0.0144626509731518,0.016770520809293,0.000230786983614124,0,0,0.000153857989076083,0,0.000153857989076083,0.000384644972690207,0.000307715978152166,0,0,0.00053850296176629,0,7.69289945380414e-05,0.000153857989076083,0.000307715978152166,0.00100007692899454,0.000307715978152166,7.69289945380414e-05,7.69289945380414e-05,7.69289945380414e-05,0.000307715978152166,0,492,29,49,4,184,41,7,6,13,287,182,0.0378490653127164,0.0022309408416032,0.00376952073236403,0.000307715978152166,0.0141549349949996,0.0031540887760597,0.00053850296176629,0.000461573967228248,0.00100007692899454,0.0220786214324179,0.0140010770059235,12999,9984,12945,21.4173642471591,0.00184629586891299,0.00346180475421186,12999,1,1,1,1
"2017-12-01","Bangladesh",146,3,392,32,49,15,13,195,130,13,0,22,96,18,277,22,2,21,200,171,1,0,1,0,1,2,10,2,0,0,3,1,0,0,2,2,2,1,2,0,4,1,0.0117656539608349,0.000241760012893867,0.031589975018132,0.00257877347086792,0.0039487468772665,0.00120880006446934,0.00104762672254009,0.0157144008381014,0.0104762672254009,0.00104762672254009,0,0.00177290676122169,0.00773632041260376,0.0014505600773632,0.0223225078572004,0.00177290676122169,0.000161173341929245,0.00169232009025707,0.0161173341929245,0.0137803207349504,8.05866709646224e-05,0,8.05866709646224e-05,0,8.05866709646224e-05,0.000161173341929245,0.000805866709646225,0.000161173341929245,0,0,0.000241760012893867,8.05866709646224e-05,0,0,0.000161173341929245,0.000161173341929245,0.000161173341929245,8.05866709646224e-05,0.000161173341929245,0,0.00032234668385849,8.05866709646224e-05,402,43,31,3,122,14,11,2,7,281,139,0.0323958417277782,0.00346522685147877,0.0024981867999033,0.000241760012893867,0.00983157385768394,0.00112821339350471,0.000886453380610847,0.000161173341929245,0.000564106696752357,0.0226448545410589,0.0112015472640825,12409,9634,12374,20.5003627850953,0.00112821339350471,0.00265936014183254,12409,1,1,1,1
"2018-01-01","Bangladesh",187,15,490,59,91,17,2,306,252,44,5,30,163,44,520,45,6,19,283,256,2,1,2,0,1,1,5,5,1,0,2,0,1,0,3,4,4,1,2,0,6,1,0.00995634117772335,0.00079863699286551,0.0260888084336066,0.003141305505271,0.00484506442338409,0.000905121925247577,0.000106484932382068,0.0162921946544564,0.0134171014801406,0.00234266851240549,0.00026621233095517,0.00159727398573102,0.00867852198913854,0.00234266851240549,0.0276860824193377,0.00239591097859653,0.000319454797146204,0.00101160685762965,0.0150676179320626,0.0136300713449047,0.000106484932382068,5.3242466191034e-05,0.000106484932382068,0,5.3242466191034e-05,5.3242466191034e-05,0.00026621233095517,0.00026621233095517,5.3242466191034e-05,0,0.000106484932382068,0,5.3242466191034e-05,0,0.000159727398573102,0.000212969864764136,0.000212969864764136,5.3242466191034e-05,0.000106484932382068,0,0.000319454797146204,5.3242466191034e-05,603,53,113,1,301,89,20,11,8,483,247,0.0321052071131935,0.0028218507081248,0.00601639867958684,5.3242466191034e-05,0.0160259823235012,0.00473857949100202,0.00106484932382068,0.000585667128101374,0.000425939729528272,0.0257161111702694,0.0131508891491854,18782,14231,18740,20.9093661079351,0.000905121925247577,0.00202321371525929,18782,1,1,1,1
"2018-02-01","Bangladesh",408,10,356,30,70,16,2,225,261,43,2,42,196,50,435,50,15,14,179,222,1,0,0,0,0,0,7,0,0,1,4,1,1,0,0,7,5,1,2,0,1,1,0.0256200941915228,0.000627943485086342,0.0223547880690738,0.00188383045525903,0.0043956043956044,0.00100470957613815,0.000125588697017268,0.0141287284144427,0.0163893249607535,0.00270015698587127,0.000125588697017268,0.00263736263736264,0.0123076923076923,0.00313971742543171,0.0273155416012559,0.00313971742543171,0.000941915227629513,0.000879120879120879,0.0112401883830455,0.0139403453689168,6.27943485086342e-05,0,0,0,0,0,0.00043956043956044,0,0,6.27943485086342e-05,0.000251177394034537,6.27943485086342e-05,6.27943485086342e-05,0,0,0.00043956043956044,0.000313971742543171,6.27943485086342e-05,0.000125588697017268,0,6.27943485086342e-05,6.27943485086342e-05,621,30,103,0,265,71,26,5,9,366,220,0.0389952904238619,0.00188383045525903,0.00646781789638932,0,0.0166405023547881,0.00445839874411303,0.00163265306122449,0.000313971742543171,0.000565149136577708,0.0229827315541601,0.0138147566718995,15925,11815,15893,23.005929072767,0.00106750392464678,0.00175824175824176,15925,1,1,1,1
"2018-03-01","Bangladesh",167,8,449,23,64,17,0,340,163,23,8,62,143,27,434,53,9,7,239,234,3,0,0,0,1,2,6,4,0,4,5,1,0,2,3,11,4,3,1,1,6,0,0.0101169200945054,0.0004846428787787,0.0272005815714545,0.00139334827648876,0.0038771430302296,0.00102986611740474,0,0.0205973223480947,0.00987459865511601,0.00139334827648876,0.0004846428787787,0.00375598231053492,0.00866299145816926,0.00163566971587811,0.0262918761737445,0.00321075907190889,0.000545223238626037,0.000424062518931362,0.0144787060035137,0.014175804204277,0.000181741079542012,0,0,0,6.05803598473375e-05,0.000121160719694675,0.000363482159084025,0.00024232143938935,0,0.00024232143938935,0.000302901799236687,6.05803598473375e-05,0,0.000121160719694675,0.000181741079542012,0.000666383958320712,0.00024232143938935,0.000181741079542012,6.05803598473375e-05,6.05803598473375e-05,0.000363482159084025,0,556,39,102,1,270,37,20,14,9,493,266,0.0336826800751196,0.00236263403404616,0.00617919670442842,6.05803598473375e-05,0.0163566971587811,0.00224147331435149,0.00121160719694675,0.000848125037862725,0.000545223238626037,0.0298661174047374,0.0161143757193918,16507,12401,16450,20.5991917035248,0.00187799115526746,0.00212031259465681,16507,1,1,1,1
"2018-04-01","Bangladesh",247,4,441,29,69,18,2,287,195,57,4,27,151,36,472,53,4,14,256,218,2,1,1,0,0,5,11,4,1,2,4,1,0,1,1,13,8,2,1,1,7,0,0.0145714117161229,0.00023597427880361,0.026016164238098,0.00171081352132618,0.00407055630936228,0.00106188425461625,0.000117987139401805,0.016931154504159,0.011503746091676,0.00336263347295145,0.00023597427880361,0.00159282638192437,0.00890802902483629,0.00212376850923249,0.027844964898826,0.00312665919414784,0.00023597427880361,0.000825909975812636,0.0151023538434311,0.0128605981947968,0.000117987139401805,5.89935697009026e-05,5.89935697009026e-05,0,0,0.000294967848504513,0.000648929266709929,0.00023597427880361,5.89935697009026e-05,0.000117987139401805,0.00023597427880361,5.89935697009026e-05,0,5.89935697009026e-05,5.89935697009026e-05,0.000766916406111734,0.000471948557607221,0.000117987139401805,5.89935697009026e-05,5.89935697009026e-05,0.000412954987906318,0,712,58,87,1,209,103,23,13,9,513,279,0.0420034216270427,0.00342162704265235,0.00513244056397853,5.89935697009026e-05,0.0123296560674886,0.00607633767919297,0.00135685210312076,0.000766916406111734,0.000530942127308123,0.030263701256563,0.0164592059465518,16951,12533,16885,20.8006171894252,0.00182880066072798,0.00312665919414784,16951,1,1,1,1
"2018-05-01","Bangladesh",165,4,490,93,59,30,12,296,259,38,2,25,118,35,342,33,12,11,352,215,2,2,0,0,3,2,6,3,0,1,6,2,2,0,4,9,1,1,0,0,1,0,0.00931203792539082,0.000225746373948868,0.0276539308087364,0.00524860319431119,0.00332975901574581,0.00169309780461651,0.000677239121846605,0.0167052316722163,0.0146170777131892,0.00214459055251425,0.000112873186974434,0.00141091483718043,0.00665951803149162,0.0019752807720526,0.0193013149726283,0.00186240758507816,0.000677239121846605,0.000620802528359388,0.0198656809075004,0.0121338675997517,0.000112873186974434,0.000112873186974434,0,0,0.000169309780461651,0.000112873186974434,0.000338619560923303,0.000169309780461651,0,5.64365934872171e-05,0.000338619560923303,0.000112873186974434,0.000112873186974434,0,0.000225746373948868,0.000507929341384954,5.64365934872171e-05,5.64365934872171e-05,0,0,5.64365934872171e-05,0,642,58,71,12,318,70,18,20,16,649,231,0.0362322930187934,0.00327332242225859,0.00400699813759242,0.000677239121846605,0.017946836728935,0.0039505615441052,0.00101585868276991,0.00112873186974434,0.000902985495795474,0.0366273491732039,0.0130368530955472,17719,13180,17674,20.664052294004,0.00135447824369321,0.00214459055251425,17719,1,1,1,1
"2018-06-01","Bangladesh",184,5,490,41,62,44,3,346,163,24,2,32,97,19,277,31,9,17,288,169,1,0,0,0,0,0,8,6,2,0,2,2,0,0,17,4,2,0,1,0,5,1,0.0119682580980877,0.000325224404839339,0.0318719916742552,0.00266684011968258,0.00403278262000781,0.00286197476258618,0.000195134642903603,0.0225055288148823,0.0106023155977625,0.00156107714322883,0.000130089761935736,0.00208143619097177,0.00630935345388318,0.00123585273838949,0.0180174320280994,0.0020163913100039,0.00058540392871081,0.00110576297645375,0.0187329257187459,0.0109925848835697,6.50448809678678e-05,0,0,0,0,0,0.000520359047742943,0.000390269285807207,0.000130089761935736,0,0.000130089761935736,0.000130089761935736,0,0,0.00110576297645375,0.000260179523871471,0.000130089761935736,0,6.50448809678678e-05,0,0.000325224404839339,6.50448809678678e-05,655,45,51,2,233,78,11,9,10,542,214,0.0426043970339534,0.00292701964355405,0.00331728892936126,0.000130089761935736,0.0151554572655132,0.00507350071549369,0.000715493690646546,0.00058540392871081,0.000650448809678678,0.0352543254845844,0.0139196045271237,15374,11322,15323,20.4587213852239,0.00351242357226486,0.0018212566671003,15374,1,1,1,1
