"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","intelligence_counterintelligence","investment","joint_security_force_exercise","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","intelligence_counterintelligenceNorm","investmentNorm","joint_security_force_exerciseNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","guardian.ng","thenewsnigeria.com.ng","vanguardngr.com","thenationonlineng.net"
"2021-03-01","Nigeria",71,6,204,58,146,10,16,204,409,118,27,56,217,43,130,70,19,71,249,302,1,0,0,0,0,1,0,1,2,0,9,0,1,0,1,0,0,0,2,0,2,1,0.00609599038378982,0.000515154116939985,0.0175152399759595,0.00497982313041985,0.0125354168455396,0.000858590194899974,0.00137374431183996,0.0175152399759595,0.0351163389714089,0.0101313642998197,0.00231819352622993,0.00480810509143986,0.0186314072293294,0.00369193783806989,0.0111616725336997,0.00601013136429982,0.00163132137030995,0.00609599038378982,0.0213788958530094,0.0259294238859792,8.58590194899974e-05,0,0,0,0,8.58590194899974e-05,0,8.58590194899974e-05,0.000171718038979995,0,0.000772731175409977,0,8.58590194899974e-05,0,8.58590194899974e-05,0,0,0,0.000171718038979995,0,0.000171718038979995,8.58590194899974e-05,296,251,146,9,333,103,12,17,29,90,110,0.0254142697690392,0.0215506138919894,0.0125354168455396,0.000772731175409977,0.0285910534901691,0.00884347900746973,0.00103030823387997,0.00145960333132996,0.00248991156520993,0.00772731175409977,0.00944449214389972,11647,8192,28,3.74641674010205,0.000257577058469992,0.00154546235081995,11647,1,1,1,1
"2021-04-01","Nigeria",85,17,182,39,184,8,10,235,191,71,39,59,111,45,197,70,15,71,330,361,0,0,1,0,0,0,1,0,0,0,2,0,2,0,1,0,2,0,1,0,1,0,0.00753212228622065,0.00150642445724413,0.0161276030128489,0.00345591493132477,0.0163048294195835,0.000708905626938414,0.000886132033673017,0.0208241027913159,0.0169251218431546,0.00629153743907842,0.00345591493132477,0.0052281789986708,0.00983606557377049,0.00398759415152858,0.0174568010633584,0.00620292423571112,0.00132919805050953,0.00629153743907842,0.0292423571112096,0.0319893664155959,0,0,8.86132033673017e-05,0,0,0,8.86132033673017e-05,0,0,0,0.000177226406734603,0,0.000177226406734603,0,8.86132033673017e-05,0,0.000177226406734603,0,8.86132033673017e-05,0,8.86132033673017e-05,0,267,193,66,4,129,74,29,17,16,83,120,0.0236597252990696,0.0171023482498892,0.00584847142224191,0.000354452813469207,0.0114311032343819,0.00655737704918033,0.00256978289765175,0.00150642445724413,0.00141781125387683,0.00735489587948604,0.0106335844040762,11285,8132,60,1.3379212790578,0.000265839610101905,0.000708905626938414,11285,1,1,1,1
"2021-05-01","Nigeria",108,8,172,35,212,23,4,293,221,121,54,51,135,45,208,111,15,84,338,325,0,0,1,0,0,2,2,0,0,0,2,0,0,0,5,1,0,1,0,0,1,2,0.00943890928159413,0.000699178465303269,0.0150323370040203,0.0030589057857018,0.0185282293305366,0.0020101380877469,0.000349589232651634,0.0256074112917322,0.0193148051040028,0.0105750742877119,0.00471945464079706,0.00445726271630834,0.0117986366019927,0.00393287886733089,0.018178640097885,0.00970110120608285,0.00131095962244363,0.00734137388568432,0.0295402901590631,0.0284041251529453,0,0,8.73973081629086e-05,0,0,0.000174794616325817,0.000174794616325817,0,0,0,0.000174794616325817,0,0,0,0.000436986540814543,8.73973081629086e-05,0,8.73973081629086e-05,0,0,8.73973081629086e-05,0.000174794616325817,258,209,84,4,143,143,14,19,27,83,89,0.0225485055060304,0.0182660374060479,0.00734137388568432,0.000349589232651634,0.0124978150672959,0.0124978150672959,0.00122356231428072,0.00166054885509526,0.00235972732039853,0.00725397657752141,0.00777836042649886,11442,8008,26,2.31270100158375,0.000349589232651634,0.00113616500611781,11442,1,1,1,1
"2021-06-01","Nigeria",78,81,272,38,192,13,10,166,275,216,14,44,145,49,192,127,7,102,291,219,0,0,0,0,1,0,1,0,0,0,2,0,1,0,2,0,0,0,9,0,0,0,0.00674740484429066,0.00700692041522491,0.0235294117647059,0.00328719723183391,0.0166089965397924,0.00112456747404844,0.000865051903114187,0.0143598615916955,0.0237889273356401,0.0186851211072664,0.00121107266435986,0.00380622837370242,0.0125432525951557,0.00423875432525952,0.0166089965397924,0.0109861591695502,0.000605536332179931,0.00882352941176471,0.0251730103806228,0.0189446366782007,0,0,0,0,8.65051903114187e-05,0,8.65051903114187e-05,0,0,0,0.000173010380622837,0,8.65051903114187e-05,0,0.000173010380622837,0,0,0,0.000778546712802768,0,0,0,227,228,90,4,212,143,14,19,28,120,112,0.019636678200692,0.0197231833910035,0.00778546712802768,0.000346020761245675,0.0183391003460208,0.0123702422145329,0.00121107266435986,0.00164359861591696,0.00242214532871972,0.0103806228373702,0.00968858131487889,11560,8061,39,3.58116027816565,0.000259515570934256,0.00112456747404844,11560,1,1,1,1
"2021-07-01","Nigeria",89,20,317,114,185,15,23,289,417,218,23,42,149,42,128,86,18,65,205,229,0,0,0,0,0,1,0,1,1,0,5,0,0,0,5,0,0,0,3,0,0,0,0.00778652668416448,0.00174978127734033,0.0277340332458443,0.00997375328083989,0.0161854768153981,0.00131233595800525,0.00201224846894138,0.0252843394575678,0.0364829396325459,0.0190726159230096,0.00201224846894138,0.0036745406824147,0.0130358705161855,0.0036745406824147,0.0111986001749781,0.00752405949256343,0.0015748031496063,0.00568678915135608,0.0179352580927384,0.0200349956255468,0,0,0,0,0,8.74890638670166e-05,0,8.74890638670166e-05,8.74890638670166e-05,0,0.000437445319335083,0,0,0,0.000437445319335083,0,0,0,0.00026246719160105,0,0,0,304,200,108,11,297,133,12,24,16,68,88,0.0265966754155731,0.0174978127734033,0.0094488188976378,0.000962379702537183,0.0259842519685039,0.0116360454943132,0.0010498687664042,0.0020997375328084,0.00139982502187227,0.00594925634295713,0.00769903762029746,11430,7774,51,4.82480629199076,0.000174978127734033,0.00131233595800525,11430,1,1,1,1
"2021-08-01","Nigeria",58,16,179,37,178,5,7,306,295,74,34,43,125,52,153,79,10,47,276,176,0,0,0,0,0,0,2,0,0,0,2,0,0,1,7,2,0,0,3,0,0,0,0.00530746705710103,0.00146412884333821,0.0163799414348463,0.00338579795021962,0.0162884333821376,0.000457540263543192,0.000640556368960469,0.0280014641288433,0.0269948755490483,0.00677159590043924,0.0031112737920937,0.00393484626647145,0.0114385065885798,0.00475841874084919,0.0140007320644217,0.00722913616398243,0.000915080527086384,0.004300878477306,0.0252562225475842,0.0161054172767204,0,0,0,0,0,0,0.000183016105417277,0,0,0,0.000183016105417277,0,0,9.15080527086384e-05,0.000640556368960469,0.000183016105417277,0,0,0.000274524158125915,0,0,0,173,194,75,6,200,122,17,16,22,73,75,0.0158308931185944,0.0177525622254758,0.00686310395314788,0.00054904831625183,0.0183016105417277,0.0111639824304539,0.00155563689604685,0.00146412884333821,0.00201317715959004,0.0066800878477306,0.00686310395314788,10928,8006,40,2.65870990674719,0.000183016105417277,0.00137262079062958,10928,1,1,1,1
"2021-09-01","Nigeria",64,25,270,67,162,24,11,225,276,107,19,35,145,49,125,92,11,54,233,154,0,0,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,1,4,2,0,0,0.00594077787060243,0.00232061635570407,0.025062656641604,0.00621925183328692,0.0150375939849624,0.00222779170147591,0.00102107119650979,0.0208855472013367,0.025619604566973,0.00993223800241344,0.0017636684303351,0.0032488628979857,0.0134595748630836,0.00454840805717999,0.0116030817785204,0.008539868188991,0.00102107119650979,0.0050125313283208,0.021628144435162,0.0142949967511371,0,0,0,0,9.2824654228163e-05,0,0,0,0,0,0.000278473962684489,0,0,0,0.000464123271140815,0,0,9.2824654228163e-05,0.000371298616912652,0.000185649308456326,0,0,250,198,90,6,246,160,14,16,24,64,49,0.0232061635570407,0.0183792815371763,0.00835421888053467,0.000556947925368978,0.0228348649401281,0.0148519446765061,0.00129954515919428,0.00148519446765061,0.00222779170147591,0.00594077787060243,0.00454840805717999,10773,7737,35,3.67792988023248,0.000371298616912652,0.00111389585073796,10773,1,1,1,1
"2021-10-01","Nigeria",54,5,279,49,155,8,7,139,254,64,23,46,134,43,143,62,20,44,142,156,0,0,0,0,0,0,1,1,1,0,3,0,0,0,2,0,0,0,7,1,0,0,0.0061834421161113,0.000572540936676972,0.0319477842665751,0.00561090117943433,0.0177487690369861,0.000916065498683156,0.000801557311347761,0.0159166380396198,0.0290850795831902,0.00732852398946525,0.00263368830871407,0.00526737661742815,0.0153440971029429,0.00492385205542196,0.0163746707889614,0.00709950761479446,0.00229016374670789,0.00503836024275736,0.016260162601626,0.0178632772243215,0,0,0,0,0,0,0.000114508187335394,0.000114508187335394,0.000114508187335394,0,0.000343524562006183,0,0,0,0.000229016374670789,0,0,0,0.000801557311347761,0.000114508187335394,0,0,168,183,85,2,173,106,12,15,21,37,43,0.0192373754723463,0.0209549982823772,0.00973319592350853,0.000229016374670789,0.0198099164090232,0.0121378678575518,0.00137409824802473,0.00171762281003092,0.00240467193404328,0.0042368029314096,0.00492385205542196,8733,6281,26,3.65209395026936,0.000229016374670789,0.00171762281003092,8733,1,1,1,1
"2021-11-01","Nigeria",41,3,313,67,167,9,7,270,268,101,21,29,146,50,90,66,17,49,200,168,0,0,0,0,0,0,1,0,0,0,9,0,0,0,2,0,0,1,5,0,0,0,0.00391894475243739,0.000286752055056395,0.0299177977442172,0.00640412922959281,0.015962531064806,0.000860256165169184,0.000669088128464921,0.0258076849550755,0.0256165169183712,0.00965398585356528,0.00200726438539476,0.00277193653221181,0.0139552666794112,0.00477920091760658,0.00860256165169184,0.00630854521124068,0.00162492831198624,0.00468361689925445,0.0191168036704263,0.0160581150831581,0,0,0,0,0,0,9.55840183521315e-05,0,0,0,0.000860256165169184,0,0,0,0.000191168036704263,0,0,9.55840183521315e-05,0.000477920091760658,0,0,0,199,220,97,6,212,104,23,17,16,49,67,0.0190212196520742,0.0210284840374689,0.00927164978015676,0.000573504110112789,0.0202638118906519,0.00994073790862168,0.00219843242209903,0.00162492831198624,0.0015293442936341,0.00468361689925445,0.00640412922959281,10462,7616,47,3.17169018407338,0.000477920091760658,0.00124259223857771,10462,1,1,1,1
"2021-12-01","Nigeria",69,4,184,62,144,12,8,239,246,226,19,42,120,54,86,63,11,40,138,143,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,1,1,4,0,0,0,0.00662506000960154,0.000384061449831973,0.0176668266922708,0.00595295247239558,0.013826212193951,0.00115218434949592,0.000768122899663946,0.0229476716274604,0.0236197791646663,0.0216994719155065,0.00182429188670187,0.00403264522323572,0.0115218434949592,0.00518482957273164,0.00825732117138742,0.00604896783485358,0.00105616898703793,0.00384061449831973,0.0132501200192031,0.013730196831493,0,0,0,0,0,0,0,0,0,0,0.000384061449831973,0,9.60153624579933e-05,0,0.000192030724915987,0,9.60153624579933e-05,9.60153624579933e-05,0.000384061449831973,0,0,0,185,176,91,4,211,182,18,9,12,41,61,0.0177628420547288,0.0168987037926068,0.00873739798367739,0.000384061449831973,0.0202592414786366,0.0174747959673548,0.00172827652424388,0.000864138262121939,0.00115218434949592,0.00393662986077772,0.00585693710993759,10415,7722,31,3.94254972979958,0,0.00124819971195391,10415,1,1,1,1
"2022-01-01","Nigeria",27,12,224,38,109,4,10,134,189,71,11,21,98,27,64,34,8,39,141,100,0,1,1,1,0,1,0,0,0,0,1,1,1,0,3,1,1,0,0,0,1,1,0.00403165596535762,0.0017918470957145,0.0334478124533373,0.00567418246976258,0.01627594445274,0.000597282365238166,0.00149320591309542,0.0200089592354786,0.0282215917575034,0.0106017619829775,0.00164252650440496,0.00313573241750037,0.0146334179483351,0.00403165596535762,0.00955651784381066,0.00507690010452441,0.00119456473047633,0.00582350306107212,0.0210542033746454,0.0149320591309542,0,0.000149320591309542,0.000149320591309542,0.000149320591309542,0,0.000149320591309542,0,0,0,0,0.000149320591309542,0.000149320591309542,0.000149320591309542,0,0.000447961773928625,0.000149320591309542,0.000149320591309542,0,0,0,0.000149320591309542,0.000149320591309542,119,105,55,7,137,69,6,8,16,47,41,0.0177691503658354,0.0156786620875019,0.00821263252202479,0.00104524413916679,0.0204569210094072,0.0103031208003584,0.00089592354785725,0.00119456473047633,0.00238912946095267,0.00701806779154845,0.0061221442436912,6697,4891,19,3.40832814163534,0.000597282365238166,0.00149320591309542,6697,1,1,1,1
"2022-02-01","Nigeria",23,6,311,53,122,6,16,145,278,131,12,32,121,25,113,45,7,33,153,99,1,0,2,0,0,6,6,1,1,0,3,0,0,0,3,0,0,0,4,0,4,0,0.00328196347031963,0.000856164383561644,0.0443778538812785,0.00756278538812785,0.0174086757990868,0.000856164383561644,0.00228310502283105,0.0206906392694064,0.0396689497716895,0.0186929223744292,0.00171232876712329,0.0045662100456621,0.0172659817351598,0.00356735159817352,0.0161244292237443,0.00642123287671233,0.000998858447488584,0.00470890410958904,0.0218321917808219,0.0141267123287671,0.000142694063926941,0,0.000285388127853881,0,0,0.000856164383561644,0.000856164383561644,0.000142694063926941,0.000142694063926941,0,0.000428082191780822,0,0,0,0.000428082191780822,0,0,0,0.000570776255707763,0,0.000570776255707763,0,113,146,73,10,201,73,8,15,20,49,52,0.0161244292237443,0.0208333333333333,0.0104166666666667,0.00142694063926941,0.0286815068493151,0.0104166666666667,0.00114155251141553,0.00214041095890411,0.00285388127853881,0.00699200913242009,0.00742009132420091,7008,4728,16,4.76765056483445,0.00256849315068493,0.00185502283105023,7008,1,1,1,1
"2022-03-01","Nigeria",22,3,311,35,126,5,9,129,247,137,5,20,120,34,135,85,3,64,167,145,0,0,0,0,0,4,12,1,1,0,3,0,0,1,9,3,2,5,10,0,12,0,0.00281834486292595,0.000384319754035357,0.0398411478349987,0.00448373046374584,0.016141429669485,0.000640532923392262,0.00115295926210607,0.0165257494235204,0.0316423264155778,0.017550602100948,0.000640532923392262,0.00256213169356905,0.0153727901614143,0.00435562387906738,0.0172943889315911,0.0108890596976685,0.000384319754035357,0.00819882141942096,0.0213937996413016,0.0185754547783756,0,0,0,0,0,0.00051242633871381,0.00153727901614143,0.000128106584678452,0.000128106584678452,0,0.000384319754035357,0,0,0.000128106584678452,0.00115295926210607,0.000384319754035357,0.000256213169356905,0.000640532923392262,0.00128106584678452,0,0.00153727901614143,0,154,162,85,4,192,66,13,8,12,35,53,0.0197284140404817,0.0207532667179093,0.0108890596976685,0.00051242633871381,0.0245964642582629,0.00845503458877786,0.00166538560081988,0.00102485267742762,0.00153727901614143,0.00448373046374584,0.00678964898795798,7806,5431,26,4.204051026491,0.00448373046374584,0.00358698437099667,7806,1,1,1,1
"2022-04-01","Nigeria",29,9,434,37,141,6,6,133,214,49,13,31,100,34,74,65,5,44,163,153,0,0,0,0,0,1,4,0,3,0,2,1,1,1,3,1,1,0,3,0,4,0,0.00390835579514825,0.00121293800539084,0.0584905660377358,0.00498652291105121,0.0190026954177898,0.000808625336927224,0.000808625336927224,0.0179245283018868,0.0288409703504043,0.00660377358490566,0.00175202156334232,0.00417789757412399,0.0134770889487871,0.0045822102425876,0.00997304582210243,0.00876010781671159,0.000673854447439353,0.00592991913746631,0.0219676549865229,0.0206199460916442,0,0,0,0,0,0.000134770889487871,0.000539083557951483,0,0.000404312668463612,0,0.000269541778975741,0.000134770889487871,0.000134770889487871,0.000134770889487871,0.000404312668463612,0.000134770889487871,0.000134770889487871,0,0.000404312668463612,0,0.000539083557951483,0,134,149,45,12,141,54,11,8,15,32,70,0.0180592991913747,0.0200808625336927,0.00606469002695418,0.00161725067385445,0.0190026954177898,0.00727762803234501,0.00148247978436658,0.00107816711590297,0.00202156334231806,0.00431266846361186,0.00943396226415094,7420,5167,7,3.10273098645764,0.00215633423180593,0.00121293800539084,7420,1,1,1,1
"2022-05-01","Nigeria",59,8,936,152,156,6,8,150,221,71,23,23,133,47,138,84,8,60,155,111,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,4,0,3,0,0.00706163973668462,0.000957510472770796,0.112028725314183,0.0181926989826451,0.0186714542190305,0.000718132854578097,0.000957510472770796,0.0179533213644524,0.0264512268102932,0.00849790544584081,0.00275284260921604,0.00275284260921604,0.0159186116098145,0.00562537402752843,0.0165170556552962,0.0100538599640934,0.000957510472770796,0.00718132854578097,0.0185517654099342,0.0132854578096948,0,0,0,0,0,0,0,0,0,0,0.000239377618192699,0,0,0,0.000239377618192699,0,0.000119688809096349,0,0.000478755236385398,0,0.000359066427289048,0,139,146,64,5,144,58,8,8,3,31,37,0.0166367444643926,0.017474566128067,0.00766008378216637,0.000598444045481747,0.0172351885098743,0.00694195092758827,0.000957510472770796,0.000957510472770796,0.000359066427289048,0.00371035308198683,0.00442848593656493,8355,5368,21,4.15469684653151,0.000718132854578097,0.000837821663674446,8355,1,1,1,1
"2022-06-01","Nigeria",38,6,690,98,150,13,11,108,215,51,17,36,106,28,87,75,12,46,196,256,0,0,0,0,0,2,1,0,0,0,2,0,0,0,2,3,0,0,2,0,2,1,0.00466200466200466,0.000736105999263894,0.0846521899153478,0.0120230646546436,0.0184026499815973,0.00159489633173844,0.00134952766531714,0.0132499079867501,0.0263771316402895,0.0062569009937431,0.00208563366458103,0.00441663599558336,0.0130045393203288,0.00343516132989817,0.0106735369893265,0.00920132499079867,0.00147221199852779,0.00564347932768985,0.0240461293092872,0.0314071893019261,0,0,0,0,0,0.000245368666421298,0.000122684333210649,0,0,0,0.000245368666421298,0,0,0,0.000245368666421298,0.000368052999631947,0,0,0.000245368666421298,0,0.000245368666421298,0.000122684333210649,145,163,71,2,157,51,14,7,16,53,67,0.0177892283155441,0.0199975463133358,0.00871058765795608,0.000245368666421298,0.0192614403140719,0.0062569009937431,0.00171758066494909,0.000858790332474543,0.00196294933137038,0.0065022696601644,0.00821985032511348,8151,5346,35,2.74503572780684,0.000736105999263894,0.00110415899889584,8151,1,1,1,1
"2022-07-01","Nigeria",62,18,450,71,137,13,15,163,260,66,8,43,142,27,129,104,17,69,105,202,0,0,0,0,0,2,0,6,0,0,3,0,0,0,1,0,0,1,2,0,3,0,0.00775969962453066,0.00225281602002503,0.0563204005006258,0.00888610763454318,0.0171464330413016,0.0016270337922403,0.00187734668335419,0.0204005006257822,0.032540675844806,0.00826032540675845,0.00100125156445557,0.00538172715894869,0.0177722152690864,0.00337922403003755,0.0161451814768461,0.0130162703379224,0.00212765957446809,0.00863579474342929,0.0131414267834793,0.0252816020025031,0,0,0,0,0,0.000250312891113892,0,0.000750938673341677,0,0,0.000375469336670839,0,0,0,0.000125156445556946,0,0,0.000125156445556946,0.000250312891113892,0,0.000375469336670839,0,145,171,74,0,164,87,6,11,12,41,73,0.0181476846057572,0.0214017521902378,0.00926157697121402,0,0.0205256570713392,0.0108886107634543,0.000750938673341677,0.00137672090112641,0.00150187734668335,0.00513141426783479,0.00913642052565707,7990,5322,27,5.06186319390931,0.00125156445556946,0.00100125156445557,7990,1,1,1,1
"2022-08-01","Nigeria",63,29,308,40,202,12,11,147,251,41,9,25,126,22,164,65,14,71,123,124,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,4,0,1,0,0.00764284847749606,0.00351813660075215,0.0373650370010918,0.004852602207934,0.0245056411500667,0.0014557806623802,0.00133446560718185,0.0178333131141575,0.0304500788547859,0.00497391726313235,0.00109183549678515,0.00303287637995875,0.0152856969549921,0.0026689312143637,0.0198956690525294,0.00788547858789276,0.0016984107727769,0.00861336891908286,0.0149217517893971,0.0150430668445954,0,0,0,0,0,0,0.00012131505519835,0,0.00012131505519835,0,0.00012131505519835,0,0,0,0.0004852602207934,0,0,0,0.0004852602207934,0,0.00012131505519835,0,193,195,67,3,131,77,8,9,11,45,54,0.0234138056532816,0.0236564357636783,0.00812810869828946,0.00036394516559505,0.0158922722309839,0.00934125925027296,0.000970520441586801,0.00109183549678515,0.00133446560718185,0.00545917748392576,0.00655101298071091,8243,5792,35,4.02918703452414,0.0004852602207934,0.000970520441586801,8243,1,1,1,1
"2022-09-01","Nigeria",32,5,343,58,187,2,5,196,238,48,14,19,121,30,129,89,12,69,96,107,0,0,0,0,0,0,4,1,0,0,1,0,0,0,3,0,0,0,2,1,1,0,0.00404960769425462,0.000632751202227284,0.0434067324727917,0.0073399139458365,0.0236648949633004,0.000253100480890914,0.000632751202227284,0.0248038471273095,0.0301189572260187,0.00607441154138193,0.0017717033662364,0.00240445456846368,0.0153125790939003,0.00379650721336371,0.0163249810174639,0.0112629713996457,0.00151860288534548,0.00873196659073652,0.0121488230827639,0.0135408757276639,0,0,0,0,0,0,0.000506200961781827,0.000126550240445457,0,0,0.000126550240445457,0,0,0,0.000379650721336371,0,0,0,0.000253100480890914,0.000126550240445457,0.000126550240445457,0,177,161,61,3,160,94,7,9,15,41,44,0.0223993925588459,0.0203745887117186,0.00771956466717287,0.000379650721336371,0.0202480384712731,0.0118957226018729,0.000885851683118198,0.00113895216400911,0.00189825360668185,0.00518855985826373,0.0055682105796001,7902,5510,42,4.0937619658076,0.000759301442672741,0.000885851683118198,7902,1,1,1,1
"2022-10-01","Nigeria",31,10,408,48,194,4,9,420,277,43,13,34,112,29,150,76,8,46,108,107,1,0,0,0,0,1,1,0,0,0,6,0,1,0,3,2,0,0,2,0,1,0,0.00354123829106694,0.00114233493260224,0.0466072652501714,0.00548320767649075,0.0221612976924834,0.000456933973040896,0.00102810143934202,0.047978067169294,0.031642677633082,0.00491204021018963,0.00148503541238291,0.00388393877084761,0.0127941512451451,0.00331277130454649,0.0171350239890336,0.00868174548777702,0.000913867946081791,0.0052547406899703,0.0123372172721042,0.012222983778844,0.000114233493260224,0,0,0,0,0.000114233493260224,0.000114233493260224,0,0,0,0.000685400959561343,0,0.000114233493260224,0,0.000342700479780672,0.000228466986520448,0,0,0.000228466986520448,0,0.000114233493260224,0,128,187,62,3,146,52,8,10,11,39,39,0.0146218871373087,0.0213616632396619,0.00708247658213388,0.000342700479780672,0.0166780900159927,0.00594014164953164,0.000913867946081791,0.00114233493260224,0.00125656842586246,0.00445510623714873,0.00445510623714873,8754,6124,43,3.64749759095965,0.000685400959561343,0.00137080191912269,8754,1,1,1,1
"2022-11-01","Nigeria",34,7,415,58,149,13,14,169,347,52,2,27,149,42,81,71,10,62,135,133,0,0,0,0,0,0,1,2,0,0,7,0,0,0,1,0,0,0,9,0,1,0,0.00411522633744856,0.000847252481239409,0.0502299685306221,0.00702009198741225,0.0180343742435246,0.00157346889373033,0.00169450496247882,0.0204550956184943,0.041999515855725,0.00629387557492133,0.000242072137496974,0.00326797385620915,0.0180343742435246,0.00508351488743646,0.00980392156862745,0.00859356088114258,0.00121036068748487,0.0075042362624062,0.0163398692810458,0.0160977971435488,0,0,0,0,0,0,0.000121036068748487,0.000242072137496974,0,0,0.000847252481239409,0,0,0,0.000121036068748487,0,0,0,0.00108932461873638,0,0.000121036068748487,0,147,186,63,4,139,61,15,7,8,51,41,0.0177923021060276,0.0225127087872186,0.00762527233115468,0.000484144274993948,0.0168240135560397,0.00738320019365771,0.00181554103122731,0.000847252481239409,0.000968288549987896,0.00617283950617284,0.00496247881868797,8262,5788,33,5.19346406146547,0.000121036068748487,0.00242072137496974,8262,1,1,1,1
"2022-12-01","Nigeria",43,4,381,42,128,6,19,82,270,70,7,34,156,48,44,80,6,44,125,134,0,1,0,0,0,0,1,0,0,0,3,0,1,2,1,0,0,0,5,0,0,0,0.0052464616886286,0.000488042947779405,0.0464860907759883,0.00512445095168375,0.0156173743289409,0.000732064421669107,0.00231820400195217,0.0100048804294778,0.0329428989751098,0.00854075158613958,0.000854075158613958,0.00414836505612494,0.0190336749633968,0.00585651537335286,0.00536847242557345,0.00976085895558809,0.000732064421669107,0.00536847242557345,0.0152513421181064,0.0163494387506101,0,0.000122010736944851,0,0,0,0,0.000122010736944851,0,0,0,0.000366032210834553,0,0.000122010736944851,0.000244021473889702,0.000122010736944851,0,0,0,0.000610053684724256,0,0,0,130,133,66,5,147,109,12,7,19,49,30,0.0158613958028306,0.0162274280136652,0.00805270863836018,0.000610053684724256,0.0179355783308931,0.0132991703269888,0.00146412884333821,0.000854075158613958,0.00231820400195217,0.00597852611029771,0.00366032210834553,8196,5994,21,5.2406956883368,0.000610053684724256,0.00109809663250366,8196,1,1,1,1
"2023-01-01","Nigeria",34,5,686,86,143,12,10,165,293,58,10,31,144,27,61,84,7,64,136,165,0,0,0,0,0,1,2,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,0.00407673860911271,0.000599520383693046,0.0822541966426859,0.0103117505995204,0.0171462829736211,0.00143884892086331,0.00119904076738609,0.0197841726618705,0.0351318944844125,0.00695443645083933,0.00119904076738609,0.00371702637889688,0.0172661870503597,0.00323741007194245,0.00731414868105516,0.0100719424460432,0.000839328537170264,0.00767386091127098,0.0163069544364508,0.0197841726618705,0,0,0,0,0,0.000119904076738609,0.000239808153477218,0,0,0,0.000239808153477218,0,0,0,0.000239808153477218,0,0,0,0,0,0.000359712230215827,0,141,119,62,5,136,54,9,9,12,44,76,0.0169064748201439,0.0142685851318945,0.00743405275779377,0.000599520383693046,0.0163069544364508,0.00647482014388489,0.00107913669064748,0.00107913669064748,0.00143884892086331,0.0052757793764988,0.00911270983213429,8340,5663,20,4.28079542212181,0.000359712230215827,0.000839328537170264,8340,1,1,1,1
