"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","security_force_facility_presence","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","security_force_facility_presenceNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","elsalvador.com","diario.elmundo.sv","diarioelsalvador.com","revistafactum.com","gatoencerrado.news"
"2020-09-01","El Salvador",35,9,58,14,21,8,0,179,201,104,7,2,59,11,25,10,3,15,24,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915271966527197,0.00235355648535565,0.0151673640167364,0.00366108786610879,0.00549163179916318,0.00209205020920502,0,0.0468096234309623,0.0525627615062762,0.0271966527196653,0.00183054393305439,0.000523012552301255,0.015428870292887,0.0028765690376569,0.00653765690376569,0.00261506276150628,0.000784518828451883,0.00392259414225941,0.00627615062761506,0.00313807531380753,0,0,0.000261506276150628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,28,14,0,86,52,2,1,3,48,10,0.0164748953974895,0.00732217573221757,0.00366108786610879,0,0.022489539748954,0.0135983263598326,0.000523012552301255,0.000261506276150628,0.000784518828451883,0.0125523012552301,0.00261506276150628,3824,2780,10,7.25076801082604,0,0.000261506276150628,3824,1,1,0,1,1
"2020-10-01","El Salvador",28,6,64,4,27,2,0,226,227,106,8,5,60,8,38,17,1,9,20,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0.00648598563817466,0.00138985406532314,0.0148251100301135,0.000926569376882094,0.00625434329395414,0.000463284688441047,0,0.0523511697938383,0.0525828121380588,0.0245540884873755,0.00185313875376419,0.00115821172110262,0.0138985406532314,0.00185313875376419,0.00880240908037989,0.0039379198517489,0.000231642344220524,0.00208478109798471,0.00463284688441047,0.00231642344220524,0,0,0,0,0,0,0,0,0,0,0,0.000463284688441047,0,0,0,0,0,0.000231642344220524,0.000231642344220524,79,13,23,0,116,59,2,2,5,51,21,0.0182997451934214,0.00301135047486681,0.00532777391707204,0,0.0268705119295807,0.0136668983090109,0.000463284688441047,0.000463284688441047,0.00115821172110262,0.0118137595552467,0.00486448922863099,4317,3145,5,6.0429304654259,0.000231642344220524,0.000694927032661571,4317,1,1,1,1,1
"2020-11-01","El Salvador",53,1,86,16,21,5,0,320,198,52,7,3,81,10,19,14,23,9,12,6,0,0,0,0,0,2,2,0,0,0,1,1,1,0,2,4,0,0,1,0.0122600046264168,0.000231320842007865,0.0198935924126764,0.00370113347212584,0.00485773768216516,0.00115660421003932,0,0.0740226694425168,0.0458015267175573,0.012028683784409,0.00161924589405505,0.000693962526023595,0.0187369882026371,0.00231320842007865,0.00439509599814943,0.00323849178811011,0.00532037936618089,0.00208188757807078,0.00277585010409438,0.00138792505204719,0,0,0,0,0,0.00046264168401573,0.00046264168401573,0,0,0,0.000231320842007865,0.000231320842007865,0.000231320842007865,0,0.00046264168401573,0.00092528336803146,0,0,0.000231320842007865,87,19,22,3,125,29,1,7,0,45,17,0.0201249132546842,0.00439509599814943,0.00508905852417303,0.000693962526023595,0.0289151052509831,0.00670830441822808,0.000231320842007865,0.00161924589405505,0,0.0104094378903539,0.0039324543141337,4323,3110,8,7.58781183435118,0.000693962526023595,0.00254452926208651,4323,1,1,1,1,1
"2020-12-01","El Salvador",59,8,73,13,28,4,1,263,227,92,5,1,85,18,17,35,6,12,37,29,0,0,0,0,0,3,1,1,1,0,0,0,1,0,0,4,0,1,0,0.0113091815219475,0.00153344834195898,0.0139927161203757,0.00249185355568334,0.00536706919685643,0.00076672417097949,0.000191681042744873,0.0504121142419015,0.0435115967030861,0.0176346559325283,0.000958405213724363,0.000191681042744873,0.0162928886333142,0.00345025876940771,0.00325857772666283,0.00670883649607054,0.00115008625646924,0.00230017251293847,0.00709219858156028,0.0055587502396013,0,0,0,0,0,0.000575043128234618,0.000191681042744873,0.000191681042744873,0.000191681042744873,0,0,0,0.000191681042744873,0,0,0.00076672417097949,0,0.000191681042744873,0,120,19,24,1,106,89,1,4,2,59,32,0.0230017251293847,0.00364193981215258,0.00460034502587694,0.000191681042744873,0.0203181905309565,0.0170596128042937,0.000191681042744873,0.00076672417097949,0.000383362085489745,0.0113091815219475,0.00613379336783592,5217,3828,9,6.20241617198208,0.000575043128234618,0.00172512938470385,5217,1,1,1,1,1
"2021-01-01","El Salvador",27,8,194,10,16,4,0,201,257,116,4,8,133,6,39,27,2,9,41,29,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.00489396411092985,0.00145006344027551,0.0351640384266812,0.00181257930034439,0.00290012688055102,0.000725031720137756,0,0.0364328439369222,0.0465832880188508,0.0210259198839949,0.000725031720137756,0.00145006344027551,0.0241073046945804,0.00108754758020663,0.00706905927134312,0.00489396411092985,0.000362515860068878,0.00163132137030995,0.007431575131412,0.00525647997099873,0,0.000181257930034439,0,0,0.000181257930034439,0,0,0,0,0,0,0.000181257930034439,0,0,0,0.000181257930034439,0,0,0.000181257930034439,89,24,16,0,98,66,3,1,1,93,24,0.0161319557730651,0.00435019032082654,0.00290012688055102,0,0.017763277143375,0.011963023382273,0.000543773790103317,0.000181257930034439,0.000181257930034439,0.0168569874932028,0.00435019032082654,5517,4086,11,5.71218517050807,0.000181257930034439,0.000725031720137756,5517,1,1,1,1,1
"2021-02-01","El Salvador",50,6,480,79,55,26,1,163,316,69,4,13,137,15,23,43,3,16,79,95,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0.00849762066621346,0.00101971447994562,0.0815771583956492,0.0134262406526173,0.00934738273283481,0.004418762746431,0.000169952413324269,0.0277022433718559,0.0537049626104691,0.0117267165193746,0.000679809653297077,0.0022093813732155,0.0232834806254249,0.00254928619986404,0.00390890550645819,0.00730795377294358,0.000509857239972808,0.00271923861318831,0.0134262406526173,0.0161454792658056,0,0,0,0,0,0,0,0,0.000339904826648538,0,0,0,0,0,0,0.000339904826648538,0,0,0.000169952413324269,86,21,26,0,136,34,1,0,1,92,37,0.0146159075458872,0.00356900067980965,0.004418762746431,0,0.0231135282121006,0.00577838205302515,0.000169952413324269,0,0.000169952413324269,0.0156356220258328,0.00628823929299796,5884,3908,8,5.02771345566342,0.000169952413324269,0.000679809653297077,5884,1,1,1,1,1
"2021-03-01","El Salvador",75,9,281,53,35,4,3,241,353,131,5,14,159,21,34,21,13,9,53,32,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,6,0,0,0,0.0125923438549362,0.00151108126259234,0.0471793149764943,0.00889858965748825,0.00587642713230356,0.000671591672263264,0.000503693754197448,0.0404633982538617,0.059267965077233,0.0219946272666219,0.00083948959032908,0.00235057085292142,0.0266957689724647,0.00352585627938214,0.00570852921423774,0.00352585627938214,0.00218267293485561,0.00151108126259234,0.00889858965748825,0.00537273337810611,0,0,0,0,0.000167897918065816,0.000503693754197448,0.000167897918065816,0,0.000167897918065816,0,0,0.000167897918065816,0,0,0,0.0010073875083949,0,0,0,116,18,34,1,178,83,6,0,3,69,29,0.0194761584956347,0.00302216252518469,0.00570852921423774,0.000167897918065816,0.0298858294157152,0.0139355271994627,0.0010073875083949,0,0.000503693754197448,0.0115849563465413,0.00486903962390866,5956,4046,22,7.45695889155525,0.000167897918065816,0.00201477501678979,5956,1,1,1,1,1
"2021-04-01","El Salvador",63,7,85,1,52,3,1,216,229,122,0,5,159,16,39,34,4,13,37,34,1,0,0,0,1,2,6,4,1,0,1,3,1,1,0,4,0,2,1,0.0104391052195526,0.00115990057995029,0.0140845070422535,0.000165700082850041,0.00861640430820215,0.000497100248550124,0.000165700082850041,0.0357912178956089,0.0379453189726595,0.0202154101077051,0,0.000828500414250207,0.0263463131731566,0.00265120132560066,0.00646230323115162,0.00563380281690141,0.000662800331400166,0.00215410107705054,0.00613090306545153,0.00563380281690141,0.000165700082850041,0,0,0,0.000165700082850041,0.000331400165700083,0.000994200497100249,0.000662800331400166,0.000165700082850041,0,0.000165700082850041,0.000497100248550124,0.000165700082850041,0.000165700082850041,0,0.000662800331400166,0,0.000331400165700083,0.000165700082850041,105,26,18,0,113,80,6,3,4,63,16,0.0173985086992543,0.00430820215410108,0.00298260149130075,0,0.0187241093620547,0.0132560066280033,0.000994200497100249,0.000497100248550124,0.000662800331400166,0.0104391052195526,0.00265120132560066,6035,4626,35,6.05816612283905,0.00115990057995029,0.00381110190555095,6035,1,1,1,1,1
"2021-05-01","El Salvador",50,10,55,2,63,45,0,132,235,112,3,9,179,15,39,189,3,14,53,20,1,2,0,1,0,9,1,4,3,0,1,10,11,0,0,10,0,2,0,0.00856017805170347,0.0017120356103407,0.00941619585687382,0.000342407122068139,0.0107858243451464,0.00770416024653313,0,0.0225988700564972,0.0402328368430063,0.0191747988358158,0.000513610683102209,0.00154083204930663,0.0306454374250984,0.00256805341551104,0.00667693888032871,0.0323574730354391,0.000513610683102209,0.00239684985447697,0.00907378873480568,0.00342407122068139,0.000171203561034069,0.000342407122068139,0,0.000171203561034069,0,0.00154083204930663,0.000171203561034069,0.000684814244136278,0.000513610683102209,0,0.000171203561034069,0.0017120356103407,0.00188323917137476,0,0,0.0017120356103407,0,0.000342407122068139,0,64,24,16,0,100,72,8,4,4,103,26,0.0109570279061804,0.00410888546481767,0.00273925697654511,0,0.0171203561034069,0.012326656394453,0.00136962848827256,0.000684814244136278,0.000684814244136278,0.0176339667865092,0.00445129258688581,5841,4334,54,9.29954095031401,0.00205444273240883,0.00770416024653313,5841,1,1,1,1,1
"2021-06-01","El Salvador",63,14,58,8,32,6,0,242,238,165,1,5,121,11,33,17,6,10,19,17,0,3,0,0,1,1,1,0,0,0,0,1,3,0,0,5,2,0,1,0.0108043217286915,0.00240096038415366,0.00994683587720803,0.00137197736237352,0.00548790944949408,0.00102898302178014,0,0.041502315211799,0.0408163265306122,0.0282970330989539,0.00017149717029669,0.000857485851483451,0.0207511576058995,0.00188646887326359,0.00565940661979077,0.00291545189504373,0.00102898302178014,0.0017149717029669,0.00325844623563711,0.00291545189504373,0,0.00051449151089007,0,0,0.00017149717029669,0.00017149717029669,0.00017149717029669,0,0,0,0,0.00017149717029669,0.00051449151089007,0,0,0.000857485851483451,0.00034299434059338,0,0.00017149717029669,69,44,11,0,139,208,4,7,3,68,33,0.0118333047504716,0.00754587549305436,0.00188646887326359,0,0.0238381066712399,0.0356714114217115,0.00068598868118676,0.00120048019207683,0.00051449151089007,0.0116618075801749,0.00565940661979077,5831,4282,24,6.86482690922078,0.00034299434059338,0.00274395472474704,5831,1,1,1,1,1
"2021-07-01","El Salvador",64,18,35,2,17,2,0,244,334,177,4,11,205,10,47,32,2,7,40,30,0,0,0,5,0,1,1,1,2,0,0,4,2,0,0,6,0,0,0,0.0107418596844579,0.00302114803625378,0.0058744545149379,0.000335683115139308,0.00285330647868412,0.000335683115139308,0,0.0409533400469956,0.0560590802282645,0.0297079556898288,0.000671366230278617,0.0018462571332662,0.0344075193017791,0.00167841557569654,0.00788855320577375,0.00537092984222894,0.000335683115139308,0.00117489090298758,0.00671366230278617,0.00503524672708963,0,0,0,0.000839207787848271,0,0.000167841557569654,0.000167841557569654,0.000167841557569654,0.000335683115139308,0,0,0.000671366230278617,0.000335683115139308,0,0,0.00100704934541793,0,0,0,135,36,30,0,167,167,1,5,4,61,34,0.0226586102719033,0.00604229607250755,0.00503524672708963,0,0.0280295401141323,0.0280295401141323,0.000167841557569654,0.000839207787848271,0.000671366230278617,0.0102383350117489,0.00570661295736824,5958,4228,25,7.64931887790108,0.000839207787848271,0.00302114803625378,5958,1,1,1,1,1
"2021-08-01","El Salvador",41,7,28,3,33,3,0,256,236,177,4,7,94,10,28,19,6,17,29,18,0,0,0,1,1,2,0,0,0,1,0,6,2,0,0,7,0,0,0,0.00796271120605943,0.00135948727908332,0.00543794911633327,0.000582637405321422,0.00640901145853564,0.000582637405321422,0,0.0497183919207613,0.0458341425519518,0.0343756069139639,0.000776849873761896,0.00135948727908332,0.0182559720334045,0.00194212468440474,0.00543794911633327,0.003690036900369,0.00116527481064284,0.00330161196348806,0.00563216158477374,0.00349582443192853,0,0,0,0.000194212468440474,0.000194212468440474,0.000388424936880948,0,0,0,0.000194212468440474,0,0.00116527481064284,0.000388424936880948,0,0,0.00135948727908332,0,0,0,108,20,15,0,120,106,2,4,4,41,26,0.0209749465915712,0.00388424936880948,0.00291318702660711,0,0.0233054962128569,0.0205865216546902,0.000388424936880948,0.000776849873761896,0.000776849873761896,0.00796271120605943,0.00504952417945232,5149,3779,7,6.92329491296518,0.00213633715284521,0.00174791221596426,5149,1,1,1,0,1
"2021-09-01","El Salvador",44,10,110,8,28,12,4,254,242,248,15,11,109,16,149,60,0,20,12,29,0,0,0,1,1,0,0,2,1,0,0,0,2,0,0,2,0,1,0,0.00731747879594213,0.00166306336271412,0.0182936969898553,0.0013304506901713,0.00465657741559953,0.00199567603525694,0.000665225345085648,0.0422418094129386,0.0402461333776817,0.0412439713953102,0.00249459504407118,0.00182936969898553,0.0181273906535839,0.00266090138034259,0.0247796441044404,0.00997838017628472,0,0.00332612672542824,0.00199567603525694,0.00482288375187095,0,0,0,0.000166306336271412,0.000166306336271412,0,0,0.000332612672542824,0.000166306336271412,0,0,0,0.000332612672542824,0,0,0.000332612672542824,0,0.000166306336271412,0,103,37,30,4,118,119,1,3,2,39,26,0.0171295526359554,0.00615333444204224,0.00498919008814236,0.000665225345085648,0.0196241476800266,0.019790454016298,0.000166306336271412,0.000498919008814236,0.000332612672542824,0.00648594711458507,0.00432396474305671,6013,4276,18,6.69011347204805,0.000166306336271412,0.00149675702644271,6013,1,1,1,1,1
"2021-10-01","El Salvador",17,7,67,1,32,5,0,152,138,100,7,6,74,17,91,33,3,4,25,12,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,2,0,0,1,0.00323132484318571,0.0013305455236647,0.0127352214407907,0.0001900779319521,0.00608249382246721,0.000950389659760502,0,0.0288918456567193,0.0262307546093898,0.01900779319521,0.0013305455236647,0.0011404675917126,0.0140657669644554,0.00323132484318571,0.0172970918076411,0.00627257175441931,0.000570233795856301,0.000760311727808401,0.00475194829880251,0.0022809351834252,0,0,0,0,0.0001900779319521,0.0001900779319521,0,0.0001900779319521,0,0,0,0.000380155863904201,0.0001900779319521,0,0,0.000380155863904201,0,0,0.0001900779319521,81,34,44,0,173,115,8,4,8,52,21,0.0153963124881201,0.00646264968637141,0.00836342900589242,0,0.0328834822277134,0.0218589621744915,0.0015206234556168,0.000760311727808401,0.0015206234556168,0.00988405246150922,0.00399163657099411,5261,4021,15,4.95972720374805,0.000570233795856301,0.0011404675917126,5261,1,1,1,1,1
"2021-11-01","El Salvador",65,8,57,5,32,6,5,138,215,193,0,28,90,6,31,18,15,9,22,13,0,0,0,0,0,1,0,2,2,0,2,4,0,1,0,1,0,0,0,0.0122641509433962,0.00150943396226415,0.0107547169811321,0.000943396226415094,0.0060377358490566,0.00113207547169811,0.000943396226415094,0.0260377358490566,0.0405660377358491,0.0364150943396226,0,0.00528301886792453,0.0169811320754717,0.00113207547169811,0.00584905660377358,0.00339622641509434,0.00283018867924528,0.00169811320754717,0.00415094339622642,0.00245283018867925,0,0,0,0,0,0.000188679245283019,0,0.000377358490566038,0.000377358490566038,0,0.000377358490566038,0.000754716981132075,0,0.000188679245283019,0,0.000188679245283019,0,0,0,99,28,24,1,155,116,4,2,7,85,19,0.0186792452830189,0.00528301886792453,0.00452830188679245,0.000188679245283019,0.0292452830188679,0.0218867924528302,0.000754716981132075,0.000377358490566038,0.00132075471698113,0.0160377358490566,0.00358490566037736,5300,3905,12,7.20111203750946,0.000754716981132075,0.00188679245283019,5300,1,1,1,1,1
"2021-12-01","El Salvador",42,5,67,4,22,1,6,88,191,54,2,11,73,11,23,39,0,14,28,14,0,0,0,2,0,1,0,2,1,0,0,6,2,0,0,1,0,0,0,0.00998810939357907,0.00118906064209275,0.0159334126040428,0.000951248513674197,0.00523186682520809,0.000237812128418549,0.0014268727705113,0.0209274673008323,0.0454221165279429,0.0128418549346017,0.000475624256837099,0.00261593341260404,0.0173602853745541,0.00261593341260404,0.00546967895362663,0.00927467300832342,0,0.00332936979785969,0.00665873959571938,0.00332936979785969,0,0,0,0.000475624256837099,0,0.000237812128418549,0,0.000475624256837099,0.000237812128418549,0,0,0.0014268727705113,0.000475624256837099,0,0,0.000237812128418549,0,0,0,115,18,19,1,99,80,1,0,5,53,17,0.0273483947681332,0.00428061831153389,0.00451843043995244,0.000237812128418549,0.0235434007134364,0.0190249702734839,0.000237812128418549,0,0.00118906064209275,0.0126040428061831,0.00404280618311534,4205,3179,23,5.76694010068021,0.000237812128418549,0.00332936979785969,4205,1,1,1,1,1
"2022-01-01","El Salvador",35,12,27,0,26,4,2,144,169,58,3,4,78,6,30,54,11,6,14,12,0,0,0,0,0,1,1,0,3,0,1,2,0,0,0,0,0,0,0,0.00840739851068941,0.00288253663223637,0.00648570742253183,0,0.00624549603651213,0.000960845544078789,0.000480422772039395,0.0345904395868364,0.0405957242373289,0.0139322603891424,0.000720634158059092,0.000960845544078789,0.0187364881095364,0.00144126831611818,0.00720634158059092,0.0129714148450637,0.00264232524621667,0.00144126831611818,0.00336295940427576,0.00288253663223637,0,0,0,0,0,0.000240211386019697,0.000240211386019697,0,0.000720634158059092,0,0.000240211386019697,0.000480422772039395,0,0,0,0,0,0,0,106,15,27,1,149,74,3,1,2,61,13,0.0254624069180879,0.00360317079029546,0.00648570742253183,0.000240211386019697,0.0357914965169349,0.0177756425654576,0.000720634158059092,0.000240211386019697,0.000480422772039395,0.0146528945472015,0.00312274801825607,4163,3101,11,7.17220686046272,0.000480422772039395,0.00144126831611818,4163,1,1,1,1,1
"2022-02-01","El Salvador",15,5,27,2,19,3,1,156,98,80,1,9,53,5,13,41,0,5,14,4,0,0,0,1,0,3,0,1,0,0,0,3,3,0,1,0,0,0,0,0.00417478430281102,0.00139159476760367,0.00751461174505984,0.00055663790704147,0.00528806011689396,0.000834956860562204,0.000278318953520735,0.0434177567492346,0.027275257445032,0.0222655162816588,0.000278318953520735,0.00250487058168661,0.0147509045365989,0.00139159476760367,0.00361814639576955,0.0114110770943501,0,0.00139159476760367,0.00389646534929029,0.00111327581408294,0,0,0,0.000278318953520735,0,0.000834956860562204,0,0.000278318953520735,0,0,0,0.000834956860562204,0.000834956860562204,0,0.000278318953520735,0,0,0,0,105,30,30,0,117,88,9,1,3,60,11,0.0292234901196772,0.00834956860562204,0.00834956860562204,0,0.032563317561926,0.0244920679098247,0.00250487058168661,0.000278318953520735,0.000834956860562204,0.0166991372112441,0.00306150848872808,3593,2656,11,5.65798856162048,0.00166991372112441,0.00166991372112441,3593,1,1,1,1,1
"2022-03-01","El Salvador",61,1,29,0,36,2,4,77,189,93,26,11,47,5,25,17,2,5,26,15,0,1,1,0,0,8,0,0,1,1,0,3,6,0,0,3,2,3,0,0.0144378698224852,0.000236686390532544,0.00686390532544379,0,0.0085207100591716,0.000473372781065089,0.000946745562130178,0.0182248520710059,0.0447337278106509,0.0220118343195266,0.00615384615384615,0.00260355029585799,0.0111242603550296,0.00118343195266272,0.00591715976331361,0.00402366863905325,0.000473372781065089,0.00118343195266272,0.00615384615384615,0.00355029585798817,0,0.000236686390532544,0.000236686390532544,0,0,0.00189349112426036,0,0,0.000236686390532544,0.000236686390532544,0,0.000710059171597633,0.00142011834319527,0,0,0.000710059171597633,0.000473372781065089,0.000710059171597633,0,172,35,17,0,120,123,8,3,3,42,14,0.0407100591715976,0.00828402366863905,0.00402366863905325,0,0.0284023668639053,0.029112426035503,0.00189349112426036,0.000710059171597633,0.000710059171597633,0.00994082840236686,0.00331360946745562,4225,3076,19,4.81938179238004,0.00497041420118343,0.00189349112426036,4225,1,1,1,1,1
"2022-04-01","El Salvador",149,8,33,2,17,1,0,73,79,108,7,15,22,6,22,8,1,8,9,13,0,0,0,1,0,0,0,0,1,0,1,2,1,1,0,2,0,3,0,0.0429642445213379,0.00230680507497117,0.00951557093425606,0.000576701268742791,0.00490196078431373,0.000288350634371396,0,0.0210495963091119,0.0227797001153403,0.0311418685121107,0.00201845444059977,0.00432525951557093,0.0063437139561707,0.00173010380622837,0.0063437139561707,0.00230680507497117,0.000288350634371396,0.00230680507497117,0.00259515570934256,0.00374855824682814,0,0,0,0.000288350634371396,0,0,0,0,0.000288350634371396,0,0.000288350634371396,0.000576701268742791,0.000288350634371396,0.000288350634371396,0,0.000576701268742791,0,0.000865051903114187,0,195,17,7,2,69,56,2,2,5,25,12,0.0562283737024221,0.00490196078431373,0.00201845444059977,0.000576701268742791,0.0198961937716263,0.0161476355247982,0.000576701268742791,0.000576701268742791,0.00144175317185698,0.00720876585928489,0.00346020761245675,3468,2523,12,5.70223462597366,0.000576701268742791,0.00288350634371396,3468,1,1,1,1,1
"2022-05-01","El Salvador",103,9,25,4,30,5,1,147,98,58,8,7,41,10,28,11,1,4,29,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260891590678825,0.00227963525835866,0.0063323201621074,0.00101317122593718,0.00759878419452888,0.00126646403242148,0.000253292806484296,0.0372340425531915,0.024822695035461,0.0146909827760892,0.00202634245187437,0.00177304964539007,0.0103850050658561,0.00253292806484296,0.00709219858156028,0.00278622087132725,0.000253292806484296,0.00101317122593718,0.00734549138804458,0.00202634245187437,0,0,0,0,0.000253292806484296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,31,17,3,98,57,2,3,3,33,15,0.0450861195542047,0.00785207700101317,0.00430597771023303,0.000759878419452888,0.024822695035461,0.0144376899696049,0.000506585612968592,0.000759878419452888,0.000759878419452888,0.00835866261398176,0.00379939209726444,3948,2931,23,4.98144544648588,0,0.000253292806484296,3948,1,1,1,1,1
"2022-06-01","El Salvador",74,2,45,4,28,11,0,175,112,56,7,10,31,9,11,9,0,5,26,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0199514693987598,0.000539228902669183,0.0121326503100566,0.00107845780533837,0.00754920463736856,0.00296575896468051,0,0.0471825289835535,0.0301968185494743,0.0150984092747371,0.00188730115934214,0.00269614451334592,0.00835804799137234,0.00242653006201132,0.00296575896468051,0.00242653006201132,0,0.00134807225667296,0.00700997573469938,0.0032353734160151,0,0,0,0.000269614451334592,0.000269614451334592,0,0,0,0,0,0,0,0,0,0,0,0,0.000269614451334592,0,142,28,16,0,78,94,1,1,2,33,22,0.038285252089512,0.00754920463736856,0.00431383122135346,0,0.0210299272040981,0.0253437584254516,0.000269614451334592,0.000269614451334592,0.000539228902669183,0.00889727689404152,0.00593151792936101,3709,2705,26,4.67119847040512,0,0.000808843354003775,3709,1,1,1,1,1
"2022-07-01","El Salvador",54,4,67,5,16,8,0,271,97,70,12,11,55,14,11,18,2,2,23,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0139498837509687,0.00103332472229398,0.0173081890984242,0.00129165590286748,0.00413329888917592,0.00206664944458796,0,0.0700077499354172,0.025058124515629,0.0180831826401447,0.00309997416688194,0.00284164298630845,0.0142082149315422,0.00361663652802893,0.00284164298630845,0.00464996125032291,0.00051666236114699,0.00051666236114699,0.00594161715319039,0.00490829243089641,0,0,0,0,0,0,0,0,0.000258331180573495,0,0,0,0,0,0,0,0,0,0,127,19,17,1,101,54,3,3,1,32,18,0.0328080599328339,0.00490829243089641,0.00439163006974942,0.000258331180573495,0.026091449237923,0.0139498837509687,0.000774993541720486,0.000774993541720486,0.000258331180573495,0.00826659777835185,0.00464996125032291,3871,2799,8,5.17998919561708,0,0.000258331180573495,3871,1,1,1,1,0
"2022-08-01","El Salvador",67,3,49,4,25,3,0,154,153,63,2,9,73,5,15,6,2,6,21,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0178762006403415,0.00080042689434365,0.0130736392742796,0.00106723585912487,0.00667022411953042,0.00080042689434365,0,0.0410885805763074,0.0408217716115261,0.0168089647812166,0.000533617929562433,0.00240128068303095,0.0194770544290288,0.00133404482390608,0.00400213447171825,0.0016008537886873,0.000533617929562433,0.0016008537886873,0.00560298826040555,0.00186766275346852,0,0,0,0,0,0,0,0,0,0,0,0.000266808964781217,0,0,0,0.000266808964781217,0,0,0,152,18,13,0,74,91,2,3,0,33,17,0.0405549626467449,0.0048025613660619,0.00346851654215582,0,0.01974386339381,0.0242796157950907,0.000533617929562433,0.00080042689434365,0,0.00880469583778015,0.00453575240128068,3748,2757,15,5.66849870785933,0,0.000533617929562433,3748,1,1,1,1,1
"2022-09-01","El Salvador",45,3,155,6,22,7,3,195,93,110,7,9,28,11,22,18,3,3,13,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0110673880964092,0.00073782587309395,0.0381210034431874,0.0014756517461879,0.00541072306935563,0.00172159370388588,0.00073782587309395,0.0479586817511067,0.0228726020659124,0.0270536153467782,0.00172159370388588,0.00221347761928185,0.00688637481554353,0.00270536153467782,0.00541072306935563,0.0044269552385637,0.00073782587309395,0.00073782587309395,0.00319724545007378,0.00368912936546975,0,0,0,0,0,0,0,0,0.000245941957697983,0,0,0,0,0,0,0.000245941957697983,0,0,0,106,24,17,1,93,86,5,3,1,18,14,0.0260698475159862,0.0059026069847516,0.00418101328086572,0.000245941957697983,0.0228726020659124,0.0211510083620266,0.00122970978848992,0.00073782587309395,0.000245941957697983,0.0044269552385637,0.00344318740777177,4066,2971,12,4.81948289150472,0,0.000491883915395967,4066,1,1,1,1,1
