"date","country","arrest","censor","electionactivity","electionirregularities","cooperate","coup","defamationcase","disaster","legalaction","legalchange","martiallaw","mobilizesecurity","corruption","activism","protest","purge","raid","threaten","violencelethal","violencenonlethal","arms_transfer_security_aid_assistance","bribery_economic_corruption","diaspora_activation","diplomatic_mediation","diplomatic_recognition","diplomatic_sanction","diplomatic_statement","diplomatic_visit","economic_aid_assistance","investment","media_campaign_intervention","political_process_policy_intervention","professional_cultural_exchange","security_cooperation","surveillance","tech_transfer_investment","trade_agreement_exchange","trade_financial_sanction","transnational_organization_crime","arrestNorm","censorNorm","electionactivityNorm","electionirregularitiesNorm","cooperateNorm","coupNorm","defamationcaseNorm","disasterNorm","legalactionNorm","legalchangeNorm","martiallawNorm","mobilizesecurityNorm","corruptionNorm","activismNorm","protestNorm","purgeNorm","raidNorm","threatenNorm","violencelethalNorm","violencenonlethalNorm","arms_transfer_security_aid_assistanceNorm","bribery_economic_corruptionNorm","diaspora_activationNorm","diplomatic_mediationNorm","diplomatic_recognitionNorm","diplomatic_sanctionNorm","diplomatic_statementNorm","diplomatic_visitNorm","economic_aid_assistanceNorm","investmentNorm","media_campaign_interventionNorm","political_process_policy_interventionNorm","professional_cultural_exchangeNorm","security_cooperationNorm","surveillanceNorm","tech_transfer_investmentNorm","trade_agreement_exchangeNorm","trade_financial_sanctionNorm","transnational_organization_crimeNorm","ncr_arrest","ncr_cooperate","ncr_corruption","ncr_defamationcase","ncr_legalaction","ncr_legalchange","ncr_purge","ncr_raid","ncr_threaten","ncr_violencelethal","ncr_violencenonlethal","ncr_arrestNorm","ncr_cooperateNorm","ncr_corruptionNorm","ncr_defamationcaseNorm","ncr_legalactionNorm","ncr_legalchangeNorm","ncr_purgeNorm","ncr_raidNorm","ncr_threatenNorm","ncr_violencelethalNorm","ncr_violencenonlethalNorm","article_total","cs_999","rai_999","f1","rus_influence","chn_influence","total_articles","times.mw","faceofmalawi.com","malawivoice.com"
"2017-04-01","Malawi",13,1,19,17,13,1,1,33,53,13,0,4,49,18,14,27,4,11,1,7,0,1,0,0,0,0,0,0,2,2,1,0,4,0,1,3,0,0,5,0.00881953867028494,0.00067842605156038,0.0128900949796472,0.0115332428765265,0.00881953867028494,0.00067842605156038,0.00067842605156038,0.0223880597014925,0.0359565807327001,0.00881953867028494,0,0.00271370420624152,0.0332428765264586,0.0122116689280868,0.00949796472184532,0.0183175033921303,0.00271370420624152,0.00746268656716418,0.00067842605156038,0.00474898236092266,0,0.00067842605156038,0,0,0,0,0,0,0.00135685210312076,0.00135685210312076,0.00067842605156038,0,0.00271370420624152,0,0.00067842605156038,0.00203527815468114,0,0,0.0033921302578019,60,22,26,1,47,16,5,2,3,15,8,0.0407055630936228,0.0149253731343284,0.0176390773405699,0.00067842605156038,0.0318860244233379,0.0108548168249661,0.0033921302578019,0.00135685210312076,0.00203527815468114,0.0101763907734057,0.00542740841248304,1474,1044,0,7.36622262693956,0.00067842605156038,0.0122116689280868,1474,1,1,1
"2017-05-01","Malawi",14,0,19,8,18,0,2,14,53,18,0,2,56,10,16,21,0,7,3,2,0,0,0,0,0,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0.00930232558139535,0,0.012624584717608,0.0053156146179402,0.0119601328903654,0,0.00132890365448505,0.00930232558139535,0.0352159468438538,0.0119601328903654,0,0.00132890365448505,0.0372093023255814,0.00664451827242525,0.0106312292358804,0.013953488372093,0,0.00465116279069767,0.00199335548172757,0.00132890365448505,0,0,0,0,0,0.000664451827242525,0.00132890365448505,0,0.000664451827242525,0.00132890365448505,0,0,0.000664451827242525,0,0,0,0,0,0,53,22,23,0,42,23,6,2,4,19,9,0.0352159468438538,0.0146179401993355,0.0152823920265781,0,0.027906976744186,0.0152823920265781,0.00398671096345515,0.00132890365448505,0.0026578073089701,0.012624584717608,0.00598006644518272,1505,1112,0,5.26082540532236,0,0.00465116279069767,1505,1,1,0
"2017-06-01","Malawi",11,0,11,7,21,3,3,17,41,16,1,4,49,14,51,17,0,12,1,7,0,1,0,0,0,0,0,0,1,4,0,0,1,0,0,1,0,0,0,0.00713359273670558,0,0.00713359273670558,0.00453955901426719,0.0136186770428016,0.00194552529182879,0.00194552529182879,0.0110246433203632,0.0265888456549935,0.0103761348897536,0.000648508430609598,0.00259403372243839,0.0317769130998703,0.00907911802853437,0.0330739299610895,0.0110246433203632,0,0.00778210116731518,0.000648508430609598,0.00453955901426719,0,0.000648508430609598,0,0,0,0,0,0,0.000648508430609598,0.00259403372243839,0,0,0.000648508430609598,0,0,0.000648508430609598,0,0,0,39,16,23,1,40,20,5,2,4,7,10,0.0252918287937743,0.0103761348897536,0.0149156939040208,0.000648508430609598,0.0259403372243839,0.012970168612192,0.00324254215304799,0.0012970168612192,0.00259403372243839,0.00453955901426719,0.00648508430609598,1542,1154,0,7.37487056751226,0,0.00518806744487678,1542,1,1,0
"2017-07-01","Malawi",13,3,18,3,23,0,4,16,46,10,0,2,36,11,19,10,0,8,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.00936599423631124,0.00216138328530259,0.0129682997118156,0.00216138328530259,0.0165706051873199,0,0.00288184438040346,0.0115273775216138,0.0331412103746398,0.00720461095100865,0,0.00144092219020173,0.0259365994236311,0.00792507204610951,0.0136887608069164,0.00720461095100865,0,0.00576368876080692,0.00360230547550432,0.00360230547550432,0,0,0,0,0,0,0.000720461095100865,0,0,0,0,0,0,0,0,0.000720461095100865,0,0,0,59,22,33,0,52,14,2,1,1,7,10,0.042507204610951,0.015850144092219,0.0237752161383285,0,0.037463976945245,0.0100864553314121,0.00144092219020173,0.000720461095100865,0.000720461095100865,0.00504322766570605,0.00720461095100865,1388,1024,0,6.46532459439645,0,0.00144092219020173,1388,1,1,0
"2017-08-01","Malawi",8,8,34,7,18,1,3,24,40,15,1,1,39,18,30,10,5,12,2,4,0,0,0,0,0,1,3,0,1,3,0,0,0,0,0,4,0,0,1,0.00581818181818182,0.00581818181818182,0.0247272727272727,0.00509090909090909,0.0130909090909091,0.000727272727272727,0.00218181818181818,0.0174545454545455,0.0290909090909091,0.0109090909090909,0.000727272727272727,0.000727272727272727,0.0283636363636364,0.0130909090909091,0.0218181818181818,0.00727272727272727,0.00363636363636364,0.00872727272727273,0.00145454545454545,0.00290909090909091,0,0,0,0,0,0.000727272727272727,0.00218181818181818,0,0.000727272727272727,0.00218181818181818,0,0,0,0,0,0.00290909090909091,0,0,0.000727272727272727,52,17,20,2,37,9,2,3,2,6,12,0.0378181818181818,0.0123636363636364,0.0145454545454545,0.00145454545454545,0.0269090909090909,0.00654545454545455,0.00145454545454545,0.00218181818181818,0.00145454545454545,0.00436363636363636,0.00872727272727273,1375,993,0,9.14766077401055,0.000727272727272727,0.00872727272727273,1375,1,1,0
"2017-09-01","Malawi",16,3,27,5,19,0,0,16,78,18,0,2,66,12,9,19,1,6,7,7,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,2,1,0,0,0.0107889413351315,0.00202292650033715,0.0182063385030344,0.00337154416722859,0.0128118678354686,0,0,0.0107889413351315,0.052596089008766,0.0121375590020229,0,0.00134861766689144,0.0445043830074174,0.00809170600134862,0.00606877950101146,0.0128118678354686,0.000674308833445718,0.00404585300067431,0.00472016183412003,0.00472016183412003,0,0,0,0,0,0,0.00202292650033715,0,0,0.00134861766689144,0,0,0.00202292650033715,0,0,0.00134861766689144,0.000674308833445718,0,0,66,13,33,1,48,12,3,2,1,20,17,0.0445043830074174,0.00876601483479434,0.0222521915037087,0.000674308833445718,0.0323668240053945,0.00809170600134862,0.00202292650033715,0.00134861766689144,0.000674308833445718,0.0134861766689144,0.0114632501685772,1483,1054,1,6.26982266588034,0,0.0074173971679029,1483,1,1,0
"2017-10-01","Malawi",15,1,56,3,13,1,5,27,33,18,6,1,29,10,8,17,2,5,8,16,0,0,0,0,0,0,5,1,1,0,0,0,3,1,1,1,1,0,0,0.0104239054899236,0.000694927032661571,0.038915913829048,0.00208478109798471,0.00903405142460042,0.000694927032661571,0.00347463516330785,0.0187630298818624,0.0229325920778318,0.0125086865879083,0.00416956219596942,0.000694927032661571,0.0201528839471855,0.00694927032661571,0.00555941626129256,0.0118137595552467,0.00138985406532314,0.00347463516330785,0.00555941626129256,0.0111188325225851,0,0,0,0,0,0,0.00347463516330785,0.000694927032661571,0.000694927032661571,0,0,0,0.00208478109798471,0.000694927032661571,0.000694927032661571,0.000694927032661571,0.000694927032661571,0,0,59,23,23,5,52,17,3,2,1,18,21,0.0410006949270327,0.0159833217512161,0.0159833217512161,0.00347463516330785,0.0361362056984017,0.0118137595552467,0.00208478109798471,0.00138985406532314,0.000694927032661571,0.0125086865879083,0.014593467685893,1439,996,0,6.59633767441889,0,0.00972897845726199,1439,1,1,0
"2017-11-01","Malawi",4,2,13,5,12,5,3,39,46,36,0,3,36,19,11,9,0,6,7,8,0,1,0,0,0,0,0,0,2,2,0,0,3,1,0,1,0,0,0,0.00282885431400283,0.00141442715700141,0.00919377652050919,0.00353606789250354,0.00848656294200849,0.00353606789250354,0.00212164073550212,0.0275813295615276,0.0325318246110325,0.0254596888260255,0,0.00212164073550212,0.0254596888260255,0.0134370579915134,0.00777934936350778,0.00636492220650637,0,0.00424328147100424,0.00495049504950495,0.00565770862800566,0,0.000707213578500707,0,0,0,0,0,0,0.00141442715700141,0.00141442715700141,0,0,0.00212164073550212,0.000707213578500707,0,0.000707213578500707,0,0,0,43,12,37,5,75,20,8,2,4,2,9,0.0304101838755304,0.00848656294200849,0.0261669024045262,0.00353606789250354,0.053041018387553,0.0141442715700141,0.00565770862800566,0.00141442715700141,0.00282885431400283,0.00141442715700141,0.00636492220650637,1414,1009,0,6.61194070632698,0,0.00707213578500707,1414,1,1,0
"2017-12-01","Malawi",9,1,21,10,9,2,1,44,33,34,4,3,28,7,18,12,0,5,5,3,4,0,0,0,0,1,1,0,1,4,1,0,0,2,0,0,0,0,0,0.00754400670578374,0.000838222967309304,0.0176026823134954,0.00838222967309304,0.00754400670578374,0.00167644593461861,0.000838222967309304,0.0368818105616094,0.027661357921207,0.0284995808885163,0.00335289186923722,0.00251466890192791,0.0234702430846605,0.00586756077116513,0.0150880134115675,0.0100586756077117,0,0.00419111483654652,0.00419111483654652,0.00251466890192791,0.00335289186923722,0,0,0,0,0.000838222967309304,0.000838222967309304,0,0.000838222967309304,0.00335289186923722,0.000838222967309304,0,0,0.00167644593461861,0,0,0,0,0,40,10,21,5,36,17,6,0,0,8,12,0.0335289186923722,0.00838222967309304,0.0176026823134954,0.00419111483654652,0.030176026823135,0.0142497904442582,0.00502933780385583,0,0,0.00670578373847443,0.0100586756077117,1193,842,0,6.31696125592697,0,0.0117351215423303,1193,1,1,0
"2018-01-01","Malawi",8,2,32,1,16,2,1,50,65,13,0,2,62,11,6,24,1,10,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.00582665695557174,0.00145666423889294,0.023306627822287,0.000728332119446468,0.0116533139111435,0.00145666423889294,0.000728332119446468,0.0364166059723234,0.0473415877640204,0.00946831755280408,0,0.00145666423889294,0.045156591405681,0.00801165331391114,0.00436999271667881,0.0174799708667152,0.000728332119446468,0.00728332119446468,0.0021849963583394,0.00436999271667881,0,0,0,0,0,0,0,0,0,0.000728332119446468,0,0,0,0,0,0.000728332119446468,0,0,0,56,13,35,4,60,16,3,2,4,11,7,0.0407865986890022,0.00946831755280408,0.0254916241806264,0.00291332847778587,0.0436999271667881,0.0116533139111435,0.0021849963583394,0.00145666423889294,0.00291332847778587,0.00801165331391114,0.00509832483612527,1373,945,1,6.30006890260221,0,0.00145666423889294,1373,1,1,0
"2018-02-01","Malawi",10,4,23,3,11,2,2,54,58,10,0,2,56,7,3,10,1,4,2,8,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,1,0.00717360114777618,0.00286944045911047,0.0164992826398852,0.00215208034433285,0.0078909612625538,0.00143472022955524,0.00143472022955524,0.0387374461979914,0.0416068866571019,0.00717360114777618,0,0.00143472022955524,0.0401721664275466,0.00502152080344333,0.00215208034433285,0.00717360114777618,0.000717360114777618,0.00286944045911047,0.00143472022955524,0.00573888091822095,0,0,0,0,0,0,0,0.000717360114777618,0.000717360114777618,0,0,0,0.00143472022955524,0,0,0.000717360114777618,0,0,0.000717360114777618,48,15,16,2,41,14,1,1,0,14,7,0.0344332855093257,0.0107604017216643,0.0114777618364419,0.00143472022955524,0.0294117647058824,0.0100430416068867,0.000717360114777618,0.000717360114777618,0,0.0100430416068867,0.00502152080344333,1394,1034,0,5.89442031342035,0,0.00430416068866571,1394,1,1,0
"2018-03-01","Malawi",6,0,30,4,17,0,7,31,65,14,3,2,58,13,6,22,0,6,1,7,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0.00418994413407821,0,0.0209497206703911,0.00279329608938547,0.0118715083798883,0,0.00488826815642458,0.0216480446927374,0.045391061452514,0.00977653631284916,0.00209497206703911,0.00139664804469274,0.0405027932960894,0.00907821229050279,0.00418994413407821,0.0153631284916201,0,0.00418994413407821,0.000698324022346369,0.00488826815642458,0,0,0,0,0,0,0.00139664804469274,0,0,0.00139664804469274,0,0,0.000698324022346369,0,0,0,0,0,0,46,15,30,2,47,16,3,2,6,11,11,0.032122905027933,0.0104748603351955,0.0209497206703911,0.00139664804469274,0.0328212290502793,0.0111731843575419,0.00209497206703911,0.00139664804469274,0.00418994413407821,0.00768156424581006,0.00768156424581006,1432,1046,0,5.44679749854839,0,0.00349162011173184,1432,1,1,0
"2018-04-01","Malawi",14,0,65,9,24,0,2,33,46,14,1,6,34,22,41,14,1,7,0,9,1,0,1,0,1,2,1,0,2,0,0,0,0,0,0,1,0,3,0,0.00972222222222222,0,0.0451388888888889,0.00625,0.0166666666666667,0,0.00138888888888889,0.0229166666666667,0.0319444444444444,0.00972222222222222,0.000694444444444444,0.00416666666666667,0.0236111111111111,0.0152777777777778,0.0284722222222222,0.00972222222222222,0.000694444444444444,0.00486111111111111,0,0.00625,0.000694444444444444,0,0.000694444444444444,0,0.000694444444444444,0.00138888888888889,0.000694444444444444,0,0.00138888888888889,0,0,0,0,0,0,0.000694444444444444,0,0.00208333333333333,0,52,14,19,1,43,11,2,0,2,12,10,0.0361111111111111,0.00972222222222222,0.0131944444444444,0.000694444444444444,0.0298611111111111,0.00763888888888889,0.00138888888888889,0,0.00138888888888889,0.00833333333333333,0.00694444444444444,1440,986,0,7.78409693476155,0,0.00833333333333333,1440,1,1,0
"2018-05-01","Malawi",12,2,65,4,27,1,5,20,48,13,0,0,45,14,10,16,0,4,4,17,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,3,0,0,0,0.00850460666194188,0.00141743444365698,0.0460666194188519,0.00283486888731396,0.0191353649893692,0.00070871722182849,0.00354358610914245,0.0141743444365698,0.0340184266477675,0.00921332388377038,0,0,0.0318922749822821,0.00992204110559887,0.0070871722182849,0.0113394755492558,0,0.00283486888731396,0.00283486888731396,0.0120481927710843,0,0,0,0,0,0.00070871722182849,0.00141743444365698,0,0,0.00070871722182849,0,0,0,0,0,0.00212615166548547,0,0,0,55,20,18,3,34,17,2,1,2,9,10,0.038979447200567,0.0141743444365698,0.0127569099929128,0.00212615166548547,0.0240963855421687,0.0120481927710843,0.00141743444365698,0.00070871722182849,0.00141743444365698,0.00637845499645641,0.0070871722182849,1411,997,0,6.17419245041296,0,0.00496102055279943,1411,1,1,0
"2018-06-01","Malawi",1,3,76,6,23,1,4,14,41,33,0,1,38,15,15,17,4,11,0,16,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0.000727272727272727,0.00218181818181818,0.0552727272727273,0.00436363636363636,0.0167272727272727,0.000727272727272727,0.00290909090909091,0.0101818181818182,0.0298181818181818,0.024,0,0.000727272727272727,0.0276363636363636,0.0109090909090909,0.0109090909090909,0.0123636363636364,0.00290909090909091,0.008,0,0.0116363636363636,0,0,0,0,0,0,0,0,0,0.000727272727272727,0,0,0.00218181818181818,0,0,0,0,0,0.000727272727272727,52,17,14,5,30,16,1,1,4,19,12,0.0378181818181818,0.0123636363636364,0.0101818181818182,0.00363636363636364,0.0218181818181818,0.0116363636363636,0.000727272727272727,0.000727272727272727,0.00290909090909091,0.0138181818181818,0.00872727272727273,1375,943,1,8.00476851270688,0.00145454545454545,0.00218181818181818,1375,1,1,0
"2018-07-01","Malawi",7,1,71,24,20,2,0,12,49,16,2,4,67,14,12,41,2,15,2,4,1,0,1,0,0,1,1,0,1,0,0,0,3,0,0,1,0,0,0,0.00521609538002981,0.000745156482861401,0.0529061102831595,0.0178837555886736,0.014903129657228,0.0014903129657228,0,0.00894187779433681,0.0365126676602086,0.0119225037257824,0.0014903129657228,0.0029806259314456,0.0499254843517139,0.0104321907600596,0.00894187779433681,0.0305514157973174,0.0014903129657228,0.011177347242921,0.0014903129657228,0.0029806259314456,0.000745156482861401,0,0.000745156482861401,0,0,0.000745156482861401,0.000745156482861401,0,0.000745156482861401,0,0,0,0.0022354694485842,0,0,0.000745156482861401,0,0,0,69,16,24,0,44,10,3,0,1,16,10,0.0514157973174367,0.0119225037257824,0.0178837555886736,0,0.0327868852459016,0.00745156482861401,0.0022354694485842,0,0.000745156482861401,0.0119225037257824,0.00745156482861401,1342,869,0,7.34318232192442,0.0014903129657228,0.00521609538002981,1342,1,1,0
"2018-08-01","Malawi",4,0,76,13,21,2,3,19,50,9,0,5,50,10,17,18,1,10,1,14,0,1,0,0,1,1,3,5,2,3,2,0,3,1,0,1,0,0,2,0.00308880308880309,0,0.0586872586872587,0.01003861003861,0.0162162162162162,0.00154440154440154,0.00231660231660232,0.0146718146718147,0.0386100386100386,0.00694980694980695,0,0.00386100386100386,0.0386100386100386,0.00772200772200772,0.0131274131274131,0.0138996138996139,0.000772200772200772,0.00772200772200772,0.000772200772200772,0.0108108108108108,0,0.000772200772200772,0,0,0.000772200772200772,0.000772200772200772,0.00231660231660232,0.00386100386100386,0.00154440154440154,0.00231660231660232,0.00154440154440154,0,0.00231660231660232,0.000772200772200772,0,0.000772200772200772,0,0,0.00154440154440154,52,15,29,6,56,8,5,1,2,12,8,0.0401544401544402,0.0115830115830116,0.0223938223938224,0.00463320463320463,0.0432432432432432,0.00617760617760618,0.00386100386100386,0.000772200772200772,0.00154440154440154,0.00926640926640927,0.00617760617760618,1295,861,2,7.3002838641044,0.000772200772200772,0.0185328185328185,1295,1,1,0
"2018-09-01","Malawi",4,3,97,9,21,0,0,10,32,10,1,1,26,17,25,12,1,14,1,11,0,0,0,0,0,0,4,4,3,3,0,0,2,0,0,3,0,0,1,0.00317460317460317,0.00238095238095238,0.076984126984127,0.00714285714285714,0.0166666666666667,0,0,0.00793650793650794,0.0253968253968254,0.00793650793650794,0.000793650793650794,0.000793650793650794,0.0206349206349206,0.0134920634920635,0.0198412698412698,0.00952380952380952,0.000793650793650794,0.0111111111111111,0.000793650793650794,0.00873015873015873,0,0,0,0,0,0,0.00317460317460317,0.00317460317460317,0.00238095238095238,0.00238095238095238,0,0,0.00158730158730159,0,0,0.00238095238095238,0,0,0.000793650793650794,55,14,8,2,25,14,0,3,1,19,7,0.0436507936507936,0.0111111111111111,0.00634920634920635,0.00158730158730159,0.0198412698412698,0.0111111111111111,0,0.00238095238095238,0.000793650793650794,0.0150793650793651,0.00555555555555556,1260,851,1,8.06493917382026,0,0.0158730158730159,1260,1,1,0
"2018-10-01","Malawi",9,0,60,15,29,0,1,30,42,11,0,2,28,18,16,13,1,14,0,4,0,1,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0.00699300699300699,0,0.0466200466200466,0.0116550116550117,0.0225330225330225,0,0.000777000777000777,0.0233100233100233,0.0326340326340326,0.00854700854700855,0,0.00155400155400155,0.0217560217560218,0.013986013986014,0.0124320124320124,0.0101010101010101,0.000777000777000777,0.0108780108780109,0,0.00310800310800311,0,0.000777000777000777,0,0,0,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.000777000777000777,0.00155400155400155,0,0,0,0,0,0.000777000777000777,0,0.000777000777000777,0,41,12,12,1,32,9,5,1,2,5,12,0.0318570318570319,0.00932400932400932,0.00932400932400932,0.000777000777000777,0.0248640248640249,0.00699300699300699,0.00388500388500389,0.000777000777000777,0.00155400155400155,0.00388500388500389,0.00932400932400932,1287,901,0,6.89763165595504,0.000777000777000777,0.00621600621600622,1287,1,1,0
